sim_time,torque_FR,torque_FL,torque_BL,torque_BR,x,y,z,yaw_deg,actual_speed_mps,R_m
0.1917,-1.5323,-1.4400,0.0911,-0.8296,0.19858,-1.60823,-1.23965,-96.05,0.9796,1.6204
0.2000,-1.1253,-0.1454,-1.1197,-0.5747,0.20687,-1.60747,-1.23952,-96.28,0.9988,1.6207
0.2083,-0.6001,-0.0962,-0.5800,-0.4676,0.21526,-1.60649,-1.23928,-96.50,1.0136,1.6208
0.2167,0.4035,-0.0906,-1.5878,-1.1681,0.22372,-1.60564,-1.23908,-96.67,1.0213,1.6211
0.2250,-0.2605,0.2674,-1.0890,-2.2383,0.23155,-1.60414,-1.23858,-96.71,0.9562,1.6208
0.2333,-0.0867,0.6141,-0.6549,-1.6076,0.23984,-1.60258,-1.23836,-96.84,1.0124,1.6204
0.2417,0.2955,0.8408,-0.5157,-1.1218,0.24844,-1.60109,-1.23846,-96.98,1.0472,1.6203
0.2500,1.1167,0.0898,-0.2492,-0.6038,0.25722,-1.59988,-1.23892,-97.09,1.0630,1.6204
0.2583,1.0678,0.3413,-0.0972,-0.8010,0.26615,-1.59857,-1.23974,-97.24,1.0838,1.6206
0.2667,0.0188,0.2351,0.0662,-0.0471,0.27487,-1.59715,-1.24034,-97.48,1.0594,1.6206
0.2750,-1.5348,-0.4490,-1.3869,-0.3859,0.28309,-1.59597,-1.24021,-97.76,0.9974,1.6209
0.2833,-0.7404,-0.5093,-0.6080,-0.3680,0.29133,-1.59495,-1.23981,-98.02,0.9957,1.6213
0.2917,-1.1529,-2.2799,-0.4000,-0.1041,0.29968,-1.59399,-1.23969,-98.30,1.0089,1.6219
0.3000,-2.2979,-1.1037,-0.0597,0.2551,0.30738,-1.59312,-1.23927,-98.74,0.9295,1.6225
0.3083,-1.5699,-1.5932,0.2352,0.4003,0.31529,-1.59244,-1.23916,-99.14,0.9532,1.6234
0.3167,-0.8144,-1.6640,0.1020,1.0151,0.32358,-1.59184,-1.23938,-99.50,0.9969,1.6244
0.3250,-1.8674,-0.4478,0.4833,-0.4240,0.33192,-1.59109,-1.23985,-99.84,1.0054,1.6253
0.3333,-0.6529,-0.5457,-0.8945,-0.9500,0.34005,-1.58978,-1.23967,-100.11,0.9879,1.6257
0.3417,-0.5904,-0.4208,-1.0337,-0.1477,0.34813,-1.58798,-1.23933,-100.33,0.9932,1.6257
0.3500,-0.0525,-0.4380,-2.1619,-0.3997,0.35649,-1.58634,-1.23923,-100.54,1.0225,1.6259
0.3583,-0.1434,-0.1200,-1.5697,-1.5541,0.36406,-1.58407,-1.23863,-100.57,0.9487,1.6254
0.3667,-0.1394,0.3739,-0.4611,-1.6071,0.37185,-1.58157,-1.23818,-100.63,0.9822,1.6247
0.3750,-2.2395,-0.2209,-1.6786,-0.3657,0.37948,-1.57925,-1.23768,-100.81,0.9558,1.6242
0.3833,-1.1320,-0.1174,-0.5905,-0.5299,0.38745,-1.57742,-1.23722,-101.01,0.9819,1.6243
0.3917,-0.8742,0.0715,-0.0262,-0.6992,0.39574,-1.57572,-1.23707,-101.24,1.0159,1.6247
0.4000,-0.5939,0.1908,0.0613,-0.1166,0.40439,-1.57404,-1.23724,-101.49,1.0563,1.6252
0.4083,0.1487,0.5539,-0.5098,-0.9041,0.41315,-1.57227,-1.23759,-101.70,1.0724,1.6256
0.4167,0.2938,0.1984,-0.4788,-0.6409,0.42157,-1.57046,-1.23768,-101.87,1.0338,1.6261
0.4250,0.6130,0.4247,-0.3074,-0.3473,0.43030,-1.56870,-1.23810,-102.04,1.0694,1.6266
0.4333,0.8735,0.5258,0.0445,-0.2660,0.43925,-1.56715,-1.23891,-102.23,1.0898,1.6275
0.4417,1.0308,0.6642,0.0205,0.1969,0.44825,-1.56565,-1.24012,-102.45,1.0951,1.6286
0.4500,-0.0599,-0.1190,-0.3738,1.1102,0.45704,-1.56405,-1.24120,-102.75,1.0716,1.6295
0.4583,-1.4375,-0.7182,1.3368,-0.0824,0.46558,-1.56263,-1.24202,-103.12,1.0384,1.6305
0.4667,-2.0980,-0.9125,-0.3249,-0.2184,0.47255,-1.56102,-1.24229,-103.52,0.8585,1.6310
0.4750,-0.9043,-0.2202,-0.8616,-0.5047,0.48042,-1.55897,-1.24202,-103.74,0.9770,1.6313
0.4833,-2.7362,-1.5317,-1.3844,0.1151,0.48774,-1.55684,-1.24144,-104.07,0.9139,1.6315
0.4917,-2.2826,-1.3289,-2.4683,-0.4428,0.49448,-1.55444,-1.24033,-104.33,0.8588,1.6312
0.5000,-1.2313,-1.4414,-1.3445,-1.4507,0.50154,-1.55183,-1.23911,-104.54,0.9038,1.6309
0.5083,-1.0738,-1.1069,-0.8832,-0.9692,0.50900,-1.54917,-1.23816,-104.77,0.9501,1.6306
0.5167,-1.0070,-0.6807,-0.7784,-0.5971,0.51670,-1.54646,-1.23750,-105.01,0.9794,1.6305
0.5250,-0.9524,-0.3979,-0.5630,-0.3806,0.52460,-1.54377,-1.23716,-105.26,1.0015,1.6305
0.5333,-0.5018,-0.2380,-0.0756,-0.1635,0.53278,-1.54124,-1.23715,-105.52,1.0279,1.6307
0.5417,-0.3351,-0.3727,-0.1108,0.1249,0.54122,-1.53891,-1.23750,-105.78,1.0499,1.6313
0.5500,0.3107,-0.6463,-1.1069,-0.5488,0.54943,-1.53639,-1.23738,-105.95,1.0311,1.6317
0.5583,-3.0889,-1.2244,-2.3382,0.3730,0.55637,-1.53317,-1.23753,-106.26,0.9180,1.6310
0.5667,-3.5980,-1.6174,-1.5212,0.0478,0.56329,-1.53055,-1.23735,-106.60,0.8883,1.6309
0.5750,-3.1330,-1.6511,-1.3738,0.1390,0.57000,-1.52794,-1.23742,-106.98,0.8629,1.6308
0.5833,-2.5319,-1.5853,-0.7069,0.1724,0.57660,-1.52530,-1.23778,-107.42,0.8534,1.6306
0.5917,-2.3609,-1.1771,-0.1778,-0.0729,0.58336,-1.52285,-1.23846,-107.90,0.8622,1.6308
0.6000,-2.1451,-0.6320,0.9692,-0.7827,0.58861,-1.52114,-1.23947,-108.71,0.6631,1.6311
0.6083,-0.7171,-1.6300,-1.6809,-0.2575,0.59282,-1.51957,-1.23993,-109.47,0.5396,1.6311
0.6167,-0.2739,0.7251,-1.5564,-0.3930,0.59878,-1.51614,-1.24010,-109.74,0.8249,1.6301
0.6250,-0.6722,0.4777,-1.2933,-2.2836,0.60512,-1.51273,-1.24023,-109.98,0.8635,1.6293
0.6333,-0.4202,0.9216,-0.7296,-1.0310,0.61139,-1.50875,-1.24019,-110.03,0.8914,1.6279
0.6417,-1.7435,0.0309,-1.7412,-1.2375,0.61701,-1.50394,-1.24043,-110.10,0.8878,1.6256
0.6500,-2.2461,-0.3617,-0.4052,-1.0510,0.62335,-1.49960,-1.24026,-110.18,0.9223,1.6240
0.6583,-2.0819,-1.4398,-1.1757,-0.3836,0.63034,-1.49628,-1.23987,-110.51,0.9288,1.6236
0.6667,-1.7720,-1.6478,-0.9883,0.5548,0.63717,-1.49275,-1.23980,-110.90,0.9224,1.6230
0.6750,-1.8541,-3.3761,-0.9475,0.4033,0.64380,-1.48937,-1.23979,-111.35,0.8933,1.6226
0.6833,-0.3341,-2.6486,0.0078,-1.2492,0.65089,-1.48724,-1.23909,-111.68,0.8874,1.6234
0.6917,-0.1676,-3.0277,-1.2434,-0.1618,0.65785,-1.48455,-1.23846,-112.07,0.8963,1.6238
0.7000,-0.4392,-2.7219,-1.2546,0.5405,0.66484,-1.48133,-1.23811,-112.51,0.9229,1.6237
0.7083,-2.2464,-1.1240,-1.0312,0.1344,0.67182,-1.47810,-1.23785,-112.89,0.9236,1.6236
0.7167,-3.0897,-1.6944,-0.9087,0.1051,0.67856,-1.47495,-1.23781,-113.27,0.8923,1.6236
0.7250,-2.7728,-1.5833,-0.5806,0.0208,0.68531,-1.47172,-1.23806,-113.70,0.8982,1.6235
0.7333,-2.7819,-1.4549,-0.2227,0.1544,0.69201,-1.46836,-1.23864,-114.19,0.8997,1.6233
0.7417,-2.8008,-1.7780,-0.3019,-2.0117,0.69422,-1.46937,-1.23938,-115.28,0.2912,1.6251
0.7500,-0.6877,-4.8933,-3.3150,-4.4967,0.69564,-1.47043,-1.23944,-116.16,0.2119,1.6267
0.7583,-1.4047,-2.9605,-1.6579,-1.1633,0.69860,-1.46915,-1.23942,-116.86,0.3876,1.6268
0.7667,-0.1079,0.1611,-0.9650,-2.4342,0.70481,-1.46522,-1.23924,-116.96,0.8812,1.6259
0.7750,-0.5830,-1.3099,-0.7920,-1.9943,0.71150,-1.46154,-1.23839,-117.12,0.9170,1.6255
0.7833,-0.4615,-0.9803,-0.5361,-1.7680,0.71872,-1.45750,-1.23766,-117.29,0.9922,1.6251
0.7917,-0.6411,-0.4075,-0.4700,-1.3456,0.72606,-1.45332,-1.23725,-117.48,1.0137,1.6246
0.8000,-1.1036,-0.6348,-0.8880,-0.0913,0.73276,-1.44882,-1.23716,-117.69,0.9693,1.6236
0.8083,-2.4114,-0.1700,-1.1892,-0.2760,0.73914,-1.44431,-1.23732,-117.94,0.9371,1.6225
0.8167,-1.3841,-0.7542,-1.2724,0.6899,0.74552,-1.43993,-1.23771,-118.27,0.9283,1.6215
0.8250,0.4209,-0.8318,-0.9883,-1.5394,0.74973,-1.43762,-1.23830,-119.00,0.5765,1.6214
0.8333,-2.4077,-0.7430,-2.0360,-0.7772,0.75091,-1.43748,-1.23859,-120.03,0.1422,1.6218
0.8417,-1.5488,-2.1810,-2.2891,-0.1943,0.75305,-1.43778,-1.23897,-120.69,0.2599,1.6230
0.8500,-2.7497,-3.0008,-3.4540,-0.1059,0.75622,-1.43505,-1.23955,-121.01,0.5007,1.6221
0.8583,-1.8787,-0.6811,-1.6107,-0.0951,0.76154,-1.43053,-1.24014,-121.28,0.8379,1.6206
0.8667,-3.7709,-1.2275,-0.4945,0.0400,0.76729,-1.42600,-1.24073,-121.85,0.8784,1.6193
0.8750,-3.2681,-1.1835,0.0801,-0.0157,0.77412,-1.42195,-1.24109,-122.31,0.9528,1.6190
0.8833,-3.4449,-1.4712,-0.2525,0.5146,0.78059,-1.41802,-1.24180,-122.79,0.9086,1.6187
0.8917,-0.2456,-3.2084,0.2788,-1.4736,0.78685,-1.41447,-1.24158,-123.17,0.8637,1.6186
0.9000,-0.3515,-2.8741,-0.9077,-2.3826,0.79315,-1.41048,-1.24095,-123.56,0.8956,1.6182
0.9083,-0.1011,-2.3134,-0.5929,-1.7718,0.79936,-1.40670,-1.23975,-123.84,0.8724,1.6180
0.9167,-0.1874,-2.0102,-1.0830,-1.4268,0.80519,-1.40234,-1.23873,-124.06,0.8736,1.6171
0.9250,-0.2909,-1.6114,-0.7373,-1.2816,0.81148,-1.39729,-1.23787,-124.30,0.9668,1.6158
0.9333,-0.3163,-1.1787,-0.4422,-0.7973,0.81818,-1.39209,-1.23731,-124.52,1.0180,1.6147
0.9417,-0.3412,-0.7281,-0.3622,-0.3955,0.82513,-1.38674,-1.23708,-124.76,1.0528,1.6137
0.9500,-0.2119,-0.0767,-0.2285,-0.3191,0.83212,-1.38142,-1.23712,-124.99,1.0541,1.6127
0.9583,-0.3807,-0.1012,-0.0944,-0.6558,0.83931,-1.37629,-1.23745,-125.22,1.0600,1.6120
0.9667,0.1844,-0.3924,-1.0903,-0.7203,0.84593,-1.37136,-1.23753,-125.38,0.9904,1.6113
0.9750,-1.0653,-0.3058,-0.9100,-0.2946,0.85277,-1.36634,-1.23727,-125.64,1.0179,1.6106
0.9833,-0.6603,-0.2917,-0.4224,-0.2038,0.85967,-1.36141,-1.23708,-125.89,1.0181,1.6101
0.9917,-0.3065,-0.3469,0.1569,-0.2595,0.86694,-1.35661,-1.23725,-126.15,1.0452,1.6100
1.0000,-1.8987,-0.8326,-0.0365,0.1581,0.87425,-1.35194,-1.23778,-126.45,1.0416,1.6100
1.0083,-1.8153,-0.9926,-0.4685,0.3557,0.87986,-1.34702,-1.23865,-127.05,0.8947,1.6089
1.0167,-1.5010,-0.4244,-0.0351,1.3276,0.88472,-1.34279,-1.23987,-127.76,0.7732,1.6080
1.0250,-0.1805,1.1114,-0.8850,-0.8305,0.89041,-1.33783,-1.24039,-128.00,0.9057,1.6071
1.0333,-0.2694,-0.2976,-2.2440,0.5091,0.89599,-1.33229,-1.24077,-128.22,0.9436,1.6056
1.0417,-0.5862,0.2071,-0.4769,-2.4764,0.90097,-1.32662,-1.24106,-128.32,0.9055,1.6036
1.0500,-1.1547,-4.0435,-4.3032,-3.4784,0.90080,-1.32535,-1.24112,-128.37,0.1534,1.6025
1.0583,-1.9898,0.7006,-0.4633,-1.9517,0.90347,-1.31977,-1.24085,-128.30,0.7424,1.5994
1.0667,-1.2507,-1.0512,-0.8175,-1.4324,0.90875,-1.31433,-1.24016,-128.45,0.9110,1.5979
1.0750,-0.6038,-0.7091,-0.1791,-0.9400,0.91520,-1.30879,-1.23978,-128.69,1.0192,1.5970
1.0833,-3.0691,-1.9122,-0.6627,-0.1787,0.92124,-1.30351,-1.23933,-129.08,0.9629,1.5962
1.0917,-2.3384,-0.8699,-0.4537,-0.0484,0.92691,-1.29837,-1.23877,-129.50,0.9181,1.5953
1.1000,-1.9477,-0.6024,0.1283,0.0774,0.93298,-1.29324,-1.23850,-129.91,0.9537,1.5947
1.1083,-0.3677,-1.9132,-0.6499,-0.5920,0.93930,-1.28828,-1.23788,-130.20,0.9642,1.5944
1.1167,-0.9665,-0.6119,-0.8957,0.0259,0.94534,-1.28268,-1.23738,-130.49,0.9886,1.5934
1.1250,-0.6349,-0.6007,-0.4286,0.0885,0.95165,-1.27714,-1.23721,-130.79,1.0083,1.5927
1.1333,-0.2093,-0.7094,0.0362,0.0559,0.95836,-1.27169,-1.23739,-131.09,1.0368,1.5924
1.1417,-0.0863,-0.5988,0.4813,-0.0030,0.96563,-1.26622,-1.23799,-131.40,1.0915,1.5924
1.1500,0.7431,-0.7932,1.1464,0.2360,0.97325,-1.26087,-1.23907,-131.72,1.1175,1.5928
1.1583,-1.4372,-0.1147,0.1427,0.0839,0.97958,-1.25537,-1.23975,-132.00,1.0064,1.5923
1.1667,-1.4824,-0.7513,-1.6192,-1.0152,0.98528,-1.25006,-1.23965,-132.26,0.9353,1.5917
1.1750,-1.0588,-0.3716,-0.9365,-0.5670,0.99126,-1.24436,-1.23931,-132.48,0.9906,1.5909
1.1833,-0.4744,-4.8066,-2.9198,-3.2576,0.99358,-1.24267,-1.23893,-133.10,0.3449,1.5910
1.1917,-0.3185,-1.5989,-1.5075,-2.0659,0.99617,-1.23793,-1.23818,-133.44,0.6479,1.5890
1.2000,-0.2385,0.1068,-0.4474,-1.1902,0.99978,-1.23172,-1.23771,-133.54,0.8621,1.5864
1.2083,-0.2136,0.5919,-0.4668,-0.9366,1.00379,-1.22522,-1.23761,-133.63,0.9165,1.5839
1.2167,-0.2350,0.9092,-0.5005,-0.4842,1.00828,-1.21834,-1.23793,-133.72,0.9860,1.5815
1.2250,-0.1586,2.2746,-0.5739,0.3360,1.01339,-1.21108,-1.23874,-133.79,1.0654,1.5791
1.2333,0.1423,1.8208,-0.4402,0.6972,1.01921,-1.20446,-1.23994,-134.01,1.0580,1.5778
1.2417,-0.1093,-0.8680,-1.3501,-0.9791,1.02481,-1.19861,-1.24016,-134.21,0.9711,1.5770
1.2500,-1.0068,-0.8043,-0.5862,-0.4765,1.03068,-1.19248,-1.24001,-134.46,1.0182,1.5762
1.2583,-0.8808,-0.4644,-0.4390,-0.1857,1.03658,-1.18664,-1.23978,-134.74,0.9964,1.5756
1.2667,-1.7457,-0.8887,0.3368,0.1365,1.04270,-1.18096,-1.23976,-135.09,1.0019,1.5754
1.2750,-2.3736,-1.1629,0.2161,0.0905,1.04808,-1.17551,-1.23955,-135.63,0.9193,1.5749
1.2833,-2.1967,-0.6186,0.9249,0.0350,1.05420,-1.17005,-1.23968,-136.20,0.9836,1.5749
1.2917,-2.0042,-0.4738,1.4465,-0.3375,1.06068,-1.16492,-1.24020,-136.75,0.9919,1.5755
1.3000,-1.5076,-0.4807,0.0756,-0.7396,1.06626,-1.15952,-1.24007,-137.13,0.9325,1.5752
1.3083,-1.0429,-0.6391,-1.1875,-0.2093,1.07135,-1.15348,-1.23953,-137.39,0.9482,1.5743
1.3167,-0.6803,-0.6278,-0.7398,-0.2896,1.07674,-1.14725,-1.23928,-137.65,0.9876,1.5734
1.3250,-0.1476,-1.0051,-0.9766,-2.0546,1.08178,-1.14112,-1.23843,-137.74,0.9526,1.5724
1.3333,-0.1322,-0.2524,-0.4851,-1.6688,1.08659,-1.13452,-1.23784,-137.82,0.9803,1.5709
1.3417,-0.2154,0.2984,-0.4812,-1.2246,1.09142,-1.12769,-1.23759,-137.91,1.0032,1.5694
1.3500,-2.5531,-0.7542,-0.6870,-0.1602,1.09624,-1.12096,-1.23743,-138.11,0.9935,1.5679
1.3583,-1.5236,-0.1937,-0.3229,-0.5954,1.10153,-1.11457,-1.23718,-138.38,0.9954,1.5670
1.3667,-0.8987,-0.0576,0.3766,-0.4973,1.10727,-1.10818,-1.23726,-138.67,1.0313,1.5666
1.3750,-0.3186,0.0459,-0.7451,-1.0340,1.11302,-1.10166,-1.23738,-138.92,1.0424,1.5660
1.3833,-0.5827,-1.1805,-2.0071,0.2430,1.11745,-1.09531,-1.23727,-139.21,0.9293,1.5647
1.3917,-0.7132,-0.3534,-1.4909,0.5251,1.12164,-1.08871,-1.23751,-139.49,0.9384,1.5631
1.4000,-1.4556,-0.8658,-1.2408,0.3696,1.12575,-1.08253,-1.23799,-139.92,0.8902,1.5618
1.4083,-1.0772,-0.3323,-0.1896,0.3119,1.12944,-1.07689,-1.23878,-140.54,0.8096,1.5606
1.4167,-1.6333,-0.9596,-0.6077,0.1334,1.13291,-1.07146,-1.23989,-141.20,0.7729,1.5593
1.4250,-1.6306,-2.0155,-0.3146,0.3741,1.13606,-1.06573,-1.24132,-141.84,0.7841,1.5577
1.4333,-2.7562,-1.2471,-1.1967,-0.1426,1.14008,-1.05960,-1.24234,-142.30,0.8807,1.5564
1.4417,-1.2467,-2.5067,-0.6451,-1.2841,1.14461,-1.05329,-1.24238,-142.59,0.9319,1.5555
1.4500,-1.9764,-3.0871,-2.3646,-1.5404,1.14859,-1.04875,-1.24206,-143.06,0.7246,1.5554
1.4583,-1.5066,-6.6968,-4.1115,-5.6956,1.14889,-1.04870,-1.24157,-143.44,0.0364,1.5555
1.4667,-5.0158,-4.6831,-2.5947,-4.9965,1.14838,-1.04835,-1.24100,-143.26,0.0736,1.5549
1.4750,-7.2996,-3.7179,-6.1007,-0.5157,1.14846,-1.04851,-1.24033,-143.31,0.0206,1.5551
1.4833,-1.9420,-2.0603,-2.0423,-0.8168,1.15170,-1.04577,-1.23936,-143.46,0.5091,1.5556
1.4917,-2.0399,-1.2545,-1.4372,-0.7097,1.15567,-1.04014,-1.23848,-143.72,0.8268,1.5548
1.5000,-1.7306,-0.6666,-0.8661,-0.0995,1.15981,-1.03330,-1.23785,-144.03,0.9590,1.5533
1.5083,-1.2367,-0.5539,-0.4323,0.0206,1.16428,-1.02634,-1.23751,-144.35,0.9928,1.5521
1.5167,-0.8879,-0.5214,0.1889,0.0282,1.16913,-1.01940,-1.23751,-144.67,1.0166,1.5511
1.5250,-0.3859,-1.0620,-1.0125,-0.3645,1.17404,-1.01256,-1.23716,-144.92,1.0099,1.5504
1.5333,-0.0564,-0.8774,-0.7038,0.1427,1.17885,-1.00536,-1.23709,-145.17,1.0381,1.5493
1.5417,0.3670,-0.4211,-0.3500,-0.1713,1.18394,-0.99807,-1.23731,-145.39,1.0674,1.5485
1.5500,-0.5764,-0.7538,0.2546,0.1759,1.18931,-0.99089,-1.23780,-145.67,1.0757,1.5480
1.5583,-0.9206,-0.9705,0.4174,0.0414,1.19445,-0.98422,-1.23807,-146.04,1.0110,1.5477
1.5667,-1.6403,-1.0523,0.4822,-0.1565,1.19929,-0.97779,-1.23870,-146.44,0.9660,1.5474
1.5750,-3.2216,-1.4033,-1.2232,-0.1472,1.20305,-0.97142,-1.23940,-146.94,0.8874,1.5463
1.5833,-0.3402,-1.4406,-0.7389,-1.2410,1.20709,-0.96479,-1.23942,-147.25,0.9313,1.5453
1.5917,-0.3876,-1.1060,-1.5441,0.1921,1.21104,-0.95783,-1.23929,-147.52,0.9609,1.5440
1.6000,-0.0834,-0.3204,-0.7578,-3.0048,1.21532,-0.95117,-1.23890,-147.67,0.9492,1.5433
1.6083,-0.0985,-1.9235,-0.7075,-4.0882,1.21804,-0.94597,-1.23854,-147.94,0.7050,1.5422
1.6167,-0.0935,-2.9308,-1.3761,-3.4465,1.21808,-0.94489,-1.23845,-148.78,0.1297,1.5416
1.6250,-0.0508,-1.6110,-1.2857,-0.8559,1.21713,-0.94132,-1.23854,-149.18,0.4431,1.5387
1.6333,-0.7142,1.8216,-0.5053,-0.8833,1.21659,-0.93422,-1.23922,-149.12,0.8547,1.5339
1.6417,-2.5026,2.3678,-0.4436,-0.6803,1.21758,-0.92645,-1.24006,-148.96,0.9393,1.5300
1.6500,-2.2431,-0.7530,-0.4831,-0.5174,1.22112,-0.91961,-1.24006,-149.31,0.9243,1.5287
1.6583,-0.1432,-1.1559,-0.1577,-1.3250,1.22569,-0.91251,-1.24004,-149.62,1.0132,1.5281
1.6667,-1.7150,-0.2637,-0.2375,0.4187,1.22986,-0.90537,-1.23954,-149.91,0.9925,1.5272
1.6750,-2.4072,-1.0772,-0.9074,0.0763,1.23308,-0.89875,-1.23890,-150.35,0.8830,1.5259
1.6833,-1.8123,-0.7486,-0.1725,0.0833,1.23701,-0.89190,-1.23847,-150.81,0.9476,1.5250
1.6917,-2.4108,-1.0912,-0.4593,-0.1551,1.24127,-0.88514,-1.23840,-151.27,0.9591,1.5245
1.7000,-1.4147,-0.3150,1.1909,0.0293,1.24629,-0.87806,-1.23870,-151.72,1.0414,1.5245
1.7083,-0.7076,-0.4057,2.0233,-0.4783,1.25162,-0.87113,-1.23947,-152.20,1.0490,1.5249
1.7167,-0.6282,-0.5801,-0.1814,-0.7001,1.25579,-0.86411,-1.23966,-152.52,0.9802,1.5244
1.7250,-0.2736,-0.3184,-1.0137,-0.2934,1.25921,-0.85652,-1.23939,-152.70,0.9983,1.5229
1.7333,0.1021,-0.8042,-0.8610,-0.2054,1.26307,-0.84884,-1.23927,-152.91,1.0317,1.5218
1.7417,0.3479,-0.2570,-0.6721,-1.9254,1.26637,-0.84118,-1.23878,-152.99,1.0012,1.5203
1.7500,-1.1653,0.1719,-1.3951,-0.2193,1.26866,-0.83378,-1.23815,-153.11,0.9289,1.5181
1.7583,-1.3553,-0.0358,-1.1466,-0.8150,1.27162,-0.82644,-1.23752,-153.26,0.9499,1.5166
1.7667,-0.8613,0.0916,-0.5839,-0.6993,1.27504,-0.81879,-1.23717,-153.45,1.0063,1.5153
1.7750,-0.4883,-0.1705,-0.1130,-0.6461,1.27882,-0.81090,-1.23708,-153.69,1.0489,1.5142
1.7833,-0.4512,0.3464,-0.0732,-0.0865,1.28267,-0.80277,-1.23735,-153.93,1.0799,1.5132
1.7917,0.3351,0.7589,-0.5552,-0.8010,1.28654,-0.79457,-1.23786,-154.14,1.0880,1.5121
1.8000,-0.2209,0.6617,-1.0283,-0.5722,1.28956,-0.78697,-1.23805,-154.26,0.9814,1.5107
1.8083,0.0799,1.4628,-0.6735,0.0762,1.29305,-0.77871,-1.23867,-154.40,1.0762,1.5094
1.8167,-1.2729,-1.6585,-1.7474,-0.0815,1.29550,-0.77183,-1.23933,-154.77,0.8758,1.5080
1.8250,-2.3790,-1.4996,-1.3932,0.5039,1.29808,-0.76482,-1.24033,-155.09,0.8974,1.5066
1.8333,-3.0351,-1.3673,-0.8779,0.1740,1.30035,-0.75776,-1.24102,-155.51,0.8895,1.5050
1.8417,-3.6448,-1.9540,0.1517,0.4146,1.30328,-0.75073,-1.24159,-156.08,0.9143,1.5040
1.8500,-3.6115,-1.3629,-0.9436,-0.4108,1.30629,-0.74397,-1.24216,-156.56,0.8878,1.5033
1.8583,-1.1861,-1.7857,-1.1856,-0.9468,1.30928,-0.73687,-1.24207,-156.88,0.9248,1.5024
1.8667,-0.7345,-3.5325,-0.3298,-1.1528,1.31262,-0.72996,-1.24141,-157.23,0.9200,1.5019
1.8750,-0.0202,-3.5268,-1.4938,-3.2591,1.31584,-0.72297,-1.24045,-157.52,0.9240,1.5014
1.8833,-1.0893,-1.4859,-1.1200,-1.5052,1.31793,-0.71563,-1.23920,-157.73,0.9158,1.4997
1.8917,-1.2669,-1.1630,-1.3018,-1.3148,1.32007,-0.70826,-1.23822,-157.93,0.9210,1.4981
1.9000,-0.9886,-0.6490,-0.8657,-0.6912,1.32248,-0.70047,-1.23753,-158.17,0.9788,1.4965
1.9083,-0.8599,-0.2814,-0.5733,-0.3782,1.32503,-0.69248,-1.23715,-158.42,1.0065,1.4951
