pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged
0,-180.0,-180.0,-100.0,-180.0,0.0,80.0,-0.007,-179.476,-179.943,-99.999,0.524,0.0007,-17.8801,-6.4820,-0.3125,17.8691,6.4887,0.3307,-0.729032,0.472276,-0.277904,-0.359867,-0.000000,-0.644906,-0.000000,-0.666827,-0.124320,-180.000,-0.001,True
1,-180.0,-180.0,-75.0,-180.0,0.0,105.0,-0.007,-179.509,-180.000,-75.001,0.491,-0.0028,-16.9171,-5.6065,0.5080,17.0456,5.6652,-0.4928,-0.674989,0.466349,-0.274371,-0.359867,-0.000000,-0.644906,-0.000000,-0.612233,-0.121937,-180.000,-0.000,True
2,-180.0,-180.0,-50.0,-180.0,0.0,130.0,-0.007,-179.538,-180.000,-50.003,0.462,-0.0040,-16.2473,-4.9034,1.2325,16.3145,4.9341,-1.2240,-0.627075,0.461102,-0.248444,-0.359867,-0.000000,-0.644906,-0.000000,-0.563762,-0.096704,-180.000,-0.000,True
3,-180.0,-180.0,-25.0,-180.0,0.0,155.0,-0.005,-179.558,-180.000,-25.004,0.442,0.0001,-15.8269,-4.4325,1.7342,15.8127,4.4323,-1.7257,-0.594371,0.457529,-0.204644,-0.359867,-0.000000,-0.644906,-0.000000,-0.530496,-0.053350,180.000,-0.000,True
4,-180.0,-180.0,0.0,-180.0,0.0,-180.0,-0.004,-179.564,-179.937,-0.004,0.436,0.0030,-15.5596,-4.2314,1.8948,15.6343,4.2539,-1.9041,-0.583015,0.456300,-0.151326,-0.359867,-0.000000,-0.644906,-0.000000,-0.518668,-0.000000,-180.000,-0.000,True
5,-180.0,-180.0,25.0,-180.0,0.0,-155.0,-0.003,-179.557,-180.000,24.996,0.443,-0.0003,-15.9271,-4.4725,1.7310,15.8127,4.4323,-1.7257,-0.595175,0.457639,-0.097957,-0.359867,-0.000000,-0.644906,-0.000000,-0.530496,0.053350,-180.000,-0.000,True
6,-180.0,-180.0,50.0,-180.0,0.0,-130.0,-0.003,-179.537,-180.000,49.997,0.463,-0.0008,-16.3499,-4.9540,1.2135,16.3145,4.9341,-1.2240,-0.628603,0.461312,-0.055054,-0.359867,-0.000000,-0.644906,-0.000000,-0.563762,0.096704,-180.000,-0.000,True
7,-180.0,-180.0,75.0,-180.0,0.0,-105.0,-0.002,-179.507,-180.000,74.999,0.493,-0.0024,-17.2253,-5.7428,0.4787,17.0456,5.6652,-0.4928,-0.677046,0.466633,-0.030516,-0.359867,-0.000000,-0.644906,-0.000000,-0.612233,0.121937,180.000,-0.000,True
8,-180.0,-180.0,100.0,-180.0,0.0,-80.0,-0.002,-179.475,-179.940,100.001,0.525,-0.0042,-17.9623,-6.5384,-0.3531,17.8691,6.4887,0.3307,-0.731529,0.472615,-0.029301,-0.359867,-0.000000,-0.644906,-0.000000,-0.666827,0.124320,180.000,-0.000,True
9,-180.0,-160.0,-100.0,-180.0,20.0,80.0,-0.011,-179.564,-160.048,-100.001,0.436,0.0004,-16.8314,-5.4377,0.3432,16.8364,5.4560,-0.3307,-0.668143,0.465558,-0.373409,-0.359867,-0.000000,-0.627716,-0.097489,-0.605795,-0.221809,-180.000,-0.000,True
10,-180.0,-160.0,-75.0,-180.0,20.0,105.0,-0.011,-179.594,-160.142,-75.003,0.406,-0.0223,-16.1199,-4.7003,1.1016,16.0749,4.6945,-1.0922,-0.618537,0.460126,-0.351549,-0.359867,-0.000000,-0.627716,-0.097489,-0.555309,-0.200897,-180.000,-0.000,True
11,-180.0,-160.0,-50.0,-180.0,20.0,130.0,-0.010,-179.628,-160.151,-50.004,0.372,-0.0010,-15.5187,-4.1298,1.6539,15.5180,4.1376,-1.6490,-0.582143,0.456145,-0.310763,-0.359867,-0.000000,-0.627716,-0.097489,-0.518391,-0.160608,-180.000,0.000,True
12,-180.0,-160.0,-25.0,-180.0,20.0,155.0,-0.009,-179.670,-160.050,-25.004,0.330,-0.0010,-15.2310,-3.8703,1.8943,15.2701,3.8898,-1.8969,-0.565892,0.454377,-0.258477,-0.359867,-0.000000,-0.627716,-0.097489,-0.501958,-0.108491,-180.000,0.000,True
13,-180.0,-160.0,0.0,-180.0,20.0,-180.0,-0.007,-179.695,-159.901,-0.004,0.305,0.0048,-15.4428,-4.0100,1.7940,15.3777,3.9973,-1.7893,-0.573123,0.455185,-0.204489,-0.359867,-0.000000,-0.627716,-0.097489,-0.509091,-0.054313,180.000,0.000,True
14,-180.0,-160.0,25.0,-180.0,20.0,-155.0,-0.006,-179.647,-159.939,24.997,0.353,-0.0047,-15.8301,-4.4394,1.3380,15.8206,4.4402,-1.3464,-0.602623,0.458428,-0.158937,-0.359867,-0.000000,-0.627716,-0.097489,-0.538452,-0.008225,-180.000,0.000,True
15,-180.0,-160.0,50.0,-180.0,20.0,-130.0,-0.005,-179.589,-159.991,49.998,0.411,0.0003,-16.5336,-5.1400,0.6387,16.5158,5.1354,-0.6513,-0.648646,0.463482,-0.130297,-0.359867,-0.000000,-0.627716,-0.097489,-0.584540,0.021136,-180.000,-0.000,True
16,-180.0,-160.0,75.0,-180.0,20.0,-105.0,-0.005,-179.546,-159.981,75.000,0.454,-0.0001,-17.3561,-5.9604,-0.1823,17.3330,5.9526,0.1660,-0.702576,0.469401,-0.124077,-0.359867,-0.000000,-0.627716,-0.097489,-0.638718,0.028269,-180.000,-0.000,True
17,-180.0,-160.0,100.0,-180.0,20.0,-80.0,-0.005,-179.517,-159.941,100.002,0.483,0.0016,-18.1447,-6.7469,-0.9698,18.1191,6.7387,0.9521,-0.754259,0.475069,-0.141517,-0.359867,-0.000000,-0.627716,-0.097489,-0.690835,0.011836,-180.000,-0.000,True
18,-180.0,-140.0,-100.0,-180.0,40.0,80.0,-0.015,-179.694,-140.170,-100.002,0.306,0.0004,-15.1439,-3.7557,0.9563,15.1456,3.7652,-0.9521,-0.578803,0.455737,-0.442047,-0.359867,-0.000000,-0.578220,-0.183219,-0.515101,-0.292545,-180.000,0.000,True
19,-180.0,-140.0,-75.0,-180.0,40.0,105.0,-0.014,-179.716,-140.200,-75.003,0.284,-0.0049,-14.5389,-3.1522,1.5622,14.5379,3.1575,-1.5598,-0.539069,0.451391,-0.404795,-0.359867,-0.000000,-0.578220,-0.183219,-0.474811,-0.255627,180.000,0.000,True
20,-180.0,-140.0,-50.0,-180.0,40.0,130.0,-0.013,-179.753,-140.139,-50.004,0.247,0.0021,-14.2257,-2.8372,1.8771,14.2225,2.8421,-1.8752,-0.518266,0.449119,-0.354093,-0.359867,-0.000000,-0.578220,-0.183219,-0.453899,-0.205140,180.000,0.000,True
21,-180.0,-140.0,-25.0,-180.0,40.0,155.0,-0.012,-179.809,-139.996,-25.004,0.191,-0.0072,-14.2526,-2.8678,1.8384,14.2584,2.8781,-1.8393,-0.520508,0.449375,-0.299300,-0.359867,-0.000000,-0.578220,-0.183219,-0.456283,-0.150547,180.000,0.000,True
22,-180.0,-140.0,0.0,-180.0,40.0,-180.0,-0.011,-179.845,-139.874,-0.003,0.155,-0.0144,-14.6309,-3.2469,1.4533,14.6391,3.2587,-1.4587,-0.545601,0.452136,-0.250866,-0.359867,-0.000000,-0.578220,-0.183219,-0.481516,-0.102075,-180.000,0.000,True
23,-180.0,-140.0,25.0,-180.0,40.0,-155.0,-0.009,-179.781,-139.922,24.998,0.219,0.0031,-15.2845,-3.9015,0.7960,15.2930,3.9126,-0.8047,-0.588836,0.456884,-0.218253,-0.359867,-0.000000,-0.578220,-0.183219,-0.524869,-0.068809,-180.000,0.000,True
24,-180.0,-140.0,50.0,-180.0,40.0,-130.0,-0.009,-179.695,-139.990,50.000,0.305,0.0006,-16.1009,-4.7109,-0.0104,16.0977,4.7173,-0.0000,-0.641912,0.462710,-0.207298,-0.359867,-0.000000,-0.578220,-0.183219,-0.578220,-0.056981,-180.000,0.000,True
25,-180.0,-140.0,75.0,-180.0,40.0,-105.0,-0.009,-179.641,-140.012,75.002,0.359,0.0030,-16.9255,-5.5223,-0.8168,16.9024,5.5220,0.8047,-0.694842,0.468513,-0.219910,-0.359867,-0.000000,-0.578220,-0.183219,-0.631570,-0.068809,-180.000,-0.000,True
26,-180.0,-140.0,100.0,-180.0,40.0,-80.0,-0.009,-179.619,-140.002,100.003,0.381,0.0093,-17.5657,-6.1690,-1.4692,17.5564,6.1760,1.4587,-0.737680,0.473203,-0.253755,-0.359867,-0.000000,-0.578220,-0.183219,-0.674924,-0.102075,180.000,-0.000,True
27,-180.0,-120.0,-100.0,-180.0,60.0,80.0,-0.017,-179.805,-120.232,-100.003,0.232,0.0184,-12.9910,-1.6179,1.4579,13.0007,1.6204,-1.4587,-0.470935,0.443908,-0.476411,-0.359867,-0.000000,-0.502387,-0.246851,-0.405683,-0.327995,-180.000,0.000,True
28,-180.0,-120.0,-75.0,-180.0,60.0,105.0,-0.017,-179.818,-120.185,-75.004,0.185,0.0125,-12.6212,-1.2398,1.8394,12.6201,1.2398,-1.8393,-0.445654,0.441144,-0.427890,-0.359867,-0.000000,-0.502387,-0.246851,-0.380450,-0.279524,-180.000,0.000,True
29,-180.0,-120.0,-50.0,-180.0,60.0,130.0,-0.016,-179.848,-120.079,-50.004,0.152,0.0135,-12.6065,-1.2038,1.8787,12.5842,1.2038,-1.8752,-0.442982,0.440856,-0.373136,-0.359867,-0.000000,-0.502387,-0.246851,-0.378066,-0.224930,-180.000,-0.000,True
30,-180.0,-120.0,-25.0,-180.0,60.0,155.0,-0.015,-179.897,-119.950,-25.004,0.103,0.0111,-12.8920,-1.5092,1.5574,12.8996,1.5192,-1.5598,-0.463594,0.443120,-0.322420,-0.359867,-0.000000,-0.502387,-0.246851,-0.398978,-0.174444,180.000,0.000,True
31,-180.0,-120.0,0.0,-180.0,60.0,-180.0,-0.014,-179.927,-119.900,-0.002,0.100,-0.0127,-13.5063,-2.1184,0.9481,13.5073,2.1269,-0.9521,-0.503691,0.447522,-0.285451,-0.359867,-0.000000,-0.502387,-0.246851,-0.439268,-0.137526,180.000,-0.000,True
32,-180.0,-120.0,25.0,-180.0,60.0,-155.0,-0.012,-179.869,-119.975,25.000,0.131,-0.0001,-14.2902,-2.9055,0.1611,14.2934,2.9131,-0.1660,-0.555584,0.453216,-0.269496,-0.359867,-0.000000,-0.502387,-0.246851,-0.491384,-0.121093,180.000,0.000,True
33,-180.0,-120.0,50.0,-180.0,60.0,-130.0,-0.012,-179.785,-120.045,50.001,0.215,0.0182,-15.1108,-3.7231,-0.6568,15.1107,3.7303,0.6513,-0.609393,0.459115,-0.277341,-0.359867,-0.000000,-0.502387,-0.246851,-0.545563,-0.128226,-180.000,0.000,True
34,-180.0,-120.0,75.0,-180.0,60.0,-105.0,-0.012,-179.732,-120.066,75.003,0.268,0.0068,-15.8035,-4.4155,-1.3521,15.8058,4.4254,1.3464,-0.655033,0.464113,-0.307301,-0.359867,-0.000000,-0.502387,-0.246851,-0.591650,-0.157587,-180.000,0.000,True
35,-180.0,-120.0,100.0,-180.0,60.0,-80.0,-0.013,-179.717,-120.042,100.004,0.283,-0.0778,-16.3664,-4.9032,-1.8062,16.2487,4.8683,1.7893,-0.683921,0.467265,-0.353762,-0.359867,-0.000000,-0.502387,-0.246851,-0.621012,-0.203675,-180.000,0.000,True
36,-180.0,-100.0,-100.0,-180.0,80.0,80.0,-0.017,-179.884,-100.225,-100.004,0.225,-0.0049,-10.6593,0.7118,1.7873,10.6604,-0.7200,-1.7893,-0.357073,0.431442,-0.471971,-0.359867,-0.000000,-0.409364,-0.280708,-0.290739,-0.323884,180.000,-0.000,True
37,-180.0,-100.0,-75.0,-180.0,80.0,105.0,-0.017,-179.889,-100.130,-75.004,0.130,-0.0039,-10.5578,0.8281,1.8979,10.5528,-0.8276,-1.8969,-0.349457,0.430609,-0.417659,-0.359867,-0.000000,-0.409364,-0.280708,-0.283606,-0.269706,-180.000,-0.000,True
38,-180.0,-100.0,-50.0,-180.0,80.0,130.0,-0.017,-179.908,-100.023,-50.004,0.092,0.0067,-10.7977,0.5853,1.6484,10.8007,-0.5797,-1.6490,-0.365441,0.432360,-0.365325,-0.359867,-0.000000,-0.409364,-0.280708,-0.300038,-0.217589,180.000,0.000,True
39,-180.0,-100.0,-25.0,-180.0,80.0,155.0,-0.016,-179.944,-99.944,-25.002,0.056,-0.0072,-11.3513,0.0309,1.0896,11.3575,-0.0228,-1.0922,-0.402057,0.436373,-0.324834,-0.359867,-0.000000,-0.409364,-0.280708,-0.336957,-0.177300,180.000,-0.000,True
40,-180.0,-100.0,0.0,-180.0,80.0,-180.0,-0.015,-179.965,-99.962,-0.001,0.038,0.0011,-12.1044,-0.7327,0.3279,12.1191,0.7387,-0.3307,-0.452391,0.441891,-0.303870,-0.359867,-0.000000,-0.409364,-0.280708,-0.387443,-0.156388,180.000,-0.000,True
41,-180.0,-100.0,25.0,-180.0,80.0,-155.0,-0.014,-179.915,-100.054,25.001,0.085,-0.0111,-12.9463,-1.5608,-0.4940,12.9425,1.5622,0.4928,-0.506776,0.447852,-0.306572,-0.359867,-0.000000,-0.409364,-0.280708,-0.442036,-0.158772,180.000,-0.000,True
42,-180.0,-100.0,50.0,-180.0,80.0,-130.0,-0.014,-179.843,-100.104,50.003,0.157,0.0056,-13.6747,-2.2903,-1.2257,13.6737,2.2933,1.2240,-0.554876,0.453119,-0.332337,-0.359867,-0.000000,-0.409364,-0.280708,-0.490508,-0.184005,-180.000,0.000,True
43,-180.0,-100.0,75.0,-180.0,80.0,-105.0,-0.015,-179.798,-100.096,75.004,0.202,0.0444,-14.1809,-2.7905,-1.7286,14.1755,2.7951,1.7257,-0.587696,0.456707,-0.376153,-0.359867,-0.000000,-0.409364,-0.280708,-0.523774,-0.227358,-180.000,0.000,True
44,-180.0,-100.0,100.0,-180.0,80.0,-80.0,-0.017,-179.790,-100.039,100.004,0.210,0.0248,-14.3284,-2.9528,-1.9031,14.3539,2.9735,1.9041,-0.599044,0.457935,-0.429768,-0.359867,-0.000000,-0.409364,-0.280708,-0.535602,-0.280708,-180.000,0.000,True
45,-180.0,-80.0,-100.0,-180.0,100.0,80.0,-0.015,-179.938,-80.176,-100.004,0.176,0.0001,-8.4270,2.9622,1.9055,8.4069,-2.9735,-1.9041,-0.251037,0.419841,-0.428679,-0.359867,-0.000000,-0.310371,-0.280708,-0.184133,-0.280708,-180.000,0.000,True
46,-180.0,-80.0,-75.0,-180.0,100.0,105.0,-0.016,-179.935,-80.072,-75.004,0.072,-0.0003,-8.5938,2.7937,1.7271,8.5853,-2.7951,-1.7257,-0.262269,0.421069,-0.375020,-0.359867,-0.000000,-0.310371,-0.280708,-0.195960,-0.227358,180.000,0.000,True
47,-180.0,-80.0,-50.0,-180.0,100.0,130.0,-0.016,-179.942,-79.994,-50.003,0.058,0.0058,-9.0882,2.2979,1.2233,9.0871,-2.2933,-1.2240,-0.295107,0.424663,-0.331454,-0.359867,-0.000000,-0.310371,-0.280708,-0.229227,-0.184005,180.000,0.000,True
48,-180.0,-80.0,-25.0,-180.0,100.0,155.0,-0.016,-179.966,-79.971,-25.001,0.034,0.0006,-9.8076,1.5674,0.4902,9.8182,-1.5622,-0.4928,-0.343323,0.429943,-0.306124,-0.359867,-0.000000,-0.310371,-0.280708,-0.277698,-0.158772,180.000,-0.000,True
49,-180.0,-80.0,0.0,-180.0,100.0,-180.0,-0.015,-179.980,-80.039,0.001,0.039,0.0001,-10.6434,0.7374,-0.3301,10.6417,-0.7387,0.3307,-0.397819,0.435913,-0.303753,-0.359867,-0.000000,-0.310371,-0.280708,-0.332292,-0.156388,-180.000,0.000,True
50,-180.0,-80.0,25.0,-180.0,100.0,-155.0,-0.015,-179.936,-80.125,25.002,0.125,0.0041,-11.4210,-0.0298,-1.0910,11.4032,0.0228,1.0922,-0.448143,0.441425,-0.324903,-0.359867,-0.000000,-0.310371,-0.280708,-0.382778,-0.177300,180.000,-0.000,True
51,-180.0,-80.0,50.0,-180.0,100.0,-130.0,-0.016,-179.876,-80.135,50.004,0.135,0.0181,-11.9700,-0.5823,-1.6498,11.9601,0.5797,1.6490,-0.484696,0.445423,-0.365584,-0.359867,-0.000000,-0.310371,-0.280708,-0.419696,-0.217589,180.000,0.000,True
52,-180.0,-80.0,75.0,-180.0,100.0,-105.0,-0.017,-179.843,-80.088,75.004,0.157,0.0002,-12.2055,-0.8214,-1.8978,12.2080,0.8276,1.8969,-0.500664,0.447162,-0.418014,-0.359867,-0.000000,-0.310371,-0.280708,-0.436128,-0.269706,180.000,-0.000,True
53,-180.0,-80.0,100.0,-180.0,100.0,-80.0,-0.018,-179.843,-80.009,100.004,0.157,-0.0123,-12.0609,-0.6950,-1.7845,12.1004,0.7200,1.7893,-0.493067,0.446321,-0.472277,-0.359867,-0.000000,-0.310371,-0.280708,-0.428996,-0.323884,180.000,-0.000,True
54,-180.0,-60.0,-100.0,-180.0,120.0,80.0,-0.012,-179.972,-60.117,-100.004,0.117,0.0000,-6.5194,4.8625,1.7906,6.5121,-4.8683,-1.7893,-0.165893,0.410523,-0.351486,-0.359867,-0.000000,-0.217348,-0.246851,-0.098723,-0.203675,-180.000,0.000,True
55,-180.0,-60.0,-75.0,-180.0,120.0,105.0,-0.013,-179.960,-60.034,-75.003,0.040,0.0001,-6.9552,4.4262,1.3465,6.9549,-4.4254,-1.3464,-0.194753,0.413682,-0.305044,-0.359867,-0.000000,-0.217348,-0.246851,-0.128084,-0.157587,180.000,0.000,True
56,-180.0,-60.0,-50.0,-180.0,120.0,130.0,-0.014,-179.956,-59.995,-50.001,0.044,0.0002,-7.6477,3.7333,0.6499,7.6501,-3.7303,-0.6513,-0.240475,0.418687,-0.275570,-0.359867,-0.000000,-0.217348,-0.246851,-0.174172,-0.128226,-180.000,0.000,True
57,-180.0,-60.0,-25.0,-180.0,120.0,155.0,-0.014,-179.968,-60.018,-25.000,0.032,-0.0009,-8.4647,2.9140,-0.1666,8.4673,-2.9131,0.1660,-0.294415,0.424595,-0.268488,-0.359867,-0.000000,-0.217348,-0.246851,-0.228350,-0.121093,-180.000,-0.000,True
58,-180.0,-60.0,0.0,-180.0,120.0,-180.0,-0.014,-179.977,-60.115,0.002,0.115,-0.0007,-9.2608,2.1215,-0.9497,9.2535,-2.1269,0.9521,-0.346471,0.430297,-0.285025,-0.359867,-0.000000,-0.217348,-0.246851,-0.280467,-0.137526,180.000,0.000,True
59,-180.0,-60.0,25.0,-180.0,120.0,-155.0,-0.015,-179.939,-60.169,25.004,0.169,0.0079,-9.8717,1.5125,-1.5585,9.8612,-1.5192,1.5598,-0.386629,0.434692,-0.322130,-0.359867,-0.000000,-0.217348,-0.246851,-0.320756,-0.174444,180.000,-0.000,True
60,-180.0,-60.0,50.0,-180.0,120.0,-130.0,-0.016,-179.893,-60.128,50.004,0.128,-0.0026,-10.1815,1.2022,-1.8757,10.1766,-1.2038,1.8752,-0.407170,0.436935,-0.372842,-0.359867,-0.000000,-0.217348,-0.246851,-0.341668,-0.224930,180.000,0.000,True
61,-180.0,-60.0,75.0,-180.0,120.0,-105.0,-0.017,-179.873,-60.053,75.004,0.127,0.0033,-10.1368,1.2468,-1.8392,10.1406,-1.2398,1.8393,-0.404358,0.436620,-0.427526,-0.359867,-0.000000,-0.217348,-0.246851,-0.339284,-0.279524,180.000,-0.000,True
62,-180.0,-60.0,100.0,-180.0,120.0,-80.0,-0.018,-179.881,-59.979,100.003,0.119,0.0040,-9.7611,1.6305,-1.4585,9.7600,-1.6204,1.4587,-0.378841,0.433823,-0.475858,-0.359867,-0.000000,-0.217348,-0.246851,-0.314052,-0.327995,-180.000,0.000,True
63,-180.0,-40.0,-100.0,-180.0,140.0,80.0,-0.009,-179.989,-40.072,-100.003,0.072,0.0001,-5.2076,6.1741,1.4602,5.2044,-6.1760,-1.4587,-0.112099,0.404631,-0.249709,-0.359867,-0.000000,-0.141515,-0.183219,-0.044811,-0.102075,-180.000,0.000,True
64,-180.0,-40.0,-75.0,-180.0,140.0,105.0,-0.011,-179.968,-40.019,-75.002,0.032,0.0001,-5.8581,5.5228,0.8044,5.8583,-5.5220,-0.8047,-0.155074,0.409339,-0.216177,-0.359867,-0.000000,-0.141515,-0.183219,-0.088164,-0.068809,-180.000,-0.000,True
65,-180.0,-40.0,-50.0,-180.0,140.0,130.0,-0.012,-179.952,-40.011,-50.000,0.048,0.0000,-6.6626,4.7189,-0.0012,6.6631,-4.7173,-0.0000,-0.208088,0.415147,-0.204366,-0.359867,-0.000000,-0.141515,-0.183219,-0.141515,-0.056981,-180.000,0.000,True
66,-180.0,-40.0,-25.0,-180.0,140.0,155.0,-0.011,-179.951,-40.065,-24.998,0.065,-0.0002,-7.4699,3.9125,-0.8044,7.4678,-3.9126,0.8047,-0.261180,0.420964,-0.216388,-0.359867,-0.000000,-0.141515,-0.183219,-0.194865,-0.068809,-180.000,-0.000,True
67,-180.0,-40.0,0.0,-180.0,140.0,-180.0,-0.012,-179.955,-40.173,0.003,0.173,-0.0002,-8.1297,3.2537,-1.4565,8.1217,-3.2587,1.4587,-0.304483,0.425708,-0.249861,-0.359867,-0.000000,-0.141515,-0.183219,-0.238219,-0.102075,-180.000,-0.000,True
68,-180.0,-40.0,25.0,-180.0,140.0,-155.0,-0.013,-179.925,-40.176,25.004,0.176,0.0004,-8.5074,2.8728,-1.8385,8.5023,-2.8781,1.8393,-0.329599,0.428455,-0.298418,-0.359867,-0.000000,-0.141515,-0.183219,-0.263451,-0.150547,180.000,-0.000,True
69,-180.0,-40.0,50.0,-180.0,140.0,-130.0,-0.014,-179.898,-40.090,50.004,0.102,0.0007,-8.5357,2.8436,-1.8749,8.5383,-2.8421,1.8752,-0.331658,0.428673,-0.352995,-0.359867,-0.000000,-0.141515,-0.183219,-0.265835,-0.205140,-180.000,0.000,True
70,-180.0,-40.0,75.0,-180.0,140.0,-105.0,-0.015,-179.895,-40.013,75.003,0.105,-0.0007,-8.2161,3.1656,-1.5582,8.2229,-3.1575,1.5598,-0.310507,0.426354,-0.403334,-0.359867,-0.000000,-0.141515,-0.183219,-0.244923,-0.255627,-180.000,0.000,True
71,-180.0,-40.0,100.0,-180.0,140.0,-80.0,-0.014,-179.912,-39.972,100.002,0.088,-0.0006,-7.6044,3.7767,-0.9488,7.6151,-3.7652,0.9521,-0.270282,0.421951,-0.440011,-0.359867,-0.000000,-0.141515,-0.183219,-0.204634,-0.292545,-180.000,-0.000,True
72,-180.0,-20.0,-100.0,-180.0,160.0,80.0,-0.008,-179.987,-20.049,-100.002,0.049,0.0001,-4.6421,6.7391,0.9533,4.6417,-6.7387,-0.9521,-0.096169,0.402886,-0.135678,-0.359867,-0.000000,-0.092018,-0.097489,-0.028899,0.011836,-180.000,0.000,True
73,-180.0,-20.0,-75.0,-180.0,160.0,105.0,-0.009,-179.959,-20.015,-75.001,0.041,0.0001,-5.4280,5.9530,0.1651,5.4278,-5.9526,-0.1660,-0.147997,0.408566,-0.119089,-0.359867,-0.000000,-0.092018,-0.097489,-0.081016,0.028269,-180.000,0.000,True
74,-180.0,-20.0,-50.0,-180.0,160.0,130.0,-0.009,-179.933,-20.022,-49.999,0.067,0.0000,-6.2455,5.1360,-0.6528,6.2450,-5.1354,0.6513,-0.201861,0.414471,-0.126333,-0.359867,-0.000000,-0.092018,-0.097489,-0.135194,0.021136,-180.000,-0.000,True
75,-180.0,-20.0,-25.0,-180.0,160.0,155.0,-0.009,-179.917,-20.093,-24.997,0.093,0.0001,-6.9415,4.4408,-1.3465,6.9402,-4.4402,1.3464,-0.247661,0.419492,-0.156007,-0.359867,-0.000000,-0.092018,-0.097489,-0.181282,-0.008225,180.000,-0.000,True
76,-180.0,-20.0,0.0,-180.0,160.0,-180.0,-0.008,-179.911,-20.203,0.004,0.203,0.0001,-7.3877,3.9957,-1.7886,7.3831,-3.9973,1.7893,-0.276952,0.422703,-0.202399,-0.359867,-0.000000,-0.092018,-0.097489,-0.210643,-0.054313,-180.000,0.000,True
77,-180.0,-20.0,25.0,-180.0,160.0,-155.0,-0.010,-179.900,-20.145,25.004,0.145,0.0001,-7.4940,3.8891,-1.8975,7.4906,-3.8898,1.8969,-0.284013,0.423470,-0.256462,-0.359867,-0.000000,-0.092018,-0.097489,-0.217776,-0.108491,180.000,0.000,True
78,-180.0,-20.0,50.0,-180.0,160.0,-130.0,-0.012,-179.899,-20.043,50.004,0.101,-0.0003,-7.2414,4.1412,-1.6484,7.2428,-4.1376,1.6490,-0.267434,0.421647,-0.308312,-0.359867,-0.000000,-0.092018,-0.097489,-0.201344,-0.160608,180.000,-0.000,True
79,-180.0,-20.0,75.0,-180.0,160.0,-105.0,-0.012,-179.915,-19.994,75.003,0.085,0.0002,-6.6812,4.7002,-1.0899,6.6859,-4.6945,1.0922,-0.230581,0.417610,-0.348350,-0.359867,-0.000000,-0.092018,-0.097489,-0.164425,-0.200897,-180.000,0.000,True
80,-180.0,-20.0,100.0,-180.0,160.0,-80.0,-0.010,-179.942,-19.996,100.001,0.058,0.0002,-5.9218,5.4603,-0.3289,5.9244,-5.4560,0.3307,-0.180473,0.412123,-0.369135,-0.359867,-0.000000,-0.092018,-0.097489,-0.113939,-0.221809,-180.000,-0.000,True
81,-180.0,0.0,-100.0,-180.0,180.0,80.0,-0.008,-179.971,-0.029,-100.001,0.029,0.0001,-4.8919,6.4890,0.3307,4.8917,-6.4887,-0.3307,-0.120045,0.405504,-0.023087,-0.359867,-0.000000,-0.074828,-0.000000,-0.052907,0.124320,-180.000,-0.000,True
82,-180.0,0.0,-75.0,-180.0,180.0,105.0,-0.007,-179.940,-0.004,-74.999,0.060,0.0001,-5.7176,5.6636,-0.4947,5.7152,-5.6652,0.4928,-0.174433,0.411467,-0.025422,-0.359867,-0.000000,-0.074828,-0.000000,-0.107501,0.121937,-180.000,0.000,True
83,-180.0,0.0,-50.0,-180.0,180.0,130.0,-0.007,-179.913,-0.024,-49.997,0.087,0.0000,-6.4490,4.9328,-1.2258,6.4463,-4.9341,1.2240,-0.222606,0.416750,-0.050848,-0.359867,-0.000000,-0.074828,-0.000000,-0.155973,0.096704,-180.000,0.000,True
84,-180.0,0.0,-25.0,-180.0,180.0,155.0,-0.006,-179.894,-0.111,-24.996,0.111,0.0000,-6.9496,4.4333,-1.7261,6.9481,-4.4323,1.7257,-0.255564,0.420366,-0.094559,-0.359867,-0.000000,-0.074828,-0.000000,-0.189239,0.053350,-180.000,-0.000,True
85,-180.0,0.0,0.0,-180.0,180.0,-180.0,-0.006,-179.887,-0.208,0.004,0.208,0.0000,-7.1284,4.2553,-1.9047,7.1265,-4.2539,1.9041,-0.267322,0.421655,-0.148201,-0.359867,-0.000000,-0.074828,-0.000000,-0.201066,-0.000000,-180.000,0.000,True
86,-180.0,0.0,25.0,-180.0,180.0,-155.0,-0.009,-179.894,-0.107,25.004,0.107,0.0001,-6.9496,4.4333,-1.7261,6.9481,-4.4323,1.7257,-0.255562,0.420358,-0.201249,-0.359867,-0.000000,-0.074828,-0.000000,-0.189239,-0.053350,-180.000,0.000,True
87,-180.0,0.0,50.0,-180.0,180.0,-130.0,-0.010,-179.913,-0.020,50.003,0.087,0.0001,-6.4455,4.9362,-1.2224,6.4463,-4.9341,1.2240,-0.222381,0.416716,-0.244242,-0.359867,-0.000000,-0.074828,-0.000000,-0.155973,-0.096704,-180.000,0.000,True
