pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged,filter_status,filter_chassis,filter_self_L4_L2,filter_self_L4_J1,filter_floor,filter_converged,filter_tipping,tip_worst_margin_m,tip_worst_j1_deg,tip_j1_stable_count,tip_cg_x_m,tip_cg_y_m
0,-30.0,-170.0,-150.0,-30.0,10.0,30.0,0.007,-30.756,-170.526,-150.005,0.756,-0.0012,22.2890,10.6295,1.8419,-22.4006,-10.6739,-1.8314,0.656124,0.411607,-0.485827,0.373950,-0.215900,0.731973,-0.346210,0.832029,-0.328567,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
1,-30.0,-170.0,-120.0,-30.0,10.0,60.0,0.006,-30.745,-170.298,-120.004,0.745,-0.0007,21.9055,10.2476,1.4485,-21.9938,-10.2671,-1.4246,0.635374,0.413069,-0.435788,0.373950,-0.215900,0.731973,-0.346210,0.809803,-0.280902,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
2,-30.0,-170.0,-90.0,-30.0,10.0,90.0,0.006,-30.718,-170.116,-90.001,0.718,-0.0003,21.1223,9.4678,0.6621,-21.2052,-9.4785,-0.6360,0.593201,0.416030,-0.403245,0.373950,-0.215900,0.731973,-0.346210,0.766722,-0.250737,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
3,-30.0,-170.0,-60.0,-30.0,10.0,120.0,0.006,-30.683,-169.986,-59.999,0.683,-0.0002,20.1613,8.5087,-0.3017,-20.2463,-8.5196,0.3229,0.541236,0.419671,-0.396708,0.373950,-0.215900,0.731973,-0.346210,0.714330,-0.246153,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
4,-30.0,-170.0,-30.0,-30.0,10.0,150.0,0.007,-30.616,-169.962,-29.997,0.616,-0.0011,19.3312,7.6479,-1.1847,-19.3738,-7.6471,1.1954,0.493792,0.422996,-0.417443,0.373950,-0.215900,0.731973,-0.346210,0.666665,-0.268380,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
5,-30.0,-170.0,0.0,-30.0,10.0,-180.0,0.008,-30.592,-170.103,0.004,0.592,-0.0012,18.7701,7.0827,-1.7442,-18.8217,-7.0950,1.7475,0.463159,0.425136,-0.460606,0.373950,-0.215900,0.731973,-0.346210,0.636500,-0.311460,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
6,-30.0,-170.0,30.0,-30.0,10.0,-150.0,0.008,-30.596,-170.069,30.004,0.596,-0.0014,18.6772,6.9900,-1.8387,-18.7378,-7.0111,1.8314,0.458028,0.425491,-0.512824,0.373950,-0.215900,0.731973,-0.346210,0.631916,-0.363852,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
7,-30.0,-170.0,60.0,-30.0,10.0,-120.0,0.009,-30.614,-169.995,60.003,0.614,-0.0015,19.0788,7.3934,-1.4389,-19.1446,-7.4179,1.4246,0.479774,0.423962,-0.560589,0.373950,-0.215900,0.731973,-0.346210,0.654143,-0.411517,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
8,-30.0,-170.0,90.0,-30.0,10.0,-90.0,0.009,-30.672,-169.994,90.002,0.672,-0.0005,19.8089,8.1545,-0.6563,-19.9332,-8.2065,0.6360,0.521950,0.420996,-0.591940,0.373950,-0.215900,0.731973,-0.346210,0.697223,-0.441682,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
9,-30.0,-170.0,120.0,-30.0,10.0,-60.0,0.008,-30.705,-170.045,119.999,0.705,-0.0008,20.7619,9.1083,0.2998,-20.8921,-9.1654,-0.3229,0.573688,0.417366,-0.597883,0.373950,-0.215900,0.731973,-0.346210,0.749615,-0.446266,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
10,-30.0,-170.0,150.0,-30.0,10.0,-30.0,0.008,-30.731,-170.196,149.997,0.731,-0.0005,21.6278,9.9746,1.1740,-21.7646,-10.0378,-1.1954,0.620758,0.414069,-0.577751,0.373950,-0.215900,0.731973,-0.346210,0.797280,-0.424040,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
11,-30.0,-150.0,-150.0,-30.0,30.0,30.0,0.004,-30.585,-150.548,-150.004,0.585,-0.0002,22.7203,11.0510,1.6310,-22.7472,-11.0205,-1.6105,0.671193,0.410581,-0.320322,0.373950,-0.215900,0.754950,-0.215900,0.842938,-0.165100,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
12,-30.0,-150.0,-120.0,-30.0,30.0,60.0,0.004,-30.629,-150.260,-120.003,0.629,-0.0002,22.0351,10.3739,0.9560,-22.0665,-10.3398,-0.9298,0.634327,0.413170,-0.280850,0.373950,-0.215900,0.754950,-0.215900,0.805750,-0.127912,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
13,-30.0,-150.0,-90.0,-30.0,30.0,90.0,0.004,-30.588,-150.023,-90.000,0.588,-0.0006,21.1383,9.4527,0.0196,-21.1367,-9.4100,-0.0000,0.583561,0.416732,-0.264287,0.373950,-0.215900,0.754950,-0.215900,0.754950,-0.114300,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
14,-30.0,-150.0,-60.0,-30.0,30.0,120.0,0.004,-30.538,-149.908,-59.998,0.538,-0.0006,20.1955,8.5088,-0.9195,-20.2069,-8.4802,0.9298,0.532687,0.420296,-0.276102,0.373950,-0.215900,0.754950,-0.215900,0.704150,-0.127912,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
15,-30.0,-150.0,-30.0,-30.0,30.0,150.0,0.005,-30.462,-149.956,-29.996,0.462,-0.0006,19.5119,7.8191,-1.6067,-19.5262,-7.7995,1.6105,0.495569,0.422891,-0.312365,0.373950,-0.215900,0.754950,-0.215900,0.666962,-0.165100,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
16,-30.0,-150.0,0.0,-30.0,30.0,-180.0,0.006,-30.405,-150.172,0.004,0.405,-0.0006,19.2648,7.5641,-1.8628,-19.2770,-7.5503,1.8596,0.481835,0.423847,-0.363469,0.373950,-0.215900,0.754950,-0.215900,0.653350,-0.215900,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
17,-30.0,-150.0,30.0,-30.0,30.0,-150.0,0.006,-30.469,-150.184,30.004,0.469,-0.0008,19.5033,7.8061,-1.6238,-19.5262,-7.7995,1.6105,0.494594,0.422947,-0.415204,0.373950,-0.215900,0.754950,-0.215900,0.666962,-0.266700,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
18,-30.0,-150.0,60.0,-30.0,30.0,-120.0,0.006,-30.544,-150.081,60.002,0.544,-0.0009,20.1748,8.4835,-0.9482,-20.2069,-8.4802,0.9298,0.531029,0.420390,-0.453130,0.373950,-0.215900,0.754950,-0.215900,0.704150,-0.303888,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
19,-30.0,-150.0,90.0,-30.0,30.0,-90.0,0.006,-30.614,-150.023,90.000,0.614,-0.0002,21.0554,9.3949,-0.0206,-21.1367,-9.4100,-0.0000,0.581242,0.416864,-0.467869,0.373950,-0.215900,0.754950,-0.215900,0.754950,-0.317500,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
20,-30.0,-150.0,120.0,-30.0,30.0,-60.0,0.006,-30.623,-150.010,119.998,0.623,-0.0003,21.9895,10.3290,0.9127,-22.0665,-10.3398,-0.9298,0.632036,0.413305,-0.454846,0.373950,-0.215900,0.754950,-0.215900,0.805750,-0.303888,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
21,-30.0,-150.0,150.0,-30.0,30.0,-30.0,0.005,-30.574,-150.137,149.996,0.574,-0.0002,22.6853,11.0177,1.6002,-22.7472,-11.0205,-1.6105,0.669649,0.410674,-0.418399,0.373950,-0.215900,0.754950,-0.215900,0.842938,-0.266700,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
22,-30.0,-130.0,-150.0,-30.0,50.0,30.0,0.003,-30.358,-130.370,-150.003,0.370,0.0001,21.8285,10.1222,1.2172,-21.7646,-10.0378,-1.1954,0.628196,0.413622,-0.157593,0.373950,-0.215900,0.731973,-0.085590,0.797280,-0.007760,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
23,-30.0,-130.0,-120.0,-30.0,50.0,60.0,0.002,-30.428,-130.098,-120.000,0.428,-0.0001,20.9260,9.2302,0.3409,-20.8921,-9.1654,-0.3229,0.579872,0.417011,-0.133881,0.373950,-0.215900,0.731973,-0.085590,0.749615,0.014466,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
24,-30.0,-130.0,-90.0,-30.0,50.0,90.0,0.003,-30.429,-129.921,-89.999,0.429,0.0038,19.9247,8.2421,-0.6256,-19.9332,-8.2065,0.6360,0.526882,0.420724,-0.137009,0.373950,-0.215900,0.731973,-0.085590,0.697223,0.009882,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
25,-30.0,-130.0,-60.0,-30.0,50.0,120.0,0.003,-30.381,-129.889,-59.997,0.381,0.0036,19.1326,7.4435,-1.4199,-19.1446,-7.4179,1.4246,0.483636,0.423751,-0.166216,0.373950,-0.215900,0.731973,-0.085590,0.654143,-0.020283,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
26,-30.0,-130.0,-30.0,-30.0,50.0,150.0,0.004,-30.294,-130.010,-29.996,0.294,-0.0002,18.7417,7.0372,-1.8316,-18.7378,-7.0111,1.8314,0.461660,0.425286,-0.213370,0.373950,-0.215900,0.731973,-0.085590,0.631916,-0.067948,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
27,-30.0,-130.0,0.0,-30.0,50.0,-180.0,0.004,-30.233,-130.197,0.004,0.233,-0.0034,18.8340,7.1227,-1.7541,-18.8217,-7.0950,1.7475,0.466393,0.424949,-0.265965,0.373950,-0.215900,0.731973,-0.085590,0.636500,-0.120340,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
28,-30.0,-130.0,30.0,-30.0,50.0,-150.0,0.004,-30.310,-130.175,30.003,0.310,-0.0004,19.3796,7.6733,-1.2088,-19.3738,-7.6471,1.1954,0.495923,0.422874,-0.310044,0.373950,-0.215900,0.731973,-0.085590,0.666665,-0.163420,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
29,-30.0,-130.0,60.0,-30.0,50.0,-120.0,0.004,-30.412,-130.053,60.001,0.412,-0.0005,20.2439,8.5455,-0.3378,-20.2463,-8.5196,0.3229,0.542887,0.419580,-0.333203,0.373950,-0.215900,0.731973,-0.085590,0.714330,-0.185647,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
30,-30.0,-130.0,90.0,-30.0,50.0,-90.0,0.004,-30.462,-129.974,89.999,0.462,-0.0005,21.2012,9.5071,0.6245,-21.2052,-9.4785,-0.6360,0.594976,0.415929,-0.329171,0.373950,-0.215900,0.731973,-0.085590,0.766722,-0.181063,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
31,-30.0,-130.0,120.0,-30.0,50.0,-60.0,0.004,-30.449,-129.974,119.997,0.449,-0.0004,21.9961,10.3008,1.4187,-21.9938,-10.2671,-1.4246,0.638210,0.412902,-0.299160,0.373950,-0.215900,0.731973,-0.085590,0.809803,-0.150898,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
32,-30.0,-130.0,150.0,-30.0,50.0,-30.0,0.003,-30.364,-130.137,149.996,0.364,-0.0002,22.4236,10.7196,1.8322,-22.4006,-10.6739,-1.8314,0.661202,0.411297,-0.251733,0.373950,-0.215900,0.731973,-0.085590,0.832029,-0.103233,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
33,-30.0,-110.0,-150.0,-30.0,70.0,30.0,0.001,-30.221,-110.181,-150.002,0.221,0.0002,19.6213,7.9114,0.6500,-19.5712,-7.8445,-0.6360,0.532004,0.420381,-0.021399,0.373950,-0.215900,0.665813,0.029002,0.700562,0.124475,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
34,-30.0,-110.0,-120.0,-30.0,70.0,60.0,0.001,-30.290,-109.957,-119.998,0.290,0.0000,18.6298,6.9271,-0.3150,-18.6122,-6.8855,0.3229,0.478586,0.424124,-0.016144,0.373950,-0.215900,0.665813,0.029002,0.648170,0.129059,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
35,-30.0,-110.0,-90.0,-30.0,70.0,90.0,0.002,-30.299,-109.871,-89.997,0.299,-0.0001,17.7415,6.0401,-1.1922,-17.7398,-6.0131,1.1954,0.430482,0.427493,-0.037933,0.373950,-0.215900,0.665813,0.029002,0.600505,0.106832,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
36,-30.0,-110.0,-60.0,-30.0,70.0,120.0,0.002,-30.261,-109.918,-59.996,0.261,0.0003,17.1911,5.4860,-1.7469,-17.1877,-5.4610,1.7475,0.400449,0.429594,-0.080705,0.373950,-0.215900,0.665813,0.029002,0.570340,0.063751,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
37,-30.0,-110.0,-30.0,-30.0,70.0,150.0,0.003,-30.184,-110.061,-29.996,0.184,0.0028,17.1179,5.4059,-1.8340,-17.1038,-5.3771,1.8314,0.396263,0.429882,-0.132803,0.373950,-0.215900,0.665813,0.029002,0.565756,0.011359,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
38,-30.0,-110.0,0.0,-30.0,70.0,-180.0,0.003,-30.132,-110.174,0.003,0.174,0.0002,17.5279,5.8129,-1.4316,-17.5106,-5.7839,1.4246,0.418619,0.428311,-0.180452,0.373950,-0.215900,0.665813,0.029002,0.587983,-0.036305,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
39,-30.0,-110.0,30.0,-30.0,70.0,-150.0,0.003,-30.202,-110.102,30.001,0.202,-0.0013,18.3142,6.6016,-0.6459,-18.2991,-6.5724,0.6360,0.461164,0.425326,-0.211284,0.373950,-0.215900,0.665813,0.029002,0.631063,-0.066471,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
40,-30.0,-110.0,60.0,-30.0,70.0,-120.0,0.003,-30.302,-109.983,59.999,0.302,-0.0002,19.2640,7.5605,0.3143,-19.2581,-7.5314,-0.3229,0.512976,0.421694,-0.216688,0.373950,-0.215900,0.665813,0.029002,0.683455,-0.071054,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
41,-30.0,-110.0,90.0,-30.0,70.0,-90.0,0.003,-30.350,-109.931,89.997,0.350,-0.0069,20.1533,8.4434,1.1912,-20.1305,-8.4038,-1.1954,0.560441,0.418369,-0.194991,0.373950,-0.215900,0.665813,0.029002,0.731120,-0.048828,-180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
42,-30.0,-110.0,120.0,-30.0,70.0,-60.0,0.002,-30.329,-109.982,119.996,0.329,-0.0002,20.6988,8.9970,1.7463,-20.6827,-8.9560,-1.7475,0.590929,0.416238,-0.152118,0.373950,-0.215900,0.665813,0.029002,0.761285,-0.005747,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
43,-30.0,-110.0,150.0,-30.0,70.0,-30.0,0.002,-30.237,-110.166,149.996,0.237,0.0055,20.8214,9.1049,1.8375,-20.7666,-9.0399,-1.8314,0.596546,0.415850,-0.099792,0.373950,-0.215900,0.665813,0.029002,0.765869,0.046645,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
44,-30.0,-90.0,-150.0,-30.0,90.0,30.0,0.000,-30.136,-90.013,-149.999,0.136,0.0004,16.4430,4.7301,0.0046,-16.4317,-4.7050,-0.0000,0.395290,0.429972,0.072130,0.373950,-0.215900,0.564450,0.114056,0.564450,0.215656,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
45,-30.0,-90.0,-120.0,-30.0,90.0,60.0,0.001,-30.195,-89.871,-119.998,0.195,0.0001,15.4971,3.7873,-0.9286,-15.5019,-3.7752,0.9298,0.343759,0.433582,0.058464,0.373950,-0.215900,0.564450,0.114056,0.513650,0.202044,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
46,-30.0,-90.0,-90.0,-30.0,90.0,90.0,0.001,-30.208,-89.873,-89.997,0.208,-0.0001,14.8167,3.1082,-1.6101,-14.8212,-3.0945,1.6105,0.306669,0.436178,0.021204,0.373950,-0.215900,0.564450,0.114056,0.476462,0.164856,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
47,-30.0,-90.0,-60.0,-30.0,90.0,120.0,0.002,-30.180,-89.963,-59.996,0.180,-0.0001,14.5781,2.8674,-1.8605,-14.5721,-2.8453,1.8596,0.293478,0.437098,-0.029490,0.373950,-0.215900,0.564450,0.114056,0.462850,0.114056,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
48,-30.0,-90.0,-30.0,-30.0,90.0,150.0,0.002,-30.116,-90.083,-29.996,0.116,0.0000,14.8384,3.1220,-1.6144,-14.8212,-3.0945,1.6105,0.307444,0.436115,-0.080007,0.373950,-0.215900,0.564450,0.114056,0.476462,0.063256,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
49,-30.0,-90.0,0.0,-30.0,90.0,-180.0,0.002,-30.072,-90.118,0.002,0.118,-0.0003,15.5198,3.7993,-0.9357,-15.5019,-3.7752,0.9298,0.344540,0.433512,-0.117016,0.373950,-0.215900,0.564450,0.114056,0.513650,0.026067,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
50,-30.0,-90.0,30.0,-30.0,90.0,-150.0,0.002,-30.136,-90.011,30.000,0.136,-0.0005,16.4383,4.7233,-0.0048,-16.4317,-4.7050,-0.0000,0.394759,0.429991,-0.131061,0.373950,-0.215900,0.564450,0.114056,0.564450,0.012456,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
51,-30.0,-90.0,60.0,-30.0,90.0,-120.0,0.002,-30.228,-89.922,59.998,0.228,-0.0004,17.3631,5.6554,0.9263,-17.3615,-5.6348,-0.9298,0.445134,0.426462,-0.118189,0.373950,-0.215900,0.564450,0.114056,0.615250,0.026067,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
52,-30.0,-90.0,90.0,-30.0,90.0,-90.0,0.002,-30.270,-89.922,89.997,0.270,-0.0012,18.0475,6.3444,1.6085,-18.0422,-6.3155,-1.6105,0.482373,0.423856,-0.081581,0.373950,-0.215900,0.564450,0.114056,0.652438,0.063256,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
53,-30.0,-90.0,120.0,-30.0,90.0,-60.0,0.001,-30.245,-90.016,119.996,0.245,-0.0002,18.3315,6.6163,1.8630,-18.2913,-6.5646,-1.8596,0.496608,0.422864,-0.031015,0.373950,-0.215900,0.564450,0.114056,0.666050,0.114056,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
54,-30.0,-90.0,150.0,-30.0,90.0,-30.0,0.001,-30.157,-90.175,149.997,0.175,0.0009,18.0876,6.3760,1.6174,-18.0422,-6.3155,-1.6105,0.484060,0.423748,0.020068,0.373950,-0.215900,0.564450,0.114056,0.652438,0.164856,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
55,-30.0,-70.0,-150.0,-30.0,110.0,30.0,0.000,-30.081,-69.884,-149.998,0.116,-0.0002,12.7086,0.9880,-0.6378,-12.7247,-0.9980,0.6360,0.235403,0.441180,0.112123,0.373950,-0.215900,0.440110,0.159312,0.405360,0.254785,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
56,-30.0,-70.0,-120.0,-30.0,110.0,60.0,0.001,-30.131,-69.841,-119.998,0.159,0.0001,11.9178,0.2021,-1.4258,-11.9362,-0.2095,1.4246,0.192308,0.444197,0.081608,0.373950,-0.215900,0.440110,0.159312,0.362280,0.224619,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
57,-30.0,-70.0,-90.0,-30.0,110.0,90.0,0.001,-30.145,-69.904,-89.996,0.145,-0.0002,11.5240,-0.1898,-1.8317,-11.5293,0.1974,1.8314,0.170631,0.445713,0.033884,0.373950,-0.215900,0.440110,0.159312,0.340053,0.176954,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
58,-30.0,-70.0,-60.0,-30.0,110.0,120.0,0.002,-30.127,-69.999,-59.996,0.127,0.0000,11.6208,-0.0938,-1.7493,-11.6132,0.1135,1.7475,0.175681,0.445355,-0.018353,0.373950,-0.215900,0.440110,0.159312,0.344637,0.124563,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
59,-30.0,-70.0,-30.0,-30.0,110.0,150.0,0.002,-30.075,-70.073,-29.997,0.075,0.0001,12.1793,0.4603,-1.1994,-12.1654,-0.4387,1.1954,0.205991,0.443228,-0.061162,0.373950,-0.215900,0.440110,0.159312,0.374803,0.081482,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
60,-30.0,-70.0,0.0,-30.0,110.0,-180.0,0.002,-30.037,-70.042,0.001,0.042,-0.0000,13.0451,1.3221,-0.3256,-13.0378,-1.3111,0.3229,0.253290,0.439911,-0.083202,0.373950,-0.215900,0.440110,0.159312,0.422467,0.059255,-180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
61,-30.0,-70.0,30.0,-30.0,110.0,-150.0,0.002,-30.098,-69.930,29.999,0.098,0.0001,13.9920,2.2737,0.6354,-13.9968,-2.2701,-0.6360,0.305083,0.436282,-0.078997,0.373950,-0.215900,0.440110,0.159312,0.474859,0.063839,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
62,-30.0,-70.0,60.0,-30.0,110.0,-120.0,0.002,-30.182,-69.893,59.997,0.182,-0.0001,14.7807,3.0699,1.4237,-14.7853,-3.0586,-1.4246,0.348010,0.433276,-0.049521,0.373950,-0.215900,0.440110,0.159312,0.517940,0.094005,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
63,-30.0,-70.0,90.0,-30.0,110.0,-90.0,0.001,-30.217,-69.943,89.996,0.217,-0.0000,15.2008,3.4931,1.8316,-15.1921,-3.4654,-1.8314,0.370640,0.431695,-0.002360,0.373950,-0.215900,0.440110,0.159312,0.540166,0.141669,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
64,-30.0,-70.0,120.0,-30.0,110.0,-60.0,0.001,-30.190,-70.050,119.996,0.190,0.0002,15.1375,3.4282,1.7515,-15.1082,-3.3815,-1.7475,0.366886,0.431963,0.049996,0.373950,-0.215900,0.440110,0.159312,0.535582,0.194061,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
65,-30.0,-70.0,150.0,-30.0,110.0,-30.0,0.000,-30.107,-70.149,149.998,0.149,0.0002,14.6004,2.8844,1.2032,-14.5561,-2.8294,-1.1954,0.337407,0.434032,0.093707,0.373950,-0.215900,0.440110,0.159312,0.505417,0.237142,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
66,-30.0,-50.0,-150.0,-30.0,130.0,30.0,0.001,-30.044,-49.806,-149.998,0.194,-0.0002,8.8633,-2.8623,-1.2000,-8.8973,2.8294,1.1954,0.072166,0.452614,0.094359,0.373950,-0.215900,0.307790,0.159312,0.242483,0.237142,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
67,-30.0,-50.0,-120.0,-30.0,130.0,60.0,0.002,-30.084,-49.854,-119.996,0.146,-0.0003,8.3254,-3.3953,-1.7488,-8.3452,3.3815,1.7475,0.042663,0.454678,0.051185,0.373950,-0.215900,0.307790,0.159312,0.212317,0.194061,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
68,-30.0,-50.0,-90.0,-30.0,130.0,90.0,0.003,-30.099,-49.941,-89.996,0.099,-0.0001,8.2574,-3.4603,-1.8319,-8.2613,3.4654,1.8314,0.038721,0.454952,-0.001015,0.373950,-0.215900,0.307790,0.159312,0.207733,0.141669,-180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
69,-30.0,-50.0,-60.0,-30.0,130.0,120.0,0.003,-30.092,-50.012,-59.997,0.092,0.0000,8.6735,-3.0437,-1.4269,-8.6681,3.0586,1.4246,0.061234,0.453372,-0.048487,0.373950,-0.215900,0.307790,0.159312,0.229960,0.094005,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
70,-30.0,-50.0,-30.0,-30.0,130.0,150.0,0.004,-30.054,-50.038,-29.999,0.054,0.0000,9.4637,-2.2576,-0.6390,-9.4566,2.2701,0.6360,0.104236,0.450356,-0.078505,0.373950,-0.215900,0.307790,0.159312,0.273041,0.063839,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
71,-30.0,-50.0,0.0,-30.0,130.0,-180.0,0.003,-30.020,-49.958,-0.001,0.042,-0.0001,10.4109,-1.3144,0.3237,-10.4156,1.3111,-0.3229,0.156077,0.446722,-0.083049,0.373950,-0.215900,0.307790,0.159312,0.325432,0.059255,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
72,-30.0,-50.0,30.0,-30.0,130.0,-150.0,0.003,-30.083,-49.874,29.997,0.126,-0.0001,11.2741,-0.4460,1.1968,-11.2880,0.4387,-1.1954,0.203271,0.443416,-0.061209,0.373950,-0.215900,0.307790,0.159312,0.373097,0.081482,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
73,-30.0,-50.0,60.0,-30.0,130.0,-120.0,0.002,-30.157,-49.900,59.996,0.157,0.0000,11.8341,0.1215,1.7474,-11.8402,-0.1135,-1.7475,0.233642,0.441292,-0.018645,0.373950,-0.215900,0.307790,0.159312,0.403263,0.124563,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
74,-30.0,-50.0,90.0,-30.0,130.0,-90.0,0.001,-30.182,-49.979,89.996,0.182,0.0001,11.9346,0.2255,1.8331,-11.9241,-0.1974,-1.8314,0.238880,0.440930,0.033521,0.373950,-0.215900,0.307790,0.159312,0.407846,0.176954,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
75,-30.0,-50.0,120.0,-30.0,130.0,-60.0,0.001,-30.153,-50.064,119.997,0.153,0.0000,11.5436,-0.1669,1.4299,-11.5173,0.2095,-1.4246,0.217381,0.442441,0.081428,0.373950,-0.215900,0.307790,0.159312,0.385620,0.224619,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
76,-30.0,-50.0,150.0,-30.0,130.0,-30.0,0.000,-30.075,-50.084,149.998,0.084,0.0001,10.7527,-0.9653,0.6414,-10.7287,0.9980,-0.6360,0.174336,0.445459,0.112229,0.373950,-0.215900,0.307790,0.159312,0.342539,0.254785,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
77,-30.0,-30.0,-150.0,-30.0,150.0,30.0,0.007,-30.015,-29.777,-149.997,0.223,-0.0003,5.3760,-6.3543,-1.6149,-5.4112,6.3155,1.6105,-0.074581,0.462890,0.021592,0.373950,-0.215900,0.183450,0.114056,0.095462,0.164856,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
