pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged,filter_status,filter_chassis,filter_self_L4_L2,filter_self_L4_J1,filter_floor,filter_converged,filter_tipping,tip_worst_margin_m,tip_worst_j1_deg,tip_j1_stable_count,tip_cg_x_m,tip_cg_y_m
0,-30.0,-170.0,-150.0,-30.0,10.0,30.0,-0.005,-29.221,-169.472,-149.996,0.779,-7.9863,-26.7260,-12.6921,-2.0720,-22.4006,-10.6739,-1.8314,0.644178,0.026735,0.587289,0.373950,-0.215900,0.731973,-0.346210,0.832029,-0.328567,0.008,-0.013,True,floor_collision,False,False,False,True,True,False,,,,,
1,-30.0,-170.0,-120.0,-30.0,10.0,60.0,-0.007,-29.245,-169.704,-119.997,0.755,-2.7686,-21.5154,-10.2880,-1.4337,-21.9938,-10.2671,-1.4246,0.621558,0.027713,0.541997,0.373950,-0.215900,0.731973,-0.346210,0.809803,-0.280902,-0.054,-0.011,True,floor_collision,False,False,False,True,True,False,,,,,
2,-30.0,-170.0,-90.0,-30.0,10.0,90.0,-0.007,-29.261,-169.907,-89.999,0.739,8.2366,-24.3642,-10.7651,-0.5942,-21.2052,-9.4785,-0.6360,0.578703,0.029154,0.514368,0.373950,-0.215900,0.731973,-0.346210,0.766722,-0.250737,-0.034,-0.013,True,floor_collision,False,False,False,True,True,False,,,,,
3,-30.0,-170.0,-60.0,-30.0,10.0,120.0,-0.008,-29.279,-170.031,-60.001,0.721,-0.2951,-20.3171,-8.5196,0.3491,-20.2463,-8.5196,0.3229,0.530888,0.040880,0.511158,0.373950,-0.215900,0.731973,-0.346210,0.714330,-0.246153,-0.108,-0.020,True,floor_collision,False,False,False,True,True,False,,,,,
4,-30.0,-170.0,-30.0,-30.0,10.0,150.0,-0.007,-29.342,-170.044,-30.003,0.658,-0.0344,-19.4715,-7.6574,1.2150,-19.3738,-7.6471,1.1954,0.490699,0.051029,0.534609,0.373950,-0.215900,0.731973,-0.346210,0.666665,-0.268380,-0.130,-0.029,True,floor_collision,False,False,False,True,True,False,,,,,
5,-30.0,-170.0,0.0,-30.0,10.0,-180.0,-0.007,-29.348,-169.886,-0.004,0.652,0.2598,-18.7364,-7.0496,1.7374,-18.8217,-7.0950,1.7475,0.470128,0.060037,0.577611,0.373950,-0.215900,0.731973,-0.346210,0.636500,-0.311460,-0.130,-0.051,True,floor_collision,False,False,False,True,True,False,,,,,
6,-30.0,-170.0,30.0,-30.0,10.0,-150.0,-0.008,-29.369,-169.928,29.996,0.631,-0.2055,-18.9414,-7.0863,1.8277,-18.7378,-7.0111,1.8314,0.471802,0.071015,0.630232,0.373950,-0.215900,0.731973,-0.346210,0.631916,-0.363852,-0.064,-0.022,True,floor_collision,False,False,False,True,True,False,,,,,
7,-30.0,-170.0,60.0,-30.0,10.0,-120.0,-0.008,-29.337,-170.004,59.997,0.663,0.2542,-19.2058,-7.4411,1.3941,-19.1446,-7.4179,1.4246,0.498372,0.087134,0.677743,0.373950,-0.215900,0.731973,-0.346210,0.654143,-0.411517,-0.106,-0.062,True,floor_collision,False,False,False,True,True,False,,,,,
8,-30.0,-170.0,90.0,-30.0,10.0,-90.0,-0.006,-29.300,-169.999,89.999,0.700,0.4438,-20.1733,-8.2956,0.6266,-19.9332,-8.2065,0.6360,0.545004,0.105749,0.706927,0.373950,-0.215900,0.731973,-0.346210,0.697223,-0.441682,-0.156,-0.038,True,floor_collision,False,False,False,True,True,False,,,,,
9,-30.0,-170.0,120.0,-30.0,10.0,-60.0,-0.008,-29.265,-169.942,120.001,0.735,0.0701,-21.0534,-9.2384,-0.3556,-20.8921,-9.1654,-0.3229,0.597985,0.128871,0.710108,0.373950,-0.215900,0.731973,-0.346210,0.749615,-0.446266,-0.050,-0.027,True,floor_collision,False,False,False,True,True,False,,,,,
10,-30.0,-170.0,150.0,-30.0,10.0,-30.0,-0.009,-29.238,-169.789,150.003,0.762,-0.1462,-21.9425,-10.1228,-1.2283,-21.7646,-10.0378,-1.1954,0.647019,0.163817,0.685298,0.373950,-0.215900,0.731973,-0.346210,0.797280,-0.424040,-0.197,-0.072,True,floor_collision,False,False,False,True,True,False,,,,,
11,-30.0,-150.0,-150.0,-30.0,30.0,30.0,-0.003,-29.401,-149.451,-149.996,0.599,0.2516,-22.6589,-10.9399,-1.5862,-22.7472,-11.0205,-1.6105,0.687335,0.190748,0.425602,0.373950,-0.215900,0.754950,-0.215900,0.842938,-0.165100,-0.023,-0.057,True,chassis_collision,True,False,False,False,True,False,,,,,
12,-30.0,-150.0,-120.0,-30.0,30.0,60.0,-0.004,-29.350,-149.749,-119.998,0.650,-0.0282,-22.1667,-10.3022,-0.8893,-22.0665,-10.3398,-0.9298,0.652388,0.196898,0.390585,0.373950,-0.215900,0.754950,-0.215900,0.805750,-0.127912,-0.088,-0.046,True,chassis_collision,True,False,False,False,True,False,,,,,
13,-30.0,-150.0,-90.0,-30.0,30.0,90.0,-0.004,-29.369,-149.987,-90.000,0.631,-0.0194,-21.3032,-9.3994,0.0422,-21.1367,-9.4100,-0.0000,0.607529,0.192456,0.379794,0.373950,-0.215900,0.754950,-0.215900,0.754950,-0.114300,-0.111,-0.032,True,chassis_collision,True,False,False,False,True,False,,,,,
14,-30.0,-150.0,-60.0,-30.0,30.0,120.0,-0.004,-29.418,-150.108,-60.002,0.582,-0.1358,-20.3493,-8.4819,0.9575,-20.2069,-8.4802,0.9298,0.562106,0.192472,0.395010,0.373950,-0.215900,0.754950,-0.215900,0.704150,-0.127912,-0.116,-0.052,True,chassis_collision,True,False,False,False,True,False,,,,,
15,-30.0,-150.0,-30.0,-30.0,30.0,150.0,-0.004,-29.492,-150.051,-30.004,0.508,0.1008,-19.3644,-7.7183,1.5982,-19.5262,-7.7995,1.6105,0.531447,0.194904,0.433415,0.373950,-0.215900,0.754950,-0.215900,0.666962,-0.165100,-0.056,-0.050,True,chassis_collision,True,False,False,False,True,False,,,,,
16,-30.0,-150.0,0.0,-30.0,30.0,-180.0,-0.006,-29.548,-149.806,-0.005,0.452,-0.0301,-19.1906,-7.4901,1.8449,-19.2770,-7.5503,1.8596,0.522491,0.209576,0.483609,0.373950,-0.215900,0.754950,-0.215900,0.653350,-0.215900,-0.185,-0.081,True,chassis_collision,True,False,False,False,True,False,,,,,
17,-30.0,-150.0,30.0,-30.0,30.0,-150.0,-0.007,-29.487,-149.807,29.996,0.513,0.0095,-19.6023,-7.7990,1.5887,-19.5262,-7.7995,1.6105,0.534715,0.234608,0.533362,0.373950,-0.215900,0.754950,-0.215900,0.666962,-0.266700,-0.087,-0.070,True,floor_collision,False,False,False,True,True,False,,,,,
18,-30.0,-150.0,60.0,-30.0,30.0,-120.0,-0.006,-29.397,-149.921,59.998,0.603,-0.0173,-20.3076,-8.4925,0.9003,-20.2069,-8.4802,0.9298,0.570278,0.267224,0.569815,0.373950,-0.215900,0.754950,-0.215900,0.704150,-0.303888,-0.116,-0.070,True,floor_collision,False,False,False,True,True,False,,,,,
19,-30.0,-150.0,90.0,-30.0,30.0,-90.0,-0.007,-29.362,-149.982,90.000,0.638,0.0061,-21.3335,-9.4628,-0.0409,-21.1367,-9.4100,-0.0000,0.618412,0.302488,0.582757,0.373950,-0.215900,0.754950,-0.215900,0.754950,-0.317500,-0.087,-0.059,True,floor_collision,False,False,False,True,True,False,,,,,
20,-30.0,-150.0,120.0,-30.0,30.0,-60.0,-0.006,-29.337,-149.993,120.003,0.663,0.0391,-22.0176,-10.2972,-0.9287,-22.0665,-10.3398,-0.9298,0.663709,0.346207,0.568432,0.373950,-0.215900,0.754950,-0.215900,0.805750,-0.303888,-0.118,-0.091,True,floor_collision,False,False,False,True,True,False,,,,,
21,-30.0,-150.0,150.0,-30.0,30.0,-30.0,-0.006,-29.425,-149.861,150.004,0.575,-0.0068,-22.9091,-11.0625,-1.6318,-22.7472,-11.0205,-1.6105,0.692499,0.384282,0.530578,0.373950,-0.215900,0.754950,-0.215900,0.842938,-0.266700,-0.103,-0.097,True,floor_collision,False,False,False,True,True,False,,,,,
22,-30.0,-130.0,-150.0,-30.0,50.0,30.0,-0.001,-29.611,-129.608,-149.997,0.392,0.1382,-21.7016,-9.9266,-1.1656,-21.7646,-10.0378,-1.1954,0.649354,0.372562,0.273481,0.373950,-0.215900,0.731973,-0.085590,0.797280,-0.007760,-0.102,-0.069,True,chassis_collision,True,False,False,False,True,False,,,,,
23,-30.0,-130.0,-120.0,-30.0,50.0,60.0,-0.000,-29.540,-129.904,-119.999,0.460,0.2569,-20.9032,-9.0840,-0.2930,-20.8921,-9.1654,-0.3229,0.608223,0.362219,0.252764,0.373950,-0.215900,0.731973,-0.085590,0.749615,0.014466,-0.099,-0.068,True,chassis_collision,True,False,False,False,True,False,,,,,
24,-30.0,-130.0,-90.0,-30.0,50.0,90.0,-0.003,-29.539,-130.093,-90.002,0.461,0.1241,-19.9295,-8.1584,0.6480,-19.9332,-8.2065,0.6360,0.566857,0.338813,0.258971,0.373950,-0.215900,0.731973,-0.085590,0.697223,0.009882,-0.017,-0.030,True,chassis_collision,True,False,False,False,True,False,,,,,
25,-30.0,-130.0,-60.0,-30.0,50.0,120.0,-0.003,-29.595,-130.123,-60.004,0.405,-0.0682,-19.1642,-7.4186,1.4250,-19.1446,-7.4179,1.4246,0.531980,0.323027,0.290136,0.373950,-0.215900,0.731973,-0.085590,0.654143,-0.020283,-0.067,-0.093,True,chassis_collision,True,False,False,False,True,False,,,,,
26,-30.0,-130.0,-30.0,-30.0,50.0,150.0,-0.003,-29.692,-129.989,-30.004,0.308,-4.8982,-19.2438,-6.4777,1.8907,-18.7378,-7.0111,1.8314,0.514163,0.310619,0.338536,0.373950,-0.215900,0.731973,-0.085590,0.631916,-0.067948,-0.003,-0.018,True,chassis_collision,True,False,False,False,True,False,,,,,
27,-30.0,-130.0,0.0,-30.0,50.0,-180.0,-0.006,-29.758,-129.795,-0.004,0.242,5.0465,-27.8231,-10.1933,2.4611,-18.8217,-7.0950,1.7475,0.517987,0.313546,0.391004,0.373950,-0.215900,0.731973,-0.085590,0.636500,-0.120340,-0.019,-0.013,True,chassis_collision,True,False,False,False,True,False,,,,,
28,-30.0,-130.0,30.0,-30.0,50.0,-150.0,-0.008,-29.690,-129.825,29.997,0.310,11.4856,-18.5245,-8.2772,1.7732,-19.3738,-7.6471,1.1954,0.543812,0.331780,0.433084,0.373950,-0.215900,0.731973,-0.085590,0.666665,-0.163420,-0.023,-0.011,True,chassis_collision,True,False,False,False,True,False,,,,,
29,-30.0,-130.0,60.0,-30.0,50.0,-120.0,-0.004,-29.586,-129.958,60.000,0.414,-1.4408,-16.5829,-6.8064,0.1751,-20.2463,-8.5196,0.3229,0.583871,0.359622,0.454333,0.373950,-0.215900,0.731973,-0.085590,0.714330,-0.185647,-0.008,0.001,True,chassis_collision,True,False,False,False,True,False,,,,,
30,-30.0,-130.0,90.0,-30.0,50.0,-90.0,-0.007,-29.514,-130.033,90.002,0.486,8.5201,-14.7137,-7.1150,0.0043,-21.2052,-9.4785,-0.6360,0.627061,0.391743,0.448721,0.373950,-0.215900,0.731973,-0.085590,0.766722,-0.181063,-0.012,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
31,-30.0,-130.0,120.0,-30.0,50.0,-60.0,-0.006,-29.511,-130.031,120.004,0.489,3.6985,-27.7997,-13.4096,-1.7016,-21.9938,-10.2671,-1.4246,0.661830,0.417894,0.418514,0.373950,-0.215900,0.731973,-0.085590,0.809803,-0.150898,-0.008,0.001,True,chassis_collision,True,False,False,False,True,False,,,,,
32,-30.0,-130.0,150.0,-30.0,50.0,-30.0,-0.003,-29.626,-129.856,150.004,0.374,-3.4294,-23.8165,-11.1174,-2.0168,-22.4006,-10.6739,-1.8314,0.679648,0.431235,0.370964,0.373950,-0.215900,0.731973,-0.085590,0.832029,-0.103233,0.028,0.015,True,chassis_collision,True,False,False,False,True,False,,,,,
33,-30.0,-110.0,-150.0,-30.0,70.0,30.0,-0.001,-29.783,-109.819,-149.998,0.217,-1.6702,-13.2877,-6.7696,-0.7452,-19.5712,-7.8445,-0.6360,0.571270,0.354728,0.145985,0.373950,-0.215900,0.665813,0.029002,0.700562,0.124475,0.007,0.010,True,chassis_collision,True,False,False,False,True,False,,,,,
34,-30.0,-110.0,-120.0,-30.0,70.0,60.0,-0.001,-29.712,-110.043,-120.001,0.288,-0.8146,-17.7445,-7.1917,0.1486,-18.6122,-6.8855,0.3229,0.529806,0.325637,0.142068,0.373950,-0.215900,0.665813,0.029002,0.648170,0.129059,-0.010,0.006,True,chassis_collision,True,False,False,False,True,False,,,,,
35,-30.0,-110.0,-90.0,-30.0,70.0,90.0,-0.002,-29.707,-110.130,-90.003,0.293,3.7833,-11.8344,-3.8913,0.8183,-17.7398,-6.0131,1.1954,0.491693,0.299196,0.164751,0.373950,-0.215900,0.665813,0.029002,0.600505,0.106832,-0.016,0.004,True,chassis_collision,True,False,False,False,True,False,,,,,
36,-30.0,-110.0,-60.0,-30.0,70.0,120.0,-0.003,-29.743,-110.082,-60.004,0.257,0.0768,-17.1483,-5.0285,1.7633,-17.1877,-5.4610,1.7475,0.467640,0.281109,0.208008,0.373950,-0.215900,0.665813,0.029002,0.570340,0.063751,-0.005,-0.036,True,chassis_collision,True,False,False,False,True,False,,,,,
37,-30.0,-110.0,-30.0,-30.0,70.0,150.0,-0.003,-29.818,-109.939,-30.004,0.182,-5.2923,-21.9675,-6.4334,2.2831,-17.1038,-5.3771,1.8314,0.464200,0.278989,0.260772,0.373950,-0.215900,0.665813,0.029002,0.565756,0.011359,0.032,-0.024,True,chassis_collision,True,False,False,False,True,False,,,,,
38,-30.0,-110.0,0.0,-30.0,70.0,-180.0,-0.003,-29.863,-109.819,-0.003,0.181,0.1130,-17.5163,-5.7469,1.4154,-17.5106,-5.7839,1.4246,0.484198,0.295619,0.308423,0.373950,-0.215900,0.665813,0.029002,0.587983,-0.036305,-0.047,-0.003,True,chassis_collision,True,False,False,False,True,False,,,,,
39,-30.0,-110.0,30.0,-30.0,70.0,-150.0,-0.003,-29.791,-109.899,29.999,0.209,0.1255,-18.4110,-6.5710,0.6217,-18.2991,-6.5724,0.6360,0.519491,0.327163,0.337845,0.373950,-0.215900,0.665813,0.029002,0.631063,-0.066471,-0.043,0.001,True,chassis_collision,True,False,False,False,True,False,,,,,
40,-30.0,-110.0,60.0,-30.0,70.0,-120.0,-0.004,-29.678,-110.027,60.001,0.322,0.0988,-19.2313,-7.4825,-0.3360,-19.2581,-7.5314,-0.3229,0.560194,0.365078,0.341459,0.373950,-0.215900,0.665813,0.029002,0.683455,-0.071054,-0.059,-0.039,True,chassis_collision,True,False,False,False,True,False,,,,,
41,-30.0,-110.0,90.0,-30.0,70.0,-90.0,-0.004,-29.634,-110.070,90.003,0.366,-0.1717,-20.0549,-8.3206,-1.2050,-20.1305,-8.4038,-1.1954,0.596191,0.398882,0.318707,0.373950,-0.215900,0.665813,0.029002,0.731120,-0.048828,-0.053,-0.073,True,chassis_collision,True,False,False,False,True,False,,,,,
42,-30.0,-110.0,120.0,-30.0,70.0,-60.0,-0.002,-29.654,-110.020,120.004,0.346,-0.0086,-20.8363,-8.9678,-1.7670,-20.6827,-8.9560,-1.7475,0.619600,0.420414,0.275334,0.373950,-0.215900,0.665813,0.029002,0.761285,-0.005747,-0.040,-0.024,True,chassis_collision,True,False,False,False,True,False,,,,,
43,-30.0,-110.0,150.0,-30.0,70.0,-30.0,-0.002,-29.762,-109.833,150.004,0.238,0.0296,-21.0543,-9.1084,-1.8592,-20.7666,-9.0399,-1.8314,0.623206,0.424974,0.222932,0.373950,-0.215900,0.665813,0.029002,0.765869,0.046645,0.002,0.002,True,chassis_collision,True,False,False,False,True,False,,,,,
44,-30.0,-90.0,-150.0,-30.0,90.0,30.0,-0.001,-29.862,-89.982,-150.000,0.138,3.2248,-16.6714,-5.1512,-0.0832,-16.4317,-4.7050,-0.0000,0.469929,0.297735,0.057116,0.373950,-0.215900,0.564450,0.114056,0.564450,0.215656,-0.031,-0.024,True,chassis_collision,True,False,False,False,True,False,,,,,
45,-30.0,-90.0,-120.0,-30.0,90.0,60.0,0.000,-29.810,-90.130,-120.002,0.190,-2.5484,-12.9979,-2.8939,0.9143,-15.5019,-3.7752,0.9298,0.433067,0.265544,0.070660,0.373950,-0.215900,0.564450,0.114056,0.513650,0.202044,0.035,0.008,True,chassis_collision,True,False,False,False,True,False,,,,,
46,-30.0,-90.0,-90.0,-30.0,90.0,90.0,-0.001,-29.803,-90.122,-90.003,0.197,0.3065,-13.5533,-2.5029,1.4915,-14.8212,-3.0945,1.6105,0.405284,0.242084,0.107869,0.373950,-0.215900,0.564450,0.114056,0.476462,0.164856,0.002,-0.009,True,chassis_collision,True,False,False,False,True,False,,,,,
47,-30.0,-90.0,-60.0,-30.0,90.0,120.0,-0.001,-29.817,-90.038,-60.004,0.183,-3.4602,-13.9922,-3.0337,1.7888,-14.5721,-2.8453,1.8596,0.394444,0.235111,0.158652,0.373950,-0.215900,0.564450,0.114056,0.462850,0.114056,-0.004,0.010,True,chassis_collision,True,False,False,False,True,False,,,,,
48,-30.0,-90.0,-30.0,-30.0,90.0,150.0,-0.002,-29.890,-89.921,-30.003,0.110,0.2827,-14.8130,-2.6277,1.5404,-14.8212,-3.0945,1.6105,0.404944,0.243705,0.209870,0.373950,-0.215900,0.564450,0.114056,0.476462,0.063256,-0.019,-0.002,True,chassis_collision,True,False,False,False,True,False,,,,,
49,-30.0,-90.0,0.0,-30.0,90.0,-180.0,-0.003,-29.935,-89.894,-0.002,0.106,1.4038,-11.6819,-3.7464,0.9605,-15.5019,-3.7752,0.9298,0.433733,0.268390,0.247237,0.373950,-0.215900,0.564450,0.114056,0.513650,0.026067,-0.011,-0.001,True,chassis_collision,True,False,False,False,True,False,,,,,
50,-30.0,-90.0,30.0,-30.0,90.0,-150.0,-0.002,-29.869,-89.990,30.000,0.131,-0.0636,-23.9211,-5.7785,-0.4747,-16.4317,-4.7050,-0.0000,0.473113,0.301817,0.260227,0.373950,-0.215900,0.564450,0.114056,0.564450,0.012456,0.043,-0.050,True,chassis_collision,True,False,False,False,True,False,,,,,
51,-30.0,-90.0,60.0,-30.0,90.0,-120.0,-0.002,-29.775,-90.080,60.002,0.225,0.5817,-19.0151,-6.0830,-1.0647,-17.3615,-5.6348,-0.9298,0.512033,0.335479,0.246091,0.373950,-0.215900,0.564450,0.114056,0.615250,0.026067,0.005,0.023,True,chassis_collision,True,False,False,False,True,False,,,,,
52,-30.0,-90.0,90.0,-30.0,90.0,-90.0,-0.002,-29.730,-90.080,90.004,0.270,0.5104,-12.9003,-4.2360,-1.1462,-18.0422,-6.3155,-1.6105,0.540285,0.360799,0.208228,0.373950,-0.215900,0.564450,0.114056,0.652438,0.063256,-0.028,-0.028,True,chassis_collision,True,False,False,False,True,False,,,,,
53,-30.0,-90.0,120.0,-30.0,90.0,-60.0,-0.001,-29.755,-89.984,120.004,0.245,3.3862,-22.4950,-7.5427,-2.3738,-18.2913,-6.5646,-1.8596,0.550330,0.369444,0.157100,0.373950,-0.215900,0.564450,0.114056,0.666050,0.114056,-0.008,-0.060,True,chassis_collision,True,False,False,False,True,False,,,,,
54,-30.0,-90.0,150.0,-30.0,90.0,-30.0,-0.001,-29.835,-89.814,150.004,0.186,0.0547,-30.0354,-11.4200,-2.8456,-18.0422,-6.3155,-1.6105,0.539393,0.360265,0.106642,0.373950,-0.215900,0.564450,0.114056,0.652438,0.164856,0.073,0.026,True,chassis_collision,True,False,False,False,True,False,,,,,
55,-30.0,-70.0,-150.0,-30.0,110.0,30.0,-0.000,-29.923,-70.117,-150.001,0.117,1.0206,-17.3630,-1.7590,0.7301,-12.7247,-0.9980,0.6360,0.354331,0.200982,0.019011,0.373950,-0.215900,0.440110,0.159312,0.405360,0.254785,-0.049,-0.034,True,chassis_collision,True,False,False,False,True,False,,,,,
56,-30.0,-70.0,-120.0,-30.0,110.0,60.0,-0.001,-29.866,-70.164,-120.003,0.164,-0.6269,-20.8228,-1.0667,2.2808,-11.9362,-0.2095,1.4246,0.322206,0.173236,0.048684,0.373950,-0.215900,0.440110,0.159312,0.362280,0.224619,0.067,0.015,True,chassis_collision,True,False,False,False,True,False,,,,,
57,-30.0,-70.0,-90.0,-30.0,110.0,90.0,-0.001,-29.866,-70.090,-90.004,0.134,-0.1406,-11.5851,0.4607,1.9070,-11.5293,0.1974,1.8314,0.305112,0.159109,0.096250,0.373950,-0.215900,0.440110,0.159312,0.340053,0.176954,0.003,0.006,True,chassis_collision,True,False,False,False,True,False,,,,,
58,-30.0,-70.0,-60.0,-30.0,110.0,120.0,-0.002,-29.887,-70.002,-60.003,0.113,-1.0368,-10.1678,0.6753,1.5218,-11.6132,0.1135,1.7475,0.308615,0.162149,0.148897,0.373950,-0.215900,0.440110,0.159312,0.344637,0.124563,0.001,0.004,True,chassis_collision,True,False,False,False,True,False,,,,,
59,-30.0,-70.0,-30.0,-30.0,110.0,150.0,-0.002,-29.932,-69.933,-30.002,0.068,-1.2308,-8.2557,-0.4251,0.9000,-12.1654,-0.4387,1.1954,0.331833,0.181878,0.192290,0.373950,-0.215900,0.440110,0.159312,0.374803,0.081482,-0.015,-0.009,True,chassis_collision,True,False,False,False,True,False,,,,,
60,-30.0,-70.0,0.0,-30.0,110.0,-180.0,-0.001,-29.965,-69.964,-0.001,0.036,0.9415,-16.3889,0.2477,-0.1278,-13.0378,-1.3111,0.3229,0.368983,0.213952,0.214736,0.373950,-0.215900,0.440110,0.159312,0.422467,0.059255,-0.039,-0.087,True,chassis_collision,True,False,False,False,True,False,,,,,
61,-30.0,-70.0,30.0,-30.0,110.0,-150.0,-0.002,-29.905,-70.073,30.001,0.095,2.1338,-11.8213,-1.8020,-0.5424,-13.9968,-2.2701,-0.6360,0.409301,0.248895,0.209949,0.373950,-0.215900,0.440110,0.159312,0.474859,0.063839,-0.057,-0.008,True,chassis_collision,True,False,False,False,True,False,,,,,
62,-30.0,-70.0,60.0,-30.0,110.0,-120.0,-0.001,-29.810,-70.113,60.003,0.190,-4.1942,-25.0826,-4.9418,-2.5235,-14.7853,-3.0586,-1.4246,0.442593,0.277218,0.178741,0.373950,-0.215900,0.440110,0.159312,0.517940,0.094005,0.044,-0.005,True,chassis_collision,True,False,False,False,True,False,,,,,
63,-30.0,-70.0,90.0,-30.0,110.0,-90.0,-0.001,-29.791,-70.055,90.004,0.209,1.0075,-13.0499,-3.1942,-1.5368,-15.1921,-3.4654,-1.8314,0.459670,0.292389,0.130694,0.373950,-0.215900,0.440110,0.159312,0.540166,0.141669,-0.010,0.008,True,chassis_collision,True,False,False,False,True,False,,,,,
64,-30.0,-70.0,120.0,-30.0,110.0,-60.0,-0.000,-29.798,-69.946,120.004,0.202,-2.4463,-18.6638,-4.7502,-2.2147,-15.1082,-3.3815,-1.7475,0.456756,0.290549,0.077938,0.373950,-0.215900,0.440110,0.159312,0.535582,0.194061,0.004,-0.083,True,chassis_collision,True,False,False,False,True,False,,,,,
65,-30.0,-70.0,150.0,-30.0,110.0,-30.0,-0.000,-29.891,-69.846,150.003,0.154,1.6987,-13.7380,-2.5889,-1.1204,-14.5561,-2.8294,-1.1954,0.434415,0.270776,0.035773,0.373950,-0.215900,0.440110,0.159312,0.505417,0.237142,-0.043,-0.020,True,chassis_collision,True,False,False,False,True,False,,,,,
66,-30.0,-50.0,-150.0,-30.0,130.0,30.0,-0.002,-29.957,-50.198,-150.003,0.198,-0.4121,-15.6613,2.3924,1.4929,-8.8973,2.8294,1.1954,0.239386,0.099560,0.036512,0.373950,-0.215900,0.307790,0.159312,0.242483,0.237142,0.089,0.012,True,chassis_collision,True,False,False,False,True,False,,,,,
67,-30.0,-50.0,-120.0,-30.0,130.0,60.0,-0.002,-29.925,-50.133,-120.004,0.133,-0.7759,-9.2669,2.6836,1.8775,-8.3452,3.3815,1.7475,0.216392,0.080193,0.079367,0.373950,-0.215900,0.307790,0.159312,0.212317,0.194061,-0.011,-0.007,True,chassis_collision,True,False,False,False,True,False,,,,,
68,-30.0,-50.0,-90.0,-30.0,130.0,90.0,-0.003,-29.910,-50.054,-90.004,0.090,1.3788,-5.5050,2.4842,1.3934,-8.2613,3.4654,1.8314,0.213207,0.077576,0.132099,0.373950,-0.215900,0.307790,0.159312,0.207733,0.141669,-0.034,-0.073,True,chassis_collision,True,False,False,False,True,False,,,,,
69,-30.0,-50.0,-60.0,-30.0,130.0,120.0,-0.003,-29.915,-49.989,-60.003,0.085,1.2033,-7.4299,2.7021,1.2431,-8.6681,3.0586,1.4246,0.229490,0.092560,0.179868,0.373950,-0.215900,0.307790,0.159312,0.229960,0.094005,-0.003,-0.013,True,chassis_collision,True,False,False,False,True,False,,,,,
70,-30.0,-50.0,-30.0,-30.0,130.0,150.0,-0.003,-29.949,-49.965,-30.001,0.051,-2.1597,-12.3675,2.4743,1.0879,-9.4566,2.2701,0.6360,0.262113,0.121014,0.210054,0.373950,-0.215900,0.307790,0.159312,0.273041,0.063839,0.020,0.016,True,chassis_collision,True,False,False,False,True,False,,,,,
71,-30.0,-50.0,0.0,-30.0,130.0,-180.0,-0.003,-29.982,-50.035,0.001,0.035,0.5770,-8.9613,0.4817,-0.0743,-10.4156,1.3111,-0.3229,0.301787,0.155885,0.214735,0.373950,-0.215900,0.307790,0.159312,0.325432,0.059255,-0.027,-0.019,True,chassis_collision,True,False,False,False,True,False,,,,,
72,-30.0,-50.0,30.0,-30.0,130.0,-150.0,-0.002,-29.927,-50.115,30.002,0.115,-0.9039,-9.6133,0.6769,-1.0784,-11.2880,0.4387,-1.1954,0.338419,0.187744,0.192224,0.373950,-0.215900,0.307790,0.159312,0.373097,0.081482,-0.001,-0.004,True,chassis_collision,True,False,False,False,True,False,,,,,
73,-30.0,-50.0,60.0,-30.0,130.0,-120.0,-0.002,-29.845,-50.100,60.004,0.155,-3.0495,-14.3486,0.2419,-2.1627,-11.8402,-0.1135,-1.7475,0.361600,0.207903,0.148541,0.373950,-0.215900,0.307790,0.159312,0.403263,0.124563,0.072,-0.030,True,chassis_collision,True,False,False,False,True,False,,,,,
74,-30.0,-50.0,90.0,-30.0,130.0,-90.0,-0.001,-29.820,-50.021,90.004,0.180,0.8287,-18.1185,-0.6711,-2.7782,-11.9241,-0.1974,-1.8314,0.365469,0.210747,0.095955,0.373950,-0.215900,0.307790,0.159312,0.407846,0.176954,-0.001,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
75,-30.0,-50.0,120.0,-30.0,130.0,-60.0,-0.001,-29.857,-49.939,120.003,0.143,-0.0801,-7.0016,0.8858,-0.8460,-11.5173,0.2095,-1.4246,0.348892,0.197295,0.048541,0.373950,-0.215900,0.307790,0.159312,0.385620,0.224619,0.004,-0.002,True,chassis_collision,True,False,False,False,True,False,,,,,
76,-30.0,-50.0,150.0,-30.0,130.0,-30.0,-0.000,-29.932,-49.921,150.001,0.079,0.9331,-7.9401,0.0924,-0.5587,-10.7287,0.9980,-0.6360,0.316897,0.168907,0.019031,0.373950,-0.215900,0.307790,0.159312,0.342539,0.254785,-0.003,-0.001,True,chassis_collision,True,False,False,False,True,False,,,,,
