pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged,filter_status,filter_chassis,filter_self_L4_L2,filter_self_L4_J1,filter_floor,filter_converged,filter_tipping,tip_worst_margin_m,tip_worst_j1_deg,tip_j1_stable_count,tip_cg_x_m,tip_cg_y_m
0,-30.0,-170.0,-100.0,-30.0,10.0,80.0,0.007,-29.989,-170.152,-100.001,0.152,-0.0004,15.5276,6.3830,0.6155,-15.5250,-6.3835,-0.6125,0.476491,0.403853,-0.371638,0.329956,-0.190500,0.616374,-0.294748,0.654474,-0.228757,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
1,-30.0,-170.0,-70.0,-30.0,10.0,110.0,0.007,-29.985,-170.012,-70.000,0.015,-0.0004,14.9144,5.7712,-0.0000,-14.9125,-5.7709,-0.0000,0.438625,0.406970,-0.360602,0.329956,-0.190500,0.616374,-0.294748,0.616374,-0.218548,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
2,-30.0,-170.0,-40.0,-30.0,10.0,140.0,0.008,-29.986,-169.975,-39.999,0.025,-0.0004,14.3017,5.1590,-0.6133,-14.3000,-5.1584,0.6125,0.400675,0.410089,-0.370657,0.329956,-0.190500,0.616374,-0.294748,0.578274,-0.228757,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
3,-30.0,-170.0,-10.0,-30.0,10.0,170.0,0.010,-29.993,-170.242,-9.998,0.242,-0.0005,13.8506,4.7057,-1.0588,-13.8516,-4.7100,1.0609,0.372557,0.412390,-0.399657,0.329956,-0.190500,0.616374,-0.294748,0.550383,-0.256648,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
4,-30.0,-170.0,20.0,-30.0,10.0,-160.0,0.010,-29.992,-170.279,20.003,0.279,-0.0004,13.6834,4.5380,-1.2255,-13.6875,-4.5459,1.2250,0.362163,0.413241,-0.437848,0.329956,-0.190500,0.616374,-0.294748,0.540174,-0.294748,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
5,-30.0,-170.0,50.0,-30.0,10.0,-130.0,0.010,-29.988,-170.047,50.002,0.047,-0.0004,13.8521,4.7088,-1.0614,-13.8516,-4.7100,1.0609,0.372758,0.412369,-0.475069,0.329956,-0.190500,0.616374,-0.294748,0.550383,-0.332848,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
6,-30.0,-170.0,80.0,-30.0,10.0,-100.0,0.010,-29.988,-169.990,80.001,0.012,-0.0005,14.3023,5.1596,-0.6121,-14.3000,-5.1584,0.6125,0.400709,0.410067,-0.502725,0.329956,-0.190500,0.616374,-0.294748,0.578274,-0.360739,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
7,-30.0,-150.0,-100.0,-30.0,30.0,80.0,0.005,-29.987,-150.081,-100.001,0.081,-0.0002,15.5001,6.3566,0.2143,-15.4956,-6.3540,-0.2127,0.470217,0.404391,-0.257912,0.329956,-0.190500,0.634756,-0.190500,0.647988,-0.115458,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
8,-30.0,-150.0,-70.0,-30.0,30.0,110.0,0.006,-29.983,-149.925,-69.999,0.075,-0.0003,14.8622,5.7197,-0.4208,-14.8639,-5.7223,0.4190,0.430864,0.407628,-0.260510,0.329956,-0.190500,0.634756,-0.190500,0.608694,-0.118895,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
9,-30.0,-150.0,-40.0,-30.0,30.0,140.0,0.006,-29.986,-149.936,-39.998,0.064,-0.0003,14.3436,5.2012,-0.9395,-14.3444,-5.2029,0.9384,0.398699,0.410269,-0.283263,0.329956,-0.190500,0.634756,-0.190500,0.576383,-0.141520,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
10,-30.0,-150.0,-10.0,-30.0,30.0,170.0,0.008,-29.995,-150.290,-9.997,0.290,-0.0003,14.0825,4.9378,-1.2058,-14.0764,-4.9349,1.2064,0.382184,0.411617,-0.320533,0.329956,-0.190500,0.634756,-0.190500,0.559713,-0.177268,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
11,-30.0,-150.0,20.0,-30.0,30.0,-160.0,0.008,-29.996,-150.411,20.003,0.411,-0.0004,14.1360,4.9900,-1.1548,-14.1317,-4.9901,1.1512,0.385359,0.411351,-0.360333,0.329956,-0.190500,0.634756,-0.190500,0.563151,-0.216562,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
12,-30.0,-150.0,50.0,-30.0,30.0,-130.0,0.008,-29.990,-150.149,50.002,0.149,-0.0003,14.4973,5.3530,-0.7899,-14.4954,-5.3538,0.7874,0.407975,0.409490,-0.391584,0.329956,-0.190500,0.634756,-0.190500,0.585775,-0.248873,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
13,-30.0,-150.0,80.0,-30.0,30.0,-100.0,0.007,-29.987,-150.033,80.000,0.033,-0.0002,15.0719,5.9286,-0.2132,-15.0702,-5.9286,0.2127,0.443728,0.406547,-0.407718,0.329956,-0.190500,0.634756,-0.190500,0.621524,-0.265542,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
14,-30.0,-130.0,-100.0,-30.0,50.0,80.0,0.004,-29.987,-129.945,-99.999,0.055,-0.0002,14.6961,5.5537,-0.2142,-14.6998,-5.5582,0.2127,0.425226,0.408109,-0.152966,0.329956,-0.190500,0.616374,-0.086252,0.603142,-0.011210,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
15,-30.0,-130.0,-70.0,-30.0,50.0,110.0,0.004,-29.986,-129.865,-69.998,0.135,-0.0008,14.1161,4.9741,-0.7899,-14.1251,-4.9835,0.7874,0.389390,0.411055,-0.169347,0.329956,-0.190500,0.616374,-0.086252,0.567394,-0.027880,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
16,-30.0,-130.0,-40.0,-30.0,50.0,140.0,0.005,-29.992,-129.975,-39.997,0.025,-0.0003,13.7595,4.6178,-1.1513,-13.7613,-4.6198,1.1512,0.367168,0.412878,-0.202181,0.329956,-0.190500,0.616374,-0.086252,0.544769,-0.060190,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
17,-30.0,-130.0,-10.0,-30.0,50.0,170.0,0.006,-29.999,-130.340,-9.997,0.340,-0.0004,13.7211,4.5775,-1.2081,-13.7061,-4.5645,1.2064,0.364323,0.413104,-0.242874,0.329956,-0.190500,0.616374,-0.086252,0.541332,-0.099484,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
18,-30.0,-130.0,20.0,-30.0,50.0,-160.0,0.006,-29.998,-130.387,20.002,0.387,-0.0001,13.9885,4.8440,-0.9443,-13.9741,-4.8325,0.9384,0.380773,0.411746,-0.278902,0.329956,-0.190500,0.616374,-0.086252,0.558001,-0.135233,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
19,-30.0,-130.0,50.0,-30.0,50.0,-130.0,0.006,-29.991,-130.118,50.001,0.118,-0.0002,14.4981,5.3547,-0.4213,-14.4935,-5.3519,0.4190,0.412696,0.409119,-0.300453,0.329956,-0.190500,0.616374,-0.086252,0.590312,-0.157857,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
20,-30.0,-130.0,80.0,-30.0,50.0,-100.0,0.006,-29.987,-129.980,80.000,0.020,-0.0003,15.1254,5.9829,0.2134,-15.1252,-5.9837,-0.2127,0.451794,0.405903,-0.303194,0.329956,-0.190500,0.616374,-0.086252,0.629606,-0.161295,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
21,-30.0,-110.0,-100.0,-30.0,70.0,80.0,0.003,-29.989,-109.846,-99.999,0.154,-0.0008,13.2171,4.0753,-0.6158,-13.2336,-4.0920,0.6125,0.347154,0.414544,-0.070144,0.329956,-0.190500,0.563446,0.005422,0.525346,0.071413,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
22,-30.0,-110.0,-70.0,-30.0,70.0,110.0,0.004,-29.993,-109.871,-69.998,0.129,0.0007,12.7758,3.6326,-1.0625,-12.7852,-3.6436,1.0609,0.319535,0.416813,-0.098189,0.329956,-0.190500,0.563446,0.005422,0.497455,0.043522,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
23,-30.0,-110.0,-40.0,-30.0,70.0,140.0,0.004,-29.997,-110.048,-39.997,0.048,0.0001,12.6250,3.4830,-1.2251,-12.6210,-3.4795,1.2250,0.310052,0.417588,-0.136844,0.329956,-0.190500,0.563446,0.005422,0.487246,0.005422,-180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
24,-30.0,-110.0,-10.0,-30.0,70.0,170.0,0.005,-30.000,-110.335,-9.998,0.335,0.0002,12.8072,3.6649,-1.0649,-12.7852,-3.6436,1.0609,0.320973,0.416684,-0.175806,0.329956,-0.190500,0.563446,0.005422,0.497455,-0.032678,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
25,-30.0,-110.0,20.0,-30.0,70.0,-160.0,0.005,-30.000,-110.259,20.001,0.259,-0.0001,13.2498,4.1069,-0.6177,-13.2336,-4.0920,0.6125,0.348441,0.414421,-0.203598,0.329956,-0.190500,0.563446,0.005422,0.525346,-0.060569,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
26,-30.0,-110.0,50.0,-30.0,70.0,-130.0,0.005,-29.994,-110.011,50.000,0.011,0.0012,13.8516,4.7063,-0.0000,-13.8461,-4.7045,-0.0000,0.385862,0.411342,-0.212904,0.329956,-0.190500,0.563446,0.005422,0.563446,-0.070778,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
27,-30.0,-110.0,80.0,-30.0,70.0,-100.0,0.004,-29.988,-109.910,79.999,0.090,-0.0002,14.4530,5.3110,0.6144,-14.4586,-5.3170,-0.6125,0.423613,0.408238,-0.202179,0.329956,-0.190500,0.563446,0.005422,0.601546,-0.060569,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
28,-30.0,-90.0,-100.0,-30.0,90.0,80.0,0.003,-29.996,-89.819,-99.998,0.181,-0.0001,11.2616,2.1135,-0.9416,-11.2738,-2.1322,0.9384,0.245847,0.422885,-0.019366,0.329956,-0.190500,0.482356,0.073465,0.423983,0.122445,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
29,-30.0,-90.0,-70.0,-30.0,90.0,110.0,0.003,-29.996,-89.922,-69.997,0.078,-0.0002,10.9947,1.8548,-1.2064,-11.0058,-1.8642,1.2064,0.229847,0.424198,-0.055337,0.329956,-0.190500,0.482356,0.073465,0.407313,0.086697,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
30,-30.0,-90.0,-40.0,-30.0,90.0,140.0,0.004,-29.999,-90.104,-39.998,0.104,0.0002,11.0717,1.9293,-1.1521,-11.0611,-1.9195,1.1512,0.234080,0.423846,-0.094891,0.329956,-0.190500,0.482356,0.073465,0.410751,0.047403,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
31,-30.0,-90.0,-10.0,-30.0,90.0,170.0,0.004,-30.000,-90.267,-9.998,0.267,0.0001,11.4463,2.3053,-0.7922,-11.4248,-2.2832,0.7874,0.257146,0.421944,-0.127542,0.329956,-0.190500,0.482356,0.073465,0.433375,0.015092,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
32,-30.0,-90.0,20.0,-30.0,90.0,-160.0,0.004,-30.000,-90.090,20.000,0.090,-0.0001,12.0067,2.8650,-0.2147,-11.9995,-2.8579,0.2127,0.292123,0.419064,-0.143949,0.329956,-0.190500,0.482356,0.073465,0.469124,-0.001578,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
33,-30.0,-90.0,50.0,-30.0,90.0,-130.0,0.004,-29.996,-89.902,49.999,0.098,-0.0001,12.6263,3.4828,0.4211,-12.6312,-3.4896,-0.4190,0.330664,0.415894,-0.139945,0.329956,-0.190500,0.482356,0.073465,0.508418,0.001860,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
34,-30.0,-90.0,80.0,-30.0,90.0,-100.0,0.003,-29.991,-89.880,79.998,0.120,-0.0003,13.1413,3.9982,0.9403,-13.1507,-4.0091,-0.9384,0.362741,0.413257,-0.117150,0.329956,-0.190500,0.482356,0.073465,0.540728,0.024484,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
35,-30.0,-70.0,-100.0,-30.0,110.0,80.0,0.004,-29.997,-69.850,-99.997,0.150,-0.0003,9.0356,-0.1043,-1.1521,-9.0568,0.0847,1.1512,0.133667,0.432116,-0.006468,0.329956,-0.190500,0.382884,0.109669,0.311279,0.135731,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
36,-30.0,-70.0,-70.0,-30.0,110.0,110.0,0.004,-29.999,-69.978,-69.997,0.022,-0.0000,8.9994,-0.1426,-1.2064,-9.0016,0.1400,1.2064,0.130979,0.432334,-0.045721,0.329956,-0.190500,0.382884,0.109669,0.307841,0.096437,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
37,-30.0,-70.0,-40.0,-30.0,110.0,140.0,0.004,-30.000,-70.115,-39.998,0.115,0.0000,9.2805,0.1394,-0.9401,-9.2696,-0.1280,0.9384,0.148205,0.430914,-0.081455,0.329956,-0.190500,0.382884,0.109669,0.324511,0.060689,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
38,-30.0,-70.0,-10.0,-30.0,110.0,170.0,0.005,-30.000,-70.147,-9.999,0.147,0.0000,9.8022,0.6609,-0.4221,-9.7890,-0.6474,0.4190,0.180486,0.428255,-0.104158,0.329956,-0.190500,0.382884,0.109669,0.356822,0.038065,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
39,-30.0,-70.0,20.0,-30.0,110.0,-160.0,0.004,-30.000,-69.924,20.000,0.076,-0.0002,10.4128,1.2720,0.2144,-10.4207,-1.2792,-0.2127,0.218771,0.425104,-0.107440,0.329956,-0.190500,0.382884,0.109669,0.396116,0.034627,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
40,-30.0,-70.0,50.0,-30.0,110.0,-130.0,0.004,-29.997,-69.840,49.998,0.160,-0.0002,10.9851,1.8392,0.7905,-10.9955,-1.8539,-0.7874,0.254019,0.422205,-0.090546,0.329956,-0.190500,0.382884,0.109669,0.431864,0.051297,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
41,-30.0,-70.0,80.0,-30.0,110.0,-100.0,0.003,-29.995,-69.900,79.997,0.100,-0.0001,11.3493,2.2064,1.1520,-11.3592,-2.2176,-1.1512,0.276761,0.420338,-0.058294,0.329956,-0.190500,0.382884,0.109669,0.454488,0.083607,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
42,-30.0,-50.0,-100.0,-30.0,130.0,80.0,0.006,-30.000,-49.903,-99.997,0.097,-0.0002,6.8402,-2.3028,-1.2252,-6.8501,2.2915,1.2250,0.023931,0.441142,-0.032705,0.329956,-0.190500,0.277028,0.109669,0.200828,0.109669,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
43,-30.0,-50.0,-70.0,-30.0,130.0,110.0,0.006,-30.000,-50.010,-69.997,0.010,-0.0000,7.0152,-2.1263,-1.0610,-7.0142,2.1273,1.0609,0.034655,0.440257,-0.070566,0.329956,-0.190500,0.277028,0.109669,0.211037,0.071569,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
44,-30.0,-50.0,-40.0,-30.0,130.0,140.0,0.006,-30.000,-50.080,-39.999,0.080,-0.0001,7.4691,-1.6714,-0.6141,-7.4626,1.6789,0.6125,0.062730,0.437944,-0.098351,0.329956,-0.190500,0.277028,0.109669,0.238928,0.043678,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
45,-30.0,-50.0,-10.0,-30.0,130.0,170.0,0.006,-30.000,-49.998,-10.000,0.002,-0.0001,8.0750,-1.0666,0.0001,-8.0752,1.0664,-0.0000,0.100369,0.434845,-0.108686,0.329956,-0.190500,0.277028,0.109669,0.277028,0.033469,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
46,-30.0,-50.0,20.0,-30.0,130.0,-160.0,0.005,-30.000,-49.795,19.999,0.205,-0.0003,8.6697,-0.4731,0.6166,-8.6877,0.4539,-0.6125,0.137521,0.431788,-0.098530,0.329956,-0.190500,0.277028,0.109669,0.315128,0.043678,-180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
47,-30.0,-50.0,50.0,-30.0,130.0,-130.0,0.005,-29.998,-49.838,49.998,0.162,-0.0003,9.1185,-0.0225,1.0626,-9.1361,0.0055,-1.0609,0.165412,0.429496,-0.070545,0.329956,-0.190500,0.277028,0.109669,0.343019,0.071569,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
48,-30.0,-50.0,80.0,-30.0,130.0,-100.0,0.004,-29.999,-49.952,79.997,0.048,-0.0001,9.2968,0.1532,1.2253,-9.3002,-0.1586,-1.2250,0.176069,0.428624,-0.032455,0.329956,-0.190500,0.277028,0.109669,0.353228,0.109669,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
49,-30.0,-30.0,-100.0,-30.0,150.0,80.0,0.011,-30.000,-29.939,-99.997,0.061,-0.0002,4.9147,-4.2277,-1.1507,-4.9198,4.2218,1.1512,-0.070373,0.448901,-0.094990,0.329956,-0.190500,0.177556,0.073465,0.105951,0.047403,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
50,-30.0,-30.0,-70.0,-30.0,150.0,110.0,0.011,-30.000,-30.008,-69.999,0.008,-0.0001,5.2841,-3.8574,-0.7875,-5.2835,3.8581,0.7874,-0.047549,0.447019,-0.127036,0.329956,-0.190500,0.177556,0.073465,0.128575,0.015092,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
51,-30.0,-30.0,-40.0,-30.0,150.0,140.0,0.011,-30.000,-30.019,-40.000,0.019,-0.0000,5.8595,-3.2819,-0.2131,-5.8582,3.2834,0.2127,-0.011887,0.444079,-0.143677,0.329956,-0.190500,0.177556,0.073465,0.164324,-0.001578,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
52,-30.0,-30.0,-10.0,-30.0,150.0,170.0,0.011,-30.000,-29.847,-10.001,0.153,-0.0002,6.4793,-2.6638,0.4223,-6.4899,2.6517,-0.4190,0.026703,0.440897,-0.140629,0.329956,-0.190500,0.177556,0.073465,0.203618,0.001860,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
53,-30.0,-30.0,20.0,-30.0,150.0,-160.0,0.009,-30.000,-29.729,19.998,0.271,-0.0003,6.9883,-2.1554,0.9425,-7.0094,2.1322,-0.9384,0.058407,0.438289,-0.118116,0.329956,-0.190500,0.177556,0.073465,0.235928,0.024484,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
54,-30.0,-30.0,50.0,-30.0,150.0,-130.0,0.007,-30.000,-29.884,49.997,0.116,-0.0002,7.2664,-1.8754,1.2069,-7.2774,1.8642,-1.2064,0.075525,0.436887,-0.082080,0.329956,-0.190500,0.177556,0.073465,0.252598,0.060233,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
55,-30.0,-30.0,80.0,-30.0,150.0,-100.0,0.006,-29.999,-29.999,79.997,0.003,-0.0000,7.2219,-1.9196,1.1512,-7.2221,1.9195,-1.1512,0.072600,0.437133,-0.042628,0.329956,-0.190500,0.177556,0.073465,0.249160,0.099526,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
56,-30.0,-10.0,-100.0,-30.0,170.0,80.0,0.014,-30.000,-9.946,-99.998,0.054,-0.0001,3.4958,-5.6465,-0.9377,-3.4986,5.6429,0.9384,-0.137892,0.454466,-0.185989,0.329956,-0.190500,0.096465,0.005422,0.038093,-0.043559,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
57,-30.0,-10.0,-70.0,-30.0,170.0,110.0,0.014,-30.000,-9.992,-69.999,0.008,-0.0001,4.0178,-5.1239,-0.4188,-4.0181,5.1235,0.4190,-0.105571,0.451799,-0.208372,0.329956,-0.190500,0.096465,0.005422,0.070403,-0.066183,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
58,-30.0,-10.0,-40.0,-30.0,170.0,140.0,0.017,-30.000,-9.969,-40.000,0.031,-0.0001,4.6483,-4.4935,0.2134,-4.6498,4.4918,-0.2127,-0.066460,0.448567,-0.211891,0.329956,-0.190500,0.096465,0.005422,0.109697,-0.069621,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
59,-30.0,-10.0,-10.0,-30.0,170.0,170.0,0.021,-30.000,-9.726,-10.002,0.274,-0.0003,5.2112,-3.9332,0.7923,-5.2245,3.9171,-0.7874,-0.031422,0.445665,-0.195983,0.329956,-0.190500,0.096465,0.005422,0.145446,-0.052951,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
60,-30.0,-10.0,20.0,-30.0,170.0,-160.0,0.017,-30.000,-9.717,19.997,0.283,-0.0003,5.5720,-3.5725,1.1536,-5.5883,3.5533,-1.1512,-0.009049,0.443826,-0.163591,0.329956,-0.190500,0.096465,0.005422,0.168070,-0.020640,-180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
61,-30.0,-10.0,50.0,-30.0,170.0,-130.0,0.013,-30.000,-9.928,49.997,0.072,-0.0002,5.6386,-3.5039,1.2062,-5.6435,3.4981,-1.2064,-0.005051,0.443510,-0.123701,0.329956,-0.190500,0.096465,0.005422,0.171508,0.018654,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
62,-30.0,-10.0,80.0,-30.0,170.0,-100.0,0.011,-30.000,-10.011,79.998,0.011,-0.0001,5.3764,-3.7651,0.9386,-5.3755,3.7661,-0.9384,-0.021357,0.444858,-0.087721,0.329956,-0.190500,0.096465,0.005422,0.154838,0.054402,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
63,-30.0,10.0,-100.0,-30.0,-170.0,80.0,0.012,-30.000,10.050,-99.999,0.050,-0.0001,2.7573,-6.3849,-0.6116,-2.7581,6.3835,0.6125,-0.170331,0.457143,-0.294677,0.329956,-0.190500,0.043537,-0.086252,0.005437,-0.152243,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
64,-30.0,10.0,-70.0,-30.0,-170.0,110.0,0.014,-30.000,10.013,-70.000,0.013,-0.0001,3.3705,-5.7712,0.0003,-3.3707,5.7709,-0.0000,-0.132336,0.454008,-0.304669,0.329956,-0.190500,0.043537,-0.086252,0.043537,-0.162452,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
65,-30.0,10.0,-40.0,-30.0,-170.0,140.0,0.019,-30.000,10.073,-40.001,0.073,-0.0001,3.9820,-5.1603,0.6139,-3.9832,5.1584,-0.6125,-0.094412,0.450872,-0.294711,0.329956,-0.190500,0.043537,-0.086252,0.081637,-0.152243,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
66,-30.0,10.0,-10.0,-30.0,-170.0,170.0,0.027,-30.000,10.370,-10.002,0.370,-0.0003,4.4235,-4.7220,1.0654,-4.4316,4.7100,-1.0609,-0.066992,0.448591,-0.267922,0.329956,-0.190500,0.043537,-0.086252,0.109529,-0.124352,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
67,-30.0,10.0,20.0,-30.0,-170.0,-160.0,0.024,-30.000,10.301,19.997,0.301,-0.0003,4.5861,-4.5589,1.2255,-4.5957,4.5459,-1.2250,-0.056934,0.447766,-0.229506,0.329956,-0.190500,0.043537,-0.086252,0.119737,-0.086252,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
68,-30.0,10.0,50.0,-30.0,-170.0,-130.0,0.017,-30.000,10.069,49.998,0.069,-0.0002,4.4286,-4.7138,1.0603,-4.4316,4.7100,-1.0609,-0.066731,0.448588,-0.190570,0.329956,-0.190500,0.043537,-0.086252,0.109529,-0.048152,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
69,-30.0,10.0,80.0,-30.0,-170.0,-100.0,0.015,-30.000,10.004,79.999,0.004,-0.0001,3.9829,-5.1587,0.6125,-3.9832,5.1584,-0.6125,-0.094371,0.450873,-0.162433,0.329956,-0.190500,0.043537,-0.086252,0.081637,-0.020261,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
70,-30.0,30.0,-100.0,-30.0,-150.0,80.0,0.010,-30.000,30.026,-99.999,0.026,-0.0001,2.7885,-6.3537,-0.2121,-2.7876,6.3540,0.2127,-0.163796,0.456604,-0.407838,0.329956,-0.190500,0.025156,-0.190500,0.011924,-0.265542,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
71,-30.0,30.0,-70.0,-30.0,-150.0,110.0,0.012,-29.999,30.025,-70.001,0.025,-0.0001,3.4199,-5.7220,0.4195,-3.4193,5.7223,-0.4190,-0.124642,0.453374,-0.404378,0.329956,-0.190500,0.025156,-0.190500,0.051218,-0.262105,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
72,-30.0,30.0,-40.0,-30.0,-150.0,140.0,0.017,-30.000,30.150,-40.002,0.150,-0.0001,3.9410,-5.2020,0.9407,-3.9387,5.2029,-0.9384,-0.092349,0.450705,-0.382276,0.329956,-0.190500,0.025156,-0.190500,0.083528,-0.239480,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
73,-30.0,30.0,-10.0,-30.0,-150.0,170.0,0.023,-30.000,30.448,-10.003,0.448,-0.0001,4.2095,-4.9361,1.2088,-4.2067,4.9349,-1.2064,-0.075759,0.449324,-0.347671,0.329956,-0.190500,0.025156,-0.190500,0.100198,-0.203732,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
74,-30.0,30.0,20.0,-30.0,-150.0,-160.0,0.021,-30.000,30.315,19.997,0.315,-0.0002,4.1502,-4.9945,1.1493,-4.1515,4.9901,-1.1512,-0.079430,0.449630,-0.307867,0.329956,-0.190500,0.025156,-0.190500,0.096760,-0.164438,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
75,-30.0,30.0,50.0,-30.0,-150.0,-130.0,0.016,-30.000,30.072,49.998,0.072,-0.0001,3.7868,-5.3556,0.7863,-3.7877,5.3538,-0.7874,-0.101907,0.451494,-0.274601,0.329956,-0.190500,0.025156,-0.190500,0.074136,-0.132127,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
76,-30.0,30.0,80.0,-30.0,-150.0,-100.0,0.013,-30.000,30.012,79.999,0.012,-0.0001,3.2128,-5.9289,0.2125,-3.2130,5.9286,-0.2127,-0.137476,0.454432,-0.257673,0.329956,-0.190500,0.025156,-0.190500,0.038388,-0.115458,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
