pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged
0,-30.0,-170.0,-150.0,-30.0,10.0,30.0,0.004,-30.344,-170.174,-150.001,0.344,-0.0003,9.4960,3.5999,0.3719,-9.5115,-3.6038,-0.3707,0.521674,0.413118,-0.428867,0.329956,-0.190500,0.616374,-0.294748,0.691416,-0.281516,180.000,0.000,True
1,-30.0,-170.0,-120.0,-30.0,10.0,60.0,0.004,-30.340,-170.104,-120.001,0.340,-0.0017,9.4198,3.5214,0.2907,-9.4292,-3.5214,-0.2884,0.505464,0.414404,-0.392511,0.329956,-0.190500,0.616374,-0.294748,0.674747,-0.245767,-180.000,0.000,True
2,-30.0,-170.0,-90.0,-30.0,10.0,90.0,0.004,-30.332,-170.038,-90.001,0.332,-0.0002,9.2563,3.3610,0.1311,-9.2696,-3.3618,-0.1288,0.473500,0.416934,-0.369188,0.329956,-0.190500,0.616374,-0.294748,0.642436,-0.223143,-180.000,0.000,True
3,-30.0,-170.0,-60.0,-30.0,10.0,120.0,0.004,-30.322,-169.998,-60.000,0.322,0.0001,9.0626,3.1671,-0.0635,-9.0754,-3.1676,0.0654,0.434408,0.420026,-0.365213,0.329956,-0.190500,0.616374,-0.294748,0.603142,-0.219705,180.000,0.000,True
4,-30.0,-170.0,-30.0,-30.0,10.0,150.0,0.004,-30.314,-170.003,-29.999,0.314,-0.0003,8.8852,2.9896,-0.2407,-8.8988,-2.9910,0.2420,0.398710,0.422848,-0.381621,0.329956,-0.190500,0.616374,-0.294748,0.567394,-0.236375,180.000,0.000,True
5,-30.0,-170.0,0.0,-30.0,10.0,-180.0,0.005,-30.309,-170.040,0.001,0.309,-0.0008,8.7751,2.8774,-0.3535,-8.7871,-2.8793,0.3538,0.375951,0.424646,-0.413900,0.329956,-0.190500,0.616374,-0.294748,0.544769,-0.268686,-180.000,0.000,True
6,-30.0,-170.0,30.0,-30.0,10.0,-150.0,0.005,-30.309,-170.036,30.001,0.309,-0.0002,8.7545,2.8585,-0.3715,-8.7701,-2.8623,0.3707,0.372297,0.424935,-0.453156,0.329956,-0.190500,0.616374,-0.294748,0.541332,-0.307980,180.000,0.000,True
7,-30.0,-170.0,60.0,-30.0,10.0,-120.0,0.004,-30.312,-170.007,60.001,0.312,0.0015,8.8419,2.9426,-0.2899,-8.8524,-2.9446,0.2884,0.388757,0.423634,-0.488926,0.329956,-0.190500,0.616374,-0.294748,0.558001,-0.343728,-180.000,0.000,True
8,-30.0,-170.0,90.0,-30.0,10.0,-90.0,0.004,-30.320,-169.998,90.001,0.320,0.0037,8.9975,3.1007,-0.1307,-9.0120,-3.1043,0.1288,0.420824,0.421097,-0.511760,0.329956,-0.190500,0.616374,-0.294748,0.590312,-0.366352,180.000,0.000,True
9,-30.0,-170.0,120.0,-30.0,10.0,-60.0,0.004,-30.329,-170.019,120.000,0.329,0.0036,9.1847,3.2920,0.0633,-9.2062,-3.2984,-0.0654,0.459851,0.418007,-0.515620,0.329956,-0.190500,0.616374,-0.294748,0.629606,-0.369790,180.000,0.000,True
10,-30.0,-170.0,150.0,-30.0,10.0,-30.0,0.004,-30.337,-170.085,150.000,0.337,-0.0003,9.3655,3.4697,0.2404,-9.3828,-3.4750,-0.2420,0.495349,0.415198,-0.499643,0.329956,-0.190500,0.616374,-0.294748,0.665354,-0.353120,180.000,0.000,True
11,-30.0,-150.0,-150.0,-30.0,30.0,30.0,0.003,-30.279,-150.165,-150.001,0.279,0.0008,9.6743,3.7743,0.3280,-9.6743,-3.7665,-0.3260,0.532301,0.412289,-0.299003,0.329956,-0.190500,0.634756,-0.190500,0.700747,-0.152400,-180.000,0.000,True
12,-30.0,-150.0,-120.0,-30.0,30.0,60.0,0.003,-30.286,-150.084,-120.001,0.286,0.0001,9.5310,3.6346,0.1905,-9.5365,-3.6287,-0.1882,0.504606,0.414482,-0.270497,0.329956,-0.190500,0.634756,-0.190500,0.672856,-0.124509,180.000,0.000,True
13,-30.0,-150.0,-90.0,-30.0,30.0,90.0,0.003,-30.283,-150.008,-90.000,0.283,0.0005,9.3458,3.4471,0.0018,-9.3483,-3.4405,-0.0000,0.466600,0.417490,-0.259604,0.329956,-0.190500,0.634756,-0.190500,0.634756,-0.114300,180.000,-0.000,True
14,-30.0,-150.0,-60.0,-30.0,30.0,120.0,0.003,-30.270,-149.975,-59.999,0.270,-0.0001,9.1569,3.2577,-0.1871,-9.1601,-3.2523,0.1882,0.428558,0.420498,-0.269339,0.329956,-0.190500,0.634756,-0.190500,0.596656,-0.124509,180.000,-0.000,True
15,-30.0,-150.0,-30.0,-30.0,30.0,150.0,0.003,-30.253,-150.001,-29.999,0.253,-0.0002,9.0156,3.1179,-0.3255,-9.0223,-3.1145,0.3260,0.400699,0.422700,-0.297048,0.329956,-0.190500,0.634756,-0.190500,0.568765,-0.152400,-180.000,-0.000,True
16,-30.0,-150.0,0.0,-30.0,30.0,-180.0,0.004,-30.243,-150.058,0.001,0.243,0.0009,8.9667,3.0673,-0.3768,-8.9718,-3.0640,0.3765,0.390385,0.423514,-0.335236,0.329956,-0.190500,0.634756,-0.190500,0.558556,-0.190500,180.000,-0.000,True
17,-30.0,-150.0,30.0,-30.0,30.0,-150.0,0.004,-30.254,-150.065,30.001,0.254,-0.0005,9.0150,3.1166,-0.3273,-9.0223,-3.1145,0.3260,0.400317,0.422728,-0.373522,0.329956,-0.190500,0.634756,-0.190500,0.568765,-0.228600,180.000,-0.000,True
18,-30.0,-150.0,60.0,-30.0,30.0,-120.0,0.003,-30.272,-150.031,60.001,0.272,-0.0003,9.1525,3.2543,-0.1900,-9.1601,-3.2523,0.1882,0.427930,0.420543,-0.401589,0.329956,-0.190500,0.634756,-0.190500,0.596656,-0.256491,-180.000,-0.000,True
19,-30.0,-150.0,90.0,-30.0,30.0,-90.0,0.003,-30.283,-150.007,90.000,0.283,-0.0020,9.3350,3.4407,-0.0018,-9.3483,-3.4405,-0.0000,0.465834,0.417545,-0.412001,0.329956,-0.190500,0.634756,-0.190500,0.634756,-0.266700,180.000,-0.000,True
20,-30.0,-150.0,120.0,-30.0,30.0,-60.0,0.003,-30.285,-150.017,120.000,0.285,0.0025,9.5355,3.6340,0.1871,-9.5365,-3.6287,-0.1882,0.503845,0.414538,-0.402067,0.329956,-0.190500,0.634756,-0.190500,0.672856,-0.256491,180.000,-0.000,True
21,-30.0,-150.0,150.0,-30.0,30.0,-30.0,0.003,-30.277,-150.079,149.999,0.277,-0.0002,9.6675,3.7698,0.3253,-9.6743,-3.7665,-0.3260,0.531782,0.412327,-0.374625,0.329956,-0.190500,0.634756,-0.190500,0.700747,-0.228600,-180.000,0.000,True
22,-30.0,-130.0,-150.0,-30.0,50.0,30.0,0.002,-30.184,-130.116,-150.001,0.184,0.0006,9.3875,3.4860,0.2438,-9.3828,-3.4750,-0.2420,0.497892,0.415022,-0.172825,0.329956,-0.190500,0.616374,-0.086252,0.665354,-0.027880,180.000,-0.000,True
23,-30.0,-130.0,-120.0,-30.0,50.0,60.0,0.002,-30.200,-130.032,-120.000,0.200,-0.0002,9.2069,3.3071,0.0669,-9.2062,-3.2984,-0.0654,0.462080,0.417857,-0.155711,0.329956,-0.190500,0.616374,-0.086252,0.629606,-0.011210,180.000,-0.000,True
24,-30.0,-130.0,-90.0,-30.0,50.0,90.0,0.002,-30.202,-129.974,-89.999,0.202,-0.0003,9.0105,3.1109,-0.1278,-9.0120,-3.1043,0.1288,0.422716,0.420970,-0.158745,0.329956,-0.190500,0.616374,-0.086252,0.590312,-0.014648,180.000,-0.000,True
25,-30.0,-130.0,-60.0,-30.0,50.0,120.0,0.002,-30.188,-129.968,-59.999,0.188,-0.0001,8.8503,2.9502,-0.2879,-8.8524,-2.9446,0.2884,0.390432,0.423523,-0.181120,0.329956,-0.190500,0.616374,-0.086252,0.558001,-0.037272,180.000,-0.000,True
26,-30.0,-130.0,-30.0,-30.0,50.0,150.0,0.003,-30.166,-130.014,-29.999,0.166,0.0002,8.7686,2.8676,-0.3707,-8.7701,-2.8623,0.3707,0.373840,0.424834,-0.216778,0.329956,-0.190500,0.616374,-0.086252,0.541332,-0.073020,-180.000,-0.000,True
27,-30.0,-130.0,0.0,-30.0,50.0,-180.0,0.003,-30.153,-130.066,0.001,0.153,-0.0001,8.7868,2.8850,-0.3544,-8.7871,-2.8793,0.3538,0.377239,0.424564,-0.256163,0.329956,-0.190500,0.616374,-0.086252,0.544769,-0.112314,180.000,-0.000,True
28,-30.0,-130.0,30.0,-30.0,50.0,-150.0,0.003,-30.170,-130.059,30.000,0.170,-0.0001,8.8977,2.9965,-0.2433,-8.8988,-2.9910,0.2420,0.399623,0.422792,-0.288693,0.329956,-0.190500,0.616374,-0.086252,0.567394,-0.144625,180.000,-0.000,True
29,-30.0,-130.0,60.0,-30.0,50.0,-120.0,0.003,-30.196,-130.018,60.000,0.196,-0.0004,9.0720,3.1725,-0.0667,-9.0754,-3.1676,0.0654,0.435101,0.419986,-0.305579,0.329956,-0.190500,0.616374,-0.086252,0.603142,-0.161295,180.000,-0.000,True
30,-30.0,-130.0,90.0,-30.0,50.0,-90.0,0.002,-30.210,-129.995,89.999,0.210,0.0002,9.2675,3.3674,0.1277,-9.2696,-3.3618,-0.1288,0.474232,0.416890,-0.302316,0.329956,-0.190500,0.616374,-0.086252,0.642436,-0.157857,180.000,-0.000,True
31,-30.0,-130.0,120.0,-30.0,50.0,-60.0,0.002,-30.206,-130.011,119.999,0.206,-0.0001,9.4265,3.5272,0.2877,-9.4292,-3.5214,-0.2884,0.506547,0.414335,-0.279857,0.329956,-0.190500,0.616374,-0.086252,0.674747,-0.135233,180.000,-0.000,True
32,-30.0,-130.0,150.0,-30.0,50.0,-30.0,0.002,-30.186,-130.077,149.999,0.186,0.0001,9.5123,3.6116,0.3708,-9.5115,-3.6038,-0.3707,0.523435,0.413000,-0.244347,0.329956,-0.190500,0.616374,-0.086252,0.691416,-0.099484,180.000,-0.000,True
33,-30.0,-110.0,-150.0,-30.0,70.0,30.0,0.002,-30.111,-110.058,-150.000,0.111,-0.0002,8.6766,2.7733,0.1299,-8.6721,-2.7643,-0.1288,0.422463,0.420997,-0.066517,0.329956,-0.190500,0.563446,0.005422,0.589508,0.077026,180.000,-0.000,True
34,-30.0,-110.0,-120.0,-30.0,70.0,60.0,0.002,-30.129,-109.985,-120.000,0.129,-0.0000,8.4787,2.5764,-0.0646,-8.4780,-2.5702,0.0654,0.382987,0.424120,-0.062863,0.329956,-0.190500,0.563446,0.005422,0.550214,0.080464,180.000,-0.000,True
35,-30.0,-110.0,-90.0,-30.0,70.0,90.0,0.002,-30.134,-109.956,-89.999,0.134,-0.0001,8.3002,2.3983,-0.2416,-8.3014,-2.3936,0.2420,0.347193,0.426950,-0.079411,0.329956,-0.190500,0.563446,0.005422,0.514466,0.063794,180.000,-0.000,True
36,-30.0,-110.0,-60.0,-30.0,70.0,120.0,0.002,-30.122,-109.977,-59.999,0.122,-0.0000,8.1891,2.2866,-0.3536,-8.1896,-2.2818,0.3538,0.324666,0.428731,-0.111644,0.329956,-0.190500,0.563446,0.005422,0.491841,0.031484,180.000,-0.000,True
37,-30.0,-110.0,-30.0,-30.0,70.0,150.0,0.002,-30.099,-110.029,-29.999,0.099,-0.0003,8.1740,2.2704,-0.3710,-8.1726,-2.2648,0.3707,0.321338,0.428994,-0.150885,0.329956,-0.190500,0.563446,0.005422,0.488404,-0.007810,180.000,-0.000,True
38,-30.0,-110.0,0.0,-30.0,70.0,-180.0,0.002,-30.088,-110.060,0.001,0.088,0.0002,8.2573,2.3531,-0.2891,-8.2550,-2.3472,0.2884,0.337964,0.427677,-0.186662,0.329956,-0.190500,0.563446,0.005422,0.505073,-0.043559,-180.000,-0.000,True
39,-30.0,-110.0,30.0,-30.0,70.0,-150.0,0.002,-30.105,-110.035,30.000,0.105,0.0000,8.4157,2.5123,-0.1297,-8.4146,-2.5068,0.1288,0.370042,0.425139,-0.209437,0.329956,-0.190500,0.563446,0.005422,0.537384,-0.066183,-180.000,-0.000,True
40,-30.0,-110.0,60.0,-30.0,70.0,-120.0,0.002,-30.132,-109.995,60.000,0.132,-0.0004,8.6083,2.7061,0.0646,-8.6087,-2.7009,-0.0654,0.409088,0.422050,-0.213073,0.329956,-0.190500,0.563446,0.005422,0.576678,-0.069621,-180.000,-0.000,True
41,-30.0,-110.0,90.0,-30.0,70.0,-90.0,0.002,-30.146,-109.984,89.999,0.146,-0.0000,8.7848,2.8832,0.2415,-8.7853,-2.8776,-0.2420,0.444722,0.419232,-0.196577,0.329956,-0.190500,0.563446,0.005422,0.612426,-0.052951,-180.000,-0.000,True
42,-30.0,-110.0,120.0,-30.0,70.0,-60.0,0.002,-30.139,-110.015,119.998,0.139,0.0000,8.8985,2.9964,0.3536,-8.8971,-2.9893,-0.3538,0.467443,0.417436,-0.164406,0.329956,-0.190500,0.563446,0.005422,0.635051,-0.020640,180.000,-0.000,True
43,-30.0,-110.0,150.0,-30.0,70.0,-30.0,0.002,-30.116,-110.078,149.998,0.116,-0.0000,8.9188,3.0157,0.3712,-8.9141,-3.0063,-0.3707,0.471194,0.417141,-0.125197,0.329956,-0.190500,0.563446,0.005422,0.638488,0.018654,180.000,-0.000,True
44,-30.0,-90.0,-150.0,-30.0,90.0,30.0,0.001,-30.062,-90.004,-150.000,0.062,-0.0000,7.6295,1.7246,0.0005,-7.6280,-1.7203,-0.0000,0.315417,0.429468,0.006981,0.329956,-0.190500,0.482356,0.073465,0.482356,0.149665,180.000,-0.000,True
45,-30.0,-90.0,-120.0,-30.0,90.0,60.0,0.001,-30.080,-89.954,-119.999,0.080,-0.0000,7.4383,1.5342,-0.1881,-7.4398,-1.5320,0.1882,0.277181,0.432491,-0.003223,0.329956,-0.190500,0.482356,0.073465,0.444256,0.139456,180.000,-0.000,True
46,-30.0,-90.0,-90.0,-30.0,90.0,90.0,0.001,-30.086,-89.955,-89.999,0.086,-0.0000,7.3006,1.3967,-0.3259,-7.3020,-1.3942,0.3260,0.249377,0.434690,-0.031141,0.329956,-0.190500,0.482356,0.073465,0.416365,0.111565,180.000,-0.000,True
47,-30.0,-90.0,-60.0,-30.0,90.0,120.0,0.002,-30.076,-89.993,-59.999,0.076,-0.0000,7.2520,1.3476,-0.3765,-7.2516,-1.3438,0.3765,0.239331,0.435484,-0.069214,0.329956,-0.190500,0.482356,0.073465,0.406156,0.073465,180.000,-0.000,True
48,-30.0,-90.0,-30.0,-30.0,90.0,150.0,0.002,-30.056,-90.035,-30.000,0.056,-0.0000,7.3043,1.3991,-0.3264,-7.3020,-1.3942,0.3260,0.249618,0.434670,-0.107245,0.329956,-0.190500,0.482356,0.073465,0.416365,0.035365,180.000,-0.000,True
49,-30.0,-90.0,0.0,-30.0,90.0,-180.0,0.002,-30.045,-90.041,0.000,0.045,0.0000,7.4422,1.5364,-0.1888,-7.4398,-1.5320,0.1882,0.277397,0.432472,-0.135111,0.329956,-0.190500,0.482356,0.073465,0.444256,0.007473,180.000,-0.000,True
50,-30.0,-90.0,30.0,-30.0,90.0,-150.0,0.002,-30.062,-90.004,30.000,0.062,0.0000,7.6286,1.7236,-0.0004,-7.6280,-1.7203,-0.0000,0.315241,0.429478,-0.145418,0.329956,-0.190500,0.482356,0.073465,0.482356,-0.002735,180.000,-0.000,True
51,-30.0,-90.0,60.0,-30.0,90.0,-120.0,0.002,-30.089,-89.975,59.999,0.089,-0.0000,7.8157,1.9118,0.1879,-7.8163,-1.9085,-0.1882,0.353137,0.426481,-0.135395,0.329956,-0.190500,0.482356,0.073465,0.520456,0.007473,-180.000,-0.000,True
52,-30.0,-90.0,90.0,-30.0,90.0,-90.0,0.001,-30.101,-89.983,89.999,0.101,-0.0003,7.9542,2.0509,0.3258,-7.9541,-2.0463,-0.3260,0.381013,0.424277,-0.107688,0.329956,-0.190500,0.482356,0.073465,0.548347,0.035365,180.000,-0.000,True
53,-30.0,-90.0,120.0,-30.0,90.0,-60.0,0.001,-30.093,-90.026,119.998,0.093,0.0000,8.0074,2.1037,0.3766,-8.0045,-2.0967,-0.3765,0.391429,0.423454,-0.069691,0.329956,-0.190500,0.482356,0.073465,0.558556,0.073465,-180.000,-0.000,True
54,-30.0,-90.0,150.0,-30.0,90.0,-30.0,0.001,-30.069,-90.074,149.998,0.074,0.0000,7.9599,2.0551,0.3266,-7.9541,-2.0463,-0.3260,0.381534,0.424238,-0.031522,0.329956,-0.190500,0.482356,0.073465,0.548347,0.111565,180.000,-0.000,True
55,-30.0,-70.0,-150.0,-30.0,110.0,30.0,0.001,-30.031,-69.961,-149.999,0.039,-0.0000,6.3744,0.4680,-0.1288,-6.3765,-0.4687,0.1288,0.189934,0.439394,0.038944,0.329956,-0.190500,0.382884,0.109669,0.356822,0.181274,180.000,-0.000,True
56,-30.0,-70.0,-120.0,-30.0,110.0,60.0,0.001,-30.048,-69.940,-119.999,0.060,-0.0001,6.2137,0.3081,-0.2885,-6.2168,-0.3091,0.2884,0.157650,0.441947,0.016220,0.329956,-0.190500,0.382884,0.109669,0.324511,0.158650,180.000,-0.000,True
57,-30.0,-70.0,-90.0,-30.0,110.0,90.0,0.002,-30.054,-69.964,-89.999,0.054,0.0000,6.1331,0.2278,-0.3708,-6.1345,-0.2267,0.3707,0.141184,0.443249,-0.019556,0.329956,-0.190500,0.382884,0.109669,0.307841,0.122901,180.000,0.000,True
58,-30.0,-70.0,-60.0,-30.0,110.0,120.0,0.002,-30.047,-70.005,-59.999,0.047,0.0000,6.1522,0.2467,-0.3539,-6.1515,-0.2437,0.3538,0.144779,0.442964,-0.058797,0.329956,-0.190500,0.382884,0.109669,0.311279,0.083607,180.000,-0.000,True
59,-30.0,-70.0,-30.0,-30.0,110.0,150.0,0.002,-30.029,-70.031,-30.000,0.031,0.0000,6.2652,0.3589,-0.2423,-6.2632,-0.3555,0.2420,0.167396,0.441174,-0.091029,0.329956,-0.190500,0.382884,0.109669,0.333903,0.051297,180.000,-0.000,True
60,-30.0,-70.0,0.0,-30.0,110.0,-180.0,0.002,-30.020,-70.015,0.000,0.020,-0.0000,6.4408,0.5340,-0.0656,-6.4399,-0.5321,0.0654,0.202948,0.438362,-0.107666,0.329956,-0.190500,0.382884,0.109669,0.369652,0.034627,180.000,-0.000,True
61,-30.0,-70.0,30.0,-30.0,110.0,-150.0,0.002,-30.037,-69.976,30.000,0.037,-0.0000,6.6330,0.7269,0.1287,-6.6340,-0.7262,-0.1288,0.241980,0.435275,-0.104316,0.329956,-0.190500,0.382884,0.109669,0.408946,0.038065,180.000,-0.000,True
62,-30.0,-70.0,60.0,-30.0,110.0,-120.0,0.002,-30.062,-69.966,59.999,0.062,-0.0000,6.7923,0.8874,0.2883,-6.7936,-0.8858,-0.2884,0.274177,0.432728,-0.081871,0.329956,-0.190500,0.382884,0.109669,0.441256,0.060689,180.000,-0.000,True
63,-30.0,-70.0,90.0,-30.0,110.0,-90.0,0.001,-30.073,-69.992,89.999,0.073,0.0000,6.8765,0.9721,0.3707,-6.8760,-0.9682,-0.3707,0.290959,0.431402,-0.046276,0.329956,-0.190500,0.382884,0.109669,0.457926,0.096437,180.000,-0.000,True
64,-30.0,-70.0,120.0,-30.0,110.0,-60.0,0.001,-30.063,-70.035,119.998,0.063,0.0000,6.8625,0.9577,0.3541,-6.8590,-0.9512,-0.3538,0.287797,0.431653,-0.006999,0.329956,-0.190500,0.382884,0.109669,0.454488,0.135731,180.000,-0.000,True
65,-30.0,-70.0,150.0,-30.0,110.0,-30.0,0.001,-30.039,-70.059,149.999,0.059,0.0000,6.7520,0.8463,0.2426,-6.7472,-0.8394,-0.2420,0.265378,0.433427,0.025489,0.329956,-0.190500,0.382884,0.109669,0.431864,0.168042,180.000,-0.000,True
66,-30.0,-50.0,-150.0,-30.0,130.0,30.0,0.002,-30.015,-49.930,-149.999,0.070,-0.0000,5.0640,-0.8434,-0.2423,-5.0684,0.8394,0.2420,0.061322,0.449564,0.025706,0.329956,-0.190500,0.277028,0.109669,0.228047,0.168042,-180.000,-0.000,True
67,-30.0,-50.0,-120.0,-30.0,130.0,60.0,0.002,-30.030,-49.939,-119.998,0.061,-0.0000,4.9532,-0.9534,-0.3539,-4.9566,0.9512,0.3538,0.038889,0.451338,-0.006660,0.329956,-0.190500,0.277028,0.109669,0.205423,0.135731,180.000,-0.000,True
68,-30.0,-50.0,-90.0,-30.0,130.0,90.0,0.002,-30.036,-49.976,-89.999,0.036,-0.0000,4.9385,-0.9676,-0.3708,-4.9396,0.9682,0.3707,0.035676,0.451592,-0.045897,0.329956,-0.190500,0.277028,0.109669,0.201985,0.096437,180.000,-0.000,True
69,-30.0,-50.0,-60.0,-30.0,130.0,120.0,0.002,-30.032,-50.009,-59.999,0.032,-0.0000,5.0227,-0.8835,-0.2886,-5.0220,0.8858,0.2884,0.052426,0.450266,-0.081567,0.329956,-0.190500,0.277028,0.109669,0.218655,0.060689,180.000,-0.000,True
70,-30.0,-50.0,-30.0,-30.0,130.0,150.0,0.002,-30.018,-50.016,-30.000,0.018,-0.0000,5.1825,-0.7243,-0.1290,-5.1816,0.7262,0.1288,0.084638,0.447718,-0.104143,0.329956,-0.190500,0.277028,0.109669,0.250966,0.038065,180.000,-0.000,True
71,-30.0,-50.0,0.0,-30.0,130.0,-180.0,0.002,-30.010,-49.986,-0.000,0.014,-0.0000,5.3750,-0.5323,0.0654,-5.3757,0.5321,-0.0654,0.123683,0.444629,-0.107587,0.329956,-0.190500,0.277028,0.109669,0.290260,0.034627,180.000,-0.000,True
72,-30.0,-50.0,30.0,-30.0,130.0,-150.0,0.002,-30.027,-49.957,30.000,0.043,-0.0000,5.5501,-0.3565,0.2421,-5.5523,0.3555,-0.2420,0.159214,0.441819,-0.091009,0.329956,-0.190500,0.277028,0.109669,0.326008,0.051297,-180.000,-0.000,True
73,-30.0,-50.0,60.0,-30.0,130.0,-120.0,0.002,-30.049,-49.969,59.999,0.049,-0.0000,5.6627,-0.2428,0.3537,-5.6641,0.2437,-0.3538,0.181846,0.440029,-0.058833,0.329956,-0.190500,0.277028,0.109669,0.348632,0.083607,180.000,-0.000,True
74,-30.0,-50.0,90.0,-30.0,130.0,-90.0,0.002,-30.058,-50.004,89.999,0.058,-0.0000,5.6820,-0.2229,0.3709,-5.6811,0.2267,-0.3707,0.185497,0.439742,-0.019606,0.329956,-0.190500,0.277028,0.109669,0.352070,0.122901,-180.000,-0.000,True
75,-30.0,-50.0,120.0,-30.0,130.0,-60.0,0.002,-30.048,-50.036,119.999,0.048,-0.0000,5.6018,-0.3034,0.2888,-5.5987,0.3091,-0.2884,0.169084,0.441040,0.016215,0.329956,-0.190500,0.277028,0.109669,0.335400,0.158650,-180.000,-0.000,True
76,-30.0,-50.0,150.0,-30.0,130.0,-30.0,0.002,-30.024,-50.032,149.999,0.032,-0.0000,5.4417,-0.4647,0.1291,-5.4391,0.4687,-0.1288,0.136809,0.443594,0.039009,0.329956,-0.190500,0.277028,0.109669,0.303090,0.181274,-180.000,-0.000,True
77,-30.0,-30.0,-150.0,-30.0,150.0,30.0,0.005,-30.011,-29.910,-149.998,0.090,-0.0001,3.8566,-2.0512,-0.3263,-3.8615,2.0463,0.3260,-0.054854,0.458750,-0.030952,0.329956,-0.190500,0.177556,0.073465,0.111565,0.111565,-180.000,-0.000,True
78,-30.0,-30.0,-120.0,-30.0,150.0,60.0,0.005,-30.023,-29.944,-119.998,0.056,-0.0000,3.8082,-2.0988,-0.3765,-3.8111,2.0967,0.3765,-0.064810,0.459538,-0.068954,0.329956,-0.190500,0.177556,0.073465,0.101356,0.073465,-180.000,-0.000,True
79,-30.0,-30.0,-90.0,-30.0,150.0,90.0,0.005,-30.030,-29.983,-89.999,0.030,-0.0000,3.8606,-2.0458,-0.3261,-3.8615,2.0463,0.3260,-0.054454,0.458718,-0.106912,0.329956,-0.190500,0.177556,0.073465,0.111565,0.035365,180.000,-0.000,True
80,-30.0,-30.0,-60.0,-30.0,150.0,120.0,0.005,-30.030,-30.005,-59.999,0.030,-0.0000,3.9994,-1.9069,-0.1884,-3.9993,1.9085,0.1882,-0.026580,0.456512,-0.134736,0.329956,-0.190500,0.177556,0.073465,0.139456,0.007473,180.000,-0.000,True
81,-30.0,-30.0,-30.0,-30.0,150.0,150.0,0.005,-30.022,-29.996,-30.000,0.022,-0.0000,4.1872,-1.7195,-0.0001,-4.1875,1.7203,0.0000,0.011366,0.453508,-0.144967,0.329956,-0.190500,0.177556,0.073465,0.177556,-0.002735,-180.000,-0.000,True
82,-30.0,-30.0,0.0,-30.0,150.0,-180.0,0.005,-30.018,-29.959,-0.000,0.041,-0.0000,4.3738,-1.5333,0.1884,-4.3758,1.5320,-0.1882,0.049223,0.450512,-0.134828,0.329956,-0.190500,0.177556,0.073465,0.215656,0.007473,180.000,-0.000,True
83,-30.0,-30.0,30.0,-30.0,150.0,-150.0,0.004,-30.033,-29.949,30.000,0.051,-0.0000,4.5110,-1.3954,0.3261,-4.5136,1.3942,-0.3260,0.076984,0.448316,-0.107003,0.329956,-0.190500,0.177556,0.073465,0.243547,0.035365,-180.000,-0.000,True
84,-30.0,-30.0,60.0,-30.0,150.0,-120.0,0.004,-30.049,-29.978,59.999,0.049,-0.0000,4.5629,-1.3425,0.3765,-4.5640,1.3438,-0.3765,0.087304,0.447501,-0.068936,0.329956,-0.190500,0.177556,0.073465,0.253756,0.073465,-180.000,-0.000,True
85,-30.0,-30.0,90.0,-30.0,150.0,-90.0,0.003,-30.053,-30.012,89.999,0.053,-0.0000,4.5144,-1.3906,0.3263,-4.5136,1.3942,-0.3260,0.077331,0.448291,-0.030797,0.329956,-0.190500,0.177556,0.073465,0.243547,0.111565,-180.000,-0.000,True
86,-30.0,-30.0,120.0,-30.0,150.0,-60.0,0.004,-30.043,-30.025,119.999,0.043,-0.0000,4.3775,-1.5279,0.1887,-4.3758,1.5320,-0.1882,0.049611,0.450484,-0.002809,0.329956,-0.190500,0.177556,0.073465,0.215656,0.139456,-180.000,-0.000,True
87,-30.0,-30.0,150.0,-30.0,150.0,-30.0,0.004,-30.022,-29.996,150.000,0.022,-0.0000,4.1875,-1.7192,0.0001,-4.1875,1.7203,0.0000,0.011415,0.453506,0.007433,0.329956,-0.190500,0.177556,0.073465,0.177556,0.149665,-180.000,-0.000,True
88,-30.0,-10.0,-150.0,-30.0,170.0,30.0,0.009,-30.019,-9.897,-149.998,0.103,-0.0001,2.8972,-3.0104,-0.3709,-2.9015,3.0063,0.3707,-0.144636,0.465855,-0.124062,0.329956,-0.190500,0.096465,0.005422,0.021423,0.018654,-180.000,-0.000,True
89,-30.0,-10.0,-120.0,-30.0,170.0,60.0,0.008,-30.025,-9.946,-119.998,0.054,-0.0001,2.9161,-2.9908,-0.3537,-2.9185,2.9893,0.3538,-0.141008,0.465568,-0.163093,0.329956,-0.190500,0.096465,0.005422,0.024861,-0.020640,180.000,-0.000,True
90,-30.0,-10.0,-90.0,-30.0,170.0,90.0,0.008,-30.032,-9.983,-89.999,0.032,-0.0000,3.0291,-2.8772,-0.2421,-3.0302,2.8776,0.2420,-0.118355,0.463774,-0.195212,0.329956,-0.190500,0.096465,0.005422,0.047485,-0.052951,180.000,-0.000,True
