sim_time,torque_FR,torque_FL,torque_BL,torque_BR,x,y,z,yaw_deg,actual_speed_mps,R_m
0.3250,1.0615,0.0544,0.3336,2.0649,-0.18101,-1.65127,-1.23024,-94.93,0.3888,1.6612
0.3333,-0.9190,0.5088,0.4291,0.5621,-0.18421,-1.64923,-1.23062,-95.05,0.4558,1.6595
0.3417,0.3876,2.9141,-0.2087,1.6268,-0.18795,-1.64814,-1.23052,-95.23,0.4670,1.6588
0.3500,0.3426,2.8689,-0.0026,2.6931,-0.19205,-1.64790,-1.23032,-95.15,0.4932,1.6591
0.3583,2.0432,1.9571,0.0076,1.0708,-0.19623,-1.64771,-1.23020,-94.91,0.5016,1.6594
0.3667,2.0611,1.6642,-0.0926,2.2917,-0.20021,-1.64749,-1.23027,-94.51,0.4787,1.6596
0.3750,1.3648,1.1951,-0.5339,0.6858,-0.20318,-1.64744,-1.23058,-93.96,0.3565,1.6599
0.3833,1.6371,0.3133,0.1831,0.5048,-0.20563,-1.64749,-1.23085,-93.55,0.2941,1.6603
0.3917,1.4986,0.0613,-0.1259,0.2750,-0.20928,-1.64714,-1.23079,-93.52,0.4398,1.6604
0.4000,0.8726,-0.0016,-0.5606,0.4692,-0.21307,-1.64671,-1.23080,-93.48,0.4576,1.6604
0.4083,2.2363,-0.0023,-1.4105,2.6940,-0.21673,-1.64571,-1.23093,-93.22,0.4553,1.6599
0.4167,2.1694,0.0127,-1.4186,0.9137,-0.22046,-1.64388,-1.23123,-92.90,0.4987,1.6586
0.4250,-0.1444,0.3836,-1.5373,0.7327,-0.22455,-1.64098,-1.23173,-92.85,0.6015,1.6563
0.4333,0.2120,2.7500,-0.1259,2.0987,-0.22901,-1.63932,-1.23159,-92.95,0.5716,1.6552
0.4417,0.4752,2.3679,-0.0062,2.7811,-0.23364,-1.63857,-1.23124,-92.96,0.5618,1.6551
0.4500,2.1890,2.1383,0.0121,1.2702,-0.23844,-1.63786,-1.23097,-92.78,0.5830,1.6551
0.4583,1.7255,1.9980,0.0023,2.6246,-0.24346,-1.63693,-1.23086,-92.48,0.6122,1.6549
0.4667,1.3230,3.5358,-0.0029,0.6459,-0.24874,-1.63593,-1.23092,-92.10,0.6450,1.6547
0.4750,1.6892,2.1390,-0.0447,2.1088,-0.25398,-1.63472,-1.23120,-91.66,0.6455,1.6543
0.4833,0.9320,3.4402,0.0006,0.3126,-0.25988,-1.63449,-1.23065,-91.58,0.7082,1.6550
0.4917,1.0766,2.9058,-0.0599,0.9042,-0.26523,-1.63434,-1.23018,-91.54,0.6419,1.6557
0.5000,1.5598,3.9375,0.0714,1.0725,-0.26881,-1.63473,-1.22982,-91.23,0.4326,1.6567
0.5083,1.5117,3.9556,0.1352,-0.3448,-0.27105,-1.63592,-1.22965,-90.83,0.3044,1.6582
0.5167,1.3661,2.8588,-0.1031,0.3729,-0.27431,-1.63644,-1.22958,-90.55,0.3958,1.6593
0.5250,1.1583,2.6403,-0.1911,-0.3828,-0.27796,-1.63654,-1.22966,-90.33,0.4392,1.6600
0.5333,1.1699,2.5632,-0.5043,0.4194,-0.28226,-1.63636,-1.22990,-90.06,0.5161,1.6605
0.5417,1.3518,0.6926,-1.2037,0.3001,-0.28659,-1.63605,-1.23019,-89.87,0.5207,1.6610
0.5500,0.1433,0.2845,-0.6449,0.5428,-0.29082,-1.63545,-1.23039,-89.93,0.5132,1.6611
0.5583,2.8203,0.5896,-1.2678,2.4148,-0.29492,-1.63402,-1.23071,-89.80,0.5205,1.6604
0.5667,0.5647,1.0223,-0.4327,1.3215,-0.29950,-1.63218,-1.23085,-89.78,0.5924,1.6594
0.5750,0.1232,0.5863,-0.2044,1.2482,-0.30387,-1.63087,-1.23083,-89.71,0.5480,1.6589
0.5833,-0.5945,0.3076,0.9544,0.9828,-0.30754,-1.62926,-1.23085,-89.85,0.4804,1.6580
0.5917,-0.6874,0.2637,1.3463,0.5342,-0.31119,-1.62710,-1.23107,-90.11,0.5093,1.6566
0.6000,-1.7953,0.2041,1.1671,0.3557,-0.31473,-1.62453,-1.23151,-90.43,0.5244,1.6547
0.6083,-1.4853,0.1768,1.2551,0.2624,-0.31812,-1.62171,-1.23215,-90.77,0.5296,1.6526
0.6167,2.1247,-0.0087,1.3089,0.8335,-0.32140,-1.61995,-1.23194,-91.01,0.4470,1.6515
0.6250,1.9970,0.0001,0.5358,0.6420,-0.32518,-1.61927,-1.23149,-90.97,0.4600,1.6516
0.6333,1.2179,0.0012,0.3451,0.3711,-0.32938,-1.61883,-1.23112,-90.96,0.5073,1.6520
0.6417,1.4350,-0.0001,0.2751,0.5701,-0.33393,-1.61858,-1.23084,-90.96,0.5466,1.6527
0.6500,1.1137,0.0016,0.0694,0.9177,-0.33900,-1.61816,-1.23063,-90.92,0.6112,1.6533
0.6583,0.7586,0.0032,-0.9163,1.4084,-0.34327,-1.61620,-1.23055,-90.76,0.5638,1.6522
0.6667,0.9761,0.0089,-0.6532,0.8935,-0.34753,-1.61376,-1.23065,-90.73,0.5883,1.6508
0.6750,0.4845,0.1824,-0.7412,0.5559,-0.35181,-1.61091,-1.23096,-90.75,0.6172,1.6489
0.6833,0.1524,4.7841,-0.3763,2.4237,-0.35612,-1.60775,-1.23143,-90.84,0.6414,1.6467
0.6917,1.4488,2.9033,-0.1195,2.5057,-0.36132,-1.60677,-1.23072,-90.99,0.6350,1.6469
0.7000,1.0889,2.5620,0.0049,0.8383,-0.36673,-1.60608,-1.22996,-90.95,0.6544,1.6474
0.7083,1.1741,2.4669,-0.0021,1.8761,-0.37232,-1.60523,-1.22933,-90.87,0.6778,1.6478
0.7167,0.8950,2.3338,0.0026,0.5189,-0.37812,-1.60429,-1.22882,-90.75,0.7051,1.6482
0.7250,0.6124,2.8251,0.0122,1.5025,-0.38362,-1.60330,-1.22845,-90.56,0.6704,1.6486
0.7333,1.6415,4.4289,-0.0050,2.1941,-0.38449,-1.60436,-1.22826,-89.99,0.1650,1.6498
0.7417,1.3113,4.3223,0.0005,1.7836,-0.38576,-1.60546,-1.22818,-89.51,0.2021,1.6512
0.7500,1.7315,2.0080,-0.0098,1.1449,-0.38671,-1.60669,-1.22820,-88.91,0.1858,1.6526
0.7583,1.1788,2.3870,0.0025,0.8245,-0.38759,-1.60786,-1.22836,-88.25,0.1765,1.6539
0.7667,1.4473,0.8011,0.0028,0.4028,-0.38841,-1.60900,-1.22869,-87.56,0.1685,1.6552
0.7750,1.0907,0.6881,0.1185,-0.2896,-0.38934,-1.61005,-1.22919,-86.85,0.1686,1.6565
0.7833,0.4878,2.6654,0.2806,-0.8038,-0.39038,-1.61111,-1.22987,-86.13,0.1774,1.6577
0.7917,4.6029,0.3210,2.0489,0.3693,-0.39093,-1.61166,-1.23043,-85.59,0.0931,1.6584
0.8000,1.3201,0.1392,3.4976,0.1903,-0.39008,-1.61068,-1.23066,-86.01,0.1554,1.6572
0.8083,0.6676,0.0022,-0.0998,0.3934,-0.39133,-1.60817,-1.23107,-86.11,0.3357,1.6551
0.8167,-0.6272,0.0038,-0.4122,0.3594,-0.39542,-1.60415,-1.23184,-86.24,0.6884,1.6522
0.8250,-1.3112,0.6401,-0.3235,0.0598,-0.40102,-1.59932,-1.23312,-86.48,0.8873,1.6488
0.8333,-1.3118,1.7275,1.3163,1.7432,-0.40585,-1.59695,-1.23388,-87.00,0.6460,1.6477
0.8417,1.9080,0.4387,1.7316,1.0011,-0.41038,-1.59605,-1.23335,-87.08,0.5544,1.6480
0.8500,2.9299,0.3696,1.1850,1.3368,-0.41490,-1.59550,-1.23268,-87.07,0.5464,1.6486
0.8583,1.7009,0.3582,0.8564,1.0534,-0.41951,-1.59485,-1.23209,-87.05,0.5585,1.6491
0.8667,2.2568,0.2431,0.8507,1.1474,-0.42405,-1.59415,-1.23160,-87.03,0.5510,1.6496
0.8750,1.5184,0.0576,0.7576,1.1365,-0.42859,-1.59325,-1.23122,-87.04,0.5553,1.6499
0.8833,1.3339,0.0022,0.3892,0.6496,-0.43323,-1.59224,-1.23095,-86.99,0.5701,1.6501
0.8917,0.8321,0.0089,0.4259,0.4067,-0.43767,-1.59106,-1.23083,-86.99,0.5520,1.6502
0.9000,0.1912,-0.0014,0.9130,0.3304,-0.44200,-1.58955,-1.23088,-87.07,0.5500,1.6499
0.9083,0.8850,-0.0037,0.0808,0.7304,-0.44631,-1.58767,-1.23108,-87.15,0.5637,1.6492
0.9167,3.1125,0.0340,-0.1686,1.3636,-0.45051,-1.58571,-1.23087,-86.94,0.5570,1.6485
0.9250,2.3808,0.1872,-0.2181,0.8313,-0.45534,-1.58430,-1.23036,-86.72,0.6032,1.6484
0.9333,2.6543,0.3414,-0.7019,1.2169,-0.46034,-1.58256,-1.23000,-86.52,0.6358,1.6482
0.9417,1.5285,2.5480,-0.0174,1.9037,-0.46508,-1.58075,-1.22952,-86.53,0.6090,1.6477
0.9500,1.4519,2.4969,0.2758,2.7252,-0.46966,-1.57903,-1.22907,-86.53,0.5867,1.6474
0.9583,1.7624,2.2169,-0.0521,1.7301,-0.47421,-1.57731,-1.22870,-86.52,0.5833,1.6471
0.9667,1.3494,2.6405,-0.0093,3.1618,-0.47866,-1.57544,-1.22844,-86.54,0.5793,1.6466
0.9750,1.5168,1.8548,0.0063,1.5531,-0.48325,-1.57353,-1.22827,-86.50,0.5969,1.6461
0.9833,1.4219,1.5779,0.0014,2.4198,-0.48779,-1.57145,-1.22819,-86.47,0.5992,1.6454
0.9917,0.6221,1.6555,-0.0038,1.1633,-0.49225,-1.56966,-1.22820,-86.35,0.5768,1.6450
1.0000,0.6910,0.9842,0.0022,1.1139,-0.49623,-1.56792,-1.22834,-86.18,0.5216,1.6446
1.0083,0.6706,0.6359,-0.0047,1.3312,-0.50058,-1.56598,-1.22860,-85.96,0.5715,1.6440
1.0167,0.9892,0.3725,-0.0326,1.3987,-0.50182,-1.56566,-1.22895,-85.48,0.1529,1.6441
1.0250,0.7087,0.8259,0.0053,1.2102,-0.50301,-1.56577,-1.22941,-84.98,0.1442,1.6446
1.0333,0.7816,0.2910,-0.0003,0.7737,-0.50351,-1.56613,-1.22988,-84.40,0.0737,1.6451
1.0417,0.4458,0.6990,0.0131,0.4287,-0.50420,-1.56629,-1.23067,-83.80,0.0855,1.6454
1.0500,0.7526,0.3657,-0.0013,1.0749,-0.50472,-1.56663,-1.23130,-83.26,0.0737,1.6459
1.0583,2.5265,0.4540,-0.0038,1.5102,-0.50527,-1.56690,-1.23174,-82.84,0.0733,1.6463
1.0667,1.4996,2.8166,-0.0110,0.5783,-0.50627,-1.56769,-1.23202,-82.24,0.1538,1.6474
1.0750,1.6191,1.7876,0.1485,-0.0317,-0.50719,-1.56885,-1.23211,-81.67,0.1778,1.6488
1.0833,6.4718,0.7375,3.6026,0.2553,-0.50779,-1.56994,-1.23217,-81.21,0.1497,1.6500
1.0917,1.2571,0.3370,1.1493,0.3449,-0.50995,-1.56850,-1.23178,-81.14,0.3116,1.6493
1.1000,0.3050,0.0793,1.3588,0.2196,-0.51407,-1.56644,-1.23145,-81.29,0.5518,1.6486
1.1083,0.2062,0.0002,0.8036,0.2484,-0.51880,-1.56433,-1.23127,-81.46,0.6217,1.6481
1.1167,-0.1965,-0.0001,0.8048,0.5347,-0.52400,-1.56229,-1.23127,-81.64,0.6704,1.6478
1.1250,2.3441,0.0297,0.6433,0.4197,-0.52989,-1.55998,-1.23130,-81.79,0.7598,1.6475
1.1333,2.2172,-0.0014,0.4096,0.4335,-0.53501,-1.55826,-1.23050,-81.67,0.6483,1.6475
1.1417,2.9661,0.0022,0.1322,0.2638,-0.54006,-1.55628,-1.22985,-81.56,0.6507,1.6473
1.1500,2.2922,-0.0002,-0.1146,0.2314,-0.54524,-1.55417,-1.22933,-81.41,0.6713,1.6470
1.1583,1.5851,-0.0004,-0.4169,0.4084,-0.55056,-1.55182,-1.22899,-81.27,0.6980,1.6466
1.1667,1.7887,0.0009,-0.9707,0.2958,-0.55611,-1.54929,-1.22886,-81.13,0.7316,1.6461
1.1750,1.0132,0.0008,-1.0769,0.2626,-0.56192,-1.54658,-1.22895,-80.99,0.7688,1.6455
1.1833,1.2012,0.1499,-1.4319,0.3020,-0.56805,-1.54365,-1.22933,-80.84,0.8155,1.6448
1.1917,0.2637,1.2363,-1.2796,0.3123,-0.57451,-1.54071,-1.22999,-80.80,0.8518,1.6443
1.2000,0.3085,1.0086,0.1966,-0.1660,-0.58105,-1.53873,-1.23031,-80.85,0.8205,1.6448
1.2083,0.7771,1.4057,0.0474,0.7443,-0.58576,-1.53686,-1.23043,-80.85,0.6077,1.6447
1.2167,0.3142,1.1987,-0.1188,-0.4376,-0.59029,-1.53470,-1.23061,-80.73,0.6015,1.6443
1.2250,0.5249,0.8320,0.1840,2.0548,-0.59437,-1.53260,-1.23072,-80.70,0.5513,1.6438
1.2333,0.2119,0.6105,-0.0019,2.7185,-0.59813,-1.52998,-1.23069,-80.96,0.5498,1.6427
1.2417,0.2620,0.3805,0.0000,2.8030,-0.60206,-1.52718,-1.23071,-81.23,0.5793,1.6416
1.2500,0.0962,0.1337,0.0005,2.5950,-0.60609,-1.52422,-1.23079,-81.53,0.5995,1.6403
1.2583,1.0270,1.1476,-0.0084,3.2626,-0.61011,-1.52111,-1.23081,-81.58,0.6105,1.6389
1.2667,2.3396,1.3420,0.0397,2.6961,-0.61309,-1.51873,-1.23084,-81.43,0.4572,1.6378
1.2750,2.3629,0.3122,0.0134,1.8770,-0.61390,-1.51788,-1.23097,-81.21,0.1415,1.6373
1.2833,2.2240,0.3263,0.0222,2.3286,-0.61477,-1.51682,-1.23110,-81.08,0.1640,1.6367
1.2917,2.1131,0.1546,0.0890,2.8633,-0.61489,-1.51684,-1.23102,-81.00,0.0140,1.6367
1.3000,1.7714,0.0634,0.1744,1.4410,-0.61510,-1.51695,-1.23102,-80.80,0.0290,1.6369
1.3083,1.6934,0.0780,0.2353,2.5960,-0.61526,-1.51701,-1.23109,-80.60,0.0200,1.6370
1.3167,3.8448,0.3076,0.2811,1.7098,-0.61537,-1.51705,-1.23116,-80.44,0.0143,1.6371
1.3250,3.2636,0.2126,1.1527,1.5530,-0.61702,-1.51637,-1.23077,-80.27,0.2142,1.6371
1.3333,2.3380,0.1580,0.4878,0.8449,-0.62099,-1.51405,-1.23007,-80.10,0.5520,1.6364
1.3417,2.6744,0.0281,0.0724,0.4810,-0.62574,-1.51147,-1.22947,-79.98,0.6482,1.6359
1.3500,1.6358,-0.0012,-0.2631,0.4550,-0.63085,-1.50874,-1.22903,-79.86,0.6955,1.6353
1.3583,1.6495,-0.0006,-0.4780,0.2708,-0.63612,-1.50592,-1.22879,-79.71,0.7170,1.6348
1.3667,1.3450,0.0022,-0.9442,0.3284,-0.64162,-1.50286,-1.22879,-79.56,0.7558,1.6341
1.3750,1.1002,0.0017,-1.2437,0.3618,-0.64756,-1.49941,-1.22911,-79.38,0.8231,1.6333
1.3833,0.6157,0.5094,-1.2325,0.0897,-0.65418,-1.49544,-1.22987,-79.25,0.9268,1.6323
1.3917,0.2180,1.1873,-1.7079,-0.1195,-0.65972,-1.49233,-1.23069,-79.30,0.7622,1.6316
1.4000,0.3873,2.4232,0.0749,-0.3177,-0.66426,-1.49011,-1.23051,-79.33,0.6068,1.6315
1.4083,0.3897,2.3721,0.0096,-0.2686,-0.66831,-1.48835,-1.23036,-79.34,0.5297,1.6315
1.4167,0.4349,2.9210,0.0033,-0.3036,-0.67142,-1.48704,-1.23025,-79.28,0.4052,1.6316
1.4250,0.3364,2.4830,0.0006,0.2742,-0.67422,-1.48598,-1.23021,-79.30,0.3594,1.6318
1.4333,0.2107,2.1294,0.0001,-0.7390,-0.67731,-1.48480,-1.23019,-79.26,0.3962,1.6320
1.4417,0.4973,1.9486,0.0002,-0.7785,-0.68066,-1.48336,-1.23022,-79.26,0.4382,1.6321
1.4500,0.8679,2.1731,-0.0004,-0.8224,-0.68483,-1.48137,-1.23020,-79.17,0.5539,1.6320
1.4583,0.6583,2.0639,0.0010,-1.0981,-0.68956,-1.47925,-1.23031,-78.92,0.6225,1.6321
1.4667,0.5494,1.8973,-0.0014,-1.4316,-0.69438,-1.47707,-1.23052,-78.65,0.6345,1.6321
1.4750,0.5470,1.7161,-0.0017,-1.6487,-0.69921,-1.47486,-1.23083,-78.37,0.6374,1.6322
1.4833,0.5164,1.5937,-0.0005,-1.9625,-0.70391,-1.47267,-1.23123,-78.08,0.6219,1.6323
1.4917,0.8506,1.1674,0.0604,2.2744,-0.70782,-1.47012,-1.23118,-78.17,0.5601,1.6316
1.5000,1.2174,1.0228,0.0450,1.8995,-0.71189,-1.46712,-1.23101,-78.43,0.6076,1.6307
1.5083,1.1252,1.5532,-0.1188,2.3095,-0.71624,-1.46402,-1.23077,-78.39,0.6406,1.6298
1.5167,6.2190,0.7144,1.8861,1.3907,-0.71932,-1.46216,-1.23006,-78.50,0.4319,1.6295
1.5250,4.1557,0.1370,2.0241,1.5483,-0.72032,-1.46046,-1.22952,-78.61,0.2359,1.6284
1.5333,2.8556,0.0027,0.1292,0.9846,-0.72359,-1.45694,-1.22892,-78.48,0.5776,1.6267
1.5417,1.3530,0.0006,-0.2144,0.4039,-0.72776,-1.45321,-1.22848,-78.39,0.6704,1.6253
1.5500,1.5722,0.0003,-0.3970,0.3677,-0.73238,-1.44943,-1.22828,-78.31,0.7173,1.6240
1.5583,0.7579,0.0014,-0.8276,0.3307,-0.73744,-1.44545,-1.22834,-78.22,0.7716,1.6227
1.5667,0.8876,0.0009,-1.0270,0.2952,-0.74297,-1.44116,-1.22873,-78.16,0.8400,1.6214
1.5750,0.0208,0.0073,-1.1467,0.0993,-0.74918,-1.43611,-1.22962,-78.12,0.9608,1.6198
1.5833,-2.4158,0.8814,-2.1538,-0.0179,-0.75528,-1.43023,-1.23098,-78.16,1.0168,1.6174
1.5917,1.2501,0.1751,1.1018,0.0667,-0.75964,-1.42594,-1.23212,-78.26,0.7338,1.6157
1.6000,3.5941,0.0978,1.0909,-1.4006,-0.76337,-1.42471,-1.23230,-78.26,0.4714,1.6163
1.6083,3.7450,1.6996,0.9543,-2.4313,-0.76570,-1.42419,-1.23244,-77.83,0.2870,1.6170
1.6167,3.3077,1.6682,0.7470,-2.5209,-0.76864,-1.42321,-1.23268,-77.42,0.3715,1.6175
1.6250,3.8011,0.3922,0.9251,-0.0805,-0.77154,-1.42202,-1.23288,-77.11,0.3765,1.6178
1.6333,2.7650,0.3061,0.5500,1.1558,-0.77279,-1.42142,-1.23280,-76.84,0.1661,1.6179
1.6417,2.4053,0.4511,0.3701,1.4268,-0.77308,-1.42141,-1.23287,-76.62,0.0343,1.6180
1.6500,2.0599,1.6086,0.3715,3.7891,-0.77402,-1.42078,-1.23281,-76.52,0.1365,1.6179
1.6583,2.0802,2.4443,0.3286,3.0259,-0.77550,-1.41924,-1.23264,-76.68,0.2563,1.6173
1.6667,1.9473,2.3313,0.3181,3.0987,-0.77720,-1.41758,-1.23250,-76.83,0.2849,1.6167
1.6750,1.3802,0.7481,2.6560,2.5652,-0.77930,-1.41554,-1.23238,-76.99,0.3518,1.6159
1.6833,0.4766,0.6597,1.3999,1.3889,-0.78349,-1.41196,-1.23217,-77.20,0.6611,1.6148
1.6917,2.4772,0.8551,1.4282,0.6702,-0.78773,-1.40826,-1.23181,-77.38,0.6752,1.6136
1.7000,2.7309,0.0933,1.6765,0.0995,-0.79223,-1.40552,-1.23074,-77.43,0.6328,1.6134
1.7083,1.9488,0.0009,0.8457,0.4742,-0.79645,-1.40244,-1.22981,-77.40,0.6262,1.6128
1.7167,2.2705,0.0003,0.6115,0.5005,-0.80073,-1.39914,-1.22907,-77.37,0.6490,1.6121
1.7250,1.2639,-0.0004,0.2818,0.4547,-0.80533,-1.39559,-1.22852,-77.35,0.6967,1.6113
1.7333,1.5164,0.0008,-0.0535,0.3103,-0.81022,-1.39182,-1.22820,-77.34,0.7415,1.6105
1.7417,0.6797,-0.0019,-0.3534,0.3078,-0.81543,-1.38781,-1.22815,-77.32,0.7887,1.6096
1.7500,0.8584,0.0006,-0.6770,0.3030,-0.82100,-1.38350,-1.22842,-77.30,0.8452,1.6088
1.7583,0.0594,1.2482,-1.2662,0.6286,-0.82642,-1.37867,-1.22906,-77.19,0.8709,1.6074
1.7667,0.5366,1.9793,-0.1013,1.0275,-0.83097,-1.37387,-1.22919,-77.17,0.7942,1.6056
1.7750,1.6354,4.1300,0.1506,-0.0033,-0.83564,-1.37105,-1.22887,-76.89,0.6544,1.6056
1.7833,1.4876,4.4014,0.2001,-0.5853,-0.84003,-1.36864,-1.22864,-76.60,0.6011,1.6059
1.7917,4.6218,1.0549,0.6649,-2.0548,-0.84419,-1.36638,-1.22843,-76.31,0.5680,1.6061
1.8000,2.1010,2.6127,0.5529,-0.6604,-0.84771,-1.36475,-1.22834,-75.96,0.4658,1.6066
1.8083,3.6000,1.1008,1.0108,-1.4940,-0.85091,-1.36308,-1.22827,-75.68,0.4326,1.6069
1.8167,1.7539,1.3008,0.6348,-1.1927,-0.85411,-1.36121,-1.22824,-75.45,0.4443,1.6070
1.8250,0.7809,2.4866,0.3439,-0.3425,-0.85703,-1.35940,-1.22825,-75.26,0.4127,1.6070
1.8333,0.7218,1.6464,0.2338,-0.4480,-0.85954,-1.35783,-1.22828,-75.12,0.3552,1.6070
1.8417,0.4682,2.5531,0.0763,-0.7487,-0.86162,-1.35667,-1.22834,-74.98,0.2852,1.6072
1.8500,0.1929,1.3494,0.0002,-0.7829,-0.86308,-1.35597,-1.22841,-74.86,0.1954,1.6073
1.8583,-0.0045,1.7374,-0.0053,-1.1227,-0.86394,-1.35567,-1.22851,-74.75,0.1089,1.6076
1.8667,0.2768,1.7252,-0.0021,-1.1260,-0.86438,-1.35547,-1.22861,-74.68,0.0576,1.6076
1.8750,1.0310,3.1596,-0.0038,-0.4988,-0.86640,-1.35490,-1.22872,-74.53,0.2523,1.6082
1.8833,1.3892,2.3128,0.0908,-0.2100,-0.86933,-1.35401,-1.22894,-74.19,0.3671,1.6091
1.8917,5.2232,1.4076,2.0939,0.0695,-0.87105,-1.35325,-1.22911,-73.87,0.2256,1.6094
1.9000,1.6130,0.6693,2.0522,-0.1586,-0.87500,-1.35085,-1.22854,-73.95,0.5552,1.6095
1.9083,1.1484,0.0007,0.5953,-0.1171,-0.87944,-1.34757,-1.22811,-74.01,0.6623,1.6092
1.9167,0.8115,-0.0002,0.3875,0.0797,-0.88389,-1.34383,-1.22790,-74.02,0.6974,1.6085
1.9250,0.5501,0.0025,-0.1630,0.1778,-0.88858,-1.33961,-1.22796,-74.06,0.7574,1.6075
1.9333,-0.2122,0.0002,-0.5563,0.3197,-0.89352,-1.33505,-1.22835,-74.09,0.8065,1.6065
1.9417,1.0267,-0.0126,-0.8630,0.7400,-0.89773,-1.33009,-1.22909,-74.01,0.7809,1.6047
1.9500,0.4089,0.0055,-1.4668,0.3014,-0.90147,-1.32431,-1.23023,-73.96,0.8263,1.6020
1.9583,3.5784,0.0300,-0.5658,-2.0466,-0.90511,-1.32143,-1.23077,-73.62,0.5567,1.6017
