pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged
10,-30.0,-170.0,150.0,-30.0,10.0,-30.0,-0.005,-29.637,-169.908,150.001,0.363,1.1088,-9.7405,-3.4853,-0.1954,-9.3828,-3.4750,-0.2420,0.434575,0.133510,0.617593,0.329956,-0.190500,0.616374,-0.294748,0.665354,-0.353120,0.032,-0.106,True
11,-30.0,-150.0,-150.0,-30.0,30.0,30.0,-0.003,-29.704,-149.826,-149.999,0.296,-0.0439,-9.7361,-3.8057,-0.3177,-9.6743,-3.7665,-0.3260,0.461973,0.147293,0.416759,0.329956,-0.190500,0.634756,-0.190500,0.700747,-0.152400,0.033,-0.100,True
12,-30.0,-150.0,-120.0,-30.0,30.0,60.0,-0.003,-29.697,-149.913,-119.999,0.303,2.3994,-9.0826,-3.3866,-0.1756,-9.5365,-3.6287,-0.1882,0.430946,0.143593,0.389614,0.329956,-0.190500,0.634756,-0.190500,0.672856,-0.124509,0.043,-0.095,True
13,-30.0,-150.0,-90.0,-30.0,30.0,90.0,-0.003,-29.720,-149.994,-90.000,0.280,0.6528,-5.8640,-2.2707,-0.0470,-9.3483,-3.4405,-0.0000,0.393103,0.133300,0.380863,0.329956,-0.190500,0.634756,-0.190500,0.634756,-0.114300,-0.158,-0.174,True
14,-30.0,-150.0,-60.0,-30.0,30.0,120.0,-0.004,-29.734,-150.025,-60.000,0.266,1.6289,-6.4276,-2.2864,0.0983,-9.1601,-3.2523,0.1882,0.354925,0.123075,0.391728,0.329956,-0.190500,0.634756,-0.190500,0.596656,-0.124509,-0.163,-0.167,True
15,-30.0,-150.0,-30.0,-30.0,30.0,150.0,-0.003,-29.732,-149.999,-30.001,0.268,-0.4827,-8.9124,-3.0263,0.3343,-9.0223,-3.1145,0.3260,0.324140,0.118316,0.419064,0.329956,-0.190500,0.634756,-0.190500,0.568765,-0.152400,0.037,-0.098,True
16,-30.0,-150.0,0.0,-30.0,30.0,-180.0,-0.003,-29.742,-149.938,-0.001,0.258,-1.4416,-8.7543,-3.0428,0.3831,-8.9718,-3.0640,0.3765,0.310663,0.118023,0.457129,0.329956,-0.190500,0.634756,-0.190500,0.558556,-0.190500,0.028,-0.110,True
17,-30.0,-150.0,30.0,-30.0,30.0,-150.0,-0.004,-29.735,-149.932,29.999,0.265,-0.0805,-7.4686,-2.6277,0.3364,-9.0223,-3.1145,0.3260,0.316805,0.123961,0.495001,0.329956,-0.190500,0.634756,-0.190500,0.568765,-0.228600,0.031,-0.112,True
18,-30.0,-150.0,60.0,-30.0,30.0,-120.0,-0.004,-29.709,-149.967,60.000,0.291,1.1143,-9.4472,-3.3117,0.1899,-9.1601,-3.2523,0.1882,0.338807,0.136373,0.522625,0.329956,-0.190500,0.634756,-0.190500,0.596656,-0.256491,0.034,-0.103,True
19,-30.0,-150.0,90.0,-30.0,30.0,-90.0,-0.003,-29.699,-149.992,90.000,0.301,0.2112,-8.5370,-3.1177,-0.0649,-9.3483,-3.4405,-0.0000,0.370236,0.153083,0.532542,0.329956,-0.190500,0.634756,-0.190500,0.634756,-0.266700,0.039,-0.101,True
20,-30.0,-150.0,120.0,-30.0,30.0,-60.0,-0.003,-29.695,-149.981,120.001,0.305,-1.9231,-9.5686,-3.6310,-0.1375,-9.5365,-3.6287,-0.1882,0.400942,0.170876,0.522029,0.329956,-0.190500,0.634756,-0.190500,0.672856,-0.256491,0.036,-0.102,True
21,-30.0,-150.0,150.0,-30.0,30.0,-30.0,-0.003,-29.708,-149.916,150.001,0.292,-0.3292,-9.2508,-3.5582,-0.3016,-9.6743,-3.7665,-0.3260,0.421637,0.185485,0.493633,0.329956,-0.190500,0.634756,-0.190500,0.700747,-0.228600,0.036,-0.097,True
22,-30.0,-130.0,-150.0,-30.0,50.0,30.0,-0.002,-29.815,-129.883,-149.999,0.185,-3.5094,-11.0853,-4.2189,-0.3006,-9.3828,-3.4750,-0.2420,0.385747,0.171827,0.294796,0.329956,-0.190500,0.616374,-0.086252,0.665354,-0.027880,-0.131,-0.175,True
23,-30.0,-130.0,-120.0,-30.0,50.0,60.0,-0.002,-29.786,-129.967,-120.000,0.214,-0.8118,-9.6335,-3.4210,-0.0724,-9.2062,-3.2984,-0.0654,0.347611,0.162335,0.278048,0.329956,-0.190500,0.616374,-0.086252,0.629606,-0.011210,0.042,-0.099,True
24,-30.0,-130.0,-90.0,-30.0,50.0,90.0,-0.002,-29.802,-130.027,-90.000,0.198,0.2311,-8.5249,-2.9284,0.1254,-9.0120,-3.1043,0.1288,0.309861,0.147496,0.282471,0.329956,-0.190500,0.616374,-0.086252,0.590312,-0.014648,-0.121,-0.185,True
25,-30.0,-130.0,-60.0,-30.0,50.0,120.0,-0.002,-29.811,-130.033,-60.001,0.189,-0.6518,-10.3826,-3.3377,0.3518,-8.8524,-2.9446,0.2884,0.279198,0.134995,0.305636,0.329956,-0.190500,0.616374,-0.086252,0.558001,-0.037272,-0.157,-0.182,True
26,-30.0,-130.0,-30.0,-30.0,50.0,150.0,-0.003,-29.823,-129.985,-30.001,0.177,-0.4250,-9.5335,-3.1607,0.4052,-8.7701,-2.8623,0.3707,0.259356,0.131337,0.340800,0.329956,-0.190500,0.616374,-0.086252,0.541332,-0.073020,0.043,-0.099,True
27,-30.0,-130.0,0.0,-30.0,50.0,-180.0,-0.003,-29.837,-129.929,-0.001,0.163,0.3168,-9.3620,-3.0799,0.3895,-8.7871,-2.8793,0.3538,0.258551,0.134573,0.379973,0.329956,-0.190500,0.616374,-0.086252,0.544769,-0.112314,0.043,-0.103,True
28,-30.0,-130.0,30.0,-30.0,50.0,-150.0,-0.003,-29.820,-129.938,29.999,0.180,-1.9708,-9.0125,-3.0306,0.2271,-8.8988,-2.9910,0.2420,0.274649,0.146754,0.411913,0.329956,-0.190500,0.616374,-0.086252,0.567394,-0.144625,0.051,-0.094,True
29,-30.0,-130.0,60.0,-30.0,50.0,-120.0,-0.003,-29.791,-129.981,60.000,0.209,-1.1253,-10.0019,-3.4593,0.0788,-9.0754,-3.1676,0.0654,0.302257,0.164905,0.428381,0.329956,-0.190500,0.616374,-0.086252,0.603142,-0.161295,0.043,-0.099,True
30,-30.0,-130.0,90.0,-30.0,50.0,-90.0,-0.003,-29.778,-130.006,90.000,0.222,0.7524,-8.5581,-3.0727,-0.1454,-9.2696,-3.3618,-0.1288,0.332642,0.185383,0.424579,0.329956,-0.190500,0.616374,-0.086252,0.642436,-0.157857,0.055,-0.091,True
31,-30.0,-130.0,120.0,-30.0,50.0,-60.0,-0.003,-29.781,-129.988,120.001,0.219,0.8891,-9.0589,-3.3618,-0.3010,-9.4292,-3.5214,-0.2884,0.356105,0.203191,0.401731,0.329956,-0.190500,0.616374,-0.086252,0.674747,-0.135233,0.054,-0.088,True
32,-30.0,-130.0,150.0,-30.0,50.0,-30.0,-0.002,-29.803,-129.918,150.001,0.197,1.4392,-9.0224,-3.4472,-0.3594,-9.5115,-3.6038,-0.3707,0.365720,0.213185,0.365692,0.329956,-0.190500,0.616374,-0.086252,0.691416,-0.099484,0.049,-0.093,True
33,-30.0,-110.0,-150.0,-30.0,70.0,30.0,-0.001,-29.885,-109.941,-150.000,0.115,0.5292,-5.7623,-2.0263,-0.1091,-8.6721,-2.7643,-0.1288,0.271652,0.163814,0.190784,0.329956,-0.190500,0.563446,0.005422,0.589508,0.077026,0.050,-0.098,True
34,-30.0,-110.0,-120.0,-30.0,70.0,60.0,-0.002,-29.861,-110.018,-120.000,0.139,0.3675,-9.9942,-2.9239,0.0935,-8.4780,-2.5702,0.0654,0.233530,0.145544,0.187793,0.329956,-0.190500,0.563446,0.005422,0.550214,0.080464,0.056,-0.093,True
35,-30.0,-110.0,-90.0,-30.0,70.0,90.0,-0.002,-29.859,-110.047,-90.001,0.141,0.3574,-9.0228,-2.6058,0.2586,-8.3014,-2.3936,0.2420,0.198826,0.128518,0.204540,0.329956,-0.190500,0.563446,0.005422,0.514466,0.063794,0.058,-0.089,True
36,-30.0,-110.0,-60.0,-30.0,70.0,120.0,-0.002,-29.869,-110.024,-60.001,0.131,-0.0610,-9.7528,-2.7236,0.4236,-8.1896,-2.2818,0.3538,0.175323,0.117345,0.237067,0.329956,-0.190500,0.563446,0.005422,0.491841,0.031484,0.047,-0.093,True
37,-30.0,-110.0,-30.0,-30.0,70.0,150.0,-0.002,-29.893,-109.969,-30.001,0.107,-1.6361,-10.5727,-2.8261,0.4758,-8.1726,-2.2648,0.3707,0.168573,0.115886,0.276419,0.329956,-0.190500,0.563446,0.005422,0.488404,-0.007810,0.048,-0.097,True
38,-30.0,-110.0,0.0,-30.0,70.0,-180.0,-0.002,-29.914,-109.942,-0.001,0.086,-1.3953,-7.7856,-2.2398,0.2763,-8.2550,-2.3472,0.2884,0.181350,0.124398,0.312565,0.329956,-0.190500,0.563446,0.005422,0.505073,-0.043559,-0.100,-0.205,True
39,-30.0,-110.0,30.0,-30.0,70.0,-150.0,-0.002,-29.890,-109.964,30.000,0.110,0.7863,-7.1687,-2.1877,0.1116,-8.4146,-2.5068,0.1288,0.203541,0.144015,0.334408,0.329956,-0.190500,0.563446,0.005422,0.537384,-0.066183,0.055,-0.087,True
40,-30.0,-110.0,60.0,-30.0,70.0,-120.0,-0.002,-29.860,-110.006,60.000,0.140,0.6706,-8.7290,-2.7100,-0.0616,-8.6087,-2.7009,-0.0654,0.231873,0.166972,0.337596,0.329956,-0.190500,0.563446,0.005422,0.576678,-0.069621,0.076,-0.080,True
41,-30.0,-110.0,90.0,-30.0,70.0,-90.0,-0.002,-29.846,-110.018,90.001,0.154,0.4607,-7.9061,-2.5602,-0.2298,-8.7853,-2.8776,-0.2420,0.256694,0.188111,0.320641,0.329956,-0.190500,0.563446,0.005422,0.612426,-0.052951,0.057,-0.085,True
42,-30.0,-110.0,120.0,-30.0,70.0,-60.0,-0.001,-29.854,-109.984,120.001,0.146,-0.1063,-8.7314,-2.9553,-0.3248,-8.8971,-2.9893,-0.3538,0.270292,0.202007,0.288180,0.329956,-0.190500,0.563446,0.005422,0.635051,-0.020640,0.059,-0.099,True
43,-30.0,-110.0,150.0,-30.0,70.0,-30.0,-0.002,-29.879,-109.919,150.001,0.121,-0.3998,-9.1850,-3.0480,-0.3741,-8.9141,-3.0063,-0.3707,0.267725,0.205074,0.248797,0.329956,-0.190500,0.563446,0.005422,0.638488,0.018654,0.071,-0.084,True
44,-30.0,-90.0,-150.0,-30.0,90.0,30.0,-0.001,-29.933,-89.997,-150.000,0.067,-0.2408,-9.8795,-2.1236,0.0141,-7.6280,-1.7203,-0.0000,0.138339,0.111965,0.119381,0.329956,-0.190500,0.482356,0.073465,0.482356,0.149665,0.065,-0.086,True
45,-30.0,-90.0,-120.0,-30.0,90.0,60.0,-0.002,-29.915,-90.049,-120.001,0.085,0.7029,-7.3129,-1.5565,0.1728,-7.4398,-1.5320,0.1882,0.104622,0.088581,0.129599,0.329956,-0.190500,0.482356,0.073465,0.444256,0.139456,0.073,-0.077,True
46,-30.0,-90.0,-90.0,-30.0,90.0,90.0,-0.002,-29.906,-90.049,-90.001,0.094,-0.0996,-9.7424,-1.8862,0.4363,-7.3020,-1.3942,0.3260,0.079511,0.070402,0.157582,0.329956,-0.190500,0.482356,0.073465,0.416365,0.111565,0.065,-0.086,True
47,-30.0,-90.0,-60.0,-30.0,90.0,120.0,-0.002,-29.921,-90.008,-60.001,0.079,-0.3159,-5.0852,-1.0338,0.2665,-7.2516,-1.3438,0.3765,0.068038,0.063289,0.195625,0.329956,-0.190500,0.482356,0.073465,0.406156,0.073465,0.061,-0.082,True
48,-30.0,-90.0,-30.0,-30.0,90.0,150.0,-0.002,-29.945,-89.965,-30.001,0.055,0.3459,-7.7742,-1.3250,0.3310,-7.3020,-1.3942,0.3260,0.075023,0.068740,0.234355,0.329956,-0.190500,0.482356,0.073465,0.416365,0.035365,-0.068,-0.211,True
49,-30.0,-90.0,0.0,-30.0,90.0,-180.0,-0.002,-29.952,-89.957,-0.000,0.048,0.0802,-5.0744,-1.1387,0.1362,-7.4398,-1.5320,0.1882,0.092547,0.086082,0.261645,0.329956,-0.190500,0.482356,0.073465,0.444256,0.007473,0.065,-0.086,True
50,-30.0,-90.0,30.0,-30.0,90.0,-150.0,-0.002,-29.935,-89.997,30.000,0.065,0.6465,-6.0742,-1.4204,0.0071,-7.6280,-1.7203,-0.0000,0.118011,0.109896,0.271704,0.329956,-0.190500,0.482356,0.073465,0.482356,-0.002735,0.063,-0.079,True
51,-30.0,-90.0,60.0,-30.0,90.0,-120.0,-0.002,-29.907,-90.027,60.000,0.093,0.5213,-5.7024,-1.4076,-0.1336,-7.8163,-1.9085,-0.1882,0.143021,0.134564,0.261194,0.329956,-0.190500,0.482356,0.073465,0.520456,0.007473,0.067,-0.080,True
52,-30.0,-90.0,90.0,-30.0,90.0,-90.0,-0.002,-29.891,-90.018,90.001,0.109,0.1581,-9.5316,-2.3760,-0.3960,-7.9541,-2.0463,-0.3260,0.160114,0.152660,0.233171,0.329956,-0.190500,0.482356,0.073465,0.548347,0.035365,0.062,-0.083,True
53,-30.0,-90.0,120.0,-30.0,90.0,-60.0,-0.001,-29.903,-89.973,120.001,0.097,-0.2665,-5.6059,-1.6265,-0.2546,-8.0045,-2.0967,-0.3765,0.162901,0.159130,0.194843,0.329956,-0.190500,0.482356,0.073465,0.558556,0.073465,0.073,-0.071,True
54,-30.0,-90.0,150.0,-30.0,90.0,-30.0,-0.001,-29.927,-89.921,150.001,0.079,0.2102,-9.4432,-2.2516,-0.3709,-7.9541,-2.0463,-0.3260,0.150893,0.151569,0.156935,0.329956,-0.190500,0.482356,0.073465,0.548347,0.111565,0.073,-0.079,True
55,-30.0,-70.0,-150.0,-30.0,110.0,30.0,-0.001,-29.967,-70.042,-150.000,0.042,-0.3176,-5.8962,-0.3835,0.1221,-6.3765,-0.4687,0.1288,0.008842,0.019220,0.088271,0.329956,-0.190500,0.382884,0.109669,0.356822,0.181274,0.077,-0.079,True
56,-30.0,-70.0,-120.0,-30.0,110.0,60.0,-0.001,-29.950,-70.063,-120.001,0.063,-0.1747,-4.2253,-0.1961,0.1978,-6.2168,-0.3091,0.2884,-0.017103,-0.004886,0.110847,0.329956,-0.190500,0.382884,0.109669,0.324511,0.158650,0.075,-0.074,True
57,-30.0,-70.0,-90.0,-30.0,110.0,90.0,-0.002,-29.947,-70.035,-90.001,0.053,0.9687,-6.9722,-0.2740,0.3789,-6.1345,-0.2267,0.3707,-0.029837,-0.017695,0.147246,0.329956,-0.190500,0.382884,0.109669,0.307841,0.122901,-0.072,-0.237,True
58,-30.0,-70.0,-60.0,-30.0,110.0,120.0,-0.002,-29.951,-69.995,-60.001,0.049,-0.0689,-3.9118,-0.1886,0.2235,-6.1515,-0.2437,0.3538,-0.030240,-0.017365,0.185959,0.329956,-0.190500,0.382884,0.109669,0.311279,0.083607,0.080,-0.069,True
59,-30.0,-70.0,-30.0,-30.0,110.0,150.0,-0.002,-29.969,-69.968,-30.001,0.032,-0.1984,-6.1721,-0.3276,0.2304,-6.2632,-0.3555,0.2420,-0.016918,-0.003180,0.218303,0.329956,-0.190500,0.382884,0.109669,0.333903,0.051297,0.077,-0.076,True
60,-30.0,-70.0,0.0,-30.0,110.0,-180.0,-0.002,-29.978,-69.985,-0.000,0.022,0.0618,-8.8721,-0.7035,0.0863,-6.4399,-0.5321,0.0654,0.005059,0.021108,0.235045,0.329956,-0.190500,0.382884,0.109669,0.369652,0.034627,0.079,-0.074,True
61,-30.0,-70.0,30.0,-30.0,110.0,-150.0,-0.002,-29.962,-70.025,30.000,0.038,0.6445,-4.8037,-0.4846,-0.0946,-6.6340,-0.7262,-0.1288,0.028709,0.048417,0.231351,0.329956,-0.190500,0.382884,0.109669,0.408946,0.038065,0.071,-0.071,True
62,-30.0,-70.0,60.0,-30.0,110.0,-120.0,-0.002,-29.935,-70.036,60.001,0.065,0.1434,-6.9438,-0.8147,-0.3038,-6.7936,-0.8858,-0.2884,0.047433,0.070591,0.208438,0.329956,-0.190500,0.382884,0.109669,0.441256,0.060689,0.081,-0.075,True
63,-30.0,-70.0,90.0,-30.0,110.0,-90.0,-0.001,-29.922,-70.009,90.001,0.078,-0.3618,-8.6787,-1.1982,-0.4701,-6.8760,-0.9682,-0.3707,0.054791,0.081642,0.172617,0.329956,-0.190500,0.382884,0.109669,0.457926,0.096437,0.072,-0.078,True
64,-30.0,-70.0,120.0,-30.0,110.0,-60.0,-0.001,-29.932,-69.963,120.001,0.068,0.0116,-8.1650,-0.9933,-0.4149,-6.8590,-0.9512,-0.3538,0.048743,0.077764,0.133272,0.329956,-0.190500,0.382884,0.109669,0.454488,0.135731,0.077,-0.083,True
65,-30.0,-70.0,150.0,-30.0,110.0,-30.0,-0.001,-29.959,-69.938,150.001,0.062,-0.2384,-4.9131,-0.7845,-0.1920,-6.7472,-0.8394,-0.2420,0.030497,0.058913,0.101116,0.329956,-0.190500,0.382884,0.109669,0.431864,0.168042,0.086,-0.065,True
66,-30.0,-50.0,-150.0,-30.0,130.0,30.0,-0.002,-29.984,-50.075,-150.001,0.075,0.6680,-6.3750,0.8834,0.2707,-5.0684,0.8394,0.2420,-0.102284,-0.098428,0.101842,0.329956,-0.190500,0.277028,0.109669,0.228047,0.168042,0.082,-0.074,True
67,-30.0,-50.0,-120.0,-30.0,130.0,60.0,-0.002,-29.969,-50.064,-120.001,0.064,-0.2905,-3.2971,0.6411,0.2346,-4.9566,0.9512,0.3538,-0.117905,-0.118985,0.134049,0.329956,-0.190500,0.277028,0.109669,0.205423,0.135731,0.078,-0.075,True
68,-30.0,-50.0,-90.0,-30.0,130.0,90.0,-0.003,-29.962,-50.025,-90.001,0.038,-0.2887,-3.4238,0.7302,0.2570,-4.9396,0.9682,0.3707,-0.121383,-0.124580,0.173387,0.329956,-0.190500,0.277028,0.109669,0.201985,0.096437,0.083,-0.061,True
69,-30.0,-50.0,-60.0,-30.0,130.0,120.0,-0.003,-29.966,-49.990,-60.001,0.034,0.2807,-6.5110,1.2413,0.3698,-5.0220,0.8858,0.2884,-0.112284,-0.114468,0.209304,0.329956,-0.190500,0.277028,0.109669,0.218655,0.060689,0.086,-0.070,True
70,-30.0,-50.0,-30.0,-30.0,130.0,150.0,-0.003,-29.982,-49.983,-30.000,0.018,-0.4756,-3.4328,0.4649,0.0935,-5.1816,0.7262,0.1288,-0.094302,-0.091707,0.231807,0.329956,-0.190500,0.277028,0.109669,0.250966,0.038065,0.084,-0.065,True
71,-30.0,-50.0,0.0,-30.0,130.0,-180.0,-0.003,-29.989,-50.016,0.000,0.016,0.3034,-7.2416,0.6693,-0.0806,-5.3757,0.5321,-0.0654,-0.072232,-0.062580,0.235273,0.329956,-0.190500,0.277028,0.109669,0.290260,0.034627,0.086,-0.068,True
72,-30.0,-50.0,30.0,-30.0,130.0,-150.0,-0.002,-29.972,-50.045,30.001,0.045,0.0651,-3.8485,0.1941,-0.1610,-5.5523,0.3555,-0.2420,-0.053217,-0.036148,0.218333,0.329956,-0.190500,0.277028,0.109669,0.326008,0.051297,0.089,-0.055,True
73,-30.0,-50.0,60.0,-30.0,130.0,-120.0,-0.002,-29.950,-50.032,60.001,0.050,-1.0259,-7.4157,0.3623,-0.4771,-5.6641,0.2437,-0.3538,-0.040359,-0.019135,0.186405,0.329956,-0.190500,0.277028,0.109669,0.348632,0.083607,-0.029,-0.226,True
74,-30.0,-50.0,90.0,-30.0,130.0,-90.0,-0.002,-29.940,-49.996,90.001,0.060,-0.4479,-3.8735,0.1293,-0.2528,-5.6811,0.2267,-0.3707,-0.042034,-0.018219,0.146463,0.329956,-0.190500,0.277028,0.109669,0.352070,0.122901,0.088,-0.058,True
75,-30.0,-50.0,120.0,-30.0,130.0,-60.0,-0.002,-29.950,-49.962,120.001,0.050,-0.3205,-4.0171,0.0810,-0.2142,-5.5987,0.3091,-0.2884,-0.053993,-0.034315,0.110813,0.329956,-0.190500,0.277028,0.109669,0.335400,0.158650,0.091,-0.055,True
76,-30.0,-50.0,150.0,-30.0,130.0,-30.0,-0.002,-29.977,-49.969,150.000,0.031,-0.3551,-6.2300,0.5489,-0.1475,-5.4391,0.4687,-0.1288,-0.072828,-0.062075,0.089052,0.329956,-0.190500,0.277028,0.109669,0.303090,0.181274,-0.006,-0.211,True
77,-30.0,-30.0,-150.0,-30.0,150.0,30.0,-0.005,-29.988,-30.094,-150.001,0.094,0.2645,-3.0544,1.8103,0.2663,-3.8615,2.0463,0.3260,-0.179914,-0.223661,0.158212,0.329956,-0.190500,0.177556,0.073465,0.111565,0.111565,0.081,-0.061,True
78,-30.0,-30.0,-120.0,-30.0,150.0,60.0,-0.005,-29.978,-30.054,-120.000,0.054,-0.1127,-4.1380,2.1085,0.3639,-3.8111,2.0967,0.3765,-0.185189,-0.234142,0.197066,0.329956,-0.190500,0.177556,0.073465,0.101356,0.073465,-0.009,-0.237,True
79,-30.0,-30.0,-90.0,-30.0,150.0,90.0,-0.005,-29.969,-30.018,-90.001,0.031,0.0577,-3.1615,1.6581,0.2378,-3.8615,2.0463,0.3260,-0.180655,-0.228909,0.234675,0.329956,-0.190500,0.177556,0.073465,0.111565,0.035365,0.096,-0.057,True
80,-30.0,-30.0,-60.0,-30.0,150.0,120.0,-0.005,-29.971,-29.995,-60.000,0.029,0.4332,-3.7957,1.7155,0.1418,-3.9993,1.9085,0.1882,-0.165355,-0.207203,0.263169,0.329956,-0.190500,0.177556,0.073465,0.139456,0.007473,-0.004,-0.232,True
81,-30.0,-30.0,-30.0,-30.0,150.0,150.0,-0.005,-29.977,-30.004,-30.000,0.023,0.7382,-4.3066,1.6329,0.0077,-4.1875,1.7203,0.0000,-0.146513,-0.177527,0.272749,0.329956,-0.190500,0.177556,0.073465,0.177556,-0.002735,0.101,-0.042,True
82,-30.0,-30.0,0.0,-30.0,150.0,-180.0,-0.005,-29.981,-30.043,0.000,0.043,-0.4299,-2.8778,1.0407,-0.1303,-4.3758,1.5320,-0.1882,-0.127964,-0.148037,0.262365,0.329956,-0.190500,0.177556,0.073465,0.215656,0.007473,0.091,-0.053,True
83,-30.0,-30.0,30.0,-30.0,150.0,-150.0,-0.004,-29.966,-30.055,30.001,0.055,-0.1842,-3.3695,1.1743,-0.2580,-4.5136,1.3942,-0.3260,-0.115290,-0.127044,0.234363,0.329956,-0.190500,0.177556,0.073465,0.243547,0.035365,0.081,-0.066,True
84,-30.0,-30.0,60.0,-30.0,150.0,-120.0,-0.004,-29.946,-30.024,60.001,0.054,0.5094,-5.9150,1.7396,-0.4888,-4.5640,1.3438,-0.3765,-0.111715,-0.121061,0.196306,0.329956,-0.190500,0.177556,0.073465,0.253756,0.073465,0.096,-0.053,True
85,-30.0,-30.0,90.0,-30.0,150.0,-90.0,-0.004,-29.948,-29.989,90.001,0.052,-0.2960,-4.0120,1.3466,-0.2979,-4.5136,1.3942,-0.3260,-0.116976,-0.131505,0.158705,0.329956,-0.190500,0.177556,0.073465,0.243547,0.111565,0.009,-0.230,True
86,-30.0,-30.0,120.0,-30.0,150.0,-60.0,-0.004,-29.955,-29.974,120.001,0.045,-0.3479,-3.3015,1.0183,-0.1558,-4.3758,1.5320,-0.1882,-0.131962,-0.158986,0.130420,0.329956,-0.190500,0.177556,0.073465,0.215656,0.139456,0.088,-0.050,True
87,-30.0,-30.0,150.0,-30.0,150.0,-30.0,-0.004,-29.978,-30.004,150.000,0.022,-1.1420,-4.2552,2.1299,0.0212,-4.1875,1.7203,0.0000,-0.150005,-0.193643,0.120923,0.329956,-0.190500,0.177556,0.073465,0.177556,0.149665,0.005,-0.242,True
