sim_time,torque_FL,torque_FR,torque_BL,torque_BR,x,y,z,yaw_deg,actual_speed_mps,heading_correction_rads
0.3917,-0.0050,-0.0035,0.0138,0.7053,-1.19533,-1.09808,-1.20327,-41.41,4.9728,0.0000
0.4000,2.4750,3.5519,3.9611,0.3973,-1.21416,-1.08022,-1.20287,-38.73,3.1147,0.0000
0.4083,0.1111,0.0573,0.5552,6.1462,-1.22188,-1.07514,-1.20275,-34.09,1.1089,0.0000
0.4167,11.5883,-3.4373,0.3957,11.3595,-1.22522,-1.06329,-1.20483,-34.55,1.4777,0.0000
0.4250,2.0280,0.3133,0.0752,1.1436,-1.23505,-1.04577,-1.20177,-37.78,2.4110,0.0000
0.4333,0.0256,-0.0759,-0.0237,4.5834,-1.24618,-1.02599,-1.20343,-39.25,2.7238,0.0000
0.4417,-0.0545,1.7984,0.0560,1.9635,-1.25672,-1.00550,-1.20644,-36.72,2.7642,0.0000
0.4500,-0.2298,-0.0576,-0.0161,2.7209,-1.27658,-0.98173,-1.20070,-36.46,3.7180,0.0000
0.4583,-0.1222,-0.4005,7.6065,-0.3681,-1.28781,-0.97643,-1.20203,-32.18,1.4892,0.0000
0.4667,0.0496,0.0947,0.2438,1.2806,-1.28766,-0.97107,-1.20173,-27.69,0.6445,0.0000
0.4750,7.3198,0.0777,0.6771,13.1647,-1.28338,-0.95853,-1.20396,-24.69,1.5897,0.0000
0.4833,4.4981,0.1370,0.0546,2.4902,-1.28153,-0.93785,-1.20447,-22.25,2.4911,0.0000
0.4917,1.6585,-0.0559,1.9629,2.1353,-1.28450,-0.91194,-1.20171,-20.72,3.1296,0.0000
0.5000,5.4172,14.9848,-0.5185,7.7763,-1.29016,-0.88221,-1.20595,-18.63,3.6320,0.0000
0.5083,9.2265,7.5697,-1.2529,0.4360,-1.30621,-0.84635,-1.20338,-19.28,4.7142,0.0000
0.5167,9.3835,0.6302,8.0109,4.1450,-1.32538,-0.80565,-1.20135,-21.20,5.3986,0.0000
0.5250,11.9080,1.0783,1.0893,7.9653,-1.34350,-0.76326,-1.20486,-21.66,5.5321,0.0000
0.5333,6.6700,2.4077,0.3926,6.9541,-1.36393,-0.71592,-1.20360,-22.83,6.1875,0.0000
0.5417,-0.6552,2.6899,0.3763,-0.2114,-1.39317,-0.67157,-1.20429,-24.68,6.3743,0.0000
0.5500,-0.3964,0.0730,-0.4552,0.2010,-1.41494,-0.63291,-1.20464,-23.89,5.3245,0.0000
0.5583,0.1824,-0.0618,1.3536,3.5947,-1.42429,-0.62599,-1.20439,-20.37,1.3957,0.0000
0.5667,3.7314,7.9304,0.1908,6.2782,-1.42626,-0.61364,-1.20431,-16.56,1.5009,0.0000
0.5750,5.9038,0.1523,0.0613,2.2447,-1.42982,-0.59167,-1.20148,-15.21,2.6710,0.0000
0.5833,0.3490,0.0116,-0.7748,8.9400,-1.43449,-0.56419,-1.20324,-14.16,3.3437,0.0000
0.5917,4.3958,0.0094,1.8906,-0.1280,-1.43695,-0.53023,-1.20613,-12.52,4.0860,0.0000
0.6000,-0.4209,0.0559,0.0281,0.1087,-1.43943,-0.49378,-1.20060,-13.03,4.3845,0.0000
0.6083,-0.1826,10.5791,0.6171,1.3292,-1.44167,-0.45699,-1.20482,-13.16,4.4230,0.0000
0.6167,5.6167,7.4924,-0.2977,5.9053,-1.44942,-0.41577,-1.20358,-13.60,5.0333,0.0000
0.6250,0.0800,0.0020,0.7563,4.7368,-1.46139,-0.37258,-1.20424,-13.65,5.3785,0.0000
0.6333,-0.1229,0.0880,0.4929,-0.0490,-1.47101,-0.36330,-1.20135,-9.15,1.6045,0.0000
0.6417,0.9565,0.0303,0.1864,3.2330,-1.47902,-0.35615,-1.20165,-4.57,1.2877,0.0000
0.6500,0.3635,-0.3153,7.8835,0.8479,-1.47808,-0.34343,-1.20431,-1.55,1.5309,0.0000
0.6583,-0.3469,13.2107,0.2959,6.9145,-1.47047,-0.32666,-1.20362,-0.05,2.2092,0.0000
0.6667,2.8398,-0.1363,4.0544,0.5991,-1.46450,-0.30155,-1.20182,0.75,3.0981,0.0000
0.6750,9.2452,6.6160,0.0124,7.8097,-1.45619,-0.27125,-1.20615,2.15,3.7694,0.0000
0.6833,4.2609,0.9180,0.2077,9.6136,-1.45132,-0.23341,-1.20405,2.00,4.5784,0.0000
0.6917,1.7505,-0.1017,0.6713,-0.0174,-1.44680,-0.19007,-1.20351,1.95,5.2289,0.0000
0.7000,1.6291,0.0156,0.1566,1.9021,-1.44418,-0.14369,-1.20288,1.14,5.5754,0.0000
0.7083,0.0584,0.0865,-0.0377,-0.1466,-1.44319,-0.09035,-1.20353,-0.92,6.4010,0.0000
0.7167,0.0827,3.4767,-0.0824,4.6930,-1.44089,-0.03490,-1.20474,-2.67,6.6604,0.0000
0.7250,-0.3074,36.2662,-0.2761,-0.1685,-1.44548,-0.00595,-1.19709,-0.91,3.5167,0.0000
0.7333,-0.1001,-0.0940,0.6636,-0.0929,-1.45381,-0.00137,-1.20057,2.39,1.1406,0.0000
0.7417,8.6071,0.8767,0.0206,2.7019,-1.45788,0.00154,-1.20583,7.28,0.6014,0.0000
0.7500,0.5627,0.0160,0.0722,1.5528,-1.46062,0.01654,-1.20023,8.00,1.8290,0.0000
0.7583,-1.2695,-0.2067,1.2886,0.2158,-1.45416,0.03562,-1.20430,10.43,2.4172,0.0000
0.7667,1.6992,6.0502,-0.2669,4.7441,-1.44165,0.06201,-1.20451,12.60,3.5044,0.0000
0.7750,4.9144,-0.2452,2.9616,8.5016,-1.42430,0.09478,-1.20372,13.65,4.4505,0.0000
0.7833,12.2356,1.3876,0.0378,4.2678,-1.40791,0.13171,-1.20290,14.36,4.8476,0.0000
0.7917,2.2895,0.1553,-0.0348,0.3248,-1.39535,0.17650,-1.20290,14.24,5.5820,0.0000
0.8000,0.1144,-0.0198,0.2561,0.7461,-1.38220,0.22588,-1.20539,14.16,6.1327,0.0000
0.8083,-0.4721,4.2376,-0.0548,7.5891,-1.36852,0.27410,-1.20334,12.12,6.0150,0.0000
0.8167,0.1394,-0.0009,-0.0261,0.1006,-1.35277,0.31592,-1.20062,12.02,5.3619,0.0000
0.8250,0.1039,0.1232,0.1030,-0.1879,-1.33757,0.34841,-1.20417,14.40,4.3049,0.0000
0.8333,9.7399,3.0292,0.2094,13.2907,-1.34252,0.35622,-1.20337,17.66,1.1092,0.0000
0.8417,0.0236,-0.0474,0.5475,-0.0210,-1.34747,0.36634,-1.20223,22.45,1.3518,0.0000
0.8500,12.6171,17.1821,0.6151,4.4094,-1.34493,0.37917,-1.20470,26.47,1.5704,0.0000
0.8583,0.3482,0.0371,0.4113,7.1821,-1.33852,0.39790,-1.20375,27.72,2.3750,0.0000
0.8667,0.8658,-0.0599,0.4119,8.1430,-1.31846,0.41440,-1.20458,27.78,3.1175,0.0000
0.8750,10.4756,0.2243,0.0645,3.1523,-1.29313,0.43768,-1.20196,27.13,4.1277,0.0000
0.8833,4.8145,-0.2862,4.0846,-0.2776,-1.26790,0.46882,-1.20403,26.74,4.8093,0.0000
0.8917,6.1797,1.7785,2.4343,7.9555,-1.24066,0.50421,-1.20554,26.25,5.3592,0.0000
0.9000,3.1482,0.1366,0.2002,6.6981,-1.21576,0.54791,-1.20098,25.30,6.0356,0.0000
0.9083,-0.4555,17.6619,-0.9108,1.9820,-1.19181,0.59260,-1.20486,25.27,6.0842,0.0000
0.9167,0.2872,14.8004,-0.1849,2.5589,-1.17006,0.62659,-1.20407,27.17,4.8423,0.0000
0.9250,0.1663,0.0718,0.1830,0.4403,-1.14969,0.66157,-1.19935,28.11,4.8579,0.0000
0.9333,-0.1452,-0.2668,2.2331,-0.2643,-1.14216,0.67978,-1.19862,32.45,2.3647,0.0000
0.9417,0.1304,6.9789,1.3268,2.8486,-1.14543,0.68990,-1.20445,37.78,1.2758,0.0000
0.9500,10.0786,0.0605,7.8897,10.0669,-1.14425,0.69735,-1.20306,41.07,0.9055,0.0000
0.9583,-0.4070,15.3904,-0.3178,-0.1178,-1.14155,0.69878,-1.19970,41.77,0.3666,0.0000
0.9667,0.6650,0.0240,-0.3442,0.8524,-1.13610,0.70263,-1.20037,38.91,0.8007,0.0000
0.9750,11.6307,12.3639,-0.0506,7.4038,-1.12735,0.70842,-1.20525,39.42,1.2589,0.0000
0.9833,1.8871,0.1952,0.2545,5.7914,-1.11615,0.72296,-1.20389,38.92,2.2021,0.0000
0.9917,0.2600,0.0009,0.1133,1.4033,-1.09714,0.73970,-1.20326,40.02,3.0398,0.0000
1.0000,0.8942,0.0098,0.0429,0.8031,-1.07873,0.76179,-1.20420,40.80,3.4511,0.0000
1.0083,0.2160,0.2742,1.5053,0.2235,-1.06269,0.78172,-1.19995,40.96,3.0699,0.0000
1.0167,-0.0335,-0.0892,1.0569,-0.0900,-1.05699,0.78721,-1.20261,45.16,0.9502,0.0000
1.0250,-0.4009,-0.4058,0.0884,1.7711,-1.04456,0.80030,-1.20101,47.72,2.1656,0.0000
1.0333,3.4051,-0.1801,3.5105,6.9554,-1.02772,0.81731,-1.20387,48.77,2.8722,0.0000
1.0417,10.5362,0.1610,1.6790,1.6271,-1.00104,0.83302,-1.20456,50.58,3.7159,0.0000
1.0500,8.7270,-0.0144,0.0406,3.4361,-0.96788,0.85059,-1.20158,50.52,4.5030,0.0000
1.0583,2.6590,7.3218,1.1256,12.9317,-0.93084,0.87147,-1.20444,49.98,5.1024,0.0000
1.0667,-2.7621,10.6847,2.4076,5.3112,-0.89461,0.89975,-1.20443,50.59,5.5154,0.0000
1.0750,1.3537,0.0178,0.3654,5.7977,-0.85690,0.93406,-1.20143,49.08,6.1181,0.0000
1.0833,-0.0885,5.6685,-0.0843,-0.4519,-0.81850,0.96350,-1.20334,49.39,5.8063,0.0000
1.0917,10.1452,0.7431,0.0101,1.3637,-0.78445,0.98962,-1.20273,50.25,5.1493,0.0000
1.1000,-0.0406,-0.3561,6.0089,-0.3572,-0.76277,1.00986,-1.19741,53.55,3.5598,0.0000
1.1083,-0.8605,26.3003,-0.8169,-0.7466,-0.75481,1.01315,-1.20120,58.33,1.0332,0.0000
1.1167,0.5753,0.0192,0.0699,1.0776,-0.74001,1.02514,-1.19841,58.29,2.2854,0.0000
1.1250,6.1432,0.0256,0.0397,8.3247,-0.72193,1.03706,-1.20448,59.57,2.5987,0.0000
1.1333,6.0833,0.4113,0.0733,3.0285,-0.69742,1.04579,-1.20273,60.60,3.1222,0.0000
1.1417,0.3189,0.0076,0.0672,1.3585,-0.66583,1.05986,-1.20289,60.98,4.1497,0.0000
1.1500,1.9288,0.2326,0.1976,1.0088,-0.64336,1.07438,-1.20369,62.94,3.2112,0.0000
1.1583,9.9359,0.1328,8.0322,3.2359,-0.63431,1.08570,-1.20287,64.69,1.7385,0.0000
1.1667,6.6863,0.1085,0.1113,8.6266,-0.61297,1.08815,-1.20354,67.54,2.5774,0.0000
1.1750,6.6950,-0.3685,0.0653,4.1166,-0.58431,1.09556,-1.20215,68.71,3.5528,0.0000
1.1833,7.0159,-0.4611,8.0897,3.0650,-0.54974,1.10525,-1.20315,68.50,4.3076,0.0000
1.1917,-0.2081,0.0104,0.0007,1.5008,-0.50927,1.11336,-1.20570,68.70,4.9529,0.0000
1.2000,11.1959,0.3089,0.0523,5.2717,-0.46523,1.12661,-1.20207,67.59,5.5185,0.0000
1.2083,-0.7875,10.2572,-0.1408,-0.4495,-0.41650,1.14440,-1.20456,66.60,6.2254,0.0000
1.2167,-0.1952,27.6746,0.6430,-0.1372,-0.40956,1.15821,-1.20225,71.02,1.8551,0.0000
1.2250,2.1328,0.0338,0.5507,8.3558,-0.40947,1.16561,-1.19948,74.31,0.8880,0.0000
1.2333,-0.1268,-0.4362,4.6223,1.0523,-0.40040,1.16433,-1.20400,77.60,1.0994,0.0000
1.2417,-0.0758,-0.0056,0.0847,0.5867,-0.38651,1.16287,-1.20350,77.97,1.6759,0.0000
1.2500,1.3152,-0.0323,1.4037,1.0345,-0.36501,1.16004,-1.20172,78.57,2.6022,0.0000
1.2583,8.4698,16.3579,-0.4160,11.8059,-0.33727,1.15657,-1.20465,79.85,3.3555,0.0000
1.2667,9.5191,1.1208,0.1074,5.8440,-0.30058,1.15920,-1.20123,79.80,4.4136,0.0000
1.2750,2.0323,-0.0587,1.3624,0.0031,-0.25991,1.16392,-1.20235,79.60,4.9137,0.0000
1.2833,-0.3313,12.5389,0.4788,6.0727,-0.21544,1.16644,-1.20386,79.12,5.3450,0.0000
1.2917,1.1409,-0.0549,0.1521,6.0322,-0.16652,1.17809,-1.20302,77.88,6.0334,0.0000
1.3000,-0.4144,-0.5329,-0.5649,-0.9134,-0.11800,1.19300,-1.20339,77.07,6.0913,0.0000
1.3083,11.2786,0.5033,0.0615,4.0303,-0.08217,1.19917,-1.20169,77.93,4.3635,0.0000
1.3167,0.2167,-0.0410,0.2162,4.6569,-0.04639,1.20214,-1.20123,80.09,4.3077,0.0000
1.3250,-0.3366,47.6893,-0.2251,-0.0894,-0.03108,1.20639,-1.20266,85.08,1.9064,0.0000
1.3333,4.7718,-0.2016,5.9568,5.1860,-0.02926,1.21702,-1.20207,88.08,1.2950,0.0000
1.3417,-0.7865,-0.0392,0.1600,2.6237,-0.01952,1.21508,-1.20204,92.33,1.1925,0.0000
1.3500,-0.6814,1.2736,0.0255,1.8787,-0.00269,1.20689,-1.20226,94.51,2.2454,0.0000
1.3583,8.2662,0.0224,9.6169,-0.8810,0.02146,1.19728,-1.20338,95.80,3.1190,0.0000
1.3667,14.0964,0.5751,1.5457,5.3587,0.04880,1.18417,-1.20434,96.98,3.6391,0.0000
1.3750,12.4714,0.1347,0.2381,12.4173,0.08379,1.17218,-1.20450,98.45,4.4389,0.0000
1.3833,1.3422,12.0067,-0.0341,6.7192,0.12475,1.16079,-1.20376,99.01,5.1015,0.0000
1.3917,0.7133,0.0325,0.0768,0.6974,0.16793,1.15739,-1.20349,99.11,5.1967,0.0000
1.4000,0.7263,0.0158,0.0622,1.3797,0.21120,1.14858,-1.20210,99.13,5.2990,0.0000
1.4083,6.0502,13.3144,-0.1103,2.9246,0.25540,1.14077,-1.20397,99.67,5.3871,0.0000
1.4167,9.1983,1.3525,0.0287,2.4899,0.29999,1.14017,-1.20213,98.78,5.3510,0.0000
1.4250,0.9637,0.0166,0.5735,4.8138,0.34899,1.13468,-1.20162,97.86,5.9170,0.0000
1.4333,2.2936,0.7980,0.1101,4.5236,0.39954,1.12944,-1.20409,97.33,6.0976,0.0000
1.4417,1.7389,0.0853,0.0126,0.9756,0.44090,1.12028,-1.20270,99.46,5.0842,0.0000
1.4500,-0.3694,12.3049,-0.9422,-0.2712,0.46110,1.11800,-1.20077,103.08,2.4394,0.0000
1.4583,20.3480,0.8084,4.3017,15.3624,0.46338,1.12778,-1.20287,105.07,1.2050,0.0000
1.4667,0.1344,-0.0956,2.0867,1.7517,0.47066,1.12618,-1.20229,107.85,0.8954,0.0000
1.4750,-1.4794,26.9780,0.5866,4.8004,0.47876,1.12714,-1.20293,110.01,0.9788,0.0000
1.4833,9.5755,0.1149,5.2533,11.1414,0.48949,1.12372,-1.20277,109.63,1.3515,0.0000
1.4917,8.8462,0.0967,1.5687,2.2491,0.50322,1.11209,-1.20542,111.34,2.1587,0.0000
1.5000,0.6055,0.0028,0.0770,1.8539,0.52606,1.09639,-1.20130,110.51,3.3259,0.0000
1.5083,5.0614,-0.2856,6.4216,5.9063,0.55501,1.07864,-1.20204,109.31,4.0751,0.0000
1.5167,-0.7175,18.9271,-0.7795,3.9612,0.58819,1.05889,-1.20505,109.47,4.6343,0.0000
1.5250,9.7402,0.2397,0.2249,10.4941,0.62157,1.04494,-1.20295,108.51,4.3406,0.0000
1.5333,-0.2207,14.9528,0.0950,1.9681,0.65545,1.02957,-1.20331,109.93,4.4643,0.0000
1.5417,-0.0843,35.4332,5.9651,0.2501,0.68453,1.01896,-1.20292,111.61,3.7146,0.0000
1.5500,8.2767,0.0669,2.4630,2.1969,0.69310,1.02066,-1.20449,115.65,1.0491,0.0000
1.5583,5.6336,2.5168,0.2096,4.7799,0.70565,1.01576,-1.20516,119.48,1.6164,0.0000
1.5667,-0.6889,-0.0346,0.0704,0.7413,0.72786,1.00913,-1.20091,119.62,2.7818,0.0000
1.5750,0.4603,-0.0043,0.8057,2.4923,0.75020,0.99189,-1.20230,121.48,3.3864,0.0000
1.5833,8.3699,13.0425,-0.0719,4.9307,0.77372,0.96709,-1.20474,123.26,4.1009,0.0000
1.5917,11.1891,0.4535,0.0327,4.1950,0.80102,0.93974,-1.20223,120.92,4.6374,0.0000
1.6000,1.6249,-0.0909,1.9329,-0.1743,0.83214,0.90746,-1.20257,119.21,5.3800,0.0000
1.6083,0.8161,-0.1003,0.0649,1.1497,0.86917,0.87855,-1.20095,118.18,5.6383,0.0000
1.6167,0.0996,-0.1052,0.1422,8.9488,0.90961,0.85168,-1.19966,118.18,5.8267,0.0000
1.6250,0.2500,0.2291,-2.2516,0.2297,0.93719,0.82833,-1.20120,121.99,4.3359,0.0000
1.6333,11.9258,0.4053,0.5151,10.2441,0.95623,0.82180,-1.20127,124.17,2.4157,0.0000
1.6417,-0.0123,-0.0197,-0.0132,0.5945,0.97563,0.81179,-1.20296,127.90,2.6195,0.0000
1.6500,20.3266,0.1083,0.0259,9.1717,0.99172,0.80198,-1.20071,130.63,2.2613,0.0000
1.6583,2.4822,-0.1317,6.5425,1.1041,1.01189,0.78160,-1.19714,129.12,3.4410,0.0000
1.6667,-0.8333,-0.1711,0.9031,5.7656,1.03111,0.75571,-1.20244,130.69,3.8695,0.0000
1.6750,6.4581,1.9972,0.4247,2.3900,1.05228,0.73178,-1.20411,133.69,3.8333,0.0000
1.6833,1.3889,0.0888,1.4832,-0.0336,1.07078,0.70383,-1.20223,134.99,4.0228,0.0000
1.6917,10.3143,1.7922,-0.1049,2.3332,1.09044,0.67657,-1.20191,134.85,4.0329,0.0000
1.7000,8.6490,0.3445,-0.0382,4.3032,1.11393,0.65086,-1.20262,133.53,4.1791,0.0000
1.7083,-0.1335,-0.0464,0.0382,1.1859,1.13045,0.62535,-1.20473,136.53,3.6472,0.0000
1.7167,0.5966,0.0149,0.0772,1.3827,1.15180,0.60217,-1.19873,136.31,3.7817,0.0000
1.7250,0.8250,0.0468,2.3016,5.0356,1.17543,0.57616,-1.19788,136.77,4.2166,0.0000
1.7333,-0.1936,18.7881,-1.0875,7.7774,1.18487,0.54730,-1.20457,139.28,3.6443,0.0000
1.7417,11.2627,0.4245,0.0384,4.3825,1.20092,0.51671,-1.20230,139.38,4.1448,0.0000
1.7500,0.0094,2.4300,0.5055,0.1869,1.21786,0.48723,-1.20238,141.09,4.0800,0.0000
1.7583,0.3389,3.1020,0.4843,5.4629,1.22943,0.48852,-1.20364,144.14,1.3960,0.0000
1.7667,1.3460,-0.1518,2.3808,4.2028,1.23919,0.48615,-1.20307,148.06,1.2056,0.0000
1.7750,-1.6687,6.8974,-1.1307,4.4525,1.24356,0.47257,-1.20330,150.39,1.7124,0.0000
1.7833,-0.0866,2.5531,0.3350,8.9944,1.25187,0.45348,-1.20549,151.87,2.4982,0.0000
1.7917,1.4766,-0.0242,0.2271,0.6802,1.26126,0.42612,-1.20402,154.17,3.4714,0.0000
1.8000,8.3658,-0.2276,-0.0620,1.4416,1.26864,0.39199,-1.20122,154.71,4.1896,0.0000
1.8083,11.9411,0.2912,0.1923,12.8225,1.27835,0.35239,-1.20231,153.64,4.8936,0.0000
1.8167,0.7925,0.0074,0.4462,5.4442,1.29400,0.30926,-1.20483,153.27,5.5056,0.0000
1.8250,1.2454,0.7680,0.4020,1.1818,1.31461,0.26523,-1.20016,152.32,5.8338,0.0000
1.8333,0.2894,-0.0324,-0.3312,0.3697,1.33702,0.22257,-1.19952,149.69,5.7823,0.0000
1.8417,0.2208,-0.1345,-0.8158,1.9430,1.34987,0.18637,-1.20286,151.68,4.6104,0.0000
1.8500,17.9976,0.8137,-0.8101,3.0585,1.35536,0.15558,-1.20600,154.48,3.7526,0.0000
1.8583,0.4009,-0.0021,1.2263,-0.1268,1.36245,0.12064,-1.20245,155.32,4.2783,0.0000
1.8667,-0.2246,-0.0344,0.0129,1.7723,1.37595,0.08610,-1.19967,154.83,4.4496,0.0000
1.8750,0.0163,-0.0773,0.0734,4.6246,1.38644,0.05135,-1.20002,156.65,4.3565,0.0000
1.8833,-0.1321,25.5241,1.5122,-0.4209,1.39487,0.02501,-1.20296,161.00,3.3186,0.0000
1.8917,19.8013,0.4866,0.0287,4.2583,1.40437,0.02254,-1.20182,165.55,1.1784,0.0000
1.9000,3.4640,-0.5108,3.6730,-0.4157,1.40732,0.00786,-1.20418,168.31,1.7975,0.0000
1.9083,6.3137,0.4762,0.0488,2.8342,1.41363,-0.01349,-1.20358,170.15,2.6716,0.0000
1.9167,15.6992,0.9258,5.3340,5.4020,1.41739,-0.04141,-1.20291,171.20,3.3797,0.0000
1.9250,3.5923,12.1378,-1.3925,5.0267,1.41799,-0.07609,-1.20250,172.80,4.1622,0.0000
1.9333,7.5696,-0.1578,4.5712,9.2210,1.42268,-0.11645,-1.20580,173.27,4.8757,0.0000
1.9417,0.3435,-0.3560,2.8392,0.1480,1.42271,-0.16380,-1.20218,172.23,5.6823,0.0000
1.9500,0.0683,-0.0197,0.1301,1.3453,1.42115,-0.20791,-1.20106,171.70,5.2972,0.0000
1.9583,-0.0958,29.8800,1.4931,-0.2637,1.42175,-0.23379,-1.20472,174.89,3.1059,0.0000
1.9667,0.1837,-0.0199,-0.0498,4.2889,1.43229,-0.23693,-1.20414,177.84,1.3195,0.0000
1.9750,12.5697,0.3411,-0.1824,0.9259,1.43404,-0.24777,-1.20212,179.32,1.3181,0.0000
1.9833,0.6464,3.9777,1.2416,2.5770,1.42834,-0.26631,-1.20327,179.93,2.3272,0.0000
1.9917,1.5790,4.0249,0.2104,5.0475,1.42313,-0.29047,-1.20475,-179.02,2.9655,0.0000
2.0000,4.7880,-0.1510,8.2481,0.0613,1.41702,-0.32075,-1.20560,-179.26,3.7069,0.0000
