sim_time,torque_FL,torque_FR,torque_BL,torque_BR,x,y,z,yaw_deg,actual_speed_mps,heading_correction_rads
0.9667,1.6915,0.4268,-0.0312,0.0252,-0.00279,-1.61240,-1.22422,-94.09,0.0450,0.0000
0.9750,0.9229,0.1584,0.0036,-0.0026,-0.00276,-1.61284,-1.22412,-94.19,0.0521,0.0000
0.9833,0.9562,-0.0019,0.0014,-0.0019,-0.00277,-1.61382,-1.22391,-94.17,0.1178,0.0000
0.9917,0.7860,-0.0006,0.0038,-0.0007,-0.00281,-1.61490,-1.22365,-94.16,0.1296,0.0000
1.0000,0.8447,-0.0011,0.0035,-0.0012,-0.00265,-1.61583,-1.22330,-94.16,0.1140,0.0000
1.0083,0.7944,-0.0016,0.0024,0.1573,-0.00261,-1.61673,-1.22309,-94.16,0.1075,0.0000
1.0167,1.7281,-0.0428,0.0333,2.3118,-0.00300,-1.61749,-1.22313,-94.11,0.1023,0.0000
1.0250,3.9589,-0.0306,4.2071,0.5335,-0.00321,-1.61756,-1.22318,-93.45,0.0268,0.0000
1.0333,3.0433,-0.0019,3.9589,0.3030,-0.00315,-1.61737,-1.22278,-92.86,0.0237,0.0000
1.0417,2.7778,-0.0006,2.8216,0.2954,-0.00307,-1.61662,-1.22235,-92.12,0.0909,0.0000
1.0500,2.5205,0.0010,2.9319,0.1539,-0.00323,-1.61565,-1.22246,-91.24,0.1178,0.0000
1.0583,3.8972,1.7702,4.0867,-0.0089,-0.00452,-1.61560,-1.22321,-90.88,0.1541,0.0000
1.0667,1.9653,0.7667,0.1533,0.0493,-0.00459,-1.61549,-1.22327,-91.05,0.0153,0.0000
1.0750,0.9561,1.3825,0.1191,-0.0114,-0.00466,-1.61520,-1.22339,-91.27,0.0362,0.0000
1.0833,0.9418,0.3234,0.0126,0.0027,-0.00466,-1.61459,-1.22359,-91.63,0.0726,0.0000
1.0917,0.3783,0.3290,0.0502,-0.0412,-0.00456,-1.61390,-1.22382,-91.92,0.0842,0.0000
1.1000,0.0767,1.3807,0.0097,-0.0049,-0.00468,-1.61297,-1.22407,-92.25,0.1123,0.0000
1.1083,0.1848,1.3325,-0.0017,0.0218,-0.00443,-1.61177,-1.22434,-93.20,0.1471,0.0000
1.1167,5.1215,-0.0141,-0.1072,0.0463,-0.00466,-1.61097,-1.22469,-94.10,0.0995,0.0000
1.1250,1.0706,-0.0006,0.0016,-0.0007,-0.00461,-1.61217,-1.22432,-94.11,0.1434,0.0000
1.1333,0.9910,-0.0014,0.0023,0.1675,-0.00457,-1.61330,-1.22400,-94.11,0.1366,0.0000
1.1417,1.0907,-0.0023,0.0006,0.2756,-0.00456,-1.61439,-1.22365,-94.12,0.1300,0.0000
1.1500,0.9969,-0.0111,-0.0008,0.2249,-0.00454,-1.61540,-1.22336,-94.13,0.1209,0.0000
1.1583,1.3432,-0.0064,0.0367,0.3729,-0.00449,-1.61614,-1.22325,-93.95,0.0896,0.0000
1.1667,3.0772,-0.0017,0.1680,2.2821,-0.00453,-1.61678,-1.22306,-93.74,0.0770,0.0000
1.1750,2.2882,-0.0006,0.1391,2.0901,-0.00469,-1.61717,-1.22286,-93.29,0.0513,0.0000
1.1833,2.2106,-0.0001,0.0693,2.0027,-0.00481,-1.61746,-1.22272,-92.97,0.0370,0.0000
1.1917,2.0771,-0.0005,-0.0020,1.8665,-0.00487,-1.61764,-1.22263,-92.77,0.0224,0.0000
1.2000,1.8687,0.0084,0.1280,1.7964,-0.00491,-1.61769,-1.22259,-92.68,0.0073,0.0000
1.2083,0.5918,-0.0058,0.2710,0.3348,-0.00491,-1.61761,-1.22261,-92.68,0.0087,0.0000
1.2167,0.5322,-0.0075,0.3281,0.1909,-0.00492,-1.61725,-1.22269,-92.68,0.0435,0.0000
1.2250,0.4676,-0.0055,0.2173,-0.0054,-0.00495,-1.61644,-1.22287,-92.69,0.0971,0.0000
1.2333,0.3785,-0.0122,0.0115,-0.0123,-0.00499,-1.61527,-1.22316,-92.70,0.1415,0.0000
1.2417,0.2617,-0.0172,0.0143,-0.0172,-0.00482,-1.61376,-1.22383,-92.71,0.1820,0.0000
1.2500,0.2391,1.6129,0.0203,0.0278,-0.00490,-1.61185,-1.22442,-92.99,0.2287,0.0000
1.2583,1.6859,0.3515,-0.0358,0.0258,-0.00494,-1.61083,-1.22476,-93.56,0.1234,0.0000
1.2667,0.8417,-0.0196,0.0197,-0.0196,-0.00492,-1.61140,-1.22456,-93.86,0.0690,0.0000
1.2750,1.0490,-0.0008,0.0024,-0.0009,-0.00487,-1.61257,-1.22421,-93.87,0.1402,0.0000
1.2833,1.1829,-0.0692,-0.0126,1.9719,-0.00485,-1.61366,-1.22390,-93.86,0.1306,0.0000
1.2917,2.2024,-0.0164,-0.0054,1.7943,-0.00500,-1.61430,-1.22363,-93.27,0.0788,0.0000
1.3000,2.3848,0.0012,-0.0008,1.5779,-0.00510,-1.61484,-1.22338,-92.73,0.0669,0.0000
1.3083,2.3662,-0.0049,0.0040,1.5770,-0.00518,-1.61538,-1.22315,-92.38,0.0650,0.0000
1.3167,2.2490,0.0051,-0.0172,1.2236,-0.00523,-1.61590,-1.22296,-92.19,0.0624,0.0000
1.3250,2.2087,0.0386,0.0030,1.0437,-0.00516,-1.61643,-1.22314,-91.89,0.0641,0.0000
1.3333,0.6687,-0.0031,0.0023,0.3129,-0.00514,-1.61682,-1.22305,-91.89,0.0475,0.0000
1.3417,0.5970,-0.0035,0.0758,0.1945,-0.00514,-1.61703,-1.22300,-91.89,0.0246,0.0000
1.3500,0.5686,-0.0048,0.0384,0.0223,-0.00514,-1.61699,-1.22301,-91.89,0.0039,0.0000
1.3583,0.4793,-0.0015,0.0009,-0.0015,-0.00515,-1.61667,-1.22308,-91.88,0.0386,0.0000
1.3667,0.3922,-0.0049,0.0054,-0.0050,-0.00517,-1.61601,-1.22324,-91.88,0.0789,0.0000
1.3750,0.2665,-0.0097,0.0098,-0.0097,-0.00521,-1.61492,-1.22350,-91.87,0.1318,0.0000
1.3833,0.2002,-0.0139,0.0136,-0.0140,-0.00528,-1.61323,-1.22395,-91.86,0.2026,0.0000
1.3917,0.6504,0.7134,-0.0613,0.0436,-0.00511,-1.61169,-1.22463,-92.14,0.1863,0.0000
1.4000,0.1563,0.1901,0.0276,-0.0209,-0.00504,-1.61099,-1.22491,-92.40,0.0839,0.0000
1.4083,2.1220,0.0782,-0.0343,0.0353,-0.00530,-1.61052,-1.22485,-92.80,0.0641,0.0000
1.4167,1.1615,-0.0035,0.0050,-0.0036,-0.00527,-1.61131,-1.22461,-92.91,0.0942,0.0000
1.4250,1.0430,-0.0009,0.0022,-0.0010,-0.00523,-1.61243,-1.22426,-92.91,0.1350,0.0000
1.4333,1.0620,-0.0052,0.0065,-0.0052,-0.00520,-1.61348,-1.22391,-92.92,0.1260,0.0000
1.4417,1.0103,-0.0004,0.2068,0.5587,-0.00518,-1.61445,-1.22362,-92.91,0.1169,0.0000
1.4500,2.5249,0.0070,0.0735,2.7201,-0.00541,-1.61503,-1.22344,-92.36,0.0744,0.0000
1.4583,2.2530,0.2000,-0.0004,2.2678,-0.00558,-1.61529,-1.22326,-91.75,0.0371,0.0000
1.4667,2.6194,0.3167,-0.0072,2.2643,-0.00563,-1.61566,-1.22331,-91.31,0.0447,0.0000
1.4750,2.4473,0.4410,0.0043,1.8246,-0.00572,-1.61584,-1.22325,-91.05,0.0251,0.0000
1.4833,2.0644,0.1889,-0.0032,1.7554,-0.00577,-1.61597,-1.22319,-90.94,0.0166,0.0000
1.4917,0.5922,-0.0020,0.0007,0.5056,-0.00577,-1.61600,-1.22319,-90.93,0.0036,0.0000
1.5000,0.5496,-0.0032,-0.0001,0.2296,-0.00577,-1.61578,-1.22324,-90.93,0.0273,0.0000
1.5083,0.4652,-0.0144,0.0165,-0.0145,-0.00580,-1.61522,-1.22338,-90.93,0.0666,0.0000
1.5167,0.4329,-0.0150,0.0160,-0.0150,-0.00583,-1.61426,-1.22363,-90.92,0.1152,0.0000
1.5250,0.3316,0.2089,0.0109,0.0020,-0.00588,-1.61274,-1.22405,-90.93,0.1827,0.0000
1.5333,0.3027,1.7281,-0.0626,0.0422,-0.00549,-1.61155,-1.22483,-91.13,0.1497,0.0000
1.5417,0.2592,0.5925,0.0010,0.0046,-0.00555,-1.61103,-1.22502,-91.13,0.0631,0.0000
1.5500,1.1439,-0.0026,0.0024,-0.0027,-0.00556,-1.61120,-1.22494,-91.18,0.0205,0.0000
1.5583,1.0890,-0.0018,0.0015,-0.0019,-0.00555,-1.61174,-1.22476,-91.18,0.0652,0.0000
1.5667,1.1681,0.2246,0.0011,-0.0030,-0.00555,-1.61217,-1.22462,-91.18,0.0516,0.0000
1.5750,1.5131,3.1393,-0.0125,-0.0028,-0.00563,-1.61267,-1.22445,-91.45,0.0605,0.0000
1.5833,1.5557,3.0721,-0.0002,-0.0070,-0.00561,-1.61356,-1.22418,-91.47,0.1064,0.0000
1.5917,1.2206,0.2986,0.0024,-0.0006,-0.00559,-1.61444,-1.22392,-91.47,0.1057,0.0000
1.6000,1.1102,0.4114,0.1422,-0.0019,-0.00558,-1.61520,-1.22370,-91.48,0.0914,0.0000
1.6083,0.9913,0.2675,0.2934,-0.0032,-0.00588,-1.61567,-1.22332,-91.47,0.0669,0.0000
1.6167,0.7594,-0.0034,0.3664,0.1491,-0.00587,-1.61616,-1.22319,-91.48,0.0579,0.0000
1.6250,1.8182,-0.0482,0.3832,3.2238,-0.00587,-1.61644,-1.22311,-91.44,0.0338,0.0000
1.6333,1.9451,-0.0001,0.0717,2.1497,-0.00591,-1.61641,-1.22311,-91.27,0.0056,0.0000
1.6417,0.8144,0.0109,-0.0204,0.5211,-0.00592,-1.61623,-1.22316,-91.21,0.0208,0.0000
1.6500,0.4769,-0.0070,0.0080,0.6205,-0.00592,-1.61578,-1.22328,-91.20,0.0547,0.0000
1.6583,0.3481,-0.0080,0.0106,0.1313,-0.00594,-1.61496,-1.22349,-91.20,0.0981,0.0000
1.6667,0.3440,-0.0179,0.0192,-0.0180,-0.00599,-1.61370,-1.22383,-91.19,0.1515,0.0000
1.6750,1.0366,0.3875,-0.0879,0.0614,-0.00565,-1.61210,-1.22466,-91.21,0.1959,0.0000
1.6833,0.6489,0.0279,0.0458,-0.0428,-0.00570,-1.61075,-1.22508,-91.49,0.1618,0.0000
1.6917,1.3181,-0.0087,-0.0009,-0.0087,-0.00576,-1.61080,-1.22499,-91.66,0.0092,0.0000
1.7000,1.1137,-0.0018,0.0020,-0.0019,-0.00575,-1.61138,-1.22480,-91.67,0.0690,0.0000
1.7083,1.2091,0.2170,0.0018,-0.0022,-0.00574,-1.61184,-1.22465,-91.67,0.0563,0.0000
1.7167,2.8264,2.2113,-0.0223,0.0468,-0.00579,-1.61248,-1.22445,-91.89,0.0768,0.0000
1.7250,0.9933,0.3593,0.0085,-0.0063,-0.00576,-1.61346,-1.22415,-91.91,0.1173,0.0000
1.7333,1.1892,0.4021,0.0022,-0.0019,-0.00574,-1.61438,-1.22388,-91.92,0.1102,0.0000
1.7417,0.9016,0.2349,0.0086,-0.0025,-0.00598,-1.61507,-1.22348,-91.91,0.0881,0.0000
1.7500,0.8371,-0.0025,0.2863,-0.0025,-0.00597,-1.61576,-1.22329,-91.91,0.0830,0.0000
1.7583,3.1196,-0.0001,3.3854,0.0874,-0.00590,-1.61601,-1.22298,-91.70,0.0307,0.0000
1.7667,2.8583,-0.0039,3.2794,-0.0036,-0.00603,-1.61578,-1.22285,-91.17,0.0324,0.0000
1.7750,2.9761,0.0009,2.1060,0.0002,-0.00658,-1.61510,-1.22310,-90.40,0.1044,0.0000
1.7833,0.8613,0.0036,0.3944,0.0036,-0.00680,-1.61432,-1.22331,-89.85,0.0978,0.0000
1.7917,0.5068,-0.0089,0.2429,-0.0090,-0.00681,-1.61402,-1.22338,-89.85,0.0363,0.0000
1.8000,0.4707,-0.0038,0.0101,-0.0039,-0.00681,-1.61336,-1.22355,-89.85,0.0783,0.0000
1.8083,0.4297,-0.0189,0.0207,-0.0189,-0.00682,-1.61227,-1.22385,-89.85,0.1314,0.0000
1.8167,0.1691,-0.0226,0.0250,-0.0226,-0.00710,-1.61154,-1.22453,-89.81,0.0933,0.0000
1.8250,0.0870,0.1866,0.0302,-0.0270,-0.00719,-1.60969,-1.22511,-89.87,0.2219,0.0000
1.8333,2.2383,3.1488,-0.0052,0.0335,-0.00670,-1.60951,-1.22539,-90.99,0.0617,0.0000
1.8417,1.5363,2.8522,0.0165,0.0110,-0.00695,-1.60943,-1.22512,-92.02,0.0317,0.0000
1.8500,1.5346,3.1797,-0.0666,-0.1141,-0.00730,-1.61009,-1.22507,-92.71,0.0897,0.0000
1.8583,1.2464,1.5059,0.0743,0.0583,-0.00730,-1.61135,-1.22467,-92.79,0.1513,0.0000
1.8667,1.2194,0.3524,0.0013,0.1150,-0.00717,-1.61240,-1.22426,-92.79,0.1271,0.0000
1.8750,0.9976,0.1805,0.0045,0.2216,-0.00713,-1.61342,-1.22397,-92.79,0.1219,0.0000
1.8833,0.8617,-0.0039,0.0756,0.2483,-0.00721,-1.61431,-1.22368,-92.78,0.1072,0.0000
1.8917,0.9168,-0.0005,0.2667,0.5859,-0.00719,-1.61512,-1.22345,-92.78,0.0968,0.0000
1.9000,2.3200,-0.0003,0.1929,1.9919,-0.00724,-1.61562,-1.22331,-92.28,0.0608,0.0000
1.9083,2.1989,-0.0011,0.2339,1.8696,-0.00734,-1.61586,-1.22318,-91.85,0.0312,0.0000
1.9167,3.1354,0.0018,2.4854,0.3189,-0.00743,-1.61555,-1.22290,-91.27,0.0389,0.0000
1.9250,2.5937,-0.0044,3.1650,0.2789,-0.00744,-1.61486,-1.22268,-90.66,0.0818,0.0000
1.9333,2.5233,0.0052,2.4214,0.1835,-0.00746,-1.61436,-1.22296,-90.14,0.0602,0.0000
1.9417,2.3346,-0.0024,3.2622,-0.0025,-0.00805,-1.61359,-1.22360,-89.63,0.1164,0.0000
1.9500,2.7190,0.0315,0.0414,0.0342,-0.00830,-1.61270,-1.22400,-89.40,0.1111,0.0000
1.9583,0.2076,-0.0236,0.2432,-0.0236,-0.00831,-1.61225,-1.22413,-89.40,0.0539,0.0000
