sim_time,torque_FL,torque_FR,torque_BL,torque_BR,x,y,z,yaw_deg,actual_speed_mps,heading_correction_rads
0.2083,6.6022,0.1079,4.9000,-0.1270,-0.79992,-1.48043,-1.20349,-59.84,2.3324,0.0000
0.2167,-0.5899,-0.0340,0.5400,0.6414,-0.81880,-1.46190,-1.20355,-59.25,3.1749,0.0000
0.2250,4.0287,20.2739,0.0615,3.6518,-0.84394,-1.43816,-1.20218,-58.76,4.1501,0.0000
0.2333,0.0942,-0.0494,0.0929,5.3956,-0.87667,-1.41692,-1.20255,-60.43,4.6813,0.0000
0.2417,17.0804,0.2546,1.6135,1.9142,-0.90507,-1.39432,-1.20430,-57.69,4.3557,0.0000
0.2500,-0.3837,-0.0361,0.0570,0.9647,-0.94124,-1.36837,-1.20148,-56.57,5.3414,0.0000
0.2583,10.3293,0.0952,4.1710,-0.1727,-0.97120,-1.34117,-1.20489,-53.72,4.8561,0.0000
0.2667,-0.0629,-0.0221,0.0290,0.4200,-1.00020,-1.30792,-1.19958,-53.69,5.2941,0.0000
0.2750,7.4318,6.6132,-0.2079,6.3156,-1.03408,-1.27401,-1.20457,-52.54,5.7519,0.0000
0.2833,0.7212,0.3223,0.2177,0.5037,-1.04864,-1.27659,-1.20245,-49.64,1.7748,0.0000
0.2917,14.3123,0.1038,2.5529,3.8019,-1.05313,-1.27408,-1.20397,-45.19,0.6166,0.0000
0.3000,-0.3209,-0.1146,0.0696,1.4489,-1.06004,-1.25758,-1.20189,-41.83,2.1463,0.0000
0.3083,0.0515,-0.0603,1.1550,0.7970,-1.07004,-1.23548,-1.20622,-38.85,2.9108,0.0000
0.3167,0.2830,-0.0471,-1.6452,0.2669,-1.08023,-1.20186,-1.20330,-36.30,4.2161,0.0000
0.3250,12.3218,9.5700,-0.2207,4.7659,-1.09548,-1.16419,-1.20484,-34.04,4.8764,0.0000
0.3333,9.3224,0.9149,11.6161,0.2092,-1.12654,-1.13306,-1.20234,-34.73,5.2774,0.0000
0.3417,0.0477,0.0021,-0.0173,0.5793,-1.15129,-1.09704,-1.20470,-32.85,5.2448,0.0000
0.3500,12.1732,8.5975,-0.2022,7.2374,-1.17935,-1.05717,-1.20342,-33.18,5.8507,0.0000
0.3583,3.4543,-0.4774,7.4562,-0.3863,-1.21265,-1.01375,-1.20254,-34.89,6.5662,0.0000
0.3667,-0.2273,-0.1364,0.2164,7.7140,-1.24392,-0.96562,-1.20607,-36.10,6.8876,0.0000
0.3750,0.1719,0.7535,0.1736,-0.9110,-1.28366,-0.92041,-1.19704,-37.23,7.2222,0.0000
0.3833,-0.2315,0.2419,-0.2319,-0.8283,-1.32166,-0.88038,-1.19944,-37.58,6.6243,0.0000
0.3917,6.9865,0.3151,-0.0723,0.3141,-1.33573,-0.86945,-1.19734,-33.12,2.1374,0.0000
0.4000,-0.0677,-0.1253,-0.0694,2.4557,-1.34423,-0.86616,-1.20095,-28.12,1.0936,0.0000
0.4083,0.2732,-0.3939,2.3931,0.0905,-1.34906,-0.85442,-1.20164,-25.50,1.5241,0.0000
0.4167,5.2179,12.4015,-0.0256,4.8090,-1.35580,-0.83499,-1.20546,-24.67,2.4678,0.0000
0.4250,-1.4874,-0.1412,0.0049,2.9207,-1.37086,-0.80947,-1.20087,-25.24,3.5553,0.0000
0.4333,12.6849,0.1243,2.6255,0.7388,-1.37941,-0.78133,-1.20427,-23.04,3.5297,0.0000
0.4417,6.9797,6.3291,-0.0279,4.1142,-1.38389,-0.74318,-1.20387,-20.47,4.6090,0.0000
0.4500,-0.3057,15.9505,-0.0405,-2.1561,-1.38908,-0.70273,-1.20450,-19.03,4.8948,0.0000
0.4583,13.6919,0.9093,6.0850,0.9312,-1.39875,-0.66063,-1.20287,-18.99,5.1826,0.0000
0.4667,2.8648,-0.3757,5.6418,-0.3432,-1.40709,-0.61409,-1.20683,-18.38,5.6748,0.0000
0.4750,7.6080,12.9212,0.1337,6.6630,-1.41686,-0.56302,-1.20239,-18.61,6.2390,0.0000
0.4833,-0.3821,-0.0072,-0.3831,-0.0081,-1.43368,-0.51218,-1.20179,-21.98,6.4256,0.0000
0.4917,-0.0842,-0.3026,10.0433,-0.6177,-1.44221,-0.49560,-1.20400,-19.60,2.2374,0.0000
0.5000,7.6101,0.1799,-0.0107,4.0551,-1.45303,-0.49796,-1.19935,-17.53,1.3287,0.0000
0.5083,4.6324,0.2436,3.6479,1.8454,-1.45813,-0.49436,-1.20352,-13.11,0.7487,0.0000
0.5167,1.0709,-0.6615,8.4313,-0.8047,-1.45991,-0.47603,-1.20356,-8.42,2.2098,0.0000
0.5250,6.3906,0.4935,0.2119,1.5789,-1.45719,-0.44735,-1.20437,-4.05,3.4569,0.0000
0.5333,-0.1079,-0.0005,0.1997,3.3144,-1.45670,-0.41297,-1.20196,-1.13,4.1268,0.0000
0.5417,7.8268,0.6851,-0.9526,2.4205,-1.45454,-0.37441,-1.20609,1.12,4.6341,0.0000
0.5500,7.5458,-0.4133,0.0699,3.0336,-1.44797,-0.32814,-1.20124,2.26,5.6081,0.0000
0.5583,-0.6198,9.6251,-0.5131,0.0209,-1.44324,-0.27634,-1.20600,3.30,6.2426,0.0000
0.5667,8.9287,0.3322,0.0426,2.0503,-1.44279,-0.21755,-1.20304,2.52,7.0547,0.0000
0.5750,0.1948,-0.6266,4.0052,0.8331,-1.44444,-0.15569,-1.20395,1.31,7.4261,0.0000
0.5833,-0.1118,1.4717,0.8475,-0.1013,-1.44388,-0.09522,-1.20344,1.30,7.2566,0.0000
0.5917,-0.2198,0.0420,0.3195,1.4491,-1.44183,-0.03212,-1.20559,0.53,7.5754,0.0000
0.6000,0.2561,0.3407,0.2548,-1.9159,-1.44318,0.02105,-1.19853,0.25,6.3825,0.0000
0.6083,-0.0911,-0.0065,-0.0919,-0.0072,-1.43781,0.05526,-1.19764,2.31,4.1556,0.0000
0.6167,-0.5143,9.6807,-0.0650,-0.2720,-1.43717,0.07053,-1.20425,7.56,1.8342,0.0000
0.6250,4.1038,-0.0660,5.0127,0.9034,-1.43435,0.09113,-1.20245,10.72,2.4954,0.0000
0.6333,-0.9237,0.0549,-0.2740,4.5356,-1.42636,0.11777,-1.20557,14.08,3.3373,0.0000
0.6417,0.5251,-0.0576,1.7792,11.7440,-1.41729,0.14889,-1.20336,14.89,3.8898,0.0000
0.6500,6.0575,0.0789,3.4264,1.7772,-1.40637,0.18585,-1.20407,16.48,4.6239,0.0000
0.6583,0.3293,-0.0755,0.1808,4.0376,-1.39364,0.22964,-1.20437,17.05,5.4727,0.0000
0.6667,8.2093,0.7767,-0.2865,0.9630,-1.38249,0.27656,-1.20243,17.78,5.7878,0.0000
0.6750,3.9688,-0.3612,3.0373,0.3876,-1.36935,0.32025,-1.19913,19.00,5.4750,0.0000
0.6833,7.2255,0.2457,0.3956,9.0043,-1.34794,0.36224,-1.20331,20.49,5.6554,0.0000
0.6917,0.4808,0.0592,0.6178,8.2200,-1.34977,0.37332,-1.20151,24.44,1.3473,0.0000
0.7000,-0.3818,-0.3116,7.3077,-0.3065,-1.34807,0.37656,-1.20238,26.21,0.4401,0.0000
0.7083,10.1074,-0.2158,0.3149,11.4396,-1.34339,0.37836,-1.20312,27.25,0.6013,0.0000
0.7167,9.4964,-0.2263,10.0924,14.0753,-1.33767,0.38750,-1.20479,27.57,1.2940,0.0000
0.7250,-0.2377,-0.0506,0.0857,0.3878,-1.32470,0.40345,-1.20159,27.51,2.4670,0.0000
0.7333,3.5329,-0.2933,4.8992,6.4600,-1.30972,0.42623,-1.20489,25.75,3.2713,0.0000
0.7417,-0.2724,-0.0820,0.3050,6.0759,-1.29656,0.45992,-1.20407,25.81,4.3403,0.0000
0.7500,-0.1264,-0.1205,8.3576,-0.1304,-1.28792,0.48341,-1.19758,28.08,3.0033,0.0000
0.7583,-0.4405,18.7978,0.0265,0.2665,-1.28200,0.49595,-1.20226,34.01,1.6639,0.0000
0.7667,-0.0493,-0.2136,10.2004,0.0921,-1.27013,0.50298,-1.20327,37.36,1.6560,0.0000
0.7750,17.1310,0.0925,0.8454,5.2083,-1.24974,0.50625,-1.20401,40.73,2.4779,0.0000
0.7833,4.5972,-0.4266,5.3289,0.5897,-1.22471,0.51582,-1.20377,42.34,3.2153,0.0000
0.7917,13.6301,0.5513,0.1745,10.6798,-1.20672,0.53849,-1.20501,40.34,3.4727,0.0000
0.8000,1.4594,0.2275,0.2599,6.9095,-1.18831,0.57364,-1.19968,35.87,4.7620,0.0000
0.8083,-0.4376,3.4769,6.1239,-0.5903,-1.16989,0.61142,-1.20633,32.47,5.0432,0.0000
0.8167,7.8318,0.7108,0.1218,3.1958,-1.15164,0.65601,-1.19936,30.46,5.7815,0.0000
0.8250,-0.3330,16.3512,-0.1921,-3.5081,-1.13284,0.69780,-1.19090,30.79,5.4992,0.0000
0.8333,-0.0008,0.0066,-0.0017,0.0058,-1.11235,0.73085,-1.18884,34.08,4.6663,0.0000
0.8417,3.1762,-0.4610,-0.7878,-0.3518,-1.08677,0.76273,-1.19349,36.13,4.9054,0.0000
0.8500,-0.1240,-0.0080,0.0428,0.7332,-1.05106,0.77995,-1.19334,38.22,4.7578,0.0000
0.8583,0.0065,0.0011,0.0055,-0.0001,-1.01540,0.80369,-1.19852,40.06,5.1399,0.0000
0.8667,3.9314,8.4137,0.0237,11.4470,-0.98028,0.83338,-1.20360,40.09,5.5179,0.0000
0.8750,-0.1142,-0.0492,-0.1158,-0.0506,-0.96043,0.85895,-1.19510,41.48,3.8855,0.0000
0.8833,-0.0787,-0.0268,-0.0469,-0.0265,-0.95670,0.87104,-1.19566,46.34,1.5177,0.0000
0.8917,24.1265,0.4744,0.8620,10.9946,-0.95209,0.88066,-1.20140,51.37,1.2810,0.0000
0.9000,10.8085,18.3497,-0.3529,6.2256,-0.93887,0.89318,-1.20343,52.61,2.1842,0.0000
0.9083,-0.9888,-0.2149,0.0784,7.6290,-0.92239,0.91406,-1.20204,51.08,3.1924,0.0000
0.9167,-0.0654,-0.0356,0.1403,0.8367,-0.90197,0.92377,-1.20522,53.37,2.7126,0.0000
0.9250,8.7038,0.3403,0.0282,2.7669,-0.87289,0.93834,-1.19772,51.68,3.9034,0.0000
0.9333,-0.5448,-0.1041,-0.1705,3.9316,-0.84081,0.95716,-1.20362,50.22,4.4634,0.0000
0.9417,14.0888,-0.3527,0.2403,13.2241,-0.80829,0.97876,-1.20203,51.28,4.6842,0.0000
0.9500,-0.0675,-0.0549,-0.0683,0.7642,-0.77086,1.00372,-1.20110,53.76,5.3991,0.0000
0.9583,0.0170,-0.1102,0.0129,2.0958,-0.76094,1.01999,-1.20320,58.78,2.2864,0.0000
0.9667,-0.5389,26.6590,-0.4663,1.2093,-0.75291,1.02437,-1.20077,62.16,1.0979,0.0000
0.9750,-0.1611,8.8661,2.4577,8.3037,-0.74025,1.03054,-1.20145,59.52,1.6906,0.0000
0.9833,0.0640,-0.1227,0.0635,4.8600,-0.72304,1.03879,-1.20092,57.98,2.2897,0.0000
0.9917,21.5021,18.2350,-0.1371,16.1243,-0.70515,1.04409,-1.20293,59.81,2.2393,0.0000
1.0000,-0.0757,-0.0044,0.0492,0.6170,-0.67487,1.05424,-1.19718,57.78,3.8318,0.0000
1.0083,3.2691,0.2678,0.2448,4.9855,-0.64950,1.06494,-1.20389,58.83,3.3048,0.0000
1.0167,11.4199,0.0751,2.6944,14.3305,-0.64607,1.07317,-1.20064,61.57,1.0696,0.0000
1.0250,-0.0940,-0.2665,2.3030,1.2320,-0.63461,1.08329,-1.20345,64.96,1.8346,0.0000
1.0333,9.8773,-0.1982,8.8838,9.4397,-0.62042,1.09368,-1.20289,66.21,2.1105,0.0000
1.0417,-0.0378,-0.0217,0.0652,4.3222,-0.59807,1.09714,-1.20484,68.00,2.7135,0.0000
1.0500,8.7673,0.3491,0.0258,2.7654,-0.56533,1.10226,-1.20187,67.82,3.9773,0.0000
1.0583,0.9342,-0.0959,2.0287,0.2674,-0.52688,1.10636,-1.20500,67.85,4.6395,0.0000
1.0667,11.9342,0.3815,0.2522,11.9826,-0.48401,1.11365,-1.20392,67.34,5.2181,0.0000
1.0750,-0.0425,2.1249,-0.0475,-0.0998,-0.43573,1.12756,-1.20288,67.25,6.0295,0.0000
1.0833,0.2511,0.0465,0.4581,1.8341,-0.38920,1.14917,-1.20205,66.86,6.1562,0.0000
1.0917,0.2447,0.0150,0.4779,4.9164,-0.34387,1.16594,-1.20140,67.89,5.8009,0.0000
1.1000,0.0518,1.2475,0.0955,-0.2158,-0.30364,1.17585,-1.20201,71.53,4.9718,0.0000
1.1083,0.9942,-0.7038,14.0496,-0.4966,-0.28630,1.18494,-1.19972,74.81,2.3490,0.0000
1.1167,7.2065,8.7224,0.9894,11.6285,-0.28069,1.19183,-1.20266,77.46,1.0667,0.0000
1.1250,-0.4631,-0.0378,-0.0393,1.2516,-0.26774,1.20044,-1.20012,78.91,1.8655,0.0000
1.1333,0.0443,0.2072,5.3758,0.2194,-0.25083,1.20223,-1.20311,81.22,2.0406,0.0000
1.1417,0.5984,-0.0678,-0.2953,10.1389,-0.22922,1.19584,-1.20298,83.68,2.7050,0.0000
1.1500,-0.7147,10.4823,-0.0004,3.9862,-0.19997,1.18933,-1.20287,86.65,3.5959,0.0000
1.1583,10.6167,-0.0707,4.4164,5.5419,-0.16271,1.18417,-1.20250,88.62,4.5131,0.0000
1.1667,0.3112,-0.0859,0.2959,6.7298,-0.12263,1.17630,-1.20180,90.59,4.9012,0.0000
1.1750,12.3830,1.4411,0.1516,7.6283,-0.07750,1.16954,-1.20283,92.47,5.4759,0.0000
1.1833,-0.6179,-0.1806,0.3435,-0.0826,-0.02743,1.16709,-1.20244,91.70,6.0162,0.0000
1.1917,-0.0211,-0.0934,0.3367,6.0379,0.02410,1.16555,-1.20242,89.29,6.1869,0.0000
1.2000,0.7428,-0.1111,1.7199,-0.0826,0.07736,1.16849,-1.19986,88.72,6.4008,0.0000
1.2083,0.0029,0.0031,0.0016,0.0025,0.12493,1.17121,-1.20069,89.63,5.7178,0.0000
1.2167,5.2629,-0.4730,10.4905,4.3848,0.17626,1.17255,-1.20435,90.17,6.1607,0.0000
1.2250,3.3193,0.6456,0.1264,0.7536,0.23022,1.17416,-1.20119,89.29,6.4782,0.0000
1.2333,-0.0309,-0.0094,0.0648,1.5314,0.27313,1.17047,-1.20137,92.01,5.1684,0.0000
1.2417,8.6252,2.2323,-0.0183,3.9095,0.30769,1.16181,-1.20284,95.41,4.2762,0.0000
1.2500,-0.8015,36.0759,13.0393,-2.0081,0.34058,1.15512,-1.20171,97.91,4.0268,0.0000
1.2583,0.0111,20.9395,0.0366,0.2681,0.34984,1.16345,-1.19778,100.81,1.4947,0.0000
1.2667,17.3442,0.6162,0.0122,8.6930,0.35260,1.16534,-1.20239,105.13,0.4018,0.0000
1.2750,-0.3729,4.7924,3.5581,0.9473,0.36444,1.16123,-1.20330,107.73,1.5031,0.0000
1.2833,13.4236,0.2123,3.4793,2.8740,0.37363,1.14834,-1.20303,110.83,1.9001,0.0000
1.2917,5.0410,15.4869,-0.1708,10.0460,0.38831,1.13074,-1.20314,114.29,2.7505,0.0000
1.3000,-1.2037,-0.0368,0.0473,-0.1065,0.41144,1.11179,-1.20271,116.70,3.5880,0.0000
1.3083,-0.0455,-0.0268,0.0070,-0.0114,0.43978,1.09318,-1.20100,115.85,4.0691,0.0000
1.3167,0.0991,-0.0181,0.0480,3.1219,0.47403,1.07816,-1.20406,114.17,4.4867,0.0000
1.3250,3.7617,-0.3096,9.3419,-0.3043,0.51808,1.06323,-1.20317,113.59,5.5823,0.0000
1.3333,1.1295,0.0209,-0.5092,2.4316,0.56322,1.04309,-1.20219,112.79,5.9309,0.0000
1.3417,3.5058,-0.3366,5.2379,8.6575,0.61068,1.02181,-1.20368,112.25,6.2412,0.0000
1.3500,5.4567,0.2284,0.0175,1.4722,0.66273,1.00243,-1.20303,111.35,6.6655,0.0000
1.3583,-0.1932,-0.0020,0.1758,5.4049,0.71820,0.97717,-1.20221,110.91,7.3142,0.0000
1.3667,0.3199,-0.3908,0.3430,1.6528,0.76990,0.95479,-1.20172,111.54,6.7603,0.0000
1.3750,-0.1350,-0.0489,-0.1366,-0.0505,0.79395,0.94778,-1.19755,116.46,3.0065,0.0000
1.3833,2.2765,-0.3741,2.4631,0.2910,0.81184,0.95046,-1.20229,120.60,2.1700,0.0000
1.3917,6.3713,0.2926,-0.0268,0.7773,0.83304,0.94081,-1.19903,123.34,2.7949,0.0000
1.4000,0.8642,0.1159,9.5624,-1.1927,0.85181,0.92628,-1.20328,126.27,2.8487,0.0000
1.4083,13.1162,0.1542,2.8613,2.2232,0.86159,0.90198,-1.20492,129.47,3.1443,0.0000
1.4167,-0.0173,9.8588,-0.2703,5.4535,0.87568,0.87178,-1.20225,132.08,3.9986,0.0000
1.4250,-1.5390,-0.0477,0.2172,0.9509,0.89552,0.84058,-1.20470,133.48,4.4359,0.0000
1.4333,-0.6187,9.1271,0.3291,0.4007,0.91746,0.80696,-1.20310,134.10,4.8188,0.0000
1.4417,0.0248,-0.0559,0.0500,2.4980,0.95375,0.78459,-1.20143,131.79,5.1148,0.0000
1.4500,4.1267,-0.1430,9.9026,-0.4503,0.99552,0.75737,-1.20190,129.76,5.9827,0.0000
1.4583,10.8170,0.1664,-0.0065,3.0146,1.03971,0.72573,-1.20422,128.07,6.5228,0.0000
1.4667,-0.0298,-0.0395,-0.0305,1.8319,1.07146,0.69313,-1.20269,130.08,5.4606,0.0000
1.4750,-0.0335,-0.0621,1.0852,-0.0643,1.08347,0.69509,-1.20060,134.37,1.4601,0.0000
1.4833,9.2405,0.0495,0.8364,2.1032,1.09174,0.68949,-1.20349,138.87,1.1984,0.0000
1.4917,-0.2188,-0.0074,0.1453,0.9877,1.10360,0.67257,-1.20258,142.63,2.4796,0.0000
1.5000,12.8132,-0.0399,1.8059,0.5332,1.10931,0.65026,-1.20259,146.02,2.7639,0.0000
1.5083,4.1198,2.6554,-0.0987,2.9020,1.11278,0.62264,-1.20430,149.12,3.3408,0.0000
1.5167,12.4750,-0.5615,0.0527,4.4707,1.12261,0.58938,-1.20321,151.79,4.1612,0.0000
1.5250,-0.7486,4.3252,-0.7734,-0.2600,1.14273,0.55402,-1.20343,152.77,4.8820,0.0000
1.5333,-0.7844,8.0390,-0.1890,3.3107,1.16696,0.51609,-1.20613,152.08,5.4008,0.0000
1.5417,-0.0760,5.4928,0.2131,-1.7510,1.19021,0.47444,-1.20164,153.96,5.7243,0.0000
1.5500,10.6067,9.0629,3.3422,0.2301,1.21211,0.43349,-1.20461,155.89,5.5728,0.0000
1.5583,0.9231,-0.0995,0.2324,8.7942,1.23434,0.38696,-1.20223,154.70,6.1877,0.0000
1.5667,-0.3141,-0.0082,-0.0212,0.0253,1.26205,0.33928,-1.20222,152.99,6.6177,0.0000
1.5750,0.1168,0.0075,-0.3661,1.2016,1.29178,0.28872,-1.20172,150.90,7.0393,0.0000
1.5833,8.7552,0.5128,0.1587,3.2916,1.32401,0.23501,-1.20502,149.45,7.5160,0.0000
1.5917,-0.3529,8.8022,-0.3110,-0.6783,1.34422,0.18946,-1.20242,151.45,5.9801,0.0000
1.6000,8.2286,0.4021,0.2097,2.7313,1.36316,0.15065,-1.20271,153.92,5.1818,0.0000
1.6083,-0.1002,-0.5212,7.4744,-0.5241,1.37508,0.13946,-1.20034,159.07,1.9629,0.0000
1.6167,0.2898,0.6221,0.3551,1.8821,1.38557,0.13464,-1.20174,164.62,1.3852,0.0000
1.6250,7.8486,0.0283,0.4171,11.2183,1.38477,0.12582,-1.20175,166.14,1.0625,0.0000
1.6333,0.0956,-0.2655,1.9780,8.3793,1.38711,0.11105,-1.20462,166.12,1.7937,0.0000
1.6417,9.8741,4.0951,0.0881,2.4702,1.39456,0.08862,-1.20299,165.12,2.8361,0.0000
1.6500,-2.1597,0.4884,-0.7201,8.5159,1.39653,0.05937,-1.20446,165.52,3.5190,0.0000
1.6583,4.8203,19.3589,-2.0919,5.4124,1.39913,0.02639,-1.20515,167.33,3.9700,0.0000
1.6667,0.7011,-0.0545,0.0538,1.3362,1.40700,-0.00868,-1.20058,167.16,4.3129,0.0000
1.6750,-2.1445,0.1067,-1.6430,0.8431,1.41092,-0.04270,-1.20522,167.31,4.1090,0.0000
1.6833,-0.6798,9.7135,0.5353,5.2627,1.41696,-0.07835,-1.20294,168.71,4.3395,0.0000
1.6917,-0.3129,0.2039,0.1873,1.1041,1.42338,-0.10729,-1.19789,170.09,3.5571,0.0000
1.7000,-0.4739,8.6407,0.1009,-0.2434,1.42576,-0.11813,-1.20194,173.90,1.3314,0.0000
1.7083,8.4741,0.2871,0.3104,10.4262,1.42344,-0.13886,-1.20583,177.66,2.5036,0.0000
1.7167,2.2485,-0.0172,-0.6474,0.6765,1.41901,-0.16947,-1.20210,-178.66,3.7105,0.0000
1.7250,-0.8598,-0.0293,0.7451,7.9421,1.41008,-0.20277,-1.20579,-175.49,4.1371,0.0000
1.7333,8.2262,0.2740,1.5836,10.3785,1.40185,-0.24365,-1.20448,-173.98,5.0047,0.0000
1.7417,-0.4312,1.0969,0.0187,0.2871,1.39756,-0.29088,-1.20349,-173.18,5.6910,0.0000
1.7500,8.2429,0.0612,-0.0407,0.3924,1.39370,-0.34060,-1.20470,-175.15,5.9841,0.0000
1.7583,0.3693,-0.0681,2.0273,3.8234,1.38831,-0.39316,-1.20153,-177.90,6.3396,0.0000
1.7667,13.1868,1.0800,4.4908,0.1412,1.38328,-0.44566,-1.20403,-179.19,6.3288,0.0000
1.7750,-0.2955,6.0915,0.2080,11.0798,1.37333,-0.50017,-1.20452,179.83,6.6493,0.0000
1.7833,-0.3833,6.1890,0.0769,6.6775,1.36789,-0.55403,-1.20478,179.11,6.4969,0.0000
1.7917,0.4301,21.5610,5.1704,0.1071,1.36276,-0.59107,-1.19861,-179.72,4.4867,0.0000
1.8000,-0.0978,-0.4027,6.4385,-0.4077,1.36707,-0.59962,-1.20024,-175.98,1.1491,0.0000
1.8083,-0.3391,5.4581,-0.0873,6.8948,1.37116,-0.60537,-1.20292,-170.81,0.8467,0.0000
1.8167,13.7861,0.3855,4.8652,2.1401,1.37542,-0.61831,-1.20419,-166.13,1.6347,0.0000
1.8250,-0.1465,9.6985,-0.0663,6.5580,1.37078,-0.63795,-1.20383,-162.39,2.4218,0.0000
1.8333,0.0095,-0.1203,7.8088,1.3281,1.36409,-0.65946,-1.20599,-158.87,2.7032,0.0000
1.8417,0.1118,-0.0428,-0.3762,0.4042,1.34522,-0.67678,-1.20193,-155.32,3.0740,0.0000
1.8500,-0.8653,-0.5155,2.4914,-0.3092,1.32108,-0.69665,-1.20730,-152.09,3.7522,0.0000
1.8583,8.4839,7.4945,-0.3282,0.2583,1.31256,-0.72797,-1.20317,-154.81,3.8950,0.0000
1.8667,0.0442,-1.3682,0.3796,0.8374,1.31912,-0.76513,-1.20470,-159.05,4.5278,0.0000
1.8750,5.8677,0.2472,-4.6749,5.1085,1.31489,-0.80090,-1.20514,-160.36,4.3218,0.0000
1.8833,0.2424,-0.0435,0.2424,6.6431,1.30657,-0.83485,-1.20106,-158.61,4.1949,0.0000
1.8917,0.2044,0.7229,-0.1229,0.3791,1.29686,-0.85652,-1.20456,-153.91,2.8489,0.0000
1.9000,10.9113,0.3113,0.0486,6.0829,1.28820,-0.87932,-1.20061,-153.29,2.9271,0.0000
1.9083,0.2523,14.2907,0.0757,4.4405,1.27398,-0.90288,-1.20407,-153.05,3.3017,0.0000
1.9167,-0.0494,-0.0541,0.1522,0.9054,1.25612,-0.93155,-1.19998,-154.17,4.0537,0.0000
1.9250,0.5297,0.2111,0.0813,1.1341,1.23830,-0.95892,-1.20369,-153.35,3.9191,0.0000
1.9333,-0.1812,-1.2997,0.0229,0.8205,1.23181,-0.97391,-1.20159,-151.90,1.9604,0.0000
1.9417,6.2173,0.2559,1.5844,2.1452,1.22255,-0.98999,-1.20356,-150.10,2.2264,0.0000
1.9500,-0.6861,1.3997,0.6147,2.9917,1.20637,-1.01156,-1.20362,-148.53,3.2357,0.0000
1.9583,0.2182,0.0261,-0.6165,4.8303,1.18333,-1.03705,-1.20512,-146.22,4.1235,0.0000
1.9667,6.1024,10.1130,-0.2583,2.4942,1.15130,-1.06551,-1.20275,-145.35,5.1415,0.0000
1.9750,1.4539,-0.3088,0.8689,4.3585,1.12016,-1.10049,-1.20736,-144.51,5.6203,0.0000
1.9833,10.7173,6.9196,-0.8980,9.3754,1.08742,-1.14196,-1.20376,-144.18,6.3405,0.0000
1.9917,-0.5829,0.3796,-0.0406,-0.0579,1.05469,-1.18920,-1.20114,-145.83,6.8955,0.0000
