target_r,target_z,ee_pitch_deg,solution_idx,j2_deg,j3_deg,j4_deg,ee_r_m,ee_z_m,tau_j2,tau_j3,tau_j4,tau_max,tip_worst_margin,tip_worst_j1_deg,tip_stable_all,tip_n_stable,tip_n_total
0.05,-0.23194,-90.0,0,-130.785,142.056,-101.271,0.05,-0.23194,0.7501,-2.8,-0.0,2.8,0.07735,90,True,24,24
0.05,-0.23194,-60.0,0,-138.721,141.686,-62.965,0.05,-0.23194,1.1078,-2.9765,-0.1252,2.9765,0.07576,90,True,24,24
0.05,-0.23194,-45.0,0,-141.882,140.106,-43.224,0.05,-0.23194,1.245,-3.0308,-0.177,3.0308,0.07515,90,True,24,24
0.05,-0.23194,-30.0,0,-143.979,137.811,-23.831,0.05,-0.23194,1.3403,-3.0554,-0.2168,3.0554,0.07473,90,True,24,24
0.05,-0.23194,0.0,0,-144.659,132.008,12.652,0.05,-0.23194,1.3971,-3.0362,-0.2504,3.0362,0.07448,90,True,24,24
0.05,-0.23194,30.0,0,-141.566,126.067,45.499,0.05,-0.23194,1.2891,-2.9681,-0.2168,2.9681,0.07496,90,True,24,24
0.05,-0.23194,45.0,0,-139.14,123.505,60.635,0.05,-0.23194,1.1839,-2.9265,-0.177,2.9265,0.07542,90,True,24,24
0.05,-0.20334,-90.0,0,-128.25,148.238,-109.988,0.05,-0.20334,0.6815,-2.6831,-0.0,2.6831,0.07765,90,True,24,24
0.05,-0.20334,-60.0,0,-137.63,148.078,-70.448,0.05,-0.20334,1.0823,-2.933,-0.1252,2.933,0.07587,90,True,24,24
0.05,-0.20334,-45.0,0,-141.636,146.549,-49.914,0.05,-0.20334,1.2397,-3.0217,-0.177,3.0217,0.07518,90,True,24,24
0.05,-0.20334,-30.0,0,-144.452,144.286,-29.834,0.05,-0.20334,1.35,-3.0719,-0.2168,3.0719,0.07469,90,True,24,24
0.05,-0.20334,0.0,0,-145.991,138.558,7.434,0.05,-0.20334,1.4237,-3.0815,-0.2504,3.0815,0.07436,90,True,24,24
0.05,-0.20334,30.0,0,-143.125,132.728,40.397,0.05,-0.20334,1.3225,-3.0251,-0.2168,3.0251,0.07481,90,True,24,24
0.05,-0.20334,45.0,0,-140.655,130.216,55.44,0.05,-0.20334,1.2181,-2.9849,-0.177,2.9849,0.07527,90,True,24,24
0.05,-0.20334,60.0,0,-137.801,128.146,69.655,0.05,-0.20334,1.0864,-2.9398,-0.1252,2.9398,0.07586,90,True,24,24
0.05,-0.20334,90.0,0,-131.664,125.689,95.975,0.05,-0.20334,0.7733,-2.8396,-0.0,2.8396,0.07725,90,True,24,24
0.05,-0.17474,-45.0,0,-139.972,152.989,-58.018,0.05,-0.17474,1.2028,-2.9588,-0.177,2.9588,0.07534,90,True,24,24
0.05,-0.17474,-30.0,0,-143.866,150.738,-36.871,0.05,-0.17474,1.338,-3.0514,-0.2168,3.0514,0.07474,90,True,24,24
0.05,-0.17474,0.0,0,-146.68,145.03,1.649,0.05,-0.17474,1.4371,-3.1043,-0.2504,3.1043,0.0743,90,True,24,24
0.05,-0.17474,30.0,0,-144.154,139.264,34.89,0.05,-0.17474,1.3439,-3.0615,-0.2168,3.0615,0.07471,90,True,24,24
0.05,-0.17474,45.0,0,-141.642,136.783,49.859,0.05,-0.17474,1.2398,-3.0219,-0.177,3.0219,0.07517,90,True,24,24
0.05,-0.17474,60.0,0,-138.649,134.729,63.92,0.05,-0.17474,1.1062,-2.9736,-0.1252,2.9736,0.07577,90,True,24,24
0.05,-0.17474,90.0,0,-132.012,132.22,89.791,0.05,-0.17474,0.7823,-2.8551,-0.0,2.8551,0.07721,90,True,24,24
0.05,-0.14615,0.0,0,-146.37,151.489,-5.118,0.05,-0.14615,1.4311,-3.0941,-0.2504,3.0941,0.07432,90,True,24,24
0.05,-0.14615,30.0,0,-144.431,145.729,28.702,0.05,-0.14615,1.3495,-3.0712,-0.2168,3.0712,0.07469,90,True,24,24
0.05,-0.14615,45.0,0,-141.898,143.255,43.643,0.05,-0.14615,1.2453,-3.0313,-0.177,3.0313,0.07515,90,True,24,24
0.05,-0.14615,60.0,0,-138.752,141.194,57.559,0.05,-0.14615,1.1086,-2.9777,-0.1252,2.9777,0.07576,90,True,24,24
0.05,-0.14615,90.0,0,-131.526,138.592,82.934,0.05,-0.14615,0.7696,-2.8334,-0.0,2.8334,0.07726,90,True,24,24
0.05,-0.00315,-90.0,1,81.663,-170.353,-1.31,0.05,-0.00315,-0.8533,-0.0653,-0.0,0.8533,0.07689,90,True,24,24
0.05,0.02544,-90.0,1,105.421,-164.361,-31.06,0.05,0.02544,-0.0279,-1.4731,-0.0,1.4731,0.08056,90,True,24,24
0.05,0.02544,-60.0,1,111.644,-168.997,-2.646,0.05,0.02544,0.3392,-1.6654,-0.1252,1.6654,0.07918,90,True,24,24
0.05,0.02544,-45.0,1,109.629,-172.336,17.706,0.05,0.02544,0.3395,-1.4863,-0.177,1.4863,0.07917,90,True,24,24
0.05,0.02544,-30.0,1,89.781,-178.689,58.908,0.05,0.02544,-0.292,-0.2712,-0.2168,0.292,0.07939,90,True,24,24
0.05,0.05404,-90.0,1,118.244,-158.362,-49.882,0.05,0.05404,0.3885,-2.1833,-0.0,2.1833,0.07896,90,True,24,24
0.05,0.05404,-60.0,1,127.12,-161.932,-25.188,0.05,0.05404,0.8105,-2.4693,-0.1252,2.4693,0.07708,90,True,24,24
0.05,0.05404,-45.0,1,129.747,-164.39,-10.357,0.05,0.05404,0.949,-2.526,-0.177,2.526,0.07647,90,True,24,24
0.05,0.05404,-30.0,1,130.018,-167.337,7.319,0.05,0.05404,1.0073,-2.4874,-0.2168,2.4874,0.07621,90,True,24,24
0.05,0.05404,0.0,1,108.999,-176.199,67.201,0.05,0.05404,0.4125,-1.3567,-0.2504,1.3567,0.07885,90,True,24,24
0.05,0.08264,-90.0,1,125.366,-152.316,-63.05,0.05,0.08264,0.6006,-2.545,-0.0,2.545,0.07801,90,True,24,24
0.05,0.08264,-60.0,1,134.075,-155.394,-38.682,0.05,0.08264,0.9955,-2.7849,-0.1252,2.7849,0.07626,90,True,24,24
0.05,0.08264,-45.0,1,137.363,-157.609,-24.754,0.05,0.08264,1.1424,-2.8557,-0.177,2.8557,0.07561,90,True,24,24
0.05,0.08264,-30.0,1,139.384,-160.228,-9.156,0.05,0.08264,1.2404,-2.8851,-0.2168,2.8851,0.07517,90,True,24,24
0.05,0.08264,0.0,1,136.205,-166.546,30.34,0.05,0.08264,1.2085,-2.7144,-0.2504,2.7144,0.07531,90,True,24,24
0.05,0.08264,30.0,1,109.388,-174.427,95.039,0.05,0.08264,0.3825,-1.4217,-0.2168,1.4217,0.07898,90,True,24,24
0.05,0.08264,90.0,0,4.473,173.706,-88.179,0.05,0.08264,-2.5646,2.8537,-0.0,2.8537,0.06929,90,True,24,24
0.05,0.11124,-90.0,1,129.293,-146.196,-73.097,0.05,0.11124,0.71,-2.7318,-0.0,2.7318,0.07753,90,True,24,24
0.05,0.11124,-60.0,1,137.346,-148.996,-48.35,0.05,0.11124,1.0756,-2.9215,-0.1252,2.9215,0.0759,90,True,24,24
0.05,0.11124,-45.0,1,140.652,-151.107,-34.545,0.05,0.11124,1.218,-2.9847,-0.177,2.9847,0.07527,90,True,24,24
0.05,0.11124,-30.0,1,143.092,-153.619,-19.474,0.05,0.11124,1.3218,-3.0239,-0.2168,3.0239,0.07481,90,True,24,24
0.05,0.11124,0.0,1,143.464,-159.512,16.048,0.05,0.11124,1.3726,-2.9942,-0.2504,2.9942,0.07458,90,True,24,24
0.05,0.11124,30.0,0,39.023,165.661,-174.684,0.05,0.11124,-1.8449,2.3774,-0.2168,2.3774,0.07249,90,True,24,24
0.05,0.11124,30.0,1,132.972,-165.661,62.689,0.05,0.11124,1.0849,-2.6197,-0.2168,2.6197,0.07586,90,True,24,24
0.05,0.11124,45.0,0,36.587,168.167,-159.755,0.05,0.11124,-1.9482,2.4157,-0.177,2.4157,0.07203,90,True,24,24
0.05,0.11124,45.0,1,122.237,-168.167,90.931,0.05,0.11124,0.7362,-2.1629,-0.177,2.1629,0.07741,90,True,24,24
0.05,0.11124,60.0,0,30.063,169.595,-139.658,0.05,0.11124,-2.1402,2.5635,-0.1252,2.5635,0.07117,90,True,24,24
0.05,0.11124,60.0,1,109.749,-169.595,119.846,0.05,0.11124,0.277,-1.5594,-0.1252,1.5594,0.07945,90,True,24,24
0.05,0.11124,90.0,0,6.647,167.669,-84.316,0.05,0.11124,-2.5572,2.8411,-0.0,2.8411,0.06932,90,True,24,24
0.05,0.11124,90.0,1,94.152,-167.669,163.517,0.05,0.11124,-0.4166,-0.8101,-0.0,0.8101,0.07883,90,True,24,24
0.05,0.13984,-90.0,1,131.277,-139.979,-81.298,0.05,0.13984,0.7631,-2.8222,-0.0,2.8222,0.07729,90,True,24,24
0.05,0.13984,-60.0,1,138.645,-142.609,-56.036,0.05,0.13984,1.1061,-2.9735,-0.1252,2.9735,0.07577,90,True,24,24
0.05,0.13984,-45.0,1,141.824,-144.675,-42.149,0.05,0.13984,1.2437,-3.0286,-0.177,3.0286,0.07516,90,True,24,24
0.05,0.13984,-30.0,1,144.354,-147.151,-27.204,0.05,0.13984,1.348,-3.0685,-0.2168,3.0685,0.07469,90,True,24,24
0.05,0.13984,0.0,1,146.106,-152.92,6.814,0.05,0.13984,1.426,-3.0853,-0.2504,3.0853,0.07435,90,True,24,24
0.05,0.13984,30.0,0,33.462,158.726,-162.188,0.05,0.13984,-1.9601,2.5739,-0.2168,2.5739,0.07197,90,True,24,24
0.05,0.13984,30.0,1,140.53,-158.726,48.196,0.05,0.13984,1.2663,-2.9292,-0.2168,2.9292,0.07506,90,True,24,24
0.05,0.13984,45.0,0,30.315,161.022,-146.338,0.05,0.13984,-2.0693,2.6224,-0.177,2.6224,0.07149,90,True,24,24
0.05,0.13984,45.0,1,134.253,-161.022,71.769,0.05,0.13984,1.0664,-2.7262,-0.177,2.7262,0.07594,90,True,24,24
0.05,0.13984,60.0,0,24.871,162.446,-127.317,0.05,0.13984,-2.2241,2.7067,-0.1252,2.7067,0.0708,90,True,24,24
0.05,0.13984,60.0,1,126.338,-162.446,96.108,0.05,0.13984,0.7885,-2.4318,-0.1252,2.4318,0.07718,90,True,24,24
0.05,0.13984,90.0,0,9.257,161.681,-80.939,0.05,0.13984,-2.5445,2.8195,0.0,2.8195,0.06938,90,True,24,24
0.05,0.13984,90.0,1,112.108,-161.681,139.573,0.05,0.13984,0.194,-1.8515,-0.0,1.8515,0.07982,90,True,24,24
0.05,0.16843,-90.0,1,131.986,-133.639,-88.347,0.05,0.16843,0.7817,-2.8539,-0.0,2.8539,0.07721,90,True,24,24
0.05,0.16843,-60.0,1,138.745,-136.163,-62.581,0.05,0.16843,1.1084,-2.9774,-0.1252,2.9774,0.07576,90,True,24,24
0.05,0.16843,-45.0,1,141.771,-138.217,-48.553,0.05,0.16843,1.2426,-3.0267,-0.177,3.0267,0.07516,90,True,24,24
0.05,0.16843,-30.0,1,144.291,-140.695,-33.596,0.05,0.16843,1.3467,-3.0663,-0.2168,3.0663,0.0747,90,True,24,24
0.05,0.16843,0.0,1,146.715,-146.453,-0.261,0.05,0.16843,1.4378,-3.1054,-0.2504,3.1054,0.07429,90,True,24,24
0.05,0.16843,30.0,0,31.66,152.166,-153.825,0.05,0.16843,-1.9941,2.6319,-0.2168,2.6319,0.07182,90,True,24,24
0.05,0.16843,30.0,1,143.532,-152.166,38.634,0.05,0.16843,1.331,-3.0396,-0.2168,3.0396,0.07477,90,True,24,24
0.05,0.16843,45.0,0,28.549,154.419,-137.969,0.05,0.16843,-2.0997,2.6742,-0.177,2.6742,0.07135,90,True,24,24
0.05,0.16843,45.0,1,139.321,-154.419,60.098,0.05,0.16843,1.188,-2.9336,-0.177,2.9336,0.0754,90,True,24,24
0.05,0.16843,60.0,0,23.931,155.888,-119.818,0.05,0.16843,-2.2377,2.7299,-0.1252,2.7299,0.07074,90,True,24,24
0.05,0.16843,60.0,1,133.705,-155.888,82.183,0.05,0.16843,0.9862,-2.769,-0.1252,2.769,0.0763,90,True,24,24
0.05,0.16843,90.0,0,12.002,155.665,-77.666,0.05,0.16843,-2.5268,2.7892,0.0,2.7892,0.06946,90,True,24,24
0.05,0.16843,90.0,1,121.943,-155.665,123.722,0.05,0.16843,0.5007,-2.3747,-0.0,2.3747,0.07846,90,True,24,24
0.05,0.19703,-90.0,1,131.801,-127.145,-94.655,0.05,0.19703,0.7768,-2.8457,-0.0,2.8457,0.07723,90,True,24,24
0.05,0.19703,-60.0,1,138.041,-129.611,-68.43,0.05,0.19703,1.092,-2.9494,-0.1252,2.9494,0.07583,90,True,24,24
0.05,0.19703,-45.0,1,140.924,-131.675,-54.249,0.05,0.19703,1.2241,-2.995,-0.177,2.995,0.07524,90,True,24,24
0.05,0.19703,-30.0,1,143.403,-134.179,-39.225,0.05,0.19703,1.3283,-3.035,-0.2168,3.035,0.07478,90,True,24,24
0.05,0.19703,0.0,0,34.258,139.99,-174.248,0.05,0.19703,-1.9016,2.5904,-0.2504,2.5904,0.07223,90,True,24,24
0.05,0.19703,0.0,1,146.207,-139.99,-6.217,0.05,0.19703,1.4279,-3.0887,-0.2504,3.0887,0.07434,90,True,24,24
0.05,0.19703,30.0,0,31.56,145.709,-147.269,0.05,0.19703,-1.9959,2.635,-0.2168,2.635,0.07182,90,True,24,24
0.05,0.19703,30.0,1,144.432,-145.709,31.277,0.05,0.19703,1.3496,-3.0712,-0.2168,3.0712,0.07469,90,True,24,24
0.05,0.19703,45.0,0,28.595,147.967,-131.562,0.05,0.19703,-2.099,2.6729,-0.177,2.6729,0.07136,90,True,24,24
0.05,0.19703,45.0,1,141.417,-147.967,51.551,0.05,0.19703,1.2349,-3.0135,-0.177,3.0135,0.0752,90,True,24,24
0.05,0.19703,60.0,0,24.558,149.485,-114.043,0.05,0.19703,-2.2287,2.7145,-0.1252,2.7145,0.07078,90,True,24,24
0.05,0.19703,60.0,1,137.179,-149.485,72.307,0.05,0.19703,1.0716,-2.9147,-0.1252,2.9147,0.07592,90,True,24,24
0.05,0.19703,90.0,0,14.823,149.589,-74.411,0.05,0.19703,-2.5039,2.7501,-0.0,2.7501,0.06956,90,True,24,24
0.05,0.19703,90.0,1,127.424,-149.589,112.165,0.05,0.19703,0.6587,-2.6441,-0.0,2.6441,0.07776,90,True,24,24
0.05,0.22563,-90.0,1,130.949,-120.465,-100.484,0.05,0.22563,0.7544,-2.8074,-0.0,2.8074,0.07733,90,True,24,24
0.05,0.22563,-60.0,1,136.753,-122.905,-73.848,0.05,0.22563,1.0614,-2.8973,-0.1252,2.8973,0.07597,90,True,24,24
0.05,0.22563,-45.0,1,139.513,-125.0,-59.513,0.05,0.22563,1.1924,-2.941,-0.177,2.941,0.07539,90,True,24,24
0.05,0.22563,-30.0,1,141.948,-127.55,-44.398,0.05,0.22563,1.2974,-2.9823,-0.2168,2.9823,0.07492,90,True,24,24
0.05,0.22563,0.0,0,35.409,133.462,-168.871,0.05,0.22563,-1.8785,2.551,-0.2504,2.551,0.07234,90,True,24,24
0.05,0.22563,0.0,1,144.997,-133.462,-11.535,0.05,0.22563,1.404,-3.0478,-0.2504,3.0478,0.07445,90,True,24,24
0.05,0.22563,30.0,0,32.412,139.244,-141.656,0.05,0.22563,-1.9801,2.6081,-0.2168,2.6081,0.07189,90,True,24,24
0.05,0.22563,30.0,1,144.152,-139.244,25.092,0.05,0.22563,1.3438,-3.0615,-0.2168,3.0615,0.07471,90,True,24,24
0.05,0.22563,45.0,0,29.594,141.532,-126.125,0.05,0.22563,-2.0819,2.6439,-0.177,2.6439,0.07143,90,True,24,24
0.05,0.22563,45.0,1,141.918,-141.532,44.614,0.05,0.22563,1.2458,-3.0321,-0.177,3.0321,0.07515,90,True,24,24
0.05,0.22563,60.0,0,25.979,143.1,-109.079,0.05,0.22563,-2.2074,2.6782,-0.1252,2.6782,0.07088,90,True,24,24
0.05,0.22563,60.0,1,138.595,-143.1,64.505,0.05,0.22563,1.1049,-2.9715,-0.1252,2.9715,0.07577,90,True,24,24
0.05,0.22563,90.0,0,17.708,143.429,-71.137,0.05,0.22563,-2.4755,2.7018,-0.0,2.7018,0.06968,90,True,24,24
0.05,0.22563,90.0,1,130.372,-143.429,103.057,0.05,0.22563,0.7391,-2.7813,-0.0,2.7813,0.0774,90,True,24,24
0.05,0.25423,-90.0,1,129.566,-113.554,-106.012,0.05,0.25423,0.7174,-2.7443,-0.0,2.7443,0.0775,90,True,24,24
0.05,0.25423,-60.0,1,135.007,-116.0,-79.007,0.05,0.25423,1.0188,-2.8246,-0.1252,2.8246,0.07616,90,True,24,24
0.05,0.25423,-45.0,1,137.666,-118.143,-64.523,0.05,0.25423,1.1496,-2.868,-0.177,2.868,0.07558,90,True,24,24
0.05,0.25423,-30.0,1,140.065,-120.76,-49.305,0.05,0.25423,1.2559,-2.9114,-0.2168,2.9114,0.0751,90,True,24,24
0.05,0.25423,0.0,0,37.065,126.816,-163.881,0.05,0.25423,-1.8442,2.4925,-0.2504,2.4925,0.07249,90,True,24,24
0.05,0.25423,0.0,1,143.295,-126.816,-16.48,0.05,0.25423,1.369,-2.9882,-0.2504,2.9882,0.0746,90,True,24,24
0.05,0.25423,30.0,0,33.872,132.707,-136.58,0.05,0.25423,-1.9521,2.5603,-0.2168,2.5603,0.07201,90,True,24,24
0.05,0.25423,30.0,1,143.121,-132.707,19.587,0.05,0.25423,1.3224,-3.0249,-0.2168,3.0249,0.07481,90,True,24,24
0.05,0.25423,45.0,0,31.181,135.039,-121.22,0.05,0.25423,-2.0538,2.5959,-0.177,2.5959,0.07156,90,True,24,24
0.05,0.25423,45.0,1,141.439,-135.039,38.6,0.05,0.25423,1.2354,-3.0144,-0.177,3.0144,0.07519,90,True,24,24
0.05,0.25423,60.0,0,27.883,136.661,-104.544,0.05,0.25423,-2.1772,2.6267,-0.1252,2.6267,0.07101,90,True,24,24
0.05,0.25423,60.0,1,138.769,-136.661,57.892,0.05,0.25423,1.1089,-2.9784,-0.1252,2.9784,0.07576,90,True,24,24
0.05,0.25423,90.0,0,20.658,137.16,-67.818,0.05,0.25423,-2.4415,2.6438,-0.0,2.6438,0.06984,90,True,24,24
0.05,0.25423,90.0,1,131.724,-137.16,95.436,0.05,0.25423,0.7748,-2.8423,-0.0,2.8423,0.07724,90,True,24,24
0.05,0.28283,-90.0,1,127.733,-106.359,-111.373,0.05,0.28283,0.6672,-2.6587,-0.0,2.6587,0.07772,90,True,24,24
0.05,0.28283,-60.0,1,132.873,-108.84,-84.033,0.05,0.28283,0.965,-2.7328,-0.1252,2.7328,0.0764,90,True,24,24
0.05,0.28283,-45.0,1,135.455,-111.052,-69.403,0.05,0.28283,1.0963,-2.7771,-0.177,2.7771,0.07581,90,True,24,24
0.05,0.28283,-30.0,1,137.83,-113.757,-54.073,0.05,0.28283,1.2044,-2.8236,-0.2168,2.8236,0.07533,90,True,24,24
0.05,0.28283,0.0,0,39.109,120.003,-159.113,0.05,0.28283,-1.8,2.4171,-0.2504,2.4171,0.07269,90,True,24,24
0.05,0.28283,0.0,1,141.215,-120.003,-21.212,0.05,0.28283,1.3244,-2.912,-0.2504,2.912,0.0748,90,True,24,24
0.05,0.28283,30.0,0,35.766,126.047,-131.813,0.05,0.28283,-1.9142,2.4956,-0.2168,2.4956,0.07218,90,True,24,24
0.05,0.28283,30.0,1,141.561,-126.047,14.486,0.05,0.28283,1.289,-2.9679,-0.2168,2.9679,0.07496,90,True,24,24
0.05,0.28283,45.0,0,33.177,128.438,-116.615,0.05,0.28283,-2.0165,2.5323,-0.177,2.5323,0.07172,90,True,24,24
0.05,0.28283,45.0,1,140.296,-128.438,33.142,0.05,0.28283,1.2101,-2.9712,-0.177,2.9712,0.07531,90,True,24,24
0.05,0.28283,60.0,0,30.121,130.118,-100.239,0.05,0.28283,-2.1391,2.5618,-0.1252,2.5618,0.07118,90,True,24,24
0.05,0.28283,60.0,1,138.118,-130.118,52.001,0.05,0.28283,1.0938,-2.9525,-0.1252,2.9525,0.07582,90,True,24,24
0.05,0.28283,90.0,0,23.681,130.755,-64.436,0.05,0.28283,-2.4016,2.5756,-0.0,2.5756,0.07001,90,True,24,24
0.05,0.28283,90.0,1,131.997,-130.755,88.758,0.05,0.28283,0.782,-2.8544,-0.0,2.8544,0.07721,90,True,24,24
0.05,0.31143,-90.0,1,125.49,-98.809,-116.681,0.05,0.31143,0.6041,-2.5511,-0.0,2.5511,0.078,90,True,24,24
0.05,0.31143,-60.0,1,130.386,-101.357,-89.029,0.05,0.31143,0.8998,-2.6216,-0.1252,2.6216,0.07669,90,True,24,24
0.05,0.31143,-45.0,1,132.913,-103.662,-74.251,0.05,0.31143,1.0324,-2.6681,-0.177,2.6681,0.0761,90,True,24,24
0.05,0.31143,-30.0,0,42.676,106.483,-179.159,0.05,0.31143,-1.7611,2.2345,-0.2168,2.2345,0.07286,90,True,24,24
0.05,0.31143,-30.0,1,135.281,-106.483,-58.798,0.05,0.31143,1.143,-2.7188,-0.2168,2.7188,0.0756,90,True,24,24
0.05,0.31143,0.0,0,41.477,112.973,-154.45,0.05,0.31143,-1.7463,2.3255,-0.2504,2.3255,0.07292,90,True,24,24
0.05,0.31143,0.0,1,138.817,-112.973,-25.844,0.05,0.31143,1.2704,-2.8199,-0.2504,2.8199,0.07504,90,True,24,24
0.05,0.31143,30.0,0,38.001,119.214,-127.214,0.05,0.31143,-1.8672,2.4155,-0.2168,2.4155,0.07239,90,True,24,24
0.05,0.31143,30.0,1,139.594,-119.214,9.62,0.05,0.31143,1.2452,-2.8932,-0.2168,2.8932,0.07515,90,True,24,24
0.05,0.31143,45.0,0,35.488,121.68,-112.169,0.05,0.31143,-1.9708,2.4544,-0.177,2.4544,0.07193,90,True,24,24
0.05,0.31143,45.0,1,138.661,-121.68,28.019,0.05,0.31143,1.1728,-2.9077,-0.177,2.9077,0.07547,90,True,24,24
0.05,0.31143,60.0,0,32.62,123.426,-96.046,0.05,0.31143,-2.0935,2.484,-0.1252,2.484,0.07138,90,True,24,24
0.05,0.31143,60.0,1,136.869,-123.426,46.557,0.05,0.31143,1.0642,-2.9021,-0.1252,2.9021,0.07595,90,True,24,24
0.05,0.31143,90.0,0,26.788,124.183,-60.97,0.05,0.31143,-2.3551,2.4964,-0.0,2.4964,0.07022,90,True,24,24
0.05,0.31143,90.0,1,131.492,-124.183,82.69,0.05,0.31143,0.7688,-2.8319,-0.0,2.8319,0.07727,90,True,24,24
0.05,0.34002,-90.0,1,122.844,-90.805,-122.039,0.05,0.34002,0.5274,-2.4202,-0.0,2.4202,0.07834,90,True,24,24
0.05,0.34002,-60.0,1,127.548,-93.46,-94.089,0.05,0.34002,0.8224,-2.4897,-0.1252,2.4897,0.07703,90,True,24,24
0.05,0.34002,-45.0,1,130.046,-95.889,-79.157,0.05,0.34002,0.9571,-2.5397,-0.177,2.5397,0.07643,90,True,24,24
0.05,0.34002,-30.0,0,45.689,98.86,-174.549,0.05,0.34002,-1.6875,2.109,-0.2168,2.109,0.07319,90,True,24,24
0.05,0.34002,-30.0,1,132.428,-98.86,-63.568,0.05,0.34002,1.0708,-2.5958,-0.2168,2.5958,0.07593,90,True,24,24
0.05,0.34002,0.0,0,44.141,105.663,-149.803,0.05,0.34002,-1.6829,2.2173,-0.2504,2.2173,0.07321,90,True,24,24
0.05,0.34002,0.0,1,136.129,-105.663,-30.466,0.05,0.34002,1.2067,-2.7113,-0.2504,2.7113,0.07532,90,True,24,24
0.05,0.34002,30.0,0,40.527,112.156,-122.683,0.05,0.34002,-1.8111,2.3199,-0.2168,2.3199,0.07264,90,True,24,24
0.05,0.34002,30.0,1,137.286,-112.156,4.87,0.05,0.34002,1.1915,-2.8017,-0.2168,2.8017,0.07539,90,True,24,24
0.05,0.34002,45.0,0,38.069,114.716,-107.785,0.05,0.34002,-1.9167,2.362,-0.177,2.362,0.07217,90,True,24,24
0.05,0.34002,45.0,1,136.63,-114.716,23.087,0.05,0.34002,1.1249,-2.8259,-0.177,2.8259,0.07569,90,True,24,24
0.05,0.34002,60.0,0,35.344,116.538,-91.882,0.05,0.34002,-2.0402,2.393,-0.1252,2.393,0.07162,90,True,24,24
0.05,0.34002,60.0,1,135.155,-116.538,41.383,0.05,0.34002,1.0225,-2.8309,-0.1252,2.8309,0.07614,90,True,24,24
0.05,0.34002,90.0,0,29.994,117.405,-57.399,0.05,0.34002,-2.3017,2.4053,0.0,2.4053,0.07046,90,True,24,24
0.05,0.34002,90.0,1,130.39,-117.405,77.015,0.05,0.34002,0.7396,-2.7821,-0.0,2.7821,0.0774,90,True,24,24
0.05,0.36862,-90.0,1,119.77,-82.207,-127.564,0.05,0.36862,0.4353,-2.2632,-0.0,2.2632,0.07875,90,True,24,24
0.05,0.36862,-60.0,1,124.335,-85.021,-99.314,0.05,0.36862,0.7312,-2.3341,-0.1252,2.3341,0.07743,90,True,24,24
0.05,0.36862,-45.0,1,126.832,-87.618,-84.214,0.05,0.36862,0.8688,-2.3892,-0.177,2.3892,0.07682,90,True,24,24
0.05,0.36862,-30.0,0,48.999,90.788,-169.787,0.05,0.36862,-1.6022,1.9635,-0.2168,1.9635,0.07356,90,True,24,24
0.05,0.36862,-30.0,1,129.255,-90.788,-68.467,0.05,0.36862,0.9867,-2.4523,-0.2168,2.4523,0.0763,90,True,24,24
0.05,0.36862,0.0,0,47.097,97.995,-145.092,0.05,0.36862,-1.6088,2.091,-0.2504,2.091,0.07353,90,True,24,24
0.05,0.36862,0.0,1,133.152,-97.995,-35.157,0.05,0.36862,1.1324,-2.5846,-0.2504,2.5846,0.07565,90,True,24,24
0.05,0.36862,30.0,0,43.326,104.811,-118.137,0.05,0.36862,-1.7456,2.208,-0.2168,2.208,0.07293,90,True,24,24
0.05,0.36862,30.0,1,134.669,-104.811,0.142,0.05,0.36862,1.1278,-2.6929,-0.2168,2.6929,0.07567,90,True,24,24
0.05,0.36862,45.0,0,40.899,107.488,-103.387,0.05,0.36862,-1.8536,2.2544,-0.177,2.2544,0.07245,90,True,24,24
0.05,0.36862,45.0,1,134.255,-107.488,18.234,0.05,0.36862,1.0665,-2.7262,-0.177,2.7262,0.07594,90,True,24,24
0.05,0.36862,60.0,0,38.283,109.4,-87.683,0.05,0.36862,-1.9784,2.2877,-0.1252,2.2877,0.07189,90,True,24,24
0.05,0.36862,60.0,1,133.05,-109.4,36.35,0.05,0.36862,0.9695,-2.7405,-0.1252,2.7405,0.07638,90,True,24,24
0.05,0.36862,90.0,0,33.321,110.375,-53.695,0.05,0.36862,-2.2405,2.3009,0.0,2.3009,0.07073,90,True,24,24
0.05,0.36862,90.0,1,128.798,-110.375,71.576,0.05,0.36862,0.6966,-2.7088,-0.0,2.7088,0.07759,90,True,24,24
0.05,0.39722,-90.0,1,116.195,-72.794,-133.401,0.05,0.39722,0.3247,-2.0744,-0.0,2.0744,0.07924,90,True,24,24
0.05,0.39722,-60.0,1,120.681,-75.848,-104.833,0.05,0.39722,0.6232,-2.1499,-0.1252,2.1499,0.07791,90,True,24,24
0.05,0.39722,-45.0,0,53.059,78.681,-176.74,0.05,0.39722,-1.5425,1.7238,-0.177,1.7238,0.07383,90,True,24,24
0.05,0.39722,-45.0,1,123.217,-78.681,-89.536,0.05,0.39722,0.7651,-2.2122,-0.177,2.2122,0.07728,90,True,24,24
0.05,0.39722,-30.0,0,52.653,82.121,-164.774,0.05,0.39722,-1.5029,1.7941,-0.2168,1.7941,0.07401,90,True,24,24
0.05,0.39722,-30.0,1,125.718,-82.121,-73.597,0.05,0.39722,0.8883,-2.2845,-0.2168,2.2845,0.07674,90,True,24,24
