sim_time,torque_FR,torque_FL,torque_BL,torque_BR,x,y,z,yaw_deg,actual_speed_mps,R_m
0.3917,1.1855,5.9649,-0.0125,3.6150,-0.39782,-1.61738,-1.23015,-81.95,0.2643,1.6656
0.4000,0.7944,3.6945,-0.0035,1.4066,-0.39969,-1.61884,-1.23009,-81.41,0.2848,1.6675
0.4083,5.5451,1.8590,0.0227,3.5432,-0.40332,-1.61881,-1.23026,-81.02,0.4365,1.6683
0.4167,2.0982,2.1646,0.0018,0.5044,-0.40926,-1.61755,-1.23061,-80.47,0.7282,1.6685
0.4250,2.9470,1.6324,0.0116,0.9232,-0.41607,-1.61558,-1.23146,-79.84,0.8509,1.6683
0.4333,2.3778,1.0632,-0.1203,0.2756,-0.42394,-1.61252,-1.23287,-79.13,1.0132,1.6673
0.4417,3.4708,0.0542,-1.4418,2.1084,-0.43236,-1.60809,-1.23378,-78.45,1.1414,1.6652
0.4500,1.1122,0.0016,0.6005,0.9277,-0.44264,-1.60247,-1.23338,-78.29,1.4059,1.6625
0.4583,1.9111,-0.0006,0.1412,1.1209,-0.45316,-1.59752,-1.23242,-78.32,1.3951,1.6605
0.4667,0.8380,-0.0100,-0.1906,0.8862,-0.46445,-1.59234,-1.23221,-78.42,1.4912,1.6587
0.4750,0.8927,0.0037,-0.2833,0.9064,-0.47639,-1.58722,-1.23229,-78.57,1.5587,1.6572
0.4833,-0.8872,-0.0052,2.0847,0.5913,-0.48836,-1.58236,-1.23223,-78.92,1.5495,1.6560
0.4917,-0.3832,0.0204,2.2216,0.4877,-0.49969,-1.57792,-1.23235,-79.36,1.4608,1.6551
0.5000,0.0322,1.5457,-0.8193,2.4415,-0.51020,-1.57185,-1.23259,-79.76,1.4567,1.6526
0.5083,0.8878,1.1646,0.0156,2.4184,-0.52024,-1.56651,-1.23160,-80.12,1.3651,1.6506
0.5167,0.8527,0.6773,0.0086,2.0435,-0.53124,-1.56178,-1.23088,-80.52,1.4366,1.6497
0.5250,0.6452,-0.0425,-0.0001,1.4960,-0.54270,-1.55745,-1.23052,-80.92,1.4702,1.6493
0.5333,1.9826,1.8231,-0.0202,2.0241,-0.55389,-1.55314,-1.23016,-80.86,1.4381,1.6489
0.5417,2.0244,0.4452,0.0140,1.8029,-0.56443,-1.54802,-1.23022,-80.51,1.4065,1.6477
0.5500,2.0056,1.9674,-0.0017,2.1669,-0.57395,-1.54270,-1.23081,-79.92,1.3082,1.6460
0.5583,1.0228,0.9439,-0.5497,1.3109,-0.58325,-1.53681,-1.23163,-79.37,1.3220,1.6438
0.5667,2.3220,0.7471,-0.3361,1.0593,-0.59265,-1.53079,-1.23234,-79.10,1.3383,1.6415
0.5750,0.2273,0.9085,0.1208,1.8485,-0.60254,-1.52476,-1.23293,-79.27,1.3909,1.6395
0.5833,0.5232,1.0530,0.0224,-0.1524,-0.61241,-1.51951,-1.23329,-79.38,1.3416,1.6383
0.5917,4.4680,2.0970,0.2209,0.9329,-0.61617,-1.51780,-1.23359,-78.99,0.4961,1.6381
0.6000,6.2606,2.1043,4.0558,0.8641,-0.61891,-1.51675,-1.23314,-78.81,0.3519,1.6382
0.6083,2.9345,0.0057,0.3067,0.7743,-0.62516,-1.51170,-1.23279,-78.75,0.9639,1.6359
0.6167,1.4356,0.0126,0.2518,2.2355,-0.63387,-1.50532,-1.23277,-78.82,1.2953,1.6333
0.6250,2.2646,-0.0056,-0.4751,0.7735,-0.64380,-1.49915,-1.23195,-78.73,1.4030,1.6315
0.6333,3.1702,0.0211,-0.6583,0.6392,-0.65400,-1.49339,-1.23120,-78.56,1.4059,1.6303
0.6417,1.9026,0.2006,-1.1529,0.8665,-0.66510,-1.48726,-1.23139,-78.46,1.5218,1.6292
0.6500,1.6595,1.7400,0.1270,2.3325,-0.67660,-1.48131,-1.23218,-78.53,1.5534,1.6285
0.6583,0.4839,0.4217,0.3151,0.0966,-0.68853,-1.47581,-1.23224,-78.75,1.5765,1.6285
0.6667,0.3248,0.4127,0.4466,0.0520,-0.70016,-1.47046,-1.23238,-78.96,1.5366,1.6286
0.6750,-0.0676,1.6531,0.1426,2.8140,-0.70892,-1.46465,-1.23243,-79.22,1.2606,1.6272
0.6833,3.8443,1.2030,-0.0541,2.7764,-0.71613,-1.45860,-1.23234,-79.50,1.1291,1.6249
0.6917,2.5050,2.3573,0.0694,3.5254,-0.71862,-1.45611,-1.23254,-79.04,0.4233,1.6238
0.7000,2.7447,0.1607,0.3314,2.5130,-0.71884,-1.45670,-1.23229,-78.60,0.0760,1.6244
0.7083,8.6469,0.2746,3.0186,1.8736,-0.72025,-1.45561,-1.23278,-77.84,0.2133,1.6241
0.7167,5.6090,-0.0162,0.8418,2.9331,-0.72267,-1.45162,-1.23160,-77.06,0.5605,1.6216
0.7250,2.6470,0.0034,-0.4641,1.3464,-0.72931,-1.44466,-1.23076,-76.60,1.1540,1.6183
0.7333,1.8323,0.0014,-0.9991,1.0189,-0.73815,-1.43687,-1.23086,-76.39,1.4135,1.6154
0.7417,1.3431,1.5329,-1.3464,1.3054,-0.74902,-1.42872,-1.23213,-76.31,1.6306,1.6132
0.7500,3.7199,-0.4701,1.9873,-1.4044,-0.76079,-1.42226,-1.23260,-76.56,1.6106,1.6130
0.7583,2.0603,0.8091,1.0817,-0.7683,-0.77096,-1.41693,-1.23168,-76.58,1.3781,1.6131
0.7667,1.3775,1.4890,0.5944,-0.2270,-0.78096,-1.41129,-1.23111,-76.57,1.3776,1.6130
0.7750,1.3174,1.5129,0.2521,0.2247,-0.79125,-1.40516,-1.23080,-76.61,1.4377,1.6126
0.7833,1.1609,0.5736,0.1305,-0.1163,-0.80088,-1.39889,-1.23072,-76.75,1.3784,1.6119
0.7917,0.1844,1.1922,0.5863,-0.9978,-0.81003,-1.39299,-1.23086,-76.81,1.3070,1.6114
0.8000,0.2053,5.0258,0.7079,0.7709,-0.81746,-1.38925,-1.23122,-76.70,0.9987,1.6119
0.8083,5.5826,1.3872,3.4660,0.6842,-0.81904,-1.38863,-1.23090,-76.32,0.2033,1.6122
0.8167,2.5399,-0.0031,0.3724,0.5760,-0.82495,-1.38376,-1.23020,-75.92,0.9196,1.6110
0.8250,2.1261,0.0119,0.3837,1.3254,-0.83355,-1.37662,-1.23021,-75.88,1.3409,1.6093
0.8333,0.8575,0.0065,-1.1016,0.7474,-0.84395,-1.36814,-1.23111,-75.89,1.6101,1.6075
0.8417,6.1178,0.3752,-0.9076,0.9851,-0.85293,-1.36001,-1.23243,-75.53,1.4535,1.6053
0.8500,3.8115,1.7190,1.9568,-1.6268,-0.86039,-1.35538,-1.23180,-75.26,1.0535,1.6054
0.8583,4.2356,1.7220,1.1742,-1.0523,-0.86707,-1.35072,-1.23090,-74.74,0.9769,1.6051
0.8667,2.8731,1.6336,0.1423,-0.9305,-0.87434,-1.34466,-1.23008,-74.38,1.1359,1.6039
0.8750,3.9657,0.5754,-0.0897,-0.3231,-0.88281,-1.33707,-1.22936,-74.26,1.3649,1.6022
0.8833,3.5054,0.6098,-0.2647,-0.2033,-0.89111,-1.32898,-1.22829,-74.28,1.3908,1.6001
0.8917,3.0710,1.4718,-0.9450,-0.4569,-0.89971,-1.32033,-1.22792,-74.23,1.4643,1.5977
0.9000,1.1069,2.9755,-1.0853,-0.5765,-0.90866,-1.31129,-1.22868,-74.12,1.5264,1.5954
0.9083,0.5917,2.1640,-0.9130,0.6392,-0.91697,-1.30137,-1.22945,-74.08,1.5531,1.5920
0.9167,5.6561,0.1871,-1.0050,-1.2661,-0.92664,-1.29271,-1.23011,-73.93,1.5576,1.5905
0.9250,4.0232,0.5712,-0.1397,-1.2569,-0.93675,-1.28617,-1.22951,-73.50,1.4448,1.5911
0.9333,3.9999,0.5856,-0.7907,-1.6686,-0.94643,-1.27918,-1.22873,-73.20,1.4329,1.5912
0.9417,3.6306,1.2490,1.1689,-1.5415,-0.95341,-1.27288,-1.22673,-72.84,1.1277,1.5904
0.9500,3.6646,1.2079,0.6377,-1.5133,-0.96045,-1.26615,-1.22526,-72.56,1.1691,1.5892
0.9583,3.4175,1.2914,-0.4296,-0.4527,-0.96802,-1.25823,-1.22401,-72.37,1.3152,1.5875
0.9667,3.4462,-0.2682,0.3888,-0.8380,-0.97553,-1.24972,-1.22275,-72.34,1.3610,1.5854
0.9750,3.4109,0.2745,-0.1283,-0.6249,-0.98268,-1.24137,-1.22158,-72.30,1.3202,1.5832
0.9833,2.7771,0.9968,-0.8710,-0.2533,-0.99015,-1.23232,-1.22108,-72.22,1.4069,1.5808
0.9917,2.1840,1.5495,-1.5158,-0.5353,-0.99795,-1.22251,-1.22131,-72.05,1.5050,1.5781
1.0000,0.9422,2.9757,-1.1374,-1.2712,-1.00569,-1.21229,-1.22241,-71.78,1.5379,1.5751
1.0083,7.1978,1.6267,-1.9721,-2.1585,-1.01424,-1.20216,-1.22432,-71.48,1.5909,1.5729
1.0167,3.5919,0.3976,1.4678,-2.6703,-1.02315,-1.19486,-1.22330,-71.11,1.3818,1.5731
1.0250,4.2636,-0.8978,1.2620,-2.3467,-1.03075,-1.18832,-1.22198,-70.84,1.2030,1.5731
1.0333,4.4084,-0.7233,0.4768,-1.5092,-1.03840,-1.18078,-1.22090,-70.76,1.2893,1.5724
1.0417,4.0865,-0.3238,0.0084,-0.5412,-1.04662,-1.17213,-1.22012,-70.74,1.4315,1.5714
1.0500,3.5546,-2.1262,0.6296,-1.8112,-1.05507,-1.16314,-1.22003,-70.72,1.4810,1.5704
1.0583,3.5954,-1.5192,0.1634,-0.8522,-1.06266,-1.15372,-1.21961,-70.90,1.4515,1.5685
1.0667,3.2067,0.8410,-0.5816,-1.5553,-1.06982,-1.14435,-1.21911,-70.76,1.4149,1.5665
1.0750,3.2188,2.0401,-1.2811,-0.5624,-1.07623,-1.13496,-1.21859,-70.43,1.3651,1.5641
1.0833,1.6056,3.8018,-1.0287,-2.3564,-1.08208,-1.12590,-1.21888,-70.01,1.2943,1.5616
1.0917,1.4445,3.8228,-0.2107,0.1057,-1.08733,-1.11626,-1.21939,-69.67,1.3165,1.5583
1.1000,3.6969,4.0762,-0.0045,-0.4652,-1.09300,-1.10501,-1.21990,-69.48,1.5113,1.5543
1.1083,4.1661,-1.0403,1.3357,-1.9205,-1.10023,-1.09735,-1.21831,-69.02,1.2644,1.5539
1.1167,3.5978,0.3999,1.5322,-2.2840,-1.10651,-1.09089,-1.21667,-68.60,1.0821,1.5538
1.1250,3.1738,0.0831,1.2954,-1.8406,-1.11242,-1.08348,-1.21505,-68.47,1.1373,1.5529
1.1333,2.9666,0.5185,0.5031,-1.3345,-1.11855,-1.07498,-1.21373,-68.37,1.2576,1.5514
1.1417,2.9100,-0.6051,0.8620,-1.1720,-1.12450,-1.06572,-1.21241,-68.43,1.3206,1.5493
1.1500,2.3200,-0.3570,0.6433,-1.3912,-1.13018,-1.05628,-1.21132,-68.53,1.3216,1.5469
1.1583,2.1045,0.5647,-0.0315,-1.2644,-1.13608,-1.04655,-1.21067,-68.52,1.3655,1.5446
1.1667,1.9817,1.0011,-0.6766,-0.8908,-1.14187,-1.03610,-1.21042,-68.40,1.4333,1.5419
1.1750,2.0972,1.7822,-0.9489,-0.3828,-1.14747,-1.02513,-1.21070,-68.23,1.4786,1.5387
1.1833,0.4216,3.4730,-0.4610,-0.9985,-1.15317,-1.01339,-1.21201,-67.90,1.5653,1.5352
1.1917,3.6885,-3.7391,0.2850,-1.3129,-1.15936,-1.00182,-1.21245,-67.71,1.5746,1.5322
1.2000,3.5170,-1.4015,1.0551,-2.2149,-1.16567,-0.99358,-1.21051,-67.64,1.2455,1.5317
1.2083,3.1292,-0.7735,1.3935,-2.1195,-1.17147,-0.98567,-1.20902,-67.58,1.1768,1.5310
1.2167,2.8583,-0.4121,0.5946,-1.6175,-1.17731,-0.97676,-1.20770,-67.53,1.2788,1.5297
1.2250,2.0244,-1.0618,0.4057,-1.7423,-1.18309,-0.96687,-1.20682,-67.48,1.3751,1.5279
1.2333,2.4252,-0.9264,0.7517,-1.1164,-1.18811,-0.95767,-1.20576,-67.57,1.2571,1.5260
1.2417,2.0407,-0.0795,-0.0395,-1.0816,-1.19332,-0.94742,-1.20520,-67.57,1.3796,1.5237
1.2500,2.1297,0.2953,-0.8672,-1.0782,-1.19851,-0.93693,-1.20503,-67.48,1.4042,1.5213
1.2583,1.7652,1.0499,-1.0931,-0.9757,-1.20341,-0.92587,-1.20525,-67.30,1.4519,1.5184
1.2667,1.6788,1.9629,-0.4997,-0.9983,-1.20825,-0.91440,-1.20645,-66.98,1.4943,1.5153
1.2750,-0.3822,0.8923,-2.2252,-2.6946,-1.21295,-0.90269,-1.20879,-66.61,1.5143,1.5120
1.2833,3.5095,-2.5963,0.3443,-2.1950,-1.21835,-0.89275,-1.20771,-66.65,1.3576,1.5104
1.2917,3.4105,-1.5158,1.5433,-2.1832,-1.22404,-0.88390,-1.20642,-66.56,1.2620,1.5098
1.3000,2.5468,-1.5176,0.9847,-2.3540,-1.22953,-0.87444,-1.20525,-66.51,1.3133,1.5088
1.3083,2.5310,-1.7097,0.5643,-2.2061,-1.23494,-0.86441,-1.20449,-66.45,1.3668,1.5074
1.3167,2.3297,-1.8208,0.7839,-1.5884,-1.23940,-0.85443,-1.20348,-66.57,1.3118,1.5054
1.3250,1.9514,-1.1389,0.2169,-1.6800,-1.24399,-0.84381,-1.20310,-66.58,1.3881,1.5032
1.3333,2.7789,0.8754,-0.5232,-1.6009,-1.24847,-0.83308,-1.20281,-66.44,1.3958,1.5009
1.3417,2.5207,2.6608,-0.1968,-1.4189,-1.25224,-0.82259,-1.20282,-66.15,1.3378,1.4982
1.3500,1.9940,3.0737,-0.2782,-1.3581,-1.25534,-0.81175,-1.20315,-65.93,1.3522,1.4949
1.3583,1.2319,2.7376,-0.0206,-3.1356,-1.25807,-0.80042,-1.20375,-65.57,1.3995,1.4911
1.3667,4.0124,0.3844,0.0287,-0.3611,-1.26114,-0.79015,-1.20410,-65.35,1.2860,1.4882
1.3750,3.5433,0.2680,2.0222,-1.9172,-1.26584,-0.78205,-1.20277,-65.23,1.1231,1.4879
1.3833,1.8125,0.2705,1.3323,-1.7034,-1.27069,-0.77225,-1.20162,-65.30,1.3125,1.4869
1.3917,1.9398,0.5246,0.9313,-1.2367,-1.27524,-0.76196,-1.20073,-65.26,1.3503,1.4855
1.4000,1.6266,-1.2456,1.4895,-1.6205,-1.27917,-0.75178,-1.20008,-65.45,1.3097,1.4837
1.4083,2.7736,-0.6417,0.4936,-2.2906,-1.28260,-0.74137,-1.19947,-65.48,1.3146,1.4814
1.4167,1.6018,1.1292,0.0465,-1.9918,-1.28614,-0.73063,-1.19909,-65.37,1.3575,1.4792
1.4250,2.1920,2.1628,0.0706,-1.6348,-1.28924,-0.71971,-1.19912,-65.14,1.3617,1.4765
1.4333,2.0461,3.4024,0.2680,-1.9343,-1.29149,-0.70947,-1.19964,-64.78,1.2583,1.4735
1.4417,0.6567,3.9880,-0.0345,-2.4265,-1.29293,-0.69980,-1.20058,-64.51,1.1727,1.4702
1.4500,5.2023,-0.1972,-0.0002,-0.3789,-1.29439,-0.69009,-1.20107,-64.35,1.1791,1.4669
1.4583,2.9816,-0.2900,2.7127,-3.6140,-1.29866,-0.68189,-1.20017,-64.16,1.1097,1.4668
1.4667,2.1755,-2.7425,1.4496,-2.5609,-1.30283,-0.67185,-1.19895,-64.10,1.3041,1.4659
1.4750,2.2231,-1.3536,0.3375,-1.9168,-1.30649,-0.66152,-1.19801,-64.03,1.3149,1.4644
1.4833,2.2426,-2.2123,0.6986,-1.7525,-1.30963,-0.65076,-1.19716,-63.97,1.3455,1.4624
1.4917,2.1859,-1.6897,0.4793,-1.4760,-1.31200,-0.63997,-1.19627,-64.01,1.3254,1.4598
1.5000,2.3151,-1.0514,0.1820,-1.3299,-1.31441,-0.62871,-1.19586,-63.95,1.3819,1.4570
1.5083,2.7074,-0.6879,-0.6182,-0.6542,-1.31675,-0.61668,-1.19586,-63.85,1.4709,1.4540
1.5167,1.8500,0.2336,-0.7510,-0.7580,-1.31873,-0.60395,-1.19631,-63.63,1.5454,1.4504
1.5250,0.7496,2.5924,-0.0142,-0.7779,-1.31978,-0.59185,-1.19702,-63.32,1.4574,1.4464
1.5333,2.1174,1.2422,-0.0140,-1.5666,-1.32015,-0.58099,-1.19798,-63.10,1.3041,1.4423
1.5417,2.8062,-2.8073,2.2593,-3.2832,-1.32308,-0.57119,-1.19704,-63.07,1.2274,1.4411
1.5500,1.6974,-1.9059,1.3557,-2.6603,-1.32624,-0.56103,-1.19566,-63.08,1.2769,1.4400
1.5583,2.6605,-1.3161,1.1278,-1.4685,-1.32875,-0.55104,-1.19446,-63.07,1.2362,1.4385
1.5667,1.6502,-1.0196,1.1091,-1.5093,-1.33106,-0.54021,-1.19371,-62.99,1.3293,1.4365
1.5750,1.1033,-1.4391,0.8122,-1.4480,-1.33248,-0.52941,-1.19278,-63.10,1.3073,1.4338
1.5833,1.6870,-1.1476,0.3591,-0.9670,-1.33383,-0.51806,-1.19219,-63.16,1.3714,1.4309
1.5917,1.7334,-0.5840,-0.3104,-0.4033,-1.33498,-0.50582,-1.19199,-63.20,1.4752,1.4276
1.6000,1.2751,0.0969,-0.3770,-0.4960,-1.33562,-0.49346,-1.19219,-63.16,1.4846,1.4239
1.6083,1.2852,0.9003,0.1165,-0.5592,-1.33570,-0.48150,-1.19301,-62.96,1.4353,1.4198
1.6167,1.3257,2.1861,0.1106,-0.4312,-1.33512,-0.46967,-1.19416,-62.73,1.4213,1.4153
1.6250,1.4057,-2.4006,1.7819,-0.4195,-1.33547,-0.45931,-1.19381,-62.88,1.2448,1.4123
1.6333,1.6336,-1.7497,1.7108,-1.5204,-1.33774,-0.44951,-1.19238,-63.00,1.2066,1.4112
1.6417,1.1337,-0.9562,1.3734,-1.1412,-1.33974,-0.43909,-1.19132,-63.09,1.2731,1.4099
1.6500,1.2400,-0.1315,0.6772,-0.2376,-1.34136,-0.42842,-1.19088,-63.22,1.2946,1.4081
1.6583,0.0912,-1.5975,0.7068,-0.9935,-1.34237,-0.41709,-1.19052,-63.36,1.3650,1.4057
1.6667,1.0220,-0.5036,0.8338,-0.0821,-1.34279,-0.40591,-1.19038,-63.55,1.3432,1.4028
1.6750,1.3975,0.3141,0.4632,1.0841,-1.34283,-0.39382,-1.19046,-63.76,1.4510,1.3994
1.6833,1.1884,0.4915,-0.0427,1.6120,-1.34251,-0.38121,-1.19085,-63.93,1.5130,1.3956
1.6917,0.5689,0.4146,0.0045,1.5973,-1.34167,-0.36882,-1.19135,-64.13,1.4910,1.3914
1.7000,-0.0627,0.7249,0.0032,1.5788,-1.34064,-0.35678,-1.19248,-64.37,1.4496,1.3873
1.7083,-0.3691,0.7558,-0.0302,1.7924,-1.33915,-0.34546,-1.19399,-64.69,1.3699,1.3830
1.7167,1.0915,-1.2294,0.0168,2.0798,-1.33796,-0.33538,-1.19545,-65.20,1.2183,1.3794
1.7250,2.1569,-2.4633,0.0090,3.0292,-1.33835,-0.32910,-1.19542,-65.92,0.7550,1.3782
1.7333,2.0470,-2.5272,2.2634,2.2614,-1.33753,-0.32439,-1.19677,-67.05,0.5743,1.3763
1.7417,0.8698,-2.8507,1.2780,1.7947,-1.33707,-0.31852,-1.19770,-68.00,0.7056,1.3745
1.7500,-0.1491,-2.9122,2.3726,1.7366,-1.33652,-0.31152,-1.19868,-68.81,0.8428,1.3724
1.7583,-1.3973,-2.0561,2.3544,1.3212,-1.33632,-0.30386,-1.20008,-69.50,0.9201,1.3704
1.7667,-1.1779,-1.8414,1.7485,1.9831,-1.33586,-0.29592,-1.20210,-70.19,0.9539,1.3682
1.7750,-1.7777,-1.7438,2.3370,1.5378,-1.33549,-0.28765,-1.20472,-70.93,0.9933,1.3661
1.7833,-2.4900,-1.1382,2.9972,1.0654,-1.33540,-0.27792,-1.20863,-71.70,1.1681,1.3640
1.7917,-2.7803,-0.7848,2.5186,1.1117,-1.33500,-0.26662,-1.21346,-72.51,1.3564,1.3614
1.8000,-3.7112,-1.3747,1.7564,0.4203,-1.33487,-0.25411,-1.22047,-73.23,1.5020,1.3588
1.8083,-2.5718,-1.2509,1.7126,2.9182,-1.33515,-0.24030,-1.22918,-74.02,1.6576,1.3566
1.8167,2.6162,0.2083,1.0189,-0.0946,-1.33261,-0.23124,-1.23517,-75.78,1.1292,1.3525
1.8250,0.8796,-0.8552,0.6191,1.7513,-1.33203,-0.22431,-1.23741,-77.33,0.8343,1.3508
1.8333,0.1974,-1.8080,0.0144,-0.5756,-1.33282,-0.21899,-1.23744,-77.67,0.6451,1.3507
1.8417,4.4295,-0.1974,0.0299,1.4874,-1.33279,-0.21556,-1.23740,-78.19,0.4114,1.3501
1.8500,6.7721,-0.2441,0.0300,3.3131,-1.33627,-0.21095,-1.23732,-78.77,0.6934,1.3528
1.8583,6.6255,-1.3830,4.0172,2.0187,-1.34205,-0.20705,-1.23692,-79.57,0.8358,1.3579
1.8667,2.7462,0.0112,2.1921,2.1324,-1.34674,-0.20348,-1.23507,-80.84,0.7081,1.3620
1.8750,2.9639,0.0023,2.0341,2.6793,-1.35173,-0.20022,-1.23401,-82.35,0.7150,1.3665
1.8833,2.1530,-0.0265,2.6143,2.0307,-1.35711,-0.19753,-1.23382,-84.42,0.7219,1.3714
1.8917,1.2303,0.0112,1.3870,1.9092,-1.36287,-0.19540,-1.23398,-86.81,0.7367,1.3768
1.9000,0.4793,0.0009,0.2737,1.3537,-1.36410,-0.19479,-1.23442,-87.39,0.1653,1.3779
1.9083,0.0439,-0.0043,-0.0019,0.9087,-1.36325,-0.19488,-1.23490,-86.99,0.1033,1.3771
1.9167,-0.0004,-0.0028,-0.0004,1.3677,-1.36254,-0.19503,-1.23524,-86.66,0.0873,1.3764
1.9250,0.0119,0.0106,0.0118,0.8102,-1.36223,-0.19515,-1.23537,-86.48,0.0395,1.3761
1.9333,0.2532,0.0111,0.0123,0.9550,-1.36212,-0.19521,-1.23541,-86.38,0.0153,1.3760
1.9417,4.7158,-0.0124,-0.0059,2.5994,-1.36328,-0.19503,-1.23489,-86.97,0.1414,1.3772
