sim_time,torque_FL,torque_FR,torque_BL,torque_BR,x,y,z,yaw_deg,actual_speed_mps,heading_correction_rads
1.0500,3.5960,0.4363,3.2725,2.3401,-0.37487,-1.62489,-1.20595,-88.77,0.0171,0.0000
1.0583,2.4580,0.2707,2.4175,1.7282,-0.37476,-1.62465,-1.20589,-88.82,0.0319,0.0000
1.0667,3.1499,0.2216,3.5327,1.3361,-0.37449,-1.62423,-1.20584,-88.97,0.0596,0.0000
1.0750,2.2850,0.1463,2.7152,1.8841,-0.37417,-1.62366,-1.20587,-89.12,0.0782,0.0000
1.0833,2.8774,0.3035,1.8703,1.5923,-0.37411,-1.62354,-1.20588,-89.12,0.0158,0.0000
1.0917,2.7785,0.5074,1.7454,1.6742,-0.37404,-1.62342,-1.20593,-89.12,0.0168,0.0000
1.1000,5.1102,3.9146,2.6003,3.0748,-0.37402,-1.62357,-1.20568,-89.13,0.0177,0.0000
1.1083,4.8709,2.8223,1.4089,2.1529,-0.37430,-1.62421,-1.20536,-88.97,0.0842,0.0000
1.1167,4.9600,3.7131,3.0577,1.8615,-0.37455,-1.62474,-1.20507,-88.82,0.0701,0.0000
1.1250,4.9246,3.4333,3.1484,1.6717,-0.37482,-1.62529,-1.20480,-88.65,0.0739,0.0000
1.1333,5.0690,3.2159,3.3307,1.3088,-0.37510,-1.62581,-1.20455,-88.47,0.0705,0.0000
1.1417,5.3511,2.9345,3.3056,1.8775,-0.37529,-1.62622,-1.20434,-88.33,0.0549,0.0000
1.1500,5.0057,1.0027,2.7708,1.5799,-0.37608,-1.62654,-1.20413,-88.16,0.1021,0.0000
1.1583,1.8952,0.3717,0.6720,0.5280,-0.37925,-1.62639,-1.20371,-88.12,0.3811,0.0000
1.1667,6.1644,0.9546,2.5649,0.3154,-0.38156,-1.62651,-1.20338,-88.05,0.2777,0.0000
1.1750,3.5228,0.3079,1.8138,0.6670,-0.38151,-1.62609,-1.20317,-87.91,0.0509,0.0000
1.1833,3.9401,0.1256,0.9489,0.4182,-0.38169,-1.62519,-1.20290,-87.71,0.1101,0.0000
1.1917,2.3045,0.0036,0.7179,0.5067,-0.38182,-1.62407,-1.20264,-87.54,0.1354,0.0000
1.2000,1.7717,0.0006,-0.0499,0.4136,-0.38314,-1.62238,-1.20239,-87.49,0.2564,0.0000
1.2083,1.6838,0.0003,-0.1240,0.5664,-0.38536,-1.62093,-1.20215,-87.47,0.3187,0.0000
1.2167,1.2163,0.0016,-0.1783,0.6782,-0.38860,-1.61977,-1.20197,-87.39,0.4127,0.0000
1.2250,1.6051,0.0017,-0.4202,0.6037,-0.39266,-1.61868,-1.20187,-87.38,0.5045,0.0000
1.2333,0.5684,0.0016,-0.4757,0.2968,-0.39721,-1.61755,-1.20185,-87.39,0.5624,0.0000
1.2417,0.8831,0.0020,-0.8493,0.5544,-0.40214,-1.61627,-1.20197,-87.41,0.6113,0.0000
1.2500,0.3764,0.0028,-0.5444,0.1152,-0.40773,-1.61471,-1.20228,-87.40,0.6968,0.0000
1.2583,-0.1389,0.3894,-0.5093,0.0065,-0.41416,-1.61223,-1.20291,-87.44,0.8265,0.0000
1.2667,-1.0781,2.0434,-1.2928,-0.0111,-0.41909,-1.60993,-1.20350,-87.54,0.6534,0.0000
1.2750,-0.6159,0.7777,-1.0736,0.0394,-0.42258,-1.60886,-1.20400,-87.68,0.4384,0.0000
1.2833,-0.4855,0.5848,-1.5572,0.5471,-0.42603,-1.60787,-1.20461,-87.75,0.4295,0.0000
1.2917,0.7508,3.3721,0.1216,1.3522,-0.42853,-1.60710,-1.20453,-87.76,0.3140,0.0000
1.3000,0.4562,2.1544,-0.0013,1.5526,-0.43049,-1.60660,-1.20438,-87.74,0.2435,0.0000
1.3083,0.5693,3.0350,-0.0008,1.7653,-0.43201,-1.60630,-1.20426,-87.70,0.1855,0.0000
1.3167,0.2821,1.7641,0.0001,1.3560,-0.43327,-1.60615,-1.20417,-87.64,0.1526,0.0000
1.3250,0.6500,3.0940,0.0018,1.2029,-0.43453,-1.60608,-1.20411,-87.57,0.1519,0.0000
1.3333,1.8275,3.3239,0.0085,2.1092,-0.43573,-1.60567,-1.20407,-87.56,0.1517,0.0000
1.3417,2.3838,2.3439,-0.0054,1.3976,-0.43678,-1.60565,-1.20405,-87.34,0.1262,0.0000
1.3500,1.9631,1.8025,-0.0021,1.4992,-0.43781,-1.60579,-1.20408,-87.10,0.1249,0.0000
1.3583,1.8424,1.6687,-0.0012,1.1999,-0.43890,-1.60604,-1.20419,-86.78,0.1339,0.0000
1.3667,1.7095,1.3477,-0.0035,1.1684,-0.44003,-1.60638,-1.20437,-86.44,0.1416,0.0000
1.3750,1.3713,1.7808,0.0041,0.8094,-0.44130,-1.60653,-1.20463,-86.06,0.1530,0.0000
1.3833,1.3783,1.5105,-0.0921,0.7032,-0.44268,-1.60670,-1.20498,-85.67,0.1668,0.0000
1.3917,1.6549,5.0227,0.0614,0.4034,-0.44418,-1.60671,-1.20530,-85.31,0.1810,0.0000
1.4000,1.0360,3.2233,0.0555,-0.4293,-0.44675,-1.60678,-1.20519,-85.20,0.3078,0.0000
1.4083,1.1549,3.0294,-0.1385,0.3185,-0.44948,-1.60639,-1.20512,-85.08,0.3315,0.0000
1.4167,0.9995,3.0906,-0.0218,-0.4307,-0.45269,-1.60593,-1.20511,-84.93,0.3893,0.0000
1.4250,0.8288,2.9469,0.0008,-0.7326,-0.45614,-1.60539,-1.20515,-84.76,0.4183,0.0000
1.4333,0.8267,3.0971,0.0024,-0.9217,-0.45967,-1.60478,-1.20526,-84.58,0.4301,0.0000
1.4417,0.6860,2.5957,-0.0027,-1.0556,-0.46329,-1.60419,-1.20543,-84.39,0.4399,0.0000
1.4500,1.7839,2.9305,0.0060,-1.0924,-0.46693,-1.60353,-1.20567,-84.20,0.4439,0.0000
1.4583,1.3191,3.1095,0.0336,1.9651,-0.47018,-1.60265,-1.20558,-84.15,0.4045,0.0000
1.4667,1.7342,2.8611,0.1025,2.7630,-0.47306,-1.60164,-1.20521,-84.19,0.3661,0.0000
1.4750,1.2999,2.9687,0.1923,2.5246,-0.47606,-1.60055,-1.20488,-84.21,0.3834,0.0000
1.4833,1.2235,2.9605,0.2507,2.6467,-0.47913,-1.59938,-1.20458,-84.23,0.3940,0.0000
1.4917,1.9836,0.7595,1.0461,0.7774,-0.48204,-1.59863,-1.20409,-84.28,0.3607,0.0000
1.5000,2.6219,0.3386,1.1076,1.3757,-0.48481,-1.59791,-1.20365,-84.30,0.3431,0.0000
1.5083,2.4741,0.4477,1.0226,1.3074,-0.48769,-1.59719,-1.20323,-84.30,0.3560,0.0000
1.5167,2.2595,0.1990,0.4974,1.0415,-0.49064,-1.59642,-1.20284,-84.29,0.3660,0.0000
1.5250,2.0409,0.0504,0.5583,1.1010,-0.49363,-1.59556,-1.20250,-84.30,0.3740,0.0000
1.5333,5.3023,0.0142,1.3483,0.7028,-0.49408,-1.59552,-1.20231,-84.15,0.0541,0.0000
1.5417,2.8318,-0.0026,2.1072,1.0497,-0.49420,-1.59507,-1.20211,-84.03,0.0554,0.0000
1.5500,3.4082,0.0012,2.2471,0.5985,-0.49417,-1.59406,-1.20195,-83.95,0.1208,0.0000
1.5583,2.6294,-0.0009,0.8297,1.2310,-0.49436,-1.59209,-1.20182,-83.79,0.2384,0.0000
1.5667,0.7915,0.0013,0.1238,0.5347,-0.49605,-1.58958,-1.20170,-83.86,0.3627,0.0000
1.5750,0.2062,0.0010,0.1885,0.3743,-0.49838,-1.58736,-1.20166,-83.97,0.3868,0.0000
1.5833,0.0308,0.0009,0.0642,0.3321,-0.50121,-1.58522,-1.20171,-84.09,0.4257,0.0000
1.5917,-0.3717,0.0031,0.0191,0.2210,-0.50459,-1.58293,-1.20189,-84.21,0.4900,0.0000
1.6000,-0.3610,0.0025,0.1006,0.0025,-0.50862,-1.58002,-1.20227,-84.37,0.5966,0.0000
1.6083,-0.8550,0.1334,-0.1220,0.0067,-0.51352,-1.57603,-1.20299,-84.55,0.7583,0.0000
1.6167,-1.5961,-0.1673,-1.2116,-0.0004,-0.51879,-1.57335,-1.20367,-84.83,0.7098,0.0000
1.6250,-1.4885,0.6165,-0.7294,0.0013,-0.52319,-1.57274,-1.20431,-84.99,0.5327,0.0000
1.6333,-0.7297,0.6318,-3.4749,-0.0968,-0.52664,-1.57240,-1.20492,-85.08,0.4154,0.0000
1.6417,1.9836,0.7596,-0.3795,0.7920,-0.52890,-1.57170,-1.20491,-84.83,0.2844,0.0000
1.6500,0.9788,1.6357,0.2730,1.2099,-0.53104,-1.57110,-1.20514,-84.54,0.2671,0.0000
1.6583,1.6662,2.1699,0.1334,1.8005,-0.53246,-1.57059,-1.20503,-84.36,0.1802,0.0000
1.6667,1.5325,1.2643,0.0040,1.4300,-0.53355,-1.57021,-1.20497,-84.25,0.1390,0.0000
1.6750,1.7892,2.3256,-0.0009,2.1266,-0.53508,-1.56957,-1.20494,-84.18,0.1996,0.0000
1.6833,2.3686,0.8514,0.0148,0.9798,-0.53726,-1.56856,-1.20495,-84.02,0.2882,0.0000
1.6917,2.3160,0.7067,0.0125,1.0910,-0.53958,-1.56747,-1.20501,-83.85,0.3074,0.0000
1.7000,1.8880,3.8963,-0.0321,2.0045,-0.54207,-1.56643,-1.20511,-83.75,0.3242,0.0000
1.7083,1.1106,3.0081,-0.0017,1.5923,-0.54497,-1.56512,-1.20473,-83.80,0.3810,0.0000
1.7167,1.3204,2.9513,-0.0010,1.6375,-0.54809,-1.56391,-1.20434,-83.84,0.4018,0.0000
1.7250,1.3646,5.8604,0.0042,1.9237,-0.54876,-1.56424,-1.20414,-83.68,0.0904,0.0000
1.7333,1.0985,5.4523,0.0047,1.4570,-0.54896,-1.56474,-1.20398,-83.51,0.0646,0.0000
1.7417,0.7288,3.7739,-0.0042,1.2003,-0.54913,-1.56530,-1.20378,-83.31,0.0701,0.0000
1.7500,1.0583,6.2420,0.0087,0.8456,-0.54928,-1.56590,-1.20364,-83.13,0.0738,0.0000
1.7583,0.9745,4.2655,0.0053,1.5246,-0.54930,-1.56636,-1.20350,-83.00,0.0552,0.0000
1.7667,2.1272,2.4912,0.0009,1.8633,-0.55057,-1.56687,-1.20326,-82.98,0.1642,0.0000
1.7750,2.4550,3.9957,0.0014,1.4860,-0.55206,-1.56705,-1.20303,-82.82,0.1804,0.0000
1.7833,1.4686,2.7280,-0.0001,1.1748,-0.55382,-1.56747,-1.20281,-82.59,0.2174,0.0000
1.7917,1.6713,3.0881,0.0011,0.1926,-0.55556,-1.56739,-1.20266,-82.42,0.2088,0.0000
1.8000,2.0250,0.8686,0.0249,0.8226,-0.55813,-1.56656,-1.20250,-82.30,0.3242,0.0000
1.8083,1.6361,1.2180,0.0270,-0.3143,-0.56155,-1.56546,-1.20245,-82.18,0.4312,0.0000
1.8167,0.1184,0.8260,-0.0044,-0.1768,-0.56592,-1.56432,-1.20249,-82.10,0.5415,0.0000
1.8250,1.3651,2.9092,0.0047,-0.6002,-0.56991,-1.56252,-1.20261,-81.80,0.5260,0.0000
1.8333,-0.0553,1.9009,0.0098,-0.5143,-0.57453,-1.56110,-1.20281,-81.62,0.5796,0.0000
1.8417,1.0336,1.0451,-0.0401,-1.1944,-0.57876,-1.55925,-1.20311,-81.30,0.5542,0.0000
1.8500,0.0497,0.8702,-0.2135,-0.5164,-0.58346,-1.55786,-1.20350,-81.13,0.5882,0.0000
1.8583,1.4140,0.3165,0.9228,0.2238,-0.58649,-1.55623,-1.20339,-81.13,0.4133,0.0000
1.8667,2.6407,0.0910,-0.0503,0.3003,-0.58895,-1.55538,-1.20318,-81.27,0.3113,0.0000
1.8750,2.2267,0.0255,-0.6360,-0.1342,-0.59169,-1.55432,-1.20300,-81.45,0.3526,0.0000
1.8833,1.4445,0.0009,1.5218,1.4079,-0.59438,-1.55340,-1.20288,-81.80,0.3413,0.0000
1.8917,-0.4176,0.0057,0.9962,0.6029,-0.59668,-1.55084,-1.20279,-81.82,0.4130,0.0000
1.9000,-0.3072,0.0003,1.4037,0.7188,-0.59954,-1.54889,-1.20283,-82.03,0.4154,0.0000
1.9083,-0.6124,-0.0065,1.3615,0.2809,-0.60179,-1.54651,-1.20295,-82.24,0.3931,0.0000
1.9167,0.7767,-0.0079,1.3285,1.6802,-0.60312,-1.54456,-1.20314,-82.36,0.2832,0.0000
1.9250,0.7820,-0.0488,0.4882,2.1523,-0.60322,-1.54450,-1.20329,-82.22,0.0134,0.0000
1.9333,1.5214,0.0041,2.3221,0.9202,-0.60339,-1.54425,-1.20363,-82.01,0.0360,0.0000
1.9417,2.1213,0.0400,0.4801,0.8889,-0.60378,-1.54361,-1.20399,-81.72,0.0903,0.0000
1.9500,1.2619,0.0111,1.4062,1.6277,-0.60416,-1.54276,-1.20443,-81.68,0.1123,0.0000
