target_r,target_z,ee_pitch_deg,solution_idx,j2_deg,j3_deg,j4_deg,ee_r_m,ee_z_m,tau_j2,tau_j3,tau_j4,tau_max,tip_worst_margin,tip_worst_j1_deg,tip_stable_all,tip_n_stable,tip_n_total
0.05,-0.23194,-60.0,0,-150.396,160.885,-70.489,0.05,-0.23194,1.5907,-10.1826,-0.9298,10.1826,0.07402,90,True,24,24
0.05,-0.23194,-45.0,0,-158.887,158.201,-44.314,0.05,-0.23194,1.9076,-10.7243,-1.315,10.7243,0.07269,90,True,24,24
0.05,-0.23194,-30.0,0,-163.638,154.653,-21.015,0.05,-0.23194,2.0874,-10.905,-1.6105,10.905,0.07194,90,True,24,24
0.05,-0.23194,0.0,0,-164.095,146.746,17.348,0.05,-0.23194,2.1809,-10.8416,-1.8596,10.8416,0.07155,90,True,24,24
0.05,-0.19304,-45.0,0,-158.154,164.102,-50.948,0.05,-0.19304,1.8941,-10.6743,-1.315,10.6743,0.07275,90,True,24,24
0.05,-0.19304,-30.0,0,-165.268,160.384,-25.116,0.05,-0.19304,2.1094,-10.9863,-1.6105,10.9863,0.07185,90,True,24,24
0.05,-0.19304,0.0,0,-166.888,152.436,14.453,0.05,-0.19304,2.216,-10.9718,-1.8596,10.9718,0.0714,90,True,24,24
0.05,-0.19304,30.0,0,-160.202,145.361,44.841,0.05,-0.19304,2.0339,-10.7066,-1.6105,10.7066,0.07216,90,True,24,24
0.05,-0.19304,45.0,0,-155.528,142.481,58.047,0.05,-0.19304,1.8423,-10.482,-1.315,10.482,0.07297,90,True,24,24
0.05,-0.15414,0.0,0,-169.669,158.054,11.614,0.05,-0.15414,2.2443,-11.077,-1.8596,11.077,0.07128,90,True,24,24
0.05,-0.15414,30.0,0,-162.419,151.14,41.278,0.05,-0.15414,2.0696,-10.8388,-1.6105,10.8388,0.07201,90,True,24,24
0.05,-0.15414,45.0,0,-157.26,148.34,53.919,0.05,-0.15414,1.8771,-10.6112,-1.315,10.6112,0.07282,90,True,24,24
0.05,-0.15414,60.0,0,-151.645,146.064,65.581,0.05,-0.15414,1.621,-10.2952,-0.9298,10.2952,0.07389,90,True,24,24
0.05,0.00145,-90.0,1,120.746,-165.46,-45.287,0.05,0.00145,0.2355,-6.6871,-0.0,6.6871,0.0797,90,True,24,24
0.05,0.00145,-60.0,1,140.86,-169.587,-31.273,0.05,0.00145,1.3207,-9.1817,-0.9298,9.1817,0.07515,90,True,24,24
0.05,0.00145,-45.0,1,151.055,-171.918,-24.138,0.05,0.00145,1.7414,-10.108,-1.315,10.108,0.07339,90,True,24,24
0.05,0.00145,-30.0,1,161.439,-174.361,-17.079,0.05,0.00145,2.0543,-10.7822,-1.6105,10.7822,0.07208,90,True,24,24
0.05,0.00145,30.0,0,-160.466,174.909,15.556,0.05,0.00145,2.0384,-10.7231,-1.6105,10.7231,0.07214,90,True,24,24
0.05,0.04035,-90.0,1,131.126,-159.885,-61.241,0.05,0.04035,0.6568,-8.2493,-0.0,8.2493,0.07793,90,True,24,24
0.05,0.04035,-60.0,1,148.948,-163.292,-45.655,0.05,0.04035,1.554,-10.0464,-0.9298,10.0464,0.07417,90,True,24,24
0.05,0.04035,-45.0,1,157.605,-165.498,-37.106,0.05,0.04035,1.8837,-10.6358,-1.315,10.6358,0.07279,90,True,24,24
0.05,0.04035,-30.0,1,165.861,-168.016,-27.844,0.05,0.04035,2.1168,-11.0138,-1.6105,11.0138,0.07182,90,True,24,24
0.05,0.04035,0.0,1,178.292,-174.156,-4.135,0.05,0.04035,2.2897,-11.2451,-1.8596,11.2451,0.07109,90,True,24,24
0.05,0.07925,-90.0,1,136.375,-154.269,-72.106,0.05,0.07925,0.8471,-8.9548,-0.0,8.9548,0.07713,90,True,24,24
0.05,0.07925,-60.0,1,151.619,-157.345,-54.273,0.05,0.07925,1.6204,-10.2928,-0.9298,10.2928,0.07389,90,True,24,24
0.05,0.07925,-45.0,1,158.888,-159.556,-44.332,0.05,0.07925,1.9076,-10.7243,-1.315,10.7243,0.07269,90,True,24,24
0.05,0.07925,-30.0,1,165.634,-162.187,-33.448,0.05,0.07925,2.114,-11.0034,-1.6105,11.0034,0.07183,90,True,24,24
0.05,0.07925,0.0,1,175.11,-168.715,-6.396,0.05,0.07925,2.2805,-11.2111,-1.8596,11.2111,0.07113,90,True,24,24
0.05,0.11815,-90.0,1,138.945,-148.593,-80.352,0.05,0.11815,0.934,-9.2769,-0.0,9.2769,0.07677,90,True,24,24
0.05,0.11815,-60.0,1,152.147,-151.486,-60.661,0.05,0.11815,1.6329,-10.3392,-0.9298,10.3392,0.07384,90,True,24,24
0.05,0.11815,-45.0,1,158.43,-153.727,-49.703,0.05,0.11815,1.8992,-10.6933,-1.315,10.6933,0.07273,90,True,24,24
0.05,0.11815,-30.0,1,164.208,-156.45,-37.758,0.05,0.11815,2.0954,-10.9344,-1.6105,10.9344,0.0719,90,True,24,24
0.05,0.11815,0.0,1,172.252,-163.202,-9.05,0.05,0.11815,2.2647,-11.1525,-1.8596,11.1525,0.0712,90,True,24,24
0.05,0.11815,30.0,1,164.363,-171.759,37.396,0.05,0.11815,2.0975,-10.9422,-1.6105,10.9422,0.0719,90,True,24,24
0.05,0.11815,45.0,1,121.952,-179.102,102.15,0.05,0.11815,0.7466,-6.4193,-1.315,6.4193,0.07756,90,True,24,24
0.05,0.11815,90.0,0,3.962,178.037,-91.999,0.05,0.11815,-4.1042,9.4043,0.0,9.4043,0.06349,90,True,24,24
0.05,0.15704,-90.0,1,139.946,-142.838,-87.108,0.05,0.15704,0.9666,-9.398,-0.0,9.398,0.07663,90,True,24,24
0.05,0.15704,-60.0,1,151.576,-145.625,-65.951,0.05,0.15704,1.6194,-10.2891,-0.9298,10.2891,0.0739,90,True,24,24
0.05,0.15704,-45.0,1,157.145,-147.905,-54.239,0.05,0.15704,1.8749,-10.6029,-1.315,10.6029,0.07283,90,True,24,24
0.05,0.15704,-30.0,1,162.262,-150.711,-41.551,0.05,0.15704,2.0672,-10.8299,-1.6105,10.8299,0.07202,90,True,24,24
0.05,0.15704,0.0,1,169.461,-157.638,-11.824,0.05,0.15704,2.2425,-11.07,-1.8596,11.07,0.07129,90,True,24,24
0.05,0.15704,30.0,1,166.006,-165.732,29.726,0.05,0.15704,2.1186,-11.0204,-1.6105,11.0204,0.07181,90,True,24,24
0.05,0.15704,45.0,0,54.577,169.844,-179.42,0.05,0.15704,-2.4426,5.4059,-1.315,5.4059,0.07045,90,True,24,24
0.05,0.15704,45.0,1,154.18,-169.844,60.663,0.05,0.15704,1.8136,-10.3755,-1.315,10.3755,0.07309,90,True,24,24
0.05,0.15704,60.0,0,51.224,173.388,-164.612,0.05,0.15704,-2.7114,5.769,-0.9298,5.769,0.06932,90,True,24,24
0.05,0.15704,60.0,1,130.104,-173.388,103.284,0.05,0.15704,0.9427,-7.7799,-0.9298,7.7799,0.07673,90,True,24,24
0.05,0.15704,90.0,0,4.578,172.266,-86.844,0.05,0.15704,-4.1019,9.3957,-0.0,9.3957,0.0635,90,True,24,24
0.05,0.15704,90.0,1,91.332,-172.266,170.934,0.05,0.15704,-1.168,-1.4828,-0.0,1.4828,0.07579,90,True,24,24
0.05,0.19594,-90.0,1,139.941,-136.985,-92.956,0.05,0.19594,0.9665,-9.3975,0.0,9.3975,0.07663,90,True,24,24
0.05,0.19594,-60.0,1,150.349,-139.714,-70.634,0.05,0.19594,1.5895,-10.1782,-0.9298,10.1782,0.07402,90,True,24,24
0.05,0.19594,-45.0,1,155.384,-142.041,-58.343,0.05,0.19594,1.8393,-10.471,-1.315,10.471,0.07298,90,True,24,24
0.05,0.19594,-30.0,1,160.028,-144.927,-45.101,0.05,0.19594,2.031,-10.6955,-1.6105,10.6955,0.07217,90,True,24,24
0.05,0.19594,0.0,1,166.681,-152.014,-14.666,0.05,0.19594,2.2136,-10.963,-1.8596,10.963,0.07141,90,True,24,24
0.05,0.19594,30.0,0,44.166,159.956,-174.122,0.05,0.19594,-2.7354,6.9777,-1.6105,6.9777,0.06922,90,True,24,24
0.05,0.19594,30.0,1,165.168,-159.956,24.788,0.05,0.19594,2.1081,-10.9816,-1.6105,10.9816,0.07185,90,True,24,24
0.05,0.19594,45.0,0,41.674,163.655,-160.329,0.05,0.19594,-2.9239,7.1904,-1.315,7.1904,0.06843,90,True,24,24
0.05,0.19594,45.0,1,158.291,-163.655,50.365,0.05,0.19594,1.8967,-10.6837,-1.315,10.6837,0.07274,90,True,24,24
0.05,0.19594,60.0,0,35.028,166.513,-141.54,0.05,0.19594,-3.2653,7.823,-0.9298,7.823,0.067,90,True,24,24
0.05,0.19594,60.0,1,145.822,-166.513,80.691,0.05,0.19594,1.4694,-9.7328,-0.9298,9.7328,0.07453,90,True,24,24
0.05,0.19594,90.0,0,6.927,166.704,-83.631,0.05,0.19594,-4.0901,9.3519,-0.0,9.3519,0.06355,90,True,24,24
0.05,0.19594,90.0,1,117.227,-166.704,139.477,0.05,0.19594,0.081,-6.1142,-0.0,6.1142,0.08034,90,True,24,24
0.05,0.23484,-90.0,1,139.242,-131.013,-98.229,0.05,0.23484,0.9437,-9.3131,-0.0,9.3131,0.07673,90,True,24,24
0.05,0.23484,-60.0,1,148.681,-133.717,-74.964,0.05,0.23484,1.547,-10.0207,-0.9298,10.0207,0.0742,90,True,24,24
0.05,0.23484,-45.0,1,153.308,-136.099,-62.209,0.05,0.23484,1.7942,-10.3037,-1.315,10.3037,0.07317,90,True,24,24
0.05,0.23484,-30.0,1,157.603,-139.068,-48.535,0.05,0.23484,1.987,-10.5324,-1.6105,10.5324,0.07236,90,True,24,24
0.05,0.23484,0.0,1,163.885,-146.319,-17.566,0.05,0.23484,2.178,-10.8308,-1.8596,10.8308,0.07156,90,True,24,24
0.05,0.23484,30.0,0,39.829,154.226,-164.055,0.05,0.23484,-2.8811,7.5178,-1.6105,7.5178,0.06861,90,True,24,24
0.05,0.23484,30.0,1,163.497,-154.226,20.729,0.05,0.23484,2.0854,-10.8976,-1.6105,10.8976,0.07195,90,True,24,24
0.05,0.23484,45.0,0,36.393,157.766,-149.159,0.05,0.23484,-3.0907,7.8091,-1.315,7.8091,0.06774,90,True,24,24
0.05,0.23484,45.0,1,158.871,-157.766,43.895,0.05,0.23484,1.9073,-10.7232,-1.315,10.7232,0.07269,90,True,24,24
0.05,0.23484,60.0,0,30.023,160.441,-130.464,0.05,0.23484,-3.4003,8.3237,-0.9298,8.3237,0.06644,90,True,24,24
0.05,0.23484,60.0,1,150.601,-160.441,69.84,0.05,0.23484,1.5957,-10.2014,-0.9298,10.2014,0.074,90,True,24,24
0.05,0.23484,90.0,0,9.481,161.136,-80.617,0.05,0.23484,-4.0718,9.2841,-0.0,9.2841,0.06362,90,True,24,24
0.05,0.23484,90.0,1,129.381,-161.136,121.755,0.05,0.23484,0.59,-8.0013,-0.0,8.0013,0.07821,90,True,24,24
0.05,0.27374,-90.0,1,138.029,-124.896,-103.133,0.05,0.27374,0.9035,-9.1639,-0.0,9.1639,0.0769,90,True,24,24
0.05,0.27374,-60.0,1,146.689,-127.602,-79.087,0.05,0.27374,1.4936,-9.8225,-0.9298,9.8225,0.07443,90,True,24,24
0.05,0.27374,-45.0,1,150.998,-130.048,-65.95,0.05,0.27374,1.74,-10.1029,-1.315,10.1029,0.07339,90,True,24,24
0.05,0.27374,-30.0,1,155.029,-133.106,-51.923,0.05,0.27374,1.9351,-10.34,-1.6105,10.34,0.07258,90,True,24,24
0.05,0.27374,0.0,1,161.058,-140.535,-20.523,0.05,0.27374,2.1352,-10.6724,-1.8596,10.6724,0.07174,90,True,24,24
0.05,0.27374,30.0,0,37.918,148.474,-156.392,0.05,0.27374,-2.9413,7.741,-1.6105,7.741,0.06836,90,True,24,24
0.05,0.27374,30.0,1,161.422,-148.474,17.052,0.05,0.27374,2.0541,-10.7812,-1.6105,10.7812,0.07208,90,True,24,24
0.05,0.27374,45.0,0,34.247,151.946,-141.193,0.05,0.27374,-3.153,8.0401,-1.315,8.0401,0.06747,90,True,24,24
0.05,0.27374,45.0,1,158.102,-151.946,38.844,0.05,0.27374,1.8932,-10.6707,-1.315,10.6707,0.07275,90,True,24,24
0.05,0.27374,60.0,0,28.443,154.552,-122.995,0.05,0.27374,-3.4391,8.4673,-0.9298,8.4673,0.06628,90,True,24,24
0.05,0.27374,60.0,1,152.051,-154.552,62.501,0.05,0.27374,1.6307,-10.3308,-0.9298,10.3308,0.07385,90,True,24,24
0.05,0.27374,90.0,0,12.117,155.531,-77.648,0.05,0.27374,-4.047,9.1922,0.0,9.1922,0.06373,90,True,24,24
0.05,0.27374,90.0,1,135.49,-155.531,110.041,0.05,0.27374,0.8162,-8.8402,-0.0,8.8402,0.07726,90,True,24,24
0.05,0.31264,-90.0,1,136.41,-118.603,-107.807,0.05,0.31264,0.8483,-8.9592,-0.0,8.9592,0.07713,90,True,24,24
0.05,0.31264,-60.0,1,144.435,-121.335,-83.1,0.05,0.31264,1.4296,-9.5853,-0.9298,9.5853,0.07469,90,True,24,24
0.05,0.31264,-45.0,1,148.496,-123.857,-69.639,0.05,0.31264,1.6767,-9.8682,-1.315,9.8682,0.07366,90,True,24,24
0.05,0.31264,-30.0,1,152.327,-127.015,-55.313,0.05,0.31264,1.8749,-10.117,-1.6105,10.117,0.07283,90,True,24,24
0.05,0.31264,0.0,0,40.557,134.643,-175.2,0.05,0.31264,-2.7704,7.5173,-1.8596,7.5173,0.06908,90,True,24,24
0.05,0.31264,0.0,1,158.187,-134.643,-23.544,0.05,0.31264,2.085,-10.4863,-1.8596,10.4863,0.07195,90,True,24,24
0.05,0.31264,30.0,0,37.404,142.664,-150.068,0.05,0.31264,-2.957,7.7995,-1.6105,7.7995,0.0683,90,True,24,24
0.05,0.31264,30.0,1,159.106,-142.664,13.558,0.05,0.31264,2.0148,-10.6357,-1.6105,10.6357,0.07224,90,True,24,24
0.05,0.31264,45.0,0,33.719,146.116,-134.836,0.05,0.31264,-3.1678,8.095,-1.315,8.095,0.06741,90,True,24,24
0.05,0.31264,45.0,1,156.647,-146.116,34.47,0.05,0.31264,1.8651,-10.5665,-1.315,10.5665,0.07287,90,True,24,24
0.05,0.31264,60.0,0,28.431,148.7,-117.131,0.05,0.31264,-3.4394,8.4684,-0.9298,8.4684,0.06627,90,True,24,24
0.05,0.31264,60.0,1,151.977,-148.7,56.723,0.05,0.31264,1.6289,-10.3244,-0.9298,10.3244,0.07386,90,True,24,24
0.05,0.31264,90.0,0,14.808,149.87,-74.678,0.05,0.31264,-4.0156,9.0755,-0.0,9.0755,0.06386,90,True,24,24
0.05,0.31264,90.0,1,138.534,-149.87,101.336,0.05,0.31264,0.9203,-9.2264,-0.0,9.2264,0.07683,90,True,24,24
0.05,0.35154,-90.0,1,134.449,-112.098,-112.35,0.05,0.35154,0.7792,-8.7031,-0.0,8.7031,0.07742,90,True,24,24
0.05,0.35154,-60.0,1,141.954,-114.88,-87.074,0.05,0.35154,1.355,-9.3087,-0.9298,9.3087,0.07501,90,True,24,24
0.05,0.35154,-45.0,1,145.819,-117.492,-73.328,0.05,0.35154,1.6039,-9.5981,-1.315,9.5981,0.07396,90,True,24,24
0.05,0.35154,-30.0,1,149.502,-120.763,-58.739,0.05,0.35154,1.806,-9.8614,-1.6105,9.8614,0.07312,90,True,24,24
0.05,0.35154,0.0,0,41.443,128.622,-170.064,0.05,0.35154,-2.7413,7.4092,-1.8596,7.4092,0.0692,90,True,24,24
0.05,0.35154,0.0,1,155.258,-128.622,-26.637,0.05,0.35154,2.0269,-10.2709,-1.8596,10.2709,0.07219,90,True,24,24
0.05,0.35154,30.0,0,37.779,136.768,-144.547,0.05,0.35154,-2.9456,7.7569,-1.6105,7.7569,0.06834,90,True,24,24
0.05,0.35154,30.0,1,156.62,-136.768,10.148,0.05,0.35154,1.9678,-10.4613,-1.6105,10.4613,0.07244,90,True,24,24
0.05,0.35154,45.0,0,34.154,140.232,-129.385,0.05,0.35154,-3.1557,8.0499,-1.315,8.0499,0.06746,90,True,24,24
0.05,0.35154,45.0,1,154.777,-140.232,30.455,0.05,0.35154,1.8265,-10.4234,-1.315,10.4234,0.07303,90,True,24,24
0.05,0.35154,60.0,0,29.291,142.82,-112.111,0.05,0.35154,-3.4185,8.3911,-0.9298,8.3911,0.06636,90,True,24,24
0.05,0.35154,60.0,1,151.057,-142.82,51.763,0.05,0.35154,1.6069,-10.2427,-0.9298,10.2427,0.07395,90,True,24,24
0.05,0.35154,90.0,0,17.551,144.134,-71.685,0.05,0.35154,-3.9772,8.9333,-0.0,8.9333,0.06402,90,True,24,24
0.05,0.35154,90.0,1,139.824,-144.134,94.311,0.05,0.35154,0.9627,-9.3834,-0.0,9.3834,0.07665,90,True,24,24
0.05,0.39043,-90.0,1,132.18,-105.335,-116.845,0.05,0.39043,0.6964,-8.3958,-0.0,8.3958,0.07777,90,True,24,24
0.05,0.39043,-60.0,1,139.258,-108.192,-91.066,0.05,0.39043,1.2691,-8.9902,-0.9298,8.9902,0.07537,90,True,24,24
0.05,0.39043,-45.0,1,142.973,-110.911,-77.062,0.05,0.39043,1.5207,-9.2897,-1.315,9.2897,0.07431,90,True,24,24
0.05,0.39043,-30.0,1,146.548,-114.315,-62.233,0.05,0.39043,1.7275,-9.5703,-1.6105,9.5703,0.07345,90,True,24,24
0.05,0.39043,0.0,0,42.799,122.443,-165.242,0.05,0.39043,-2.6956,7.2399,-1.8596,7.2399,0.06939,90,True,24,24
0.05,0.39043,0.0,1,152.258,-122.443,-29.816,0.05,0.39043,1.9604,-10.024,-1.8596,10.024,0.07247,90,True,24,24
0.05,0.39043,30.0,0,38.769,130.759,-139.528,0.05,0.39043,-2.9148,7.6427,-1.6105,7.6427,0.06847,90,True,24,24
0.05,0.39043,30.0,1,153.995,-130.759,6.764,0.05,0.39043,1.9127,-10.2572,-1.6105,10.2572,0.07267,90,True,24,24
0.05,0.39043,45.0,0,35.221,134.26,-124.48,0.05,0.39043,-3.1252,7.9368,-1.315,7.9368,0.06759,90,True,24,24
0.05,0.39043,45.0,1,152.623,-134.26,26.636,0.05,0.39043,1.7786,-10.2457,-1.315,10.2457,0.07323,90,True,24,24
0.05,0.39043,60.0,0,30.702,136.872,-107.575,0.05,0.39043,-3.3831,8.2597,-0.9298,8.2597,0.06651,90,True,24,24
0.05,0.39043,60.0,1,149.601,-136.872,47.272,0.05,0.39043,1.5707,-10.1086,-0.9298,10.1086,0.0741,90,True,24,24
0.05,0.39043,90.0,0,20.347,138.305,-68.652,0.05,0.39043,-3.9316,8.7643,-0.0,8.7643,0.06421,90,True,24,24
0.05,0.39043,90.0,1,140.011,-138.305,88.294,0.05,0.39043,0.9687,-9.4058,-0.0,9.4058,0.07662,90,True,24,24
0.05,0.42933,-90.0,1,129.615,-98.252,-121.364,0.05,0.42933,0.599,-8.035,-0.0,8.035,0.07817,90,True,24,24
0.05,0.42933,-60.0,1,136.344,-101.215,-95.129,0.05,0.42933,1.1708,-8.6259,-0.9298,8.6259,0.07578,90,True,24,24
0.05,0.42933,-45.0,1,139.949,-104.065,-80.884,0.05,0.42933,1.4261,-8.939,-1.315,8.939,0.07471,90,True,24,24
0.05,0.42933,-30.0,1,143.454,-107.628,-65.826,0.05,0.42933,1.6384,-9.2401,-1.6105,9.2401,0.07382,90,True,24,24
0.05,0.42933,0.0,0,44.536,116.075,-160.611,0.05,0.42933,-2.6354,7.0166,-1.8596,7.0166,0.06964,90,True,24,24
0.05,0.42933,0.0,1,149.171,-116.075,-33.096,0.05,0.42933,1.8846,-9.7429,-1.8596,9.7429,0.07279,90,True,24,24
0.05,0.42933,30.0,0,40.216,124.609,-134.826,0.05,0.42933,-2.8686,7.4714,-1.6105,7.4714,0.06867,90,True,24,24
0.05,0.42933,30.0,1,151.245,-124.609,3.364,0.05,0.42933,1.8493,-10.0218,-1.6105,10.0218,0.07294,90,True,24,24
0.05,0.42933,45.0,0,36.741,128.169,-119.91,0.05,0.42933,-3.0803,7.7706,-1.315,7.7706,0.06778,90,True,24,24
0.05,0.42933,45.0,1,150.251,-128.169,22.918,0.05,0.42933,1.7216,-10.0347,-1.315,10.0347,0.07347,90,True,24,24
0.05,0.42933,60.0,0,32.5,130.823,-103.323,0.05,0.42933,-3.3358,8.0844,-0.9298,8.0844,0.06671,90,True,24,24
0.05,0.42933,60.0,1,147.768,-130.823,43.055,0.05,0.42933,1.5229,-9.9313,-0.9298,9.9313,0.0743,90,True,24,24
0.05,0.42933,90.0,0,23.203,132.362,-65.565,0.05,0.42933,-3.8785,8.5671,-0.0,8.5671,0.06444,90,True,24,24
0.05,0.42933,90.0,1,139.448,-132.362,82.913,0.05,0.42933,0.9505,-9.3381,-0.0,9.3381,0.0767,90,True,24,24
0.05,0.46823,-90.0,1,126.745,-90.767,-125.977,0.05,0.46823,0.4858,-7.615,-0.0,7.615,0.07865,90,True,24,24
0.05,0.46823,-60.0,1,133.194,-93.874,-99.319,0.05,0.46823,1.0586,-8.2096,-0.9298,8.2096,0.07625,90,True,24,24
0.05,0.46823,-45.0,1,136.727,-96.887,-84.839,0.05,0.46823,1.3186,-8.5404,-1.315,8.5404,0.07516,90,True,24,24
0.05,0.46823,-30.0,0,48.172,100.644,-178.817,0.05,0.46823,-2.5904,6.4399,-1.6105,6.4399,0.06983,90,True,24,24
0.05,0.46823,-30.0,1,140.2,-100.644,-69.555,0.05,0.46823,1.5375,-8.8657,-1.6105,8.8657,0.07424,90,True,24,24
0.05,0.46823,0.0,0,46.602,109.477,-156.079,0.05,0.46823,-2.5613,6.7421,-1.8596,6.7421,0.06995,90,True,24,24
0.05,0.46823,0.0,1,145.976,-109.477,-36.498,0.05,0.46823,1.7986,-9.4241,-1.8596,9.4241,0.07315,90,True,24,24
0.05,0.46823,30.0,0,42.029,118.286,-130.315,0.05,0.46823,-2.8087,7.2496,-1.6105,7.2496,0.06892,90,True,24,24
0.05,0.46823,30.0,1,148.371,-118.286,-0.085,0.05,0.46823,1.7767,-9.7528,-1.6105,9.7528,0.07324,90,True,24,24
0.05,0.46823,45.0,0,38.613,121.928,-115.542,0.05,0.46823,-3.0229,7.5576,-1.315,7.5576,0.06802,90,True,24,24
0.05,0.46823,45.0,1,147.694,-121.928,19.234,0.05,0.46823,1.6555,-9.7894,-1.315,9.7894,0.07375,90,True,24,24
0.05,0.46823,60.0,0,34.595,124.64,-99.235,0.05,0.46823,-3.2777,7.8689,-0.9298,7.8689,0.06695,90,True,24,24
0.05,0.46823,60.0,1,145.646,-124.64,38.994,0.05,0.46823,1.4644,-9.7144,-0.9298,9.7144,0.07455,90,True,24,24
0.05,0.46823,90.0,0,26.13,126.279,-62.409,0.05,0.46823,-3.8172,8.3398,-0.0,8.3398,0.06469,90,True,24,24
0.05,0.46823,90.0,1,138.339,-126.279,77.941,0.05,0.46823,0.9139,-9.2023,-0.0,9.2023,0.07685,90,True,24,24
0.05,0.50713,-90.0,1,123.535,-82.765,-130.77,0.05,0.50713,0.354,-7.1265,-0.0,7.1265,0.0792,90,True,24,24
0.05,0.50713,-60.0,1,129.772,-86.07,-103.703,0.05,0.50713,0.9299,-7.7326,-0.9298,7.7326,0.07679,90,True,24,24
0.05,0.50713,-45.0,1,133.274,-89.291,-88.983,0.05,0.50713,1.1961,-8.0859,-1.315,8.0859,0.07567,90,True,24,24
0.05,0.50713,-30.0,0,51.037,93.29,-174.328,0.05,0.50713,-2.4809,6.0338,-1.6105,6.0338,0.07029,90,True,24,24
0.05,0.50713,-30.0,1,136.753,-93.29,-73.463,0.05,0.50713,1.4228,-8.4405,-1.6105,8.4405,0.07472,90,True,24,24
0.05,0.50713,0.0,0,48.971,102.599,-151.57,0.05,0.50713,-2.4733,6.4155,-1.8596,6.4155,0.07032,90,True,24,24
0.05,0.50713,0.0,1,142.649,-102.599,-40.05,0.05,0.50713,1.7011,-9.0629,-1.8596,9.0629,0.07356,90,True,24,24
0.05,0.50713,30.0,0,44.152,111.752,-125.904,0.05,0.50713,-2.7359,6.9795,-1.6105,6.9795,0.06922,90,True,24,24
0.05,0.50713,30.0,1,145.365,-111.752,-3.614,0.05,0.50713,1.6942,-9.447,-1.6105,9.447,0.07359,90,True,24,24
0.05,0.50713,45.0,0,40.779,115.502,-111.281,0.05,0.50713,-2.9535,7.3001,-1.315,7.3001,0.06831,90,True,24,24
0.05,0.50713,45.0,1,144.966,-115.502,15.536,0.05,0.50713,1.5796,-9.5079,-1.315,9.5079,0.07407,90,True,24,24
0.05,0.50713,60.0,0,36.937,118.289,-95.226,0.05,0.50713,-3.209,7.6141,-0.9298,7.6141,0.06724,90,True,24,24
0.05,0.50713,60.0,1,143.282,-118.289,35.007,0.05,0.50713,1.3954,-9.4587,-0.9298,9.4587,0.07484,90,True,24,24
0.05,0.50713,90.0,0,29.139,120.029,-59.167,0.05,0.50713,-3.7471,8.0801,-0.0,8.0801,0.06499,90,True,24,24
0.05,0.50713,90.0,1,136.804,-120.029,73.225,0.05,0.50713,0.8619,-9.0096,-0.0,9.0096,0.07707,90,True,24,24
0.05,0.54603,-90.0,1,119.92,-74.07,-135.85,0.05,0.54603,0.1997,-6.5544,0.0,6.5544,0.07985,90,True,24,24
0.05,0.54603,-60.0,1,126.019,-77.652,-108.367,0.05,0.54603,0.7813,-7.1814,-0.9298,7.1814,0.07741,90,True,24,24
0.05,0.54603,-45.0,1,129.535,-81.149,-93.387,0.05,0.54603,1.0553,-7.5642,-1.315,7.5642,0.07626,90,True,24,24
0.05,0.54603,-30.0,0,54.215,85.462,-169.677,0.05,0.54603,-2.3541,5.5638,-1.6105,5.5638,0.07082,90,True,24,24
0.05,0.54603,-30.0,1,133.069,-85.462,-77.607,0.05,0.54603,1.2918,-7.9549,-1.6105,7.9549,0.07527,90,True,24,24
0.05,0.54603,0.0,0,51.64,95.372,-147.012,0.05,0.54603,-2.3702,6.0333,-1.8596,6.0333,0.07075,90,True,24,24
0.05,0.54603,0.0,1,139.157,-95.372,-43.785,0.05,0.54603,1.5906,-8.6531,-1.8596,8.6531,0.07402,90,True,24,24
0.05,0.54603,30.0,0,46.561,104.957,-121.518,0.05,0.54603,-2.6499,6.6605,-1.6105,6.6605,0.06958,90,True,24,24
0.05,0.54603,30.0,1,142.212,-104.957,-7.255,0.05,0.54603,1.6007,-9.1003,-1.6105,9.1003,0.07398,90,True,24,24
0.05,0.54603,45.0,0,43.208,108.846,-107.054,0.05,0.54603,-2.8719,6.9977,-1.315,6.9977,0.06865,90,True,24,24
0.05,0.54603,45.0,1,142.067,-108.846,11.779,0.05,0.54603,1.493,-9.187,-1.315,9.187,0.07443,90,True,24,24
0.05,0.54603,60.0,0,39.503,111.729,-91.232,0.05,0.54603,-3.1293,7.3187,-0.9298,7.3187,0.06757,90,True,24,24
0.05,0.54603,60.0,1,140.697,-111.729,31.031,0.05,0.54603,1.3156,-9.1625,-0.9298,9.1625,0.07517,90,True,24,24
0.05,0.54603,90.0,0,32.247,113.575,-55.822,0.05,0.54603,-3.6675,7.7848,-0.0,7.7848,0.06532,90,True,24,24
0.05,0.54603,90.0,1,134.915,-113.575,68.66,0.05,0.54603,0.7959,-8.7648,-0.0,8.7648,0.07735,90,True,24,24
0.05,0.58493,-90.0,1,115.778,-64.393,-141.384,0.05,0.58493,0.0159,-5.8727,0.0,5.8727,0.08062,90,True,24,24
0.05,0.58493,-60.0,1,121.829,-68.386,-113.444,0.05,0.58493,0.6068,-6.5345,-0.9298,6.5345,0.07814,90,True,24,24
0.05,0.58493,-45.0,0,58.383,72.269,-175.652,0.05,0.58493,-2.2833,4.8153,-1.315,4.8153,0.07112,90,True,24,24
0.05,0.58493,-45.0,1,125.426,-72.269,-98.158,0.05,0.58493,0.8917,-6.9573,-1.315,6.9573,0.07695,90,True,24,24
