target_r,target_z,ee_pitch_deg,solution_idx,j2_deg,j3_deg,j4_deg,ee_r_m,ee_z_m,tau_j2,tau_j3,tau_j4,tau_max,tip_worst_margin,tip_worst_j1_deg,tip_stable_all,tip_n_stable,tip_n_total
0.05,-0.23194,-60.0,0,-136.808,154.934,-78.126,0.05,-0.23194,1.5155,-3.458,-0.1882,3.458,0.07395,90,True,24,24
0.05,-0.23194,-45.0,0,-143.021,152.676,-54.655,0.05,-0.23194,1.7916,-3.658,-0.2662,3.658,0.07273,90,True,24,24
0.05,-0.23194,-30.0,0,-147.282,149.556,-32.274,0.05,-0.23194,1.9756,-3.7638,-0.326,3.7638,0.07191,90,True,24,24
0.05,-0.23194,0.0,0,-149.566,142.225,7.341,0.05,-0.23194,2.093,-3.7888,-0.3765,3.7888,0.07139,90,True,24,24
0.05,-0.23194,30.0,0,-145.906,135.229,40.677,0.05,-0.23194,1.9423,-3.707,-0.326,3.707,0.07206,90,True,24,24
0.05,-0.19819,-45.0,0,-139.896,159.272,-64.376,0.05,-0.19819,1.706,-3.5118,-0.2662,3.5118,0.07311,90,True,24,24
0.05,-0.19819,-30.0,0,-146.106,156.001,-39.895,0.05,-0.19819,1.9472,-3.7154,-0.326,3.7154,0.07204,90,True,24,24
0.05,-0.19819,0.0,0,-150.273,148.531,1.742,0.05,-0.19819,2.1086,-3.8154,-0.3765,3.8154,0.07132,90,True,24,24
0.05,-0.19819,30.0,0,-146.975,141.582,35.392,0.05,-0.19819,1.9682,-3.7513,-0.326,3.7513,0.07194,90,True,24,24
0.05,-0.19819,45.0,0,-143.806,138.708,50.098,0.05,-0.19819,1.8122,-3.6931,-0.2662,3.6931,0.07264,90,True,24,24
0.05,-0.19819,60.0,0,-140.093,136.377,63.716,0.05,-0.19819,1.6113,-3.6215,-0.1882,3.6215,0.07353,90,True,24,24
0.05,-0.16444,0.0,0,-149.975,154.906,-4.931,0.05,-0.16444,2.1021,-3.8042,-0.3765,3.8042,0.07135,90,True,24,24
0.05,-0.16444,30.0,0,-147.345,147.916,29.429,0.05,-0.16444,1.9771,-3.7664,-0.326,3.7664,0.0719,90,True,24,24
0.05,-0.16444,45.0,0,-144.103,145.055,44.048,0.05,-0.16444,1.8199,-3.7062,-0.2662,3.7062,0.0726,90,True,24,24
0.05,-0.16444,60.0,0,-140.172,142.728,57.445,0.05,-0.16444,1.6136,-3.6253,-0.1882,3.6253,0.07352,90,True,24,24
0.05,0.0043,-90.0,1,90.152,-170.518,-9.635,0.05,0.0043,-0.5577,-0.5758,-0.0,0.5758,0.07821,90,True,24,24
0.05,0.03805,-90.0,1,110.836,-163.343,-37.493,0.05,0.03805,0.3324,-2.0941,0.0,2.0941,0.07921,90,True,24,24
0.05,0.03805,-60.0,1,121.07,-167.901,-13.169,0.05,0.03805,0.9786,-2.5421,-0.1882,2.5421,0.07634,90,True,24,24
0.05,0.03805,-45.0,1,122.409,-171.321,3.913,0.05,0.03805,1.1288,-2.5273,-0.2662,2.5273,0.07567,90,True,24,24
0.05,0.03805,-30.0,1,112.277,-177.355,35.078,0.05,0.03805,0.8102,-1.7758,-0.326,1.7758,0.07709,90,True,24,24
0.05,0.07179,-90.0,1,121.24,-156.916,-54.324,0.05,0.07179,0.7431,-2.7948,-0.0,2.7948,0.07738,90,True,24,24
0.05,0.07179,-60.0,1,132.425,-160.501,-31.923,0.05,0.07179,1.3782,-3.2238,-0.1882,3.2238,0.07456,90,True,24,24
0.05,0.07179,-45.0,1,136.499,-163.123,-18.375,0.05,0.07179,1.6063,-3.3419,-0.2662,3.3419,0.07355,90,True,24,24
0.05,0.07179,-30.0,1,138.524,-166.386,-2.139,0.05,0.07179,1.7434,-3.3677,-0.326,3.3677,0.07294,90,True,24,24
0.05,0.07179,0.0,1,113.987,-179.013,65.026,0.05,0.07179,0.9442,-1.8291,-0.3765,1.8291,0.07649,90,True,24,24
0.05,0.10554,-90.0,1,126.941,-150.694,-66.247,0.05,0.10554,0.9508,-3.1491,-0.0,3.1491,0.07646,90,True,24,24
0.05,0.10554,-60.0,1,137.386,-153.858,-43.528,0.05,0.10554,1.5328,-3.4875,-0.1882,3.4875,0.07388,90,True,24,24
0.05,0.10554,-45.0,1,141.653,-156.277,-30.376,0.05,0.10554,1.7548,-3.5952,-0.2662,3.5952,0.07289,90,True,24,24
0.05,0.10554,-30.0,1,144.733,-159.238,-15.495,0.05,0.10554,1.9129,-3.6569,-0.326,3.6569,0.07219,90,True,24,24
0.05,0.10554,0.0,1,143.285,-166.927,23.642,0.05,0.10554,1.9402,-3.5282,-0.3765,3.5282,0.07207,90,True,24,24
0.05,0.13929,-90.0,1,130.044,-144.518,-75.526,0.05,0.13929,1.0576,-3.3313,-0.0,3.3313,0.07599,90,True,24,24
0.05,0.13929,-60.0,1,139.571,-147.453,-52.118,0.05,0.13929,1.5965,-3.5962,-0.1882,3.5962,0.07359,90,True,24,24
0.05,0.13929,-45.0,1,143.67,-149.799,-38.87,0.05,0.13929,1.8086,-3.687,-0.2662,3.687,0.07265,90,True,24,24
0.05,0.13929,-30.0,1,146.924,-152.675,-24.249,0.05,0.13929,1.967,-3.7492,-0.326,3.7492,0.07195,90,True,24,24
0.05,0.13929,0.0,1,148.596,-159.802,11.207,0.05,0.13929,2.0711,-3.7514,-0.3765,3.7514,0.07149,90,True,24,24
0.05,0.13929,30.0,1,135.479,-168.468,62.988,0.05,0.13929,1.652,-3.2119,-0.326,3.2119,0.07335,90,True,24,24
0.05,0.13929,45.0,1,116.491,-173.477,101.986,0.05,0.13929,0.9022,-2.1407,-0.2662,2.1407,0.07668,90,True,24,24
0.05,0.13929,90.0,0,34.85,175.634,-120.484,0.05,0.13929,-2.6333,2.9649,-0.0,2.9649,0.06899,90,True,24,24
0.05,0.17304,-90.0,1,131.544,-138.312,-83.232,0.05,0.17304,1.1076,-3.4165,-0.0,3.4165,0.07577,90,True,24,24
0.05,0.17304,-60.0,1,140.235,-141.113,-59.121,0.05,0.17304,1.6153,-3.6283,-0.1882,3.6283,0.07351,90,True,24,24
0.05,0.17304,-45.0,1,144.109,-143.44,-45.669,0.05,0.17304,1.82,-3.7065,-0.2662,3.7065,0.0726,90,True,24,24
0.05,0.17304,-30.0,1,147.335,-146.3,-31.035,0.05,0.17304,1.9768,-3.766,-0.326,3.766,0.07191,90,True,24,24
0.05,0.17304,0.0,1,150.182,-153.269,3.087,0.05,0.17304,2.1066,-3.812,-0.3765,3.812,0.07133,90,True,24,24
0.05,0.17304,30.0,1,143.678,-160.997,47.319,0.05,0.17304,1.8857,-3.6105,-0.326,3.6105,0.07231,90,True,24,24
0.05,0.17304,45.0,0,48.894,164.537,-168.431,0.05,0.17304,-1.8799,2.6051,-0.2662,2.6051,0.07234,90,True,24,24
0.05,0.17304,45.0,1,134.837,-164.537,74.7,0.05,0.17304,1.5552,-3.2547,-0.2662,3.2547,0.07378,90,True,24,24
0.05,0.17304,60.0,0,44.741,167.175,-151.916,0.05,0.17304,-2.1133,2.7322,-0.1882,2.7322,0.0713,90,True,24,24
0.05,0.17304,60.0,1,122.572,-167.175,104.602,0.05,0.17304,1.0347,-2.6379,-0.1882,2.6379,0.07609,90,True,24,24
0.05,0.17304,90.0,0,23.251,166.871,-100.122,0.05,0.17304,-2.8807,3.387,-0.0,3.387,0.06789,90,True,24,24
0.05,0.17304,90.0,1,102.132,-166.871,154.738,0.05,0.17304,-0.0345,-1.4683,-0.0,1.4683,0.08053,90,True,24,24
0.05,0.20679,-90.0,1,131.972,-132.024,-89.948,0.05,0.20679,1.1216,-3.4405,-0.0,3.4405,0.0757,90,True,24,24
0.05,0.20679,-60.0,1,139.949,-134.75,-65.199,0.05,0.20679,1.6073,-3.6146,-0.1882,3.6146,0.07355,90,True,24,24
0.05,0.20679,-45.0,1,143.611,-137.086,-51.525,0.05,0.20679,1.8071,-3.6844,-0.2662,3.6844,0.07266,90,True,24,24
0.05,0.20679,-30.0,1,146.758,-139.969,-36.789,0.05,0.20679,1.963,-3.7424,-0.326,3.7424,0.07197,90,True,24,24
0.05,0.20679,0.0,1,150.168,-146.923,-3.245,0.05,0.20679,2.1063,-3.8114,-0.3765,3.8114,0.07133,90,True,24,24
0.05,0.20679,30.0,0,44.252,154.34,-168.592,0.05,0.20679,-1.9513,2.9349,-0.326,2.9349,0.07202,90,True,24,24
0.05,0.20679,30.0,1,146.579,-154.34,37.762,0.05,0.20679,1.9587,-3.735,-0.326,3.735,0.07199,90,True,24,24
0.05,0.20679,45.0,0,41.928,157.559,-154.486,0.05,0.20679,-2.0981,2.9772,-0.2662,2.9772,0.07137,90,True,24,24
0.05,0.20679,45.0,1,140.981,-157.559,61.578,0.05,0.20679,1.7363,-3.5637,-0.2662,3.5637,0.07297,90,True,24,24
0.05,0.20679,60.0,0,37.297,159.891,-137.187,0.05,0.20679,-2.3281,3.0986,-0.1882,3.0986,0.07035,90,True,24,24
0.05,0.20679,60.0,1,133.041,-159.891,86.85,0.05,0.20679,1.3982,-3.2578,-0.1882,3.2578,0.07447,90,True,24,24
0.05,0.20679,90.0,0,21.422,160.189,-91.61,0.05,0.20679,-2.9113,3.4391,-0.0,3.4391,0.06776,90,True,24,24
0.05,0.20679,90.0,1,116.676,-160.189,133.512,0.05,0.20679,0.5675,-2.4951,-0.0,2.4951,0.07816,90,True,24,24
0.05,0.24054,-90.0,1,131.633,-125.612,-96.021,0.05,0.24054,1.1105,-3.4215,-0.0,3.4215,0.07575,90,True,24,24
0.05,0.24054,-60.0,1,139.011,-128.305,-70.707,0.05,0.24054,1.5805,-3.5688,-0.1882,3.5688,0.07367,90,True,24,24
0.05,0.24054,-45.0,1,142.489,-130.672,-56.817,0.05,0.24054,1.7774,-3.6338,-0.2662,3.6338,0.07279,90,True,24,24
0.05,0.24054,-30.0,1,145.551,-133.6,-41.951,0.05,0.24054,1.9335,-3.692,-0.326,3.692,0.0721,90,True,24,24
0.05,0.24054,0.0,1,149.277,-140.618,-8.659,0.05,0.24054,2.0865,-3.7777,-0.3765,3.7777,0.07142,90,True,24,24
0.05,0.24054,30.0,0,41.689,147.936,-159.625,0.05,0.24054,-2.0282,3.0661,-0.326,3.0661,0.07168,90,True,24,24
0.05,0.24054,30.0,1,147.344,-147.936,30.592,0.05,0.24054,1.9771,-3.7663,-0.326,3.7663,0.0719,90,True,24,24
0.05,0.24054,45.0,0,38.95,151.037,-144.987,0.05,0.24054,-2.183,3.1222,-0.2662,3.1222,0.07099,90,True,24,24
0.05,0.24054,45.0,1,143.432,-151.037,52.605,0.05,0.24054,1.8024,-3.6764,-0.2662,3.6764,0.07268,90,True,24,24
0.05,0.24054,60.0,0,34.532,153.28,-127.813,0.05,0.24054,-2.3995,3.2203,-0.1882,3.2203,0.07003,90,True,24,24
0.05,0.24054,60.0,1,137.667,-153.28,75.613,0.05,0.24054,1.5412,-3.5018,-0.1882,3.5018,0.07384,90,True,24,24
0.05,0.24054,90.0,0,21.735,153.891,-85.626,0.05,0.24054,-2.9062,3.4305,-0.0,3.4305,0.06778,90,True,24,24
0.05,0.24054,90.0,1,124.419,-153.891,119.472,0.05,0.24054,0.8607,-2.9953,-0.0,2.9953,0.07686,90,True,24,24
0.05,0.27428,-90.0,1,130.709,-119.035,-101.674,0.05,0.27428,1.0799,-3.3693,-0.0,3.3693,0.07589,90,True,24,24
0.05,0.27428,-60.0,1,137.587,-121.726,-75.861,0.05,0.27428,1.5388,-3.4977,-0.1882,3.4977,0.07385,90,True,24,24
0.05,0.27428,-45.0,1,140.911,-124.143,-61.768,0.05,0.27428,1.7344,-3.5604,-0.2662,3.5604,0.07298,90,True,24,24
0.05,0.27428,-30.0,1,143.9,-127.139,-46.761,0.05,0.27428,1.8915,-3.6204,-0.326,3.6204,0.07228,90,True,24,24
0.05,0.27428,0.0,0,43.081,134.277,-177.359,0.05,0.27428,-1.9221,3.0604,-0.3765,3.0604,0.07215,90,True,24,24
0.05,0.27428,0.0,1,147.831,-134.277,-13.554,0.05,0.27428,2.0534,-3.7211,-0.3765,3.7211,0.07157,90,True,24,24
0.05,0.27428,30.0,0,40.769,141.603,-152.372,0.05,0.27428,-2.0549,3.1115,-0.326,3.1115,0.07156,90,True,24,24
0.05,0.27428,30.0,1,146.977,-141.603,24.625,0.05,0.27428,1.9683,-3.7514,-0.326,3.7514,0.07194,90,True,24,24
0.05,0.27428,45.0,0,37.907,144.665,-137.572,0.05,0.27428,-2.2115,3.1708,-0.2662,3.1708,0.07086,90,True,24,24
0.05,0.27428,45.0,1,144.111,-144.665,45.554,0.05,0.27428,1.8201,-3.7065,-0.2662,3.7065,0.0726,90,True,24,24
0.05,0.27428,60.0,0,33.78,146.886,-120.666,0.05,0.27428,-2.418,3.252,-0.1882,3.252,0.06995,90,True,24,24
0.05,0.27428,60.0,1,139.68,-146.886,67.206,0.05,0.27428,1.5997,-3.6016,-0.1882,3.6016,0.07358,90,True,24,24
0.05,0.27428,90.0,0,22.976,147.704,-80.679,0.05,0.27428,-2.8855,3.3951,-0.0,3.3951,0.06787,90,True,24,24
0.05,0.27428,90.0,1,128.691,-147.704,109.012,0.05,0.27428,1.0116,-3.2528,-0.0,3.2528,0.07619,90,True,24,24
0.05,0.30803,-90.0,1,129.312,-112.246,-107.066,0.05,0.30803,1.0328,-3.289,-0.0,3.289,0.0761,90,True,24,24
0.05,0.30803,-60.0,1,135.773,-114.965,-80.808,0.05,0.30803,1.484,-3.4043,-0.1882,3.4043,0.07409,90,True,24,24
0.05,0.30803,-45.0,1,138.973,-117.451,-66.523,0.05,0.30803,1.6795,-3.4668,-0.2662,3.4668,0.07323,90,True,24,24
0.05,0.30803,-30.0,1,141.904,-120.535,-51.369,0.05,0.30803,1.8385,-3.53,-0.326,3.53,0.07252,90,True,24,24
0.05,0.30803,0.0,0,43.73,127.844,-171.575,0.05,0.30803,-1.9025,3.0269,-0.3765,3.0269,0.07224,90,True,24,24
0.05,0.30803,0.0,1,145.993,-127.844,-18.149,0.05,0.30803,2.0092,-3.6458,-0.3765,3.6458,0.07176,90,True,24,24
0.05,0.30803,30.0,0,40.87,135.25,-146.12,0.05,0.30803,-2.052,3.1066,-0.326,3.1066,0.07157,90,True,24,24
0.05,0.30803,30.0,1,145.91,-135.25,19.339,0.05,0.30803,1.9424,-3.7071,-0.326,3.7071,0.07206,90,True,24,24
0.05,0.30803,45.0,0,37.987,138.316,-131.304,0.05,0.30803,-2.2094,3.1672,-0.2662,3.1672,0.07087,90,True,24,24
0.05,0.30803,45.0,1,143.763,-138.316,39.554,0.05,0.30803,1.8111,-3.6912,-0.2662,3.6912,0.07264,90,True,24,24
0.05,0.30803,60.0,0,34.128,140.548,-114.676,0.05,0.30803,-2.4095,3.2374,-0.1882,3.2374,0.06998,90,True,24,24
0.05,0.30803,60.0,1,140.242,-140.548,60.305,0.05,0.30803,1.6156,-3.6287,-0.1882,3.6287,0.07351,90,True,24,24
0.05,0.30803,90.0,0,24.728,141.52,-76.248,0.05,0.30803,-2.8543,3.3419,0.0,3.3419,0.06801,90,True,24,24
0.05,0.30803,90.0,1,130.93,-141.52,100.59,0.05,0.30803,1.0873,-3.3819,-0.0,3.3819,0.07586,90,True,24,24
0.05,0.34178,-90.0,1,127.506,-105.19,-112.316,0.05,0.34178,0.9706,-3.1828,-0.0,3.1828,0.07637,90,True,24,24
0.05,0.34178,-60.0,1,133.622,-107.967,-85.655,0.05,0.34178,1.4168,-3.2896,-0.1882,3.2896,0.07439,90,True,24,24
0.05,0.34178,-45.0,1,136.727,-110.543,-71.184,0.05,0.34178,1.6132,-3.3536,-0.2662,3.3536,0.07352,90,True,24,24
0.05,0.34178,-30.0,1,139.618,-113.739,-55.879,0.05,0.34178,1.7749,-3.4215,-0.326,3.4215,0.0728,90,True,24,24
0.05,0.34178,0.0,0,44.919,121.272,-166.19,0.05,0.34178,-1.8659,2.9646,-0.3765,2.9646,0.0724,90,True,24,24
0.05,0.34178,0.0,1,143.848,-121.272,-22.577,0.05,0.34178,1.955,-3.5533,-0.3765,3.5533,0.072,90,True,24,24
0.05,0.34178,30.0,0,41.667,128.817,-140.484,0.05,0.34178,-2.0288,3.0671,-0.326,3.0671,0.07167,90,True,24,24
0.05,0.34178,30.0,1,144.361,-128.817,14.455,0.05,0.34178,1.9034,-3.6407,-0.326,3.6407,0.07223,90,True,24,24
0.05,0.34178,45.0,0,38.8,131.918,-125.718,0.05,0.34178,-2.1872,3.1293,-0.2662,3.1293,0.07097,90,True,24,24
0.05,0.34178,45.0,1,142.745,-131.918,34.173,0.05,0.34178,1.7843,-3.6455,-0.2662,3.6455,0.07276,90,True,24,24
0.05,0.34178,60.0,0,35.17,134.18,-109.349,0.05,0.34178,-2.3834,3.193,-0.1882,3.193,0.0701,90,True,24,24
0.05,0.34178,60.0,1,139.889,-134.18,54.291,0.05,0.34178,1.6056,-3.6117,-0.1882,3.6117,0.07355,90,True,24,24
0.05,0.34178,90.0,0,26.813,135.28,-72.093,0.05,0.34178,-2.8144,3.2738,-0.0,3.2738,0.06819,90,True,24,24
0.05,0.34178,90.0,1,131.862,-135.28,93.417,0.05,0.34178,1.1181,-3.4344,-0.0,3.4344,0.07572,90,True,24,24
0.05,0.37553,-90.0,1,125.324,-97.796,-117.528,0.05,0.37553,0.8933,-3.051,0.0,3.051,0.07672,90,True,24,24
0.05,0.37553,-60.0,1,131.157,-100.665,-90.492,0.05,0.37553,1.3366,-3.1529,-0.1882,3.1529,0.07475,90,True,24,24
0.05,0.37553,-45.0,1,134.194,-103.357,-75.837,0.05,0.37553,1.5351,-3.2203,-0.2662,3.2203,0.07387,90,True,24,24
0.05,0.37553,-30.0,1,137.068,-106.694,-60.374,0.05,0.37553,1.7003,-3.2943,-0.326,3.2943,0.07313,90,True,24,24
0.05,0.37553,0.0,0,46.538,114.511,-161.049,0.05,0.37553,-1.8149,2.8776,-0.3765,2.8776,0.07262,90,True,24,24
0.05,0.37553,0.0,1,141.444,-114.511,-26.933,0.05,0.37553,1.8908,-3.4438,-0.3765,3.4438,0.07229,90,True,24,24
0.05,0.37553,30.0,0,42.979,122.254,-135.233,0.05,0.37553,-1.99,3.0008,-0.326,3.0008,0.07185,90,True,24,24
0.05,0.37553,30.0,1,142.448,-122.254,9.806,0.05,0.37553,1.8532,-3.555,-0.326,3.555,0.07245,90,True,24,24
0.05,0.37553,45.0,0,40.137,125.415,-120.552,0.05,0.37553,-2.1498,3.0655,-0.2662,3.0655,0.07114,90,True,24,24
0.05,0.37553,45.0,1,141.246,-125.415,29.169,0.05,0.37553,1.7437,-3.5762,-0.2662,3.5762,0.07294,90,True,24,24
0.05,0.37553,60.0,0,36.694,127.724,-104.418,0.05,0.37553,-2.3441,3.1258,-0.1882,3.1258,0.07027,90,True,24,24
0.05,0.37553,60.0,1,138.902,-127.724,48.822,0.05,0.37553,1.5773,-3.5635,-0.1882,3.5635,0.07368,90,True,24,24
0.05,0.37553,90.0,0,29.144,128.937,-68.081,0.05,0.37553,-2.7663,3.1918,-0.0,3.1918,0.0684,90,True,24,24
0.05,0.37553,90.0,1,131.89,-128.937,87.047,0.05,0.37553,1.119,-3.4359,-0.0,3.4359,0.07571,90,True,24,24
0.05,0.40928,-90.0,1,122.768,-89.969,-122.798,0.05,0.40928,0.8001,-2.892,-0.0,2.892,0.07713,90,True,24,24
0.05,0.40928,-60.0,1,128.377,-92.972,-95.405,0.05,0.40928,1.2426,-2.9925,-0.1882,2.9925,0.07517,90,True,24,24
0.05,0.40928,-45.0,1,131.376,-95.815,-80.56,0.05,0.40928,1.444,-3.0651,-0.2662,3.0651,0.07427,90,True,24,24
0.05,0.40928,-30.0,0,49.836,99.332,-179.169,0.05,0.40928,-1.7716,2.6283,-0.326,2.6283,0.07282,90,True,24,24
0.05,0.40928,-30.0,1,134.258,-99.332,-64.926,0.05,0.40928,1.6139,-3.1469,-0.326,3.1469,0.07352,90,True,24,24
0.05,0.40928,0.0,0,48.527,107.507,-156.034,0.05,0.40928,-1.7504,2.7674,-0.3765,2.7674,0.07291,90,True,24,24
0.05,0.40928,0.0,1,138.799,-107.507,-31.291,0.05,0.40928,1.8162,-3.3165,-0.3765,3.3165,0.07262,90,True,24,24
0.05,0.40928,30.0,0,44.7,115.513,-130.213,0.05,0.40928,-1.9375,2.9113,-0.326,2.9113,0.07208,90,True,24,24
0.05,0.40928,30.0,1,140.233,-115.513,5.279,0.05,0.40928,1.7923,-3.4512,-0.326,3.4512,0.07272,90,True,24,24
0.05,0.40928,45.0,0,41.879,118.758,-115.637,0.05,0.40928,-2.0995,2.9797,-0.2662,2.9797,0.07136,90,True,24,24
0.05,0.40928,45.0,1,139.373,-118.758,24.385,0.05,0.40928,1.691,-3.4864,-0.2662,3.4864,0.07317,90,True,24,24
0.05,0.40928,60.0,0,38.589,121.131,-99.72,0.05,0.40928,-2.2931,3.039,-0.1882,3.039,0.0705,90,True,24,24
0.05,0.40928,60.0,1,137.44,-121.131,43.691,0.05,0.40928,1.5344,-3.4903,-0.1882,3.4903,0.07387,90,True,24,24
0.05,0.40928,90.0,0,31.675,122.451,-64.126,0.05,0.40928,-2.7099,3.0956,-0.0,3.0956,0.06865,90,True,24,24
0.05,0.40928,90.0,1,131.25,-122.451,81.2,0.05,0.40928,1.0979,-3.4,-0.0,3.4,0.07581,90,True,24,24
0.05,0.44303,-90.0,1,119.811,-81.575,-128.236,0.05,0.44303,0.6889,-2.7024,-0.0,2.7024,0.07762,90,True,24,24
0.05,0.44303,-60.0,1,125.255,-84.769,-100.486,0.05,0.44303,1.1327,-2.8049,-0.1882,2.8049,0.07565,90,True,24,24
0.05,0.44303,-45.0,1,128.249,-87.812,-85.437,0.05,0.44303,1.3384,-2.8848,-0.2662,2.8848,0.07474,90,True,24,24
0.05,0.44303,-30.0,0,52.637,91.561,-174.198,0.05,0.44303,-1.6755,2.4644,-0.326,2.4644,0.07324,90,True,24,24
0.05,0.44303,-30.0,1,131.17,-91.561,-69.609,0.05,0.44303,1.5141,-2.9766,-0.326,2.9766,0.07396,90,True,24,24
0.05,0.44303,0.0,0,50.856,100.194,-151.05,0.05,0.44303,-1.6722,2.6341,-0.3765,2.6341,0.07326,90,True,24,24
0.05,0.44303,0.0,1,135.913,-100.194,-35.719,0.05,0.44303,1.7301,-3.1698,-0.3765,3.1698,0.073,90,True,24,24
0.05,0.44303,30.0,0,46.772,108.538,-125.311,0.05,0.44303,-1.8722,2.8,-0.326,2.8,0.07237,90,True,24,24
0.05,0.44303,30.0,1,137.751,-108.538,0.788,0.05,0.44303,1.7207,-3.329,-0.326,3.329,0.07304,90,True,24,24
0.05,0.44303,45.0,0,43.96,111.896,-110.856,0.05,0.44303,-2.0371,2.8733,-0.2662,2.8733,0.07164,90,True,24,24
0.05,0.44303,45.0,1,137.183,-111.896,19.713,0.05,0.44303,1.6269,-3.377,-0.2662,3.377,0.07346,90,True,24,24
0.05,0.44303,60.0,0,40.79,114.351,-95.141,0.05,0.44303,-2.2313,2.9335,-0.1882,2.9335,0.07078,90,True,24,24
0.05,0.44303,60.0,1,135.595,-114.351,38.757,0.05,0.44303,1.4785,-3.395,-0.1882,3.395,0.07412,90,True,24,24
0.05,0.44303,90.0,0,34.39,115.777,-60.167,0.05,0.44303,-2.6448,2.9846,-0.0,2.9846,0.06894,90,True,24,24
0.05,0.44303,90.0,1,130.087,-115.777,75.691,0.05,0.44303,1.0591,-3.3338,-0.0,3.3338,0.07598,90,True,24,24
0.05,0.47677,-90.0,1,116.385,-72.403,-133.982,0.05,0.47677,0.556,-2.4756,-0.0,2.4756,0.07821,90,True,24,24
0.05,0.47677,-60.0,1,121.732,-75.877,-105.855,0.05,0.47677,1.0034,-2.5845,-0.1882,2.5845,0.07623,90,True,24,24
0.05,0.47677,-45.0,1,124.765,-79.194,-90.571,0.05,0.47677,1.2152,-2.6746,-0.2662,2.6746,0.07529,90,True,24,24
0.05,0.47677,-30.0,0,55.792,83.253,-169.045,0.05,0.47677,-1.5629,2.2723,-0.326,2.2723,0.07374,90,True,24,24
0.05,0.47677,-30.0,1,127.766,-83.253,-74.513,0.05,0.47677,1.3985,-2.7794,-0.326,2.7794,0.07447,90,True,24,24
0.05,0.47677,0.0,0,53.522,92.484,-146.006,0.05,0.47677,-1.5795,2.476,-0.3765,2.476,0.07367,90,True,24,24
0.05,0.47677,0.0,1,132.768,-92.484,-40.285,0.05,0.47677,1.6312,-3.001,-0.3765,3.001,0.07344,90,True,24,24
0.05,0.47677,30.0,0,49.167,101.266,-120.433,0.05,0.47677,-1.7939,2.6665,-0.326,2.6665,0.07272,90,True,24,24
0.05,0.47677,30.0,1,135.008,-101.266,-3.742,0.05,0.47677,1.6374,-3.1869,-0.326,3.1869,0.07341,90,True,24,24
0.05,0.47677,45.0,0,46.347,104.77,-106.116,0.05,0.47677,-1.9627,2.7463,-0.2662,2.7463,0.07197,90,True,24,24
0.05,0.47677,45.0,1,134.705,-104.77,15.065,0.05,0.47677,1.5511,-3.2477,-0.2662,3.2477,0.0738,90,True,24,24
0.05,0.47677,60.0,0,43.266,107.329,-90.596,0.05,0.47677,-2.1583,2.8091,-0.1882,2.8091,0.0711,90,True,24,24
0.05,0.47677,60.0,1,133.415,-107.329,33.914,0.05,0.47677,1.4101,-3.2783,-0.1882,3.2783,0.07442,90,True,24,24
0.05,0.47677,90.0,0,37.284,108.867,-56.151,0.05,0.47677,-2.5703,2.8574,-0.0,2.8574,0.06927,90,True,24,24
0.05,0.47677,90.0,1,128.486,-108.867,70.381,0.05,0.47677,1.0045,-3.2408,-0.0,3.2408,0.07622,90,True,24,24
0.05,0.51052,-90.0,1,112.352,-62.1,-140.252,0.05,0.51052,0.3944,-2.1999,-0.0,2.1999,0.07893,90,True,24,24
0.05,0.51052,-60.0,1,117.693,-66.006,-111.687,0.05,0.51052,0.8491,-2.3212,-0.1882,2.3212,0.07691,90,True,24,24
0.05,0.51052,-45.0,0,59.96,69.72,-174.68,0.05,0.51052,-1.4845,1.9306,-0.2662,1.9306,0.07409,90,True,24,24
0.05,0.51052,-45.0,1,120.828,-69.72,-96.108,0.05,0.51052,1.0696,-2.4263,-0.2662,2.4263,0.07593,90,True,24,24
0.05,0.51052,-30.0,0,59.367,74.216,-163.582,0.05,0.51052,-1.4301,2.0458,-0.326,2.0458,0.07433,90,True,24,24
0.05,0.51052,-30.0,1,123.973,-74.216,-79.757,0.05,0.51052,1.2633,-2.5487,-0.326,2.5487,0.07507,90,True,24,24
0.05,0.51052,0.0,0,56.55,84.254,-140.803,0.05,0.51052,-1.4704,2.2899,-0.3765,2.2899,0.07415,90,True,24,24
0.05,0.51052,0.0,1,129.326,-84.254,-45.073,0.05,0.51052,1.517,-2.8062,-0.3765,2.8062,0.07395,90,True,24,24
0.05,0.51052,30.0,0,51.883,93.61,-115.493,0.05,0.51052,-1.7017,2.5092,-0.326,2.5092,0.07313,90,True,24,24
0.05,0.51052,30.0,1,131.995,-93.61,-8.384,0.05,0.51052,1.5413,-3.0229,-0.326,3.0229,0.07384,90,True,24,24
0.05,0.51052,45.0,0,49.031,97.304,-101.335,0.05,0.51052,-1.8753,2.5973,-0.2662,2.5973,0.07236,90,True,24,24
0.05,0.51052,45.0,1,131.943,-97.304,10.361,0.05,0.51052,1.4627,-3.0969,-0.2662,3.0969,0.07419,90,True,24,24
0.05,0.51052,60.0,0,46.011,99.996,-86.007,0.05,0.51052,-2.0735,2.6643,-0.1882,2.6643,0.07148,90,True,24,24
0.05,0.51052,60.0,1,130.922,-99.996,29.074,0.05,0.51052,1.3288,-3.1396,-0.1882,3.1396,0.07478,90,True,24,24
0.05,0.51052,90.0,0,40.37,101.657,-52.027,0.05,0.51052,-2.4852,2.7122,-0.0,2.7122,0.06965,90,True,24,24
