target_r,target_z,ee_pitch_deg,solution_idx,j2_deg,j3_deg,j4_deg,ee_r_m,ee_z_m,tau_j2,tau_j3,tau_j4,tau_max,tip_worst_margin,tip_worst_j1_deg,tip_stable_all,tip_n_stable,tip_n_total
0.05,-0.23194,-60.0,0,-150.396,160.885,-70.489,0.05,-0.23194,2.2582,-4.5024,-0.2516,4.5024,0.07066,90,True,24,24
0.05,-0.23194,-45.0,0,-158.887,158.201,-44.314,0.05,-0.23194,2.5752,-4.6786,-0.3558,4.6786,0.06926,90,True,24,24
0.05,-0.23194,-30.0,0,-163.638,154.653,-21.015,0.05,-0.23194,2.755,-4.7058,-0.4357,4.7058,0.06846,90,True,24,24
0.05,-0.23194,0.0,0,-164.095,146.746,17.348,0.05,-0.23194,2.8484,-4.6296,-0.5031,4.6296,0.06804,90,True,24,24
0.05,-0.19304,-45.0,0,-158.154,164.102,-50.948,0.05,-0.19304,2.5617,-4.6556,-0.3558,4.6556,0.06932,90,True,24,24
0.05,-0.19304,-30.0,0,-165.268,160.384,-25.116,0.05,-0.19304,2.7769,-4.7431,-0.4357,4.7431,0.06836,90,True,24,24
0.05,-0.19304,0.0,0,-166.888,152.436,14.453,0.05,-0.19304,2.8836,-4.6894,-0.5031,4.6894,0.06789,90,True,24,24
0.05,-0.19304,30.0,0,-160.202,145.361,44.841,0.05,-0.19304,2.7015,-4.6146,-0.4357,4.6146,0.0687,90,True,24,24
0.05,-0.19304,45.0,0,-155.528,142.481,58.047,0.05,-0.19304,2.5099,-4.5673,-0.3558,4.5673,0.06955,90,True,24,24
0.05,-0.15414,0.0,0,-169.669,158.054,11.614,0.05,-0.15414,2.9119,-4.7377,-0.5031,4.7377,0.06776,90,True,24,24
0.05,-0.15414,30.0,0,-162.419,151.14,41.278,0.05,-0.15414,2.7372,-4.6753,-0.4357,4.6753,0.06854,90,True,24,24
0.05,-0.15414,45.0,0,-157.26,148.34,53.919,0.05,-0.15414,2.5447,-4.6266,-0.3558,4.6266,0.06939,90,True,24,24
0.05,-0.15414,60.0,0,-151.645,146.064,65.581,0.05,-0.15414,2.2886,-4.5542,-0.2516,4.5542,0.07053,90,True,24,24
0.05,0.00145,-90.0,1,120.746,-165.46,-45.287,0.05,0.00145,0.9031,-3.0722,-0.0,3.0722,0.07668,90,True,24,24
0.05,0.00145,-60.0,1,140.86,-169.587,-31.273,0.05,0.00145,1.9883,-4.0426,-0.2516,4.0426,0.07186,90,True,24,24
0.05,0.00145,-45.0,1,151.055,-171.918,-24.138,0.05,0.00145,2.409,-4.3954,-0.3558,4.3954,0.06999,90,True,24,24
0.05,0.00145,-30.0,1,161.439,-174.361,-17.079,0.05,0.00145,2.7219,-4.6494,-0.4357,4.6494,0.0686,90,True,24,24
0.05,0.00145,30.0,0,-160.466,174.909,15.556,0.05,0.00145,2.7059,-4.6222,-0.4357,4.6222,0.06868,90,True,24,24
0.05,0.04035,-90.0,1,131.126,-159.885,-61.241,0.05,0.04035,1.3244,-3.7898,-0.0,3.7898,0.07481,90,True,24,24
0.05,0.04035,-60.0,1,148.948,-163.292,-45.655,0.05,0.04035,2.2215,-4.4399,-0.2516,4.4399,0.07083,90,True,24,24
0.05,0.04035,-45.0,1,157.605,-165.498,-37.106,0.05,0.04035,2.5513,-4.6379,-0.3558,4.6379,0.06936,90,True,24,24
0.05,0.04035,-30.0,1,165.861,-168.016,-27.844,0.05,0.04035,2.7844,-4.7558,-0.4357,4.7558,0.06833,90,True,24,24
0.05,0.04035,0.0,1,178.292,-174.156,-4.135,0.05,0.04035,2.9573,-4.815,-0.5031,4.815,0.06756,90,True,24,24
0.05,0.07925,-90.0,1,136.375,-154.269,-72.106,0.05,0.07925,1.5147,-4.114,-0.0,4.114,0.07396,90,True,24,24
0.05,0.07925,-60.0,1,151.619,-157.345,-54.273,0.05,0.07925,2.288,-4.5531,-0.2516,4.5531,0.07053,90,True,24,24
0.05,0.07925,-45.0,1,158.888,-159.556,-44.332,0.05,0.07925,2.5752,-4.6786,-0.3558,4.6786,0.06926,90,True,24,24
0.05,0.07925,-30.0,1,165.634,-162.187,-33.448,0.05,0.07925,2.7816,-4.751,-0.4357,4.751,0.06834,90,True,24,24
0.05,0.07925,0.0,1,175.11,-168.715,-6.396,0.05,0.07925,2.9481,-4.7993,-0.5031,4.7993,0.0676,90,True,24,24
0.05,0.11815,-90.0,1,138.945,-148.593,-80.352,0.05,0.11815,1.6015,-4.2619,-0.0,4.2619,0.07358,90,True,24,24
0.05,0.11815,-60.0,1,152.147,-151.486,-60.661,0.05,0.11815,2.3005,-4.5744,-0.2516,4.5744,0.07047,90,True,24,24
0.05,0.11815,-45.0,1,158.43,-153.727,-49.703,0.05,0.11815,2.5668,-4.6643,-0.3558,4.6643,0.06929,90,True,24,24
0.05,0.11815,-30.0,1,164.208,-156.45,-37.758,0.05,0.11815,2.7629,-4.7193,-0.4357,4.7193,0.06842,90,True,24,24
0.05,0.11815,0.0,1,172.252,-163.202,-9.05,0.05,0.11815,2.9323,-4.7724,-0.5031,4.7724,0.06767,90,True,24,24
0.05,0.11815,30.0,1,164.363,-171.759,37.396,0.05,0.11815,2.765,-4.7229,-0.4357,4.7229,0.06841,90,True,24,24
0.05,0.11815,45.0,1,121.952,-179.102,102.15,0.05,0.11815,1.4142,-2.7008,-0.3558,2.7008,0.07441,90,True,24,24
0.05,0.11815,90.0,0,3.962,178.037,-91.999,0.05,0.11815,-3.4367,4.3205,0.0,4.3205,0.06543,90,True,24,24
0.05,0.15704,-90.0,1,139.946,-142.838,-87.108,0.05,0.15704,1.6342,-4.3176,-0.0,4.3176,0.07343,90,True,24,24
0.05,0.15704,-60.0,1,151.576,-145.625,-65.951,0.05,0.15704,2.287,-4.5514,-0.2516,4.5514,0.07053,90,True,24,24
0.05,0.15704,-45.0,1,157.145,-147.905,-54.239,0.05,0.15704,2.5424,-4.6228,-0.3558,4.6228,0.0694,90,True,24,24
0.05,0.15704,-30.0,1,162.262,-150.711,-41.551,0.05,0.15704,2.7348,-4.6713,-0.4357,4.6713,0.06855,90,True,24,24
0.05,0.15704,0.0,1,169.461,-157.638,-11.824,0.05,0.15704,2.91,-4.7345,-0.5031,4.7345,0.06777,90,True,24,24
0.05,0.15704,30.0,1,166.006,-165.732,29.726,0.05,0.15704,2.7861,-4.7588,-0.4357,4.7588,0.06832,90,True,24,24
0.05,0.15704,45.0,0,54.577,169.844,-179.42,0.05,0.15704,-1.775,2.7319,-0.3558,2.7319,0.07281,90,True,24,24
0.05,0.15704,45.0,1,154.18,-169.844,60.663,0.05,0.15704,2.4811,-4.5183,-0.3558,4.5183,0.06967,90,True,24,24
0.05,0.15704,60.0,0,51.224,173.388,-164.612,0.05,0.15704,-2.0438,2.826,-0.2516,2.826,0.07161,90,True,24,24
0.05,0.15704,60.0,1,130.104,-173.388,103.284,0.05,0.15704,1.6103,-3.3986,-0.2516,3.3986,0.07354,90,True,24,24
0.05,0.15704,90.0,0,4.578,172.266,-86.844,0.05,0.15704,-3.4343,4.3165,-0.0,4.3165,0.06544,90,True,24,24
0.05,0.15704,90.0,1,91.332,-172.266,170.934,0.05,0.15704,-0.5005,-0.6812,-0.0,0.6812,0.07846,90,True,24,24
0.05,0.19594,-90.0,1,139.941,-136.985,-92.956,0.05,0.19594,1.6341,-4.3173,0.0,4.3173,0.07343,90,True,24,24
0.05,0.19594,-60.0,1,150.349,-139.714,-70.634,0.05,0.19594,2.2571,-4.5004,-0.2516,4.5004,0.07067,90,True,24,24
0.05,0.19594,-45.0,1,155.384,-142.041,-58.343,0.05,0.19594,2.5069,-4.5622,-0.3558,4.5622,0.06956,90,True,24,24
0.05,0.19594,-30.0,1,160.028,-144.927,-45.101,0.05,0.19594,2.6985,-4.6095,-0.4357,4.6095,0.06871,90,True,24,24
0.05,0.19594,0.0,1,166.681,-152.014,-14.666,0.05,0.19594,2.8812,-4.6854,-0.5031,4.6854,0.0679,90,True,24,24
0.05,0.19594,30.0,0,44.166,159.956,-174.122,0.05,0.19594,-2.0679,3.5098,-0.4357,3.5098,0.07151,90,True,24,24
0.05,0.19594,30.0,1,165.168,-159.956,24.788,0.05,0.19594,2.7757,-4.741,-0.4357,4.741,0.06837,90,True,24,24
0.05,0.19594,45.0,0,41.674,163.655,-160.329,0.05,0.19594,-2.2563,3.5517,-0.3558,3.5517,0.07067,90,True,24,24
0.05,0.19594,45.0,1,158.291,-163.655,50.365,0.05,0.19594,2.5642,-4.6599,-0.3558,4.6599,0.0693,90,True,24,24
0.05,0.19594,60.0,0,35.028,166.513,-141.54,0.05,0.19594,-2.5977,3.7696,-0.2516,3.7696,0.06916,90,True,24,24
0.05,0.19594,60.0,1,145.822,-166.513,80.691,0.05,0.19594,2.137,-4.2958,-0.2516,4.2958,0.0712,90,True,24,24
0.05,0.19594,90.0,0,6.927,166.704,-83.631,0.05,0.19594,-3.4225,4.2964,-0.0,4.2964,0.0655,90,True,24,24
0.05,0.19594,90.0,1,117.227,-166.704,139.477,0.05,0.19594,0.7486,-2.809,-0.0,2.809,0.07736,90,True,24,24
0.05,0.23484,-90.0,1,139.242,-131.013,-98.229,0.05,0.23484,1.6113,-4.2786,-0.0,4.2786,0.07353,90,True,24,24
0.05,0.23484,-60.0,1,148.681,-133.717,-74.964,0.05,0.23484,2.2146,-4.4281,-0.2516,4.4281,0.07086,90,True,24,24
0.05,0.23484,-45.0,1,153.308,-136.099,-62.209,0.05,0.23484,2.4618,-4.4853,-0.3558,4.4853,0.06976,90,True,24,24
0.05,0.23484,-30.0,1,157.603,-139.068,-48.535,0.05,0.23484,2.6545,-4.5346,-0.4357,4.5346,0.0689,90,True,24,24
0.05,0.23484,0.0,1,163.885,-146.319,-17.566,0.05,0.23484,2.8455,-4.6246,-0.5031,4.6246,0.06806,90,True,24,24
0.05,0.23484,30.0,0,39.829,154.226,-164.055,0.05,0.23484,-2.2135,3.7579,-0.4357,3.7579,0.07086,90,True,24,24
0.05,0.23484,30.0,1,163.497,-154.226,20.729,0.05,0.23484,2.753,-4.7024,-0.4357,4.7024,0.06847,90,True,24,24
0.05,0.23484,45.0,0,36.393,157.766,-149.159,0.05,0.23484,-2.4232,3.836,-0.3558,3.836,0.06993,90,True,24,24
0.05,0.23484,45.0,1,158.871,-157.766,43.895,0.05,0.23484,2.5749,-4.6781,-0.3558,4.6781,0.06926,90,True,24,24
0.05,0.23484,60.0,0,30.023,160.441,-130.464,0.05,0.23484,-2.7328,3.9996,-0.2516,3.9996,0.06856,90,True,24,24
0.05,0.23484,60.0,1,150.601,-160.441,69.84,0.05,0.23484,2.2633,-4.5111,-0.2516,4.5111,0.07064,90,True,24,24
0.05,0.23484,90.0,0,9.481,161.136,-80.617,0.05,0.23484,-3.4042,4.2653,-0.0,4.2653,0.06558,90,True,24,24
0.05,0.23484,90.0,1,129.381,-161.136,121.755,0.05,0.23484,1.2575,-3.6759,-0.0,3.6759,0.0751,90,True,24,24
0.05,0.27374,-90.0,1,138.029,-124.896,-103.133,0.05,0.27374,1.5711,-4.21,-0.0,4.21,0.07371,90,True,24,24
0.05,0.27374,-60.0,1,146.689,-127.602,-79.087,0.05,0.27374,2.1611,-4.337,-0.2516,4.337,0.07109,90,True,24,24
0.05,0.27374,-45.0,1,150.998,-130.048,-65.95,0.05,0.27374,2.4076,-4.3931,-0.3558,4.3931,0.07,90,True,24,24
0.05,0.27374,-30.0,1,155.029,-133.106,-51.923,0.05,0.27374,2.6026,-4.4462,-0.4357,4.4462,0.06913,90,True,24,24
0.05,0.27374,0.0,1,161.058,-140.535,-20.523,0.05,0.27374,2.8028,-4.5518,-0.5031,4.5518,0.06825,90,True,24,24
0.05,0.27374,30.0,0,37.918,148.474,-156.392,0.05,0.27374,-2.2737,3.8605,-0.4357,3.8605,0.07059,90,True,24,24
0.05,0.27374,30.0,1,161.422,-148.474,17.052,0.05,0.27374,2.7216,-4.6489,-0.4357,4.6489,0.06861,90,True,24,24
0.05,0.27374,45.0,0,34.247,151.946,-141.193,0.05,0.27374,-2.4855,3.9421,-0.3558,3.9421,0.06965,90,True,24,24
0.05,0.27374,45.0,1,158.102,-151.946,38.844,0.05,0.27374,2.5607,-4.6539,-0.3558,4.6539,0.06932,90,True,24,24
0.05,0.27374,60.0,0,28.443,154.552,-122.995,0.05,0.27374,-2.7715,4.0656,-0.2516,4.0656,0.06838,90,True,24,24
0.05,0.27374,60.0,1,152.051,-154.552,62.501,0.05,0.27374,2.2982,-4.5705,-0.2516,4.5705,0.07048,90,True,24,24
0.05,0.27374,90.0,0,12.117,155.531,-77.648,0.05,0.27374,-3.3795,4.223,0.0,4.223,0.06569,90,True,24,24
0.05,0.27374,90.0,1,135.49,-155.531,110.041,0.05,0.27374,1.4838,-4.0613,-0.0,4.0613,0.0741,90,True,24,24
0.05,0.31264,-90.0,1,136.41,-118.603,-107.807,0.05,0.31264,1.5159,-4.116,-0.0,4.116,0.07396,90,True,24,24
0.05,0.31264,-60.0,1,144.435,-121.335,-83.1,0.05,0.31264,2.0972,-4.228,-0.2516,4.228,0.07138,90,True,24,24
0.05,0.31264,-45.0,1,148.496,-123.857,-69.639,0.05,0.31264,2.3443,-4.2853,-0.3558,4.2853,0.07028,90,True,24,24
0.05,0.31264,-30.0,1,152.327,-127.015,-55.313,0.05,0.31264,2.5425,-4.3438,-0.4357,4.3438,0.0694,90,True,24,24
0.05,0.31264,0.0,0,40.557,134.643,-175.2,0.05,0.31264,-2.1029,3.8048,-0.5031,3.8048,0.07135,90,True,24,24
0.05,0.31264,0.0,1,158.187,-134.643,-23.544,0.05,0.31264,2.7526,-4.4664,-0.5031,4.4664,0.06847,90,True,24,24
0.05,0.31264,30.0,0,37.404,142.664,-150.068,0.05,0.31264,-2.2895,3.8874,-0.4357,3.8874,0.07052,90,True,24,24
0.05,0.31264,30.0,1,159.106,-142.664,13.558,0.05,0.31264,2.6824,-4.582,-0.4357,4.582,0.06878,90,True,24,24
0.05,0.31264,45.0,0,33.719,146.116,-134.836,0.05,0.31264,-2.5003,3.9673,-0.3558,3.9673,0.06959,90,True,24,24
0.05,0.31264,45.0,1,156.647,-146.116,34.47,0.05,0.31264,2.5326,-4.6061,-0.3558,4.6061,0.06944,90,True,24,24
0.05,0.31264,60.0,0,28.431,148.7,-117.131,0.05,0.31264,-2.7718,4.0661,-0.2516,4.0661,0.06838,90,True,24,24
0.05,0.31264,60.0,1,151.977,-148.7,56.723,0.05,0.31264,2.2965,-4.5676,-0.2516,4.5676,0.07049,90,True,24,24
0.05,0.31264,90.0,0,14.808,149.87,-74.678,0.05,0.31264,-3.348,4.1694,-0.0,4.1694,0.06583,90,True,24,24
0.05,0.31264,90.0,1,138.534,-149.87,101.336,0.05,0.31264,1.5879,-4.2387,-0.0,4.2387,0.07364,90,True,24,24
0.05,0.35154,-90.0,1,134.449,-112.098,-112.35,0.05,0.35154,1.4468,-3.9983,-0.0,3.9983,0.07426,90,True,24,24
0.05,0.35154,-60.0,1,141.954,-114.88,-87.074,0.05,0.35154,2.0226,-4.1009,-0.2516,4.1009,0.07171,90,True,24,24
0.05,0.35154,-45.0,1,145.819,-117.492,-73.328,0.05,0.35154,2.2715,-4.1612,-0.3558,4.1612,0.0706,90,True,24,24
0.05,0.35154,-30.0,1,149.502,-120.763,-58.739,0.05,0.35154,2.4736,-4.2263,-0.4357,4.2263,0.06971,90,True,24,24
0.05,0.35154,0.0,0,41.443,128.622,-170.064,0.05,0.35154,-2.0737,3.7551,-0.5031,3.7551,0.07148,90,True,24,24
0.05,0.35154,0.0,1,155.258,-128.622,-26.637,0.05,0.35154,2.6945,-4.3674,-0.5031,4.3674,0.06873,90,True,24,24
0.05,0.35154,30.0,0,37.779,136.768,-144.547,0.05,0.35154,-2.278,3.8678,-0.4357,3.8678,0.07057,90,True,24,24
0.05,0.35154,30.0,1,156.62,-136.768,10.148,0.05,0.35154,2.6353,-4.5019,-0.4357,4.5019,0.06899,90,True,24,24
0.05,0.35154,45.0,0,34.154,140.232,-129.385,0.05,0.35154,-2.4881,3.9466,-0.3558,3.9466,0.06964,90,True,24,24
0.05,0.35154,45.0,1,154.777,-140.232,30.455,0.05,0.35154,2.494,-4.5403,-0.3558,4.5403,0.06962,90,True,24,24
0.05,0.35154,60.0,0,29.291,142.82,-112.111,0.05,0.35154,-2.751,4.0306,-0.2516,4.0306,0.06848,90,True,24,24
0.05,0.35154,60.0,1,151.057,-142.82,51.763,0.05,0.35154,2.2745,-4.5301,-0.2516,4.5301,0.07059,90,True,24,24
0.05,0.35154,90.0,0,17.551,144.134,-71.685,0.05,0.35154,-3.3096,4.1041,-0.0,4.1041,0.066,90,True,24,24
0.05,0.35154,90.0,1,139.824,-144.134,94.311,0.05,0.35154,1.6303,-4.3109,-0.0,4.3109,0.07345,90,True,24,24
0.05,0.39043,-90.0,1,132.18,-105.335,-116.845,0.05,0.39043,1.3639,-3.8572,-0.0,3.8572,0.07463,90,True,24,24
0.05,0.39043,-60.0,1,139.258,-108.192,-91.066,0.05,0.39043,1.9367,-3.9546,-0.2516,3.9546,0.07209,90,True,24,24
0.05,0.39043,-45.0,1,142.973,-110.911,-77.062,0.05,0.39043,2.1883,-4.0195,-0.3558,4.0195,0.07097,90,True,24,24
0.05,0.39043,-30.0,1,146.548,-114.315,-62.233,0.05,0.39043,2.3951,-4.0926,-0.4357,4.0926,0.07005,90,True,24,24
0.05,0.39043,0.0,0,42.799,122.443,-165.242,0.05,0.39043,-2.028,3.6773,-0.5031,3.6773,0.07168,90,True,24,24
0.05,0.39043,0.0,1,152.258,-122.443,-29.816,0.05,0.39043,2.6279,-4.254,-0.5031,4.254,0.06902,90,True,24,24
0.05,0.39043,30.0,0,38.769,130.759,-139.528,0.05,0.39043,-2.2472,3.8154,-0.4357,3.8154,0.07071,90,True,24,24
0.05,0.39043,30.0,1,153.995,-130.759,6.764,0.05,0.39043,2.5803,-4.4082,-0.4357,4.4082,0.06923,90,True,24,24
0.05,0.39043,45.0,0,35.221,134.26,-124.48,0.05,0.39043,-2.4576,3.8947,-0.3558,3.8947,0.06978,90,True,24,24
0.05,0.39043,45.0,1,152.623,-134.26,26.636,0.05,0.39043,2.4461,-4.4587,-0.3558,4.4587,0.06983,90,True,24,24
0.05,0.39043,60.0,0,30.702,136.872,-107.575,0.05,0.39043,-2.7155,3.9703,-0.2516,3.9703,0.06863,90,True,24,24
0.05,0.39043,60.0,1,149.601,-136.872,47.272,0.05,0.39043,2.2383,-4.4684,-0.2516,4.4684,0.07075,90,True,24,24
0.05,0.39043,90.0,0,20.347,138.305,-68.652,0.05,0.39043,-3.2641,4.0265,-0.0,4.0265,0.0662,90,True,24,24
0.05,0.39043,90.0,1,140.011,-138.305,88.294,0.05,0.39043,1.6363,-4.3212,-0.0,4.3212,0.07342,90,True,24,24
0.05,0.42933,-90.0,1,129.615,-98.252,-121.364,0.05,0.42933,1.2666,-3.6914,-0.0,3.6914,0.07506,90,True,24,24
0.05,0.42933,-60.0,1,136.344,-101.215,-95.129,0.05,0.42933,1.8384,-3.7872,-0.2516,3.7872,0.07253,90,True,24,24
0.05,0.42933,-45.0,1,139.949,-104.065,-80.884,0.05,0.42933,2.0937,-3.8584,-0.3558,3.8584,0.07139,90,True,24,24
0.05,0.42933,-30.0,1,143.454,-107.628,-65.826,0.05,0.42933,2.306,-3.9409,-0.4357,3.9409,0.07045,90,True,24,24
0.05,0.42933,0.0,0,44.536,116.075,-160.611,0.05,0.42933,-1.9678,3.5748,-0.5031,3.5748,0.07195,90,True,24,24
0.05,0.42933,0.0,1,149.171,-116.075,-33.096,0.05,0.42933,2.5521,-4.1248,-0.5031,4.1248,0.06936,90,True,24,24
0.05,0.42933,30.0,0,40.216,124.609,-134.826,0.05,0.42933,-2.201,3.7366,-0.4357,3.7366,0.07092,90,True,24,24
0.05,0.42933,30.0,1,151.245,-124.609,3.364,0.05,0.42933,2.5168,-4.3,-0.4357,4.3,0.06951,90,True,24,24
0.05,0.42933,45.0,0,36.741,128.169,-119.91,0.05,0.42933,-2.4128,3.8183,-0.3558,3.8183,0.06998,90,True,24,24
0.05,0.42933,45.0,1,150.251,-128.169,22.918,0.05,0.42933,2.3892,-4.3617,-0.3558,4.3617,0.07008,90,True,24,24
0.05,0.42933,60.0,0,32.5,130.823,-103.323,0.05,0.42933,-2.6682,3.8897,-0.2516,3.8897,0.06884,90,True,24,24
0.05,0.42933,60.0,1,147.768,-130.823,43.055,0.05,0.42933,2.1905,-4.387,-0.2516,4.387,0.07096,90,True,24,24
0.05,0.42933,90.0,0,23.203,132.362,-65.565,0.05,0.42933,-3.2109,3.9359,-0.0,3.9359,0.06643,90,True,24,24
0.05,0.42933,90.0,1,139.448,-132.362,82.913,0.05,0.42933,1.618,-4.2901,-0.0,4.2901,0.0735,90,True,24,24
0.05,0.46823,-90.0,1,126.745,-90.767,-125.977,0.05,0.46823,1.1533,-3.4985,-0.0,3.4985,0.07557,90,True,24,24
0.05,0.46823,-60.0,1,133.194,-93.874,-99.319,0.05,0.46823,1.7262,-3.596,-0.2516,3.596,0.07302,90,True,24,24
0.05,0.46823,-45.0,1,136.727,-96.887,-84.839,0.05,0.46823,1.9862,-3.6752,-0.3558,3.6752,0.07187,90,True,24,24
0.05,0.46823,-30.0,0,48.172,100.644,-178.817,0.05,0.46823,-1.9228,3.2627,-0.4357,3.2627,0.07215,90,True,24,24
0.05,0.46823,-30.0,1,140.2,-100.644,-69.555,0.05,0.46823,2.205,-3.7689,-0.4357,3.7689,0.0709,90,True,24,24
0.05,0.46823,0.0,0,46.602,109.477,-156.079,0.05,0.46823,-1.8938,3.4486,-0.5031,3.4486,0.07228,90,True,24,24
0.05,0.46823,0.0,1,145.976,-109.477,-36.498,0.05,0.46823,2.4661,-3.9784,-0.5031,3.9784,0.06974,90,True,24,24
0.05,0.46823,30.0,0,42.029,118.286,-130.315,0.05,0.46823,-2.1412,3.6347,-0.4357,3.6347,0.07118,90,True,24,24
0.05,0.46823,30.0,1,148.371,-118.286,-0.085,0.05,0.46823,2.4443,-4.1764,-0.4357,4.1764,0.06984,90,True,24,24
0.05,0.46823,45.0,0,38.613,121.928,-115.542,0.05,0.46823,-2.3553,3.7204,-0.3558,3.7204,0.07023,90,True,24,24
0.05,0.46823,45.0,1,147.694,-121.928,19.234,0.05,0.46823,2.323,-4.2491,-0.3558,4.2491,0.07037,90,True,24,24
0.05,0.46823,60.0,0,34.595,124.64,-99.235,0.05,0.46823,-2.6101,3.7907,-0.2516,3.7907,0.0691,90,True,24,24
0.05,0.46823,60.0,1,145.646,-124.64,38.994,0.05,0.46823,2.132,-4.2874,-0.2516,4.2874,0.07122,90,True,24,24
0.05,0.46823,90.0,0,26.13,126.279,-62.409,0.05,0.46823,-3.1496,3.8314,-0.0,3.8314,0.06671,90,True,24,24
0.05,0.46823,90.0,1,138.339,-126.279,77.941,0.05,0.46823,1.5814,-4.2277,-0.0,4.2277,0.07367,90,True,24,24
0.05,0.50713,-90.0,1,123.535,-82.765,-130.77,0.05,0.50713,1.0216,-3.274,-0.0,3.274,0.07615,90,True,24,24
0.05,0.50713,-60.0,1,129.772,-86.07,-103.703,0.05,0.50713,1.5975,-3.3769,-0.2516,3.3769,0.07359,90,True,24,24
0.05,0.50713,-45.0,1,133.274,-89.291,-88.983,0.05,0.50713,1.8636,-3.4665,-0.3558,3.4665,0.07241,90,True,24,24
0.05,0.50713,-30.0,0,51.037,93.29,-174.328,0.05,0.50713,-1.8133,3.0762,-0.4357,3.0762,0.07264,90,True,24,24
0.05,0.50713,-30.0,1,136.753,-93.29,-73.463,0.05,0.50713,2.0903,-3.5735,-0.4357,3.5735,0.07141,90,True,24,24
0.05,0.50713,0.0,0,48.971,102.599,-151.57,0.05,0.50713,-1.8057,3.2986,-0.5031,3.2986,0.07267,90,True,24,24
0.05,0.50713,0.0,1,142.649,-102.599,-40.05,0.05,0.50713,2.3687,-3.8124,-0.5031,3.8124,0.07017,90,True,24,24
0.05,0.50713,30.0,0,44.152,111.752,-125.904,0.05,0.50713,-2.0683,3.5107,-0.4357,3.5107,0.0715,90,True,24,24
0.05,0.50713,30.0,1,145.365,-111.752,-3.614,0.05,0.50713,2.3618,-4.036,-0.4357,4.036,0.0702,90,True,24,24
0.05,0.50713,45.0,0,40.779,115.502,-111.281,0.05,0.50713,-2.2859,3.6021,-0.3558,3.6021,0.07054,90,True,24,24
0.05,0.50713,45.0,1,144.966,-115.502,15.536,0.05,0.50713,2.2471,-4.1197,-0.3558,4.1197,0.07071,90,True,24,24
0.05,0.50713,60.0,0,36.937,118.289,-95.226,0.05,0.50713,-2.5414,3.6737,-0.2516,3.6737,0.06941,90,True,24,24
0.05,0.50713,60.0,1,143.282,-118.289,35.007,0.05,0.50713,2.063,-4.1699,-0.2516,4.1699,0.07153,90,True,24,24
0.05,0.50713,90.0,0,29.139,120.029,-59.167,0.05,0.50713,-3.0795,3.7121,-0.0,3.7121,0.06702,90,True,24,24
0.05,0.50713,90.0,1,136.804,-120.029,73.225,0.05,0.50713,1.5294,-4.1391,-0.0,4.1391,0.0739,90,True,24,24
0.05,0.54603,-90.0,1,119.92,-74.07,-135.85,0.05,0.54603,0.8673,-3.0112,0.0,3.0112,0.07683,90,True,24,24
0.05,0.54603,-60.0,1,126.019,-77.652,-108.367,0.05,0.54603,1.4489,-3.1237,-0.2516,3.1237,0.07425,90,True,24,24
0.05,0.54603,-45.0,1,129.535,-81.149,-93.387,0.05,0.54603,1.7229,-3.2267,-0.3558,3.2267,0.07304,90,True,24,24
0.05,0.54603,-30.0,0,54.215,85.462,-169.677,0.05,0.54603,-1.6865,2.8602,-0.4357,2.8602,0.0732,90,True,24,24
0.05,0.54603,-30.0,1,133.069,-85.462,-77.607,0.05,0.54603,1.9594,-3.3504,-0.4357,3.3504,0.07199,90,True,24,24
0.05,0.54603,0.0,0,51.64,95.372,-147.012,0.05,0.54603,-1.7026,3.123,-0.5031,3.123,0.07313,90,True,24,24
0.05,0.54603,0.0,1,139.157,-95.372,-43.785,0.05,0.54603,2.2582,-3.6242,-0.5031,3.6242,0.07066,90,True,24,24
0.05,0.54603,30.0,0,46.561,104.957,-121.518,0.05,0.54603,-1.9823,3.3641,-0.4357,3.3641,0.07189,90,True,24,24
0.05,0.54603,30.0,1,142.212,-104.957,-7.255,0.05,0.54603,2.2683,-3.8767,-0.4357,3.8767,0.07062,90,True,24,24
0.05,0.54603,45.0,0,43.208,108.846,-107.054,0.05,0.54603,-2.2043,3.4632,-0.3558,3.4632,0.0709,90,True,24,24
0.05,0.54603,45.0,1,142.067,-108.846,11.779,0.05,0.54603,2.1606,-3.9723,-0.3558,3.9723,0.0711,90,True,24,24
0.05,0.54603,60.0,0,39.503,111.729,-91.232,0.05,0.54603,-2.4617,3.5379,-0.2516,3.5379,0.06976,90,True,24,24
0.05,0.54603,60.0,1,140.697,-111.729,31.031,0.05,0.54603,1.9831,-4.0338,-0.2516,4.0338,0.07188,90,True,24,24
0.05,0.54603,90.0,0,32.247,113.575,-55.822,0.05,0.54603,-2.9999,3.5765,-0.0,3.5765,0.06737,90,True,24,24
0.05,0.54603,90.0,1,134.915,-113.575,68.66,0.05,0.54603,1.4634,-4.0267,-0.0,4.0267,0.07419,90,True,24,24
0.05,0.58493,-90.0,1,115.778,-64.393,-141.384,0.05,0.58493,0.6835,-2.698,0.0,2.698,0.07765,90,True,24,24
0.05,0.58493,-60.0,1,121.829,-68.386,-113.444,0.05,0.58493,1.2744,-2.8265,-0.2516,2.8265,0.07503,90,True,24,24
0.05,0.58493,-45.0,0,58.383,72.269,-175.652,0.05,0.58493,-1.6157,2.4606,-0.3558,2.4606,0.07351,90,True,24,24
