pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged
0,-30.0,-170.0,-150.0,-30.0,10.0,30.0,0.007,-30.801,-170.616,-150.004,0.801,-0.0002,18.6264,8.3829,1.3803,-18.7429,-8.4298,-1.3727,0.520460,0.419660,-0.437156,0.329956,-0.190500,0.616374,-0.294748,0.691416,-0.281516,180.000,0.000,True
1,-30.0,-170.0,-120.0,-30.0,10.0,60.0,0.007,-30.789,-170.339,-120.003,0.789,-0.0004,18.3468,8.1024,1.0867,-18.4380,-8.1248,-1.0677,0.505067,0.420597,-0.399203,0.329956,-0.190500,0.616374,-0.294748,0.674747,-0.245767,180.000,0.000,True
2,-30.0,-170.0,-90.0,-30.0,10.0,90.0,0.007,-30.765,-170.126,-90.001,0.765,-0.0001,17.7615,7.5202,0.4975,-17.8470,-7.5338,-0.4767,0.473503,0.422506,-0.374518,0.329956,-0.190500,0.616374,-0.294748,0.642436,-0.223143,180.000,0.000,True
3,-30.0,-170.0,-60.0,-30.0,10.0,120.0,0.007,-30.697,-169.977,-60.000,0.697,-0.0010,17.0840,6.8176,-0.2273,-17.1282,-6.8151,0.2420,0.434705,0.424852,-0.369017,0.329956,-0.190500,0.616374,-0.294748,0.603142,-0.219705,180.000,0.000,True
4,-30.0,-170.0,-30.0,-30.0,10.0,150.0,0.008,-30.660,-169.961,-29.998,0.660,-0.0009,16.4272,6.1589,-0.8869,-16.4743,-6.1612,0.8959,0.398997,0.427004,-0.384839,0.329956,-0.190500,0.616374,-0.294748,0.567394,-0.236375,180.000,0.000,True
5,-30.0,-170.0,0.0,-30.0,10.0,-180.0,0.009,-30.637,-170.144,0.003,0.637,-0.0010,16.0053,5.7332,-1.3064,-16.0605,-5.7473,1.3098,0.375922,0.428390,-0.417371,0.329956,-0.190500,0.616374,-0.294748,0.544769,-0.268686,180.000,0.000,True
6,-30.0,-170.0,30.0,-30.0,10.0,-150.0,0.009,-30.641,-170.097,30.003,0.641,-0.0011,15.9348,5.6631,-1.3783,-15.9976,-5.6844,1.3727,0.372034,0.428622,-0.456486,0.329956,-0.190500,0.616374,-0.294748,0.541332,-0.307980,180.000,0.000,True
7,-30.0,-170.0,60.0,-30.0,10.0,-120.0,0.009,-30.659,-169.998,60.002,0.659,-0.0008,16.2359,5.9660,-1.0792,-16.3025,-5.9894,1.0677,0.388373,0.427633,-0.492230,0.329956,-0.190500,0.616374,-0.294748,0.558001,-0.343728,180.000,0.000,True
8,-30.0,-170.0,90.0,-30.0,10.0,-90.0,0.009,-30.688,-169.989,90.001,0.688,-0.0013,16.8227,6.5539,-0.4917,-16.8935,-6.5804,0.4767,0.420209,0.425708,-0.515467,0.329956,-0.190500,0.616374,-0.294748,0.590312,-0.366352,180.000,0.000,True
9,-30.0,-170.0,120.0,-30.0,10.0,-60.0,0.009,-30.749,-170.043,120.000,0.749,-0.0001,17.4941,7.2509,0.2235,-17.6123,-7.2991,-0.2420,0.458787,0.423372,-0.520353,0.329956,-0.190500,0.616374,-0.294748,0.629606,-0.369790,180.000,0.000,True
10,-30.0,-170.0,150.0,-30.0,10.0,-30.0,0.009,-30.773,-170.223,149.998,0.773,0.0002,18.1412,7.8981,0.8785,-18.2662,-7.9530,-0.8959,0.494018,0.421245,-0.505500,0.329956,-0.190500,0.616374,-0.294748,0.665354,-0.353120,180.000,0.000,True
11,-30.0,-150.0,-150.0,-30.0,30.0,30.0,0.005,-30.611,-150.645,-150.003,0.645,-0.0000,18.9996,8.7407,1.2237,-19.0303,-8.7171,-1.2071,0.533514,0.418898,-0.306175,0.329956,-0.190500,0.634756,-0.190500,0.700747,-0.152400,180.000,0.000,True
12,-30.0,-150.0,-120.0,-30.0,30.0,60.0,0.005,-30.662,-150.297,-120.002,0.662,0.0000,18.4848,8.2336,0.7180,-18.5201,-8.2069,-0.6969,0.505813,0.420575,-0.276192,0.329956,-0.190500,0.634756,-0.190500,0.672856,-0.124509,180.000,0.000,True
13,-30.0,-150.0,-90.0,-30.0,30.0,90.0,0.005,-30.621,-150.019,-90.000,0.621,-0.0005,17.8128,7.5417,0.0153,-17.8232,-7.5100,-0.0000,0.467699,0.422880,-0.263379,0.329956,-0.190500,0.634756,-0.190500,0.634756,-0.114300,180.000,0.000,True
14,-30.0,-150.0,-60.0,-30.0,30.0,120.0,0.005,-30.571,-149.888,-59.998,0.571,-0.0006,17.1070,6.8343,-0.6888,-17.1263,-6.8131,0.6969,0.429525,0.425183,-0.272046,0.329956,-0.190500,0.634756,-0.190500,0.596656,-0.124509,180.000,0.000,True
15,-30.0,-150.0,-30.0,-30.0,30.0,150.0,0.006,-30.490,-149.955,-29.997,0.490,-0.0005,16.5966,6.3177,-1.2037,-16.6161,-6.3029,1.2071,0.401727,0.426857,-0.299188,0.329956,-0.190500,0.634756,-0.190500,0.568765,-0.152400,180.000,0.000,True
16,-30.0,-150.0,0.0,-30.0,30.0,-180.0,0.007,-30.428,-150.223,0.003,0.428,-0.0005,16.4130,6.1265,-1.3961,-16.4293,-6.1162,1.3938,0.391445,0.427472,-0.337671,0.329956,-0.190500,0.634756,-0.190500,0.558556,-0.190500,180.000,0.000,True
17,-30.0,-150.0,30.0,-30.0,30.0,-150.0,0.007,-30.498,-150.231,30.003,0.498,-0.0007,16.5892,6.3067,-1.2178,-16.6161,-6.3029,1.2071,0.400918,0.426896,-0.376605,0.329956,-0.190500,0.634756,-0.190500,0.568765,-0.228600,180.000,0.000,True
18,-30.0,-150.0,60.0,-30.0,30.0,-120.0,0.007,-30.577,-150.096,60.001,0.577,-0.0008,17.0902,6.8140,-0.7117,-17.1263,-6.8131,0.6969,0.428202,0.425246,-0.405045,0.329956,-0.190500,0.634756,-0.190500,0.596656,-0.256491,180.000,0.000,True
19,-30.0,-150.0,90.0,-30.0,30.0,-90.0,0.007,-30.621,-150.017,90.000,0.621,-0.0009,17.7852,7.5121,-0.0145,-17.8232,-7.5100,-0.0000,0.466011,0.422962,-0.415761,0.329956,-0.190500,0.634756,-0.190500,0.634756,-0.266700,180.000,0.000,True
20,-30.0,-150.0,120.0,-30.0,30.0,-60.0,0.006,-30.627,-150.001,119.998,0.627,-0.0006,18.4865,8.2134,0.6861,-18.5201,-8.2069,-0.6969,0.504143,0.420660,-0.405947,0.329956,-0.190500,0.634756,-0.190500,0.672856,-0.256491,180.000,0.000,True
21,-30.0,-150.0,150.0,-30.0,30.0,-30.0,0.006,-30.575,-150.152,149.997,0.575,-0.0001,19.0091,8.7300,1.2016,-19.0303,-8.7171,-1.2071,0.532388,0.418958,-0.378700,0.329956,-0.190500,0.634756,-0.190500,0.700747,-0.228600,180.000,0.000,True
22,-30.0,-130.0,-150.0,-30.0,50.0,30.0,0.003,-30.369,-130.436,-150.002,0.436,0.0001,18.3137,8.0217,0.9134,-18.2662,-7.9530,-0.8959,0.500493,0.420916,-0.176831,0.329956,-0.190500,0.616374,-0.086252,0.665354,-0.027880,180.000,0.000,True
23,-30.0,-130.0,-120.0,-30.0,50.0,60.0,0.003,-30.447,-130.107,-120.001,0.447,-0.0009,17.6367,7.3519,0.2561,-17.6123,-7.2991,-0.2420,0.464023,0.423120,-0.158803,0.329956,-0.190500,0.616374,-0.086252,0.629606,-0.011210,180.000,0.000,True
24,-30.0,-130.0,-90.0,-30.0,50.0,90.0,0.003,-30.453,-129.900,-89.999,0.453,-0.0003,16.8915,6.6124,-0.4693,-16.8935,-6.5804,0.4767,0.424143,0.425527,-0.160976,0.329956,-0.190500,0.616374,-0.086252,0.590312,-0.014648,180.000,0.000,True
25,-30.0,-130.0,-60.0,-30.0,50.0,120.0,0.004,-30.403,-129.868,-59.998,0.403,0.0000,16.2939,6.0116,-1.0647,-16.3025,-5.9894,1.0677,0.391703,0.427483,-0.182797,0.329956,-0.190500,0.616374,-0.086252,0.558001,-0.037272,-180.000,0.000,True
26,-30.0,-130.0,-30.0,-30.0,50.0,150.0,0.004,-30.308,-130.022,-29.997,0.308,-0.0062,15.9973,5.7059,-1.3726,-15.9976,-5.6844,1.3727,0.375332,0.428466,-0.218144,0.329956,-0.190500,0.616374,-0.086252,0.541332,-0.073020,-180.000,-0.000,True
27,-30.0,-130.0,0.0,-30.0,50.0,-180.0,0.005,-30.240,-130.249,0.003,0.249,0.0010,16.0672,5.7705,-1.3150,-16.0605,-5.7473,1.3098,0.378978,0.428241,-0.257665,0.329956,-0.190500,0.616374,-0.086252,0.544769,-0.112314,180.000,-0.000,True
28,-30.0,-130.0,30.0,-30.0,50.0,-150.0,0.005,-30.323,-130.214,30.002,0.323,0.0009,16.4652,6.1795,-0.9066,-16.4743,-6.1612,0.8959,0.401047,0.426905,-0.290838,0.329956,-0.190500,0.616374,-0.086252,0.567394,-0.144625,-180.000,0.000,True
29,-30.0,-130.0,60.0,-30.0,50.0,-120.0,0.005,-30.432,-130.058,60.001,0.432,-0.0004,17.1199,6.8356,-0.2538,-17.1282,-6.8151,0.2420,0.436188,0.424781,-0.308231,0.329956,-0.190500,0.616374,-0.086252,0.603142,-0.161295,180.000,0.000,True
30,-30.0,-130.0,90.0,-30.0,50.0,-90.0,0.005,-30.484,-129.959,89.999,0.484,-0.0005,17.8355,7.5555,0.4677,-17.8470,-7.5338,-0.4767,0.475239,0.422424,-0.305170,0.329956,-0.190500,0.616374,-0.086252,0.642436,-0.157857,180.000,0.000,True
31,-30.0,-130.0,120.0,-30.0,50.0,-60.0,0.004,-30.468,-129.963,119.998,0.468,-0.0004,18.4317,8.1503,1.0630,-18.4380,-8.1248,-1.0677,0.507705,0.420467,-0.282631,0.329956,-0.190500,0.616374,-0.086252,0.674747,-0.135233,180.000,0.000,True
32,-30.0,-130.0,150.0,-30.0,50.0,-30.0,0.004,-30.374,-130.166,149.997,0.374,-0.0002,18.7557,8.4657,1.3727,-18.7429,-8.4298,-1.3727,0.525091,0.419421,-0.247162,0.329956,-0.190500,0.616374,-0.086252,0.691416,-0.099484,180.000,0.000,True
33,-30.0,-110.0,-150.0,-30.0,70.0,30.0,0.002,-30.225,-110.211,-150.001,0.225,-0.0014,16.5800,6.2838,0.4877,-16.5429,-6.2297,-0.4767,0.425043,0.425487,-0.068382,0.329956,-0.190500,0.563446,0.005422,0.589508,0.077026,180.000,0.000,True
34,-30.0,-110.0,-120.0,-30.0,70.0,60.0,0.002,-30.303,-109.943,-119.999,0.303,-0.0000,15.8421,5.5463,-0.2363,-15.8241,-5.5110,0.2420,0.384698,0.427922,-0.064355,0.329956,-0.190500,0.563446,0.005422,0.550214,0.080464,-180.000,-0.000,True
35,-30.0,-110.0,-90.0,-30.0,70.0,90.0,0.002,-30.317,-109.845,-89.998,0.317,-0.0000,15.1646,4.8767,-0.8936,-15.1702,-4.8571,0.8959,0.348531,0.430104,-0.080686,0.329956,-0.190500,0.563446,0.005422,0.514466,0.063794,-180.000,-0.000,True
36,-30.0,-110.0,-60.0,-30.0,70.0,120.0,0.003,-30.276,-109.908,-59.997,0.276,0.0000,14.7545,4.4629,-1.3091,-14.7564,-4.4432,1.3098,0.326076,0.431456,-0.112763,0.329956,-0.190500,0.563446,0.005422,0.491841,0.031484,180.000,-0.000,True
37,-30.0,-110.0,-30.0,-30.0,70.0,150.0,0.003,-30.190,-110.084,-29.997,0.190,-0.0001,14.7043,4.4053,-1.3746,-14.6935,-4.3803,1.3727,0.323092,0.431632,-0.151808,0.329956,-0.190500,0.563446,0.005422,0.488404,-0.007810,-180.000,-0.000,True
38,-30.0,-110.0,0.0,-30.0,70.0,-180.0,0.004,-30.131,-110.219,0.002,0.219,0.0001,15.0185,4.7133,-1.0741,-14.9984,-4.6853,1.0677,0.339947,0.430610,-0.187529,0.329956,-0.190500,0.563446,0.005422,0.505073,-0.043559,-180.000,-0.000,True
39,-30.0,-110.0,30.0,-30.0,70.0,-150.0,0.004,-30.207,-110.121,30.001,0.207,0.0001,15.5954,5.2992,-0.4845,-15.5894,-5.2763,0.4767,0.371763,0.428687,-0.210697,0.329956,-0.190500,0.563446,0.005422,0.537384,-0.066183,180.000,-0.000,True
40,-30.0,-110.0,60.0,-30.0,70.0,-120.0,0.004,-30.315,-109.971,59.999,0.315,0.0002,16.3082,6.0178,0.2355,-16.3082,-5.9950,-0.2420,0.410520,0.426346,-0.214791,0.329956,-0.190500,0.563446,0.005422,0.576678,-0.069621,180.000,-0.000,True
41,-30.0,-110.0,90.0,-30.0,70.0,-90.0,0.003,-30.365,-109.912,89.998,0.365,-0.0001,16.9658,6.6758,0.8922,-16.9621,-6.6489,-0.8959,0.446096,0.424200,-0.198539,0.329956,-0.190500,0.563446,0.005422,0.612426,-0.052951,180.000,-0.000,True
42,-30.0,-110.0,120.0,-30.0,70.0,-60.0,0.003,-30.340,-109.979,119.997,0.340,0.0002,17.4076,7.1046,1.3106,-17.3759,-7.0628,-1.3098,0.469041,0.422819,-0.166423,0.329956,-0.190500,0.563446,0.005422,0.635051,-0.020640,180.000,0.000,True
43,-30.0,-110.0,150.0,-30.0,70.0,-30.0,0.003,-30.240,-110.205,149.997,0.240,0.0001,17.4715,7.1743,1.3762,-17.4388,-7.1257,-1.3727,0.473475,0.422556,-0.127262,0.329956,-0.190500,0.563446,0.005422,0.638488,0.018654,-180.000,0.000,True
44,-30.0,-90.0,-150.0,-30.0,90.0,30.0,0.001,-30.138,-90.011,-150.000,0.138,-0.0001,14.0790,3.7769,0.0037,-14.0682,-3.7550,-0.0000,0.317237,0.432004,0.006332,0.329956,-0.190500,0.482356,0.073465,0.482356,0.149665,-180.000,-0.000,True
45,-30.0,-90.0,-120.0,-30.0,90.0,60.0,0.002,-30.206,-89.844,-119.998,0.206,-0.0001,13.3620,3.0651,-0.6963,-13.3713,-3.0581,0.6969,0.278389,0.434347,-0.003975,0.329956,-0.190500,0.482356,0.073465,0.444256,0.139456,180.000,-0.000,True
46,-30.0,-90.0,-90.0,-30.0,90.0,90.0,0.002,-30.223,-89.852,-89.997,0.223,-0.0001,12.8532,2.5578,-1.2068,-12.8611,-2.5479,1.2071,0.250602,0.436022,-0.031978,0.329956,-0.190500,0.482356,0.073465,0.416365,0.111565,180.000,-0.000,True
47,-30.0,-90.0,-60.0,-30.0,90.0,120.0,0.003,-30.192,-89.965,-59.997,0.192,-0.0002,12.6779,2.3802,-1.3944,-12.6743,-2.3612,1.3938,0.240840,0.436608,-0.069996,0.329956,-0.190500,0.482356,0.073465,0.406156,0.073465,180.000,-0.000,True
48,-30.0,-90.0,-30.0,-30.0,90.0,150.0,0.003,-30.119,-90.112,-29.997,0.119,-0.0002,12.8766,2.5732,-1.2104,-12.8611,-2.5479,1.2071,0.251457,0.435963,-0.107818,0.329956,-0.190500,0.482356,0.073465,0.416365,0.035365,-180.000,-0.000,True
49,-30.0,-90.0,0.0,-30.0,90.0,-180.0,0.003,-30.069,-90.147,0.002,0.147,0.0000,13.3875,3.0798,-0.7018,-13.3713,-3.0581,0.6969,0.279300,0.434279,-0.135502,0.329956,-0.190500,0.482356,0.073465,0.444256,0.007473,-180.000,-0.000,True
50,-30.0,-90.0,30.0,-30.0,90.0,-150.0,0.003,-30.137,-90.009,30.000,0.137,-0.0003,14.0721,3.7696,-0.0036,-14.0682,-3.7550,-0.0000,0.316839,0.432012,-0.146061,0.329956,-0.190500,0.482356,0.073465,0.482356,-0.002735,180.000,-0.000,True
51,-30.0,-90.0,60.0,-30.0,90.0,-120.0,0.003,-30.237,-89.901,59.999,0.237,-0.0001,14.7619,4.4668,0.6945,-14.7651,-4.4519,-0.6969,0.354535,0.429737,-0.136489,0.329956,-0.190500,0.482356,0.073465,0.520456,0.007473,180.000,-0.000,True
52,-30.0,-90.0,90.0,-30.0,90.0,-90.0,0.002,-30.282,-89.907,89.997,0.282,0.0000,15.2757,4.9845,1.2057,-15.2753,-4.9621,-1.2071,0.382492,0.428052,-0.109114,0.329956,-0.190500,0.482356,0.073465,0.548347,0.035365,180.000,-0.000,True
53,-30.0,-90.0,120.0,-30.0,90.0,-60.0,0.002,-30.253,-90.027,119.997,0.253,-0.0001,15.4765,5.1845,1.3947,-15.4620,-5.1488,-1.3938,0.393320,0.427403,-0.071253,0.329956,-0.190500,0.482356,0.073465,0.558556,0.073465,180.000,-0.000,True
54,-30.0,-90.0,150.0,-30.0,90.0,-30.0,0.002,-30.158,-90.220,149.998,0.220,0.0003,15.3171,5.0162,1.2129,-15.2753,-4.9621,-1.2071,0.384141,0.427962,-0.032931,0.329956,-0.190500,0.482356,0.073465,0.548347,0.111565,180.000,-0.000,True
55,-30.0,-70.0,-150.0,-30.0,110.0,30.0,0.001,-30.084,-69.859,-149.998,0.141,-0.0002,11.1241,0.8169,-0.4784,-11.1405,-0.8274,0.4767,0.190868,0.439635,0.038669,0.329956,-0.190500,0.382884,0.109669,0.356822,0.181274,-180.000,-0.000,True
56,-30.0,-70.0,-120.0,-30.0,110.0,60.0,0.002,-30.143,-69.813,-119.998,0.187,-0.0001,10.5305,0.2281,-1.0690,-10.5495,-0.2364,1.0677,0.158520,0.441585,0.015675,0.329956,-0.190500,0.382884,0.109669,0.324511,0.158650,180.000,-0.000,True
57,-30.0,-70.0,-90.0,-30.0,110.0,90.0,0.002,-30.160,-69.894,-89.997,0.160,-0.0000,10.2382,-0.0619,-1.3729,-10.2446,0.0686,1.3727,0.142386,0.442556,-0.020148,0.329956,-0.190500,0.382884,0.109669,0.307841,0.122901,-180.000,-0.000,True
58,-30.0,-70.0,-60.0,-30.0,110.0,120.0,0.003,-30.138,-70.011,-59.997,0.138,-0.0001,10.3141,0.0129,-1.3113,-10.3075,0.0057,1.3098,0.146305,0.442317,-0.059292,0.329956,-0.190500,0.382884,0.109669,0.311279,0.083607,-180.000,-0.000,True
59,-30.0,-70.0,-30.0,-30.0,110.0,150.0,0.003,-30.078,-70.100,-29.998,0.100,0.0001,10.7349,0.4288,-0.8995,-10.7213,-0.4082,0.8959,0.169122,0.440937,-0.091315,0.329956,-0.190500,0.382884,0.109669,0.333903,0.051297,180.000,-0.000,True
60,-30.0,-70.0,0.0,-30.0,110.0,-180.0,0.003,-30.033,-70.052,0.001,0.052,-0.0002,11.3817,1.0715,-0.2442,-11.3752,-1.0621,0.2420,0.204541,0.438797,-0.107773,0.329956,-0.190500,0.382884,0.109669,0.369652,0.034627,180.000,-0.000,True
61,-30.0,-70.0,30.0,-30.0,110.0,-150.0,0.003,-30.099,-69.911,29.999,0.099,-0.0000,12.0871,1.7817,0.4767,-12.0940,-1.7808,-0.4767,0.243254,0.436459,-0.104671,0.329956,-0.190500,0.382884,0.109669,0.408946,0.038065,-180.000,-0.000,True
62,-30.0,-70.0,60.0,-30.0,110.0,-120.0,0.002,-30.191,-69.872,59.997,0.191,-0.0003,12.6768,2.3791,1.0672,-12.6850,-2.3718,-1.0677,0.275432,0.434519,-0.082681,0.329956,-0.190500,0.382884,0.109669,0.441256,0.060689,180.000,-0.000,True
63,-30.0,-70.0,90.0,-30.0,110.0,-90.0,0.002,-30.229,-69.940,89.997,0.229,0.0002,12.9946,2.6996,1.3727,-12.9899,-2.6768,-1.3727,0.292513,0.433492,-0.047401,0.329956,-0.190500,0.382884,0.109669,0.457926,0.096437,180.000,-0.000,True
64,-30.0,-70.0,120.0,-30.0,110.0,-60.0,0.001,-30.199,-70.074,119.998,0.199,0.0004,12.9498,2.6542,1.3127,-12.9270,-2.6139,-1.3098,0.289884,0.433654,-0.008152,0.329956,-0.190500,0.382884,0.109669,0.454488,0.135731,-180.000,-0.000,True
65,-30.0,-70.0,150.0,-30.0,110.0,-30.0,0.001,-30.108,-70.190,149.998,0.190,0.0003,12.5512,2.2483,0.9023,-12.5132,-2.2000,-0.8959,0.267910,0.434984,0.024739,0.329956,-0.190500,0.382884,0.109669,0.431864,0.168042,180.000,-0.000,True
66,-30.0,-50.0,-150.0,-30.0,130.0,30.0,0.003,-30.050,-49.768,-149.998,0.232,-0.0005,8.0811,-2.2303,-0.8999,-8.1131,2.2000,0.8959,0.061680,0.447429,0.025278,0.329956,-0.190500,0.277028,0.109669,0.228047,0.168042,180.000,-0.000,True
67,-30.0,-50.0,-120.0,-30.0,130.0,60.0,0.003,-30.099,-49.833,-119.998,0.167,-0.0001,7.6809,-2.6254,-1.3108,-7.6993,2.6139,1.3098,0.039681,0.448755,-0.007137,0.329956,-0.190500,0.277028,0.109669,0.205423,0.135731,-180.000,-0.000,True
68,-30.0,-50.0,-90.0,-30.0,130.0,90.0,0.004,-30.117,-49.941,-89.997,0.117,-0.0001,7.6331,-2.6702,-1.3731,-7.6364,2.6768,1.3727,0.036860,0.448923,-0.046258,0.329956,-0.190500,0.277028,0.109669,0.201985,0.096437,180.000,-0.000,True
69,-30.0,-50.0,-60.0,-30.0,130.0,120.0,0.005,-30.107,-50.028,-59.997,0.107,0.0000,7.9470,-2.3563,-1.0700,-7.9413,2.3718,1.0677,0.053830,0.447896,-0.081818,0.329956,-0.190500,0.277028,0.109669,0.218655,0.060689,180.000,-0.000,True
70,-30.0,-50.0,-30.0,-30.0,130.0,150.0,0.005,-30.060,-50.054,-29.999,0.060,-0.0000,8.5390,-1.7683,-0.4794,-8.5323,1.7808,0.4767,0.086101,0.445945,-0.104276,0.329956,-0.190500,0.277028,0.109669,0.250966,0.038065,180.000,-0.000,True
71,-30.0,-50.0,0.0,-30.0,130.0,-180.0,0.004,-30.019,-49.948,-0.001,0.052,-0.0001,9.2460,-1.0659,0.2429,-9.2511,1.0621,-0.2420,0.124880,0.443604,-0.107657,0.329956,-0.190500,0.277028,0.109669,0.290260,0.034627,180.000,-0.000,True
72,-30.0,-50.0,30.0,-30.0,130.0,-150.0,0.004,-30.087,-49.848,29.998,0.152,-0.0003,9.8903,-0.4165,0.8974,-9.9050,0.4082,-0.8959,0.160192,0.441473,-0.091361,0.329956,-0.190500,0.277028,0.109669,0.326008,0.051297,180.000,-0.000,True
73,-30.0,-50.0,60.0,-30.0,130.0,-120.0,0.003,-30.170,-49.887,59.997,0.170,0.0001,10.3114,0.0120,1.3097,-10.3188,-0.0057,-1.3098,0.183047,0.440096,-0.059537,0.329956,-0.190500,0.277028,0.109669,0.348632,0.083607,-180.000,-0.000,True
74,-30.0,-50.0,90.0,-30.0,130.0,-90.0,0.002,-30.197,-49.989,89.997,0.197,0.0005,10.3903,0.0942,1.3740,-10.3817,-0.0686,-1.3727,0.187127,0.439855,-0.020451,0.329956,-0.190500,0.277028,0.109669,0.352070,0.122901,-180.000,-0.000,True
75,-30.0,-50.0,120.0,-30.0,130.0,-60.0,0.002,-30.165,-50.093,119.998,0.165,-0.0000,10.1010,-0.1967,1.0724,-10.0768,0.2364,-1.0677,0.171145,0.440823,0.015525,0.329956,-0.190500,0.277028,0.109669,0.335400,0.158650,180.000,-0.000,True
76,-30.0,-50.0,150.0,-30.0,130.0,-30.0,0.002,-30.080,-50.109,149.998,0.109,0.0001,9.5085,-0.7962,0.4816,-9.4858,0.8274,-0.4767,0.138835,0.442775,0.038749,0.329956,-0.190500,0.277028,0.109669,0.303090,0.181274,180.000,-0.000,True
77,-30.0,-30.0,-150.0,-30.0,150.0,30.0,0.009,-30.031,-29.735,-149.998,0.265,-0.0003,5.3187,-4.9958,-1.2106,-5.3511,4.9621,1.2071,-0.054623,0.454443,-0.031655,0.329956,-0.190500,0.177556,0.073465,0.111565,0.111565,180.000,-0.000,True
78,-30.0,-30.0,-120.0,-30.0,150.0,60.0,0.009,-30.067,-29.873,-119.998,0.127,-0.0001,5.1513,-5.1577,-1.3941,-5.1643,5.1488,1.3938,-0.063987,0.455009,-0.069312,0.329956,-0.190500,0.177556,0.073465,0.101356,0.073465,-180.000,-0.000,True
79,-30.0,-30.0,-90.0,-30.0,150.0,90.0,0.009,-30.086,-29.967,-89.997,0.086,-0.0001,5.3483,-4.9573,-1.2078,-5.3511,4.9621,1.2071,-0.053376,0.454367,-0.107082,0.329956,-0.190500,0.177556,0.073465,0.111565,0.035365,-180.000,-0.000,True
80,-30.0,-30.0,-60.0,-30.0,150.0,120.0,0.009,-30.092,-30.014,-59.999,0.092,-0.0000,5.8623,-4.4423,-0.6992,-5.8612,4.4519,0.6969,-0.025400,0.452674,-0.134856,0.329956,-0.190500,0.177556,0.073465,0.139456,0.007473,180.000,-0.000,True
81,-30.0,-30.0,-30.0,-30.0,150.0,150.0,0.009,-30.068,-29.992,-30.000,0.068,-0.0001,6.5571,-3.7500,-0.0014,-6.5582,3.7550,0.0000,0.012538,0.450379,-0.145119,0.329956,-0.190500,0.177556,0.073465,0.177556,-0.002735,-180.000,-0.000,True
82,-30.0,-30.0,0.0,-30.0,150.0,-180.0,0.008,-30.036,-29.854,-0.002,0.146,-0.0002,7.2420,-3.0696,0.6995,-7.2551,3.0581,-0.6969,0.050103,0.448109,-0.135106,0.329956,-0.190500,0.177556,0.073465,0.215656,0.007473,180.000,-0.000,True
83,-30.0,-30.0,30.0,-30.0,150.0,-150.0,0.006,-30.103,-29.833,29.997,0.167,-0.0002,7.7497,-2.5561,1.2082,-7.7653,2.5479,-1.2071,0.077849,0.446437,-0.107475,0.329956,-0.190500,0.177556,0.073465,0.243547,0.035365,-180.000,-0.000,True
84,-30.0,-30.0,60.0,-30.0,150.0,-120.0,0.005,-30.164,-29.934,59.997,0.164,0.0001,7.9485,-2.3509,1.3942,-7.9520,2.3612,-1.3938,0.088539,0.445796,-0.069498,0.329956,-0.190500,0.177556,0.073465,0.253756,0.073465,-180.000,-0.000,True
85,-30.0,-30.0,90.0,-30.0,150.0,-90.0,0.004,-30.173,-30.025,89.997,0.173,-0.0000,7.7745,-2.5225,1.2099,-7.7653,2.5479,-1.2071,0.078908,0.446382,-0.031287,0.329956,-0.190500,0.177556,0.073465,0.243547,0.111565,-180.000,-0.000,True
86,-30.0,-30.0,120.0,-30.0,150.0,-60.0,0.004,-30.141,-30.068,119.998,0.141,0.0001,7.2704,-3.0287,0.7017,-7.2551,3.0581,-0.6969,0.051334,0.448048,-0.003091,0.329956,-0.190500,0.177556,0.073465,0.215656,0.139456,-180.000,-0.000,True
87,-30.0,-30.0,150.0,-30.0,150.0,-30.0,0.005,-30.068,-29.992,150.000,0.068,-0.0001,6.5602,-3.7467,0.0015,-6.5582,3.7550,0.0000,0.012701,0.450380,0.007281,0.329956,-0.190500,0.177556,0.073465,0.177556,0.149665,180.000,-0.000,True
88,-30.0,-10.0,-150.0,-30.0,170.0,30.0,0.018,-30.023,-9.720,-149.998,0.280,-0.0003,3.1630,-7.1532,-1.3745,-3.1875,7.1257,1.3727,-0.144286,0.459865,-0.125010,0.329956,-0.190500,0.096465,0.005422,0.021423,0.018654,180.000,-0.000,True
89,-30.0,-10.0,-120.0,-30.0,170.0,60.0,0.014,-30.041,-9.888,-119.998,0.112,-0.0001,3.2413,-7.0699,-1.3094,-3.2504,7.0628,1.3098,-0.140193,0.459619,-0.163406,0.329956,-0.190500,0.096465,0.005422,0.024861,-0.020640,-180.000,-0.000,True
90,-30.0,-10.0,-90.0,-30.0,170.0,90.0,0.014,-30.063,-9.966,-89.998,0.063,-0.0001,3.6601,-6.6477,-0.8965,-3.6642,6.6489,0.8959,-0.117404,0.458238,-0.195324,0.329956,-0.190500,0.096465,0.005422,0.047485,-0.052951,180.000,-0.000,True
