pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged,filter_status,filter_chassis,filter_self_L4_L2,filter_self_L4_J1,filter_floor,filter_converged,filter_tipping,tip_worst_margin_m,tip_worst_j1_deg,tip_j1_stable_count,tip_cg_x_m,tip_cg_y_m
0,-30.0,-170.0,-150.0,-30.0,10.0,30.0,0.005,-30.423,-170.190,-150.001,0.423,-0.0006,7.6173,2.9242,0.2474,-7.6362,-2.9295,-0.2466,0.404117,0.387309,-0.377595,0.263965,-0.152400,0.502646,-0.239273,0.552675,-0.230452,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
1,-30.0,-170.0,-120.0,-30.0,10.0,60.0,0.004,-30.419,-170.112,-120.001,0.419,-0.0002,7.5647,2.8715,0.1935,-7.5814,-2.8747,-0.1918,0.393425,0.388583,-0.353234,0.263965,-0.152400,0.502646,-0.239273,0.541562,-0.206620,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
2,-30.0,-170.0,-90.0,-30.0,10.0,90.0,0.004,-30.411,-170.038,-90.001,0.411,-0.0008,7.4567,2.7654,0.0875,-7.4752,-2.7686,-0.0856,0.372254,0.391098,-0.337553,0.263965,-0.152400,0.502646,-0.239273,0.520021,-0.191537,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
3,-30.0,-170.0,-60.0,-30.0,10.0,120.0,0.005,-30.401,-169.997,-60.000,0.401,-0.0003,7.3257,2.6358,-0.0418,-7.3461,-2.6394,0.0435,0.346318,0.394176,-0.334810,0.263965,-0.152400,0.502646,-0.239273,0.493825,-0.189245,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
4,-30.0,-170.0,-30.0,-30.0,10.0,150.0,0.005,-30.392,-170.010,-30.000,0.392,-0.0004,7.2134,2.5197,-0.1598,-7.2287,-2.5220,0.1609,0.322596,0.396990,-0.345733,0.263965,-0.152400,0.502646,-0.239273,0.469993,-0.200358,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
5,-30.0,-170.0,0.0,-30.0,10.0,-180.0,0.006,-30.387,-170.060,0.001,0.387,-0.0001,7.1391,2.4444,-0.2349,-7.1543,-2.4476,0.2353,0.307428,0.398789,-0.367294,0.263965,-0.152400,0.502646,-0.239273,0.454910,-0.221898,-180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
6,-30.0,-170.0,30.0,-30.0,10.0,-150.0,0.005,-30.387,-170.057,30.001,0.387,-0.0003,7.1201,2.4297,-0.2470,-7.1430,-2.4364,0.2466,0.304957,0.399083,-0.393460,0.263965,-0.152400,0.502646,-0.239273,0.452618,-0.248094,-180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
7,-30.0,-170.0,60.0,-30.0,10.0,-120.0,0.005,-30.391,-170.018,60.001,0.391,-0.0002,7.1799,2.4863,-0.1931,-7.1978,-2.4911,0.1918,0.315874,0.397788,-0.417274,0.263965,-0.152400,0.502646,-0.239273,0.463731,-0.271927,-180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
8,-30.0,-170.0,90.0,-30.0,10.0,-90.0,0.005,-30.398,-169.999,90.001,0.398,-0.0002,7.2857,2.5924,-0.0872,-7.3040,-2.5973,0.0856,0.337164,0.395261,-0.432499,0.263965,-0.152400,0.502646,-0.239273,0.485272,-0.287010,-180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
9,-30.0,-170.0,120.0,-30.0,10.0,-60.0,0.005,-30.407,-170.017,120.000,0.407,0.0001,7.4204,2.7237,0.0420,-7.4331,-2.7264,-0.0435,0.363071,0.392183,-0.435130,0.263965,-0.152400,0.502646,-0.239273,0.511468,-0.289301,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
10,-30.0,-170.0,150.0,-30.0,10.0,-30.0,0.005,-30.415,-170.089,150.000,0.415,-0.0006,7.5324,2.8385,0.1596,-7.5505,-2.8439,-0.1609,0.386618,0.389385,-0.424605,0.263965,-0.152400,0.502646,-0.239273,0.535300,-0.278188,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
11,-30.0,-150.0,-150.0,-30.0,30.0,30.0,0.004,-30.340,-150.185,-150.000,0.340,-0.0001,7.7728,3.0770,0.2183,-7.7786,-3.0719,-0.2168,0.414614,0.386074,-0.273411,0.263965,-0.152400,0.517965,-0.152400,0.561959,-0.127000,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
12,-30.0,-150.0,-120.0,-30.0,30.0,60.0,0.003,-30.351,-150.092,-120.000,0.351,-0.0002,7.6792,2.9849,0.1270,-7.6870,-2.9803,-0.1252,0.396231,0.388259,-0.254305,0.263965,-0.152400,0.517965,-0.152400,0.543365,-0.108406,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
13,-30.0,-150.0,-90.0,-30.0,30.0,90.0,0.003,-30.348,-150.006,-90.000,0.348,-0.0004,7.5528,2.8590,0.0015,-7.5618,-2.8551,-0.0000,0.370993,0.391257,-0.246904,0.263965,-0.152400,0.517965,-0.152400,0.517965,-0.101600,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
14,-30.0,-150.0,-60.0,-30.0,30.0,120.0,0.004,-30.334,-149.971,-60.000,0.334,-0.0005,7.4287,2.7336,-0.1242,-7.4366,-2.7299,0.1252,0.345730,0.394255,-0.253292,0.263965,-0.152400,0.517965,-0.152400,0.492565,-0.108406,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
15,-30.0,-150.0,-30.0,-30.0,30.0,150.0,0.004,-30.312,-150.006,-30.000,0.312,0.0007,7.3371,2.6412,-0.2163,-7.3450,-2.6383,0.2168,0.327230,0.396450,-0.271738,0.263965,-0.152400,0.517965,-0.152400,0.473970,-0.127000,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
16,-30.0,-150.0,0.0,-30.0,30.0,-180.0,0.004,-30.300,-150.079,0.001,0.300,-0.0002,7.3034,2.6070,-0.2506,-7.3114,-2.6047,0.2504,0.320363,0.397263,-0.297260,0.263965,-0.152400,0.517965,-0.152400,0.467165,-0.152400,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
17,-30.0,-150.0,30.0,-30.0,30.0,-150.0,0.004,-30.314,-150.087,30.001,0.314,-0.0001,7.3351,2.6396,-0.2178,-7.3450,-2.6383,0.2168,0.326909,0.396486,-0.322846,0.263965,-0.152400,0.517965,-0.152400,0.473970,-0.177800,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
18,-30.0,-150.0,60.0,-30.0,30.0,-120.0,0.004,-30.335,-150.041,60.001,0.335,-0.0002,7.4267,2.7313,-0.1267,-7.4366,-2.7299,0.1252,0.345208,0.394314,-0.341567,0.263965,-0.152400,0.517965,-0.152400,0.492565,-0.196394,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
19,-30.0,-150.0,90.0,-30.0,30.0,-90.0,0.004,-30.348,-150.006,90.000,0.348,-0.0004,7.5523,2.8569,-0.0015,-7.5618,-2.8551,-0.0000,0.370372,0.391327,-0.348503,0.263965,-0.152400,0.517965,-0.152400,0.517965,-0.203200,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
20,-30.0,-150.0,120.0,-30.0,30.0,-60.0,0.004,-30.349,-150.012,120.000,0.349,-0.0006,7.6741,2.9809,0.1239,-7.6870,-2.9803,-0.1252,0.395628,0.388327,-0.341887,0.263965,-0.152400,0.517965,-0.152400,0.543365,-0.196394,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
21,-30.0,-150.0,150.0,-30.0,30.0,-30.0,0.004,-30.337,-150.082,150.000,0.337,-0.0001,7.7701,3.0745,0.2162,-7.7786,-3.0719,-0.2168,0.414211,0.386120,-0.323656,0.263965,-0.152400,0.517965,-0.152400,0.561959,-0.177800,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
22,-30.0,-130.0,-150.0,-30.0,50.0,30.0,0.003,-30.220,-130.131,-150.000,0.220,-0.0001,7.5527,2.8533,0.1623,-7.5505,-2.8439,-0.1609,0.388997,0.389126,-0.171420,0.263965,-0.152400,0.502646,-0.065527,0.535300,-0.026612,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
23,-30.0,-130.0,-120.0,-30.0,50.0,60.0,0.003,-30.242,-130.035,-120.000,0.242,-0.0000,7.4324,2.7342,0.0447,-7.4331,-2.7264,-0.0435,0.365167,0.391956,-0.159948,0.263965,-0.152400,0.502646,-0.065527,0.511468,-0.015499,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
24,-30.0,-130.0,-90.0,-30.0,50.0,90.0,0.003,-30.246,-129.967,-90.000,0.246,-0.0001,7.3011,2.6033,-0.0848,-7.3040,-2.5973,0.0856,0.338986,0.395065,-0.161888,0.263965,-0.152400,0.502646,-0.065527,0.485272,-0.017790,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
25,-30.0,-130.0,-60.0,-30.0,50.0,120.0,0.003,-30.230,-129.963,-59.999,0.230,-0.0001,7.1947,2.4963,-0.1914,-7.1978,-2.4911,0.1918,0.317541,0.397610,-0.176748,0.263965,-0.152400,0.502646,-0.065527,0.463731,-0.032873,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
26,-30.0,-130.0,-30.0,-30.0,50.0,150.0,0.003,-30.201,-130.021,-30.000,0.201,-0.0001,7.1412,2.4416,-0.2465,-7.1430,-2.4364,0.2466,0.306550,0.398914,-0.200506,0.263965,-0.152400,0.502646,-0.065527,0.452618,-0.056706,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
27,-30.0,-130.0,0.0,-30.0,50.0,-180.0,0.003,-30.186,-130.086,0.001,0.186,-0.0000,7.1536,2.4533,-0.2358,-7.1543,-2.4476,0.2353,0.308826,0.398643,-0.226801,0.263965,-0.152400,0.502646,-0.065527,0.454910,-0.082902,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
28,-30.0,-130.0,30.0,-30.0,50.0,-150.0,0.003,-30.206,-130.076,30.001,0.206,-0.0001,7.2271,2.5274,-0.1620,-7.2287,-2.5220,0.1609,0.323657,0.396881,-0.248544,0.263965,-0.152400,0.502646,-0.065527,0.469993,-0.104442,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
29,-30.0,-130.0,60.0,-30.0,50.0,-120.0,0.003,-30.238,-130.022,60.000,0.238,-0.0002,7.3424,2.6443,-0.0446,-7.3461,-2.6394,0.0435,0.347171,0.394090,-0.259830,0.263965,-0.152400,0.502646,-0.065527,0.493825,-0.115555,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
30,-30.0,-130.0,90.0,-30.0,50.0,-90.0,0.003,-30.255,-129.988,90.000,0.255,-0.0001,7.4712,2.7735,0.0847,-7.4752,-2.7686,-0.0856,0.373139,0.391007,-0.257656,0.263965,-0.152400,0.502646,-0.065527,0.520021,-0.113263,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
31,-30.0,-130.0,120.0,-30.0,50.0,-60.0,0.003,-30.248,-130.004,119.999,0.248,-0.0004,7.5784,2.8803,0.1912,-7.5814,-2.8747,-0.1918,0.394618,0.388458,-0.242679,0.263965,-0.152400,0.502646,-0.065527,0.541562,-0.098180,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
32,-30.0,-130.0,150.0,-30.0,50.0,-30.0,0.003,-30.222,-130.080,149.999,0.222,-0.0001,7.6357,2.9366,0.2465,-7.6362,-2.9295,-0.2466,0.405892,0.387120,-0.219031,0.263965,-0.152400,0.502646,-0.065527,0.552675,-0.074348,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
33,-30.0,-110.0,-150.0,-30.0,70.0,30.0,0.002,-30.130,-110.065,-150.000,0.130,0.0003,6.9831,2.2810,0.0865,-6.9794,-2.2728,-0.0856,0.330215,0.396113,-0.084857,0.263965,-0.152400,0.458540,0.010868,0.475914,0.058604,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
34,-30.0,-110.0,-120.0,-30.0,70.0,60.0,0.002,-30.154,-109.981,-120.000,0.154,-0.0000,6.8503,2.1494,-0.0429,-6.8503,-2.1437,0.0435,0.303928,0.399234,-0.082399,0.263965,-0.152400,0.458540,0.010868,0.449719,0.060896,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
35,-30.0,-110.0,-90.0,-30.0,70.0,90.0,0.002,-30.162,-109.947,-89.999,0.162,-0.0000,6.7313,2.0307,-0.1606,-6.7329,-2.0262,0.1609,0.280123,0.402060,-0.093413,0.263965,-0.152400,0.458540,0.010868,0.425886,0.049783,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
36,-30.0,-110.0,-60.0,-30.0,70.0,120.0,0.002,-30.147,-109.974,-59.999,0.147,-0.0000,6.6577,1.9565,-0.2352,-6.6585,-1.9519,0.2353,0.265181,0.403833,-0.114889,0.263965,-0.152400,0.458540,0.010868,0.410803,0.028243,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
37,-30.0,-110.0,-30.0,-30.0,70.0,150.0,0.002,-30.118,-110.037,-30.000,0.118,-0.0000,6.6484,1.9461,-0.2468,-6.6472,-1.9406,0.2466,0.263020,0.404089,-0.141038,0.263965,-0.152400,0.458540,0.010868,0.408512,0.002047,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
38,-30.0,-110.0,0.0,-30.0,70.0,-180.0,0.002,-30.103,-110.076,0.000,0.103,-0.0000,6.7043,2.0013,-0.1924,-6.7020,-1.9953,0.1918,0.274083,0.402774,-0.164891,0.263965,-0.152400,0.458540,0.010868,0.419625,-0.021786,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
39,-30.0,-110.0,30.0,-30.0,70.0,-150.0,0.002,-30.124,-110.043,30.000,0.124,-0.0001,6.8091,2.1069,-0.0863,-6.8082,-2.1015,0.0856,0.295348,0.400249,-0.180100,0.263965,-0.152400,0.458540,0.010868,0.441165,-0.036868,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
40,-30.0,-110.0,60.0,-30.0,70.0,-120.0,0.002,-30.158,-109.990,60.000,0.158,-0.0000,6.9365,2.2355,0.0429,-6.9373,-2.2306,-0.0435,0.321228,0.397177,-0.182553,0.263965,-0.152400,0.458540,0.010868,0.467361,-0.039160,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
41,-30.0,-110.0,90.0,-30.0,70.0,-90.0,0.002,-30.174,-109.974,89.999,0.174,-0.0000,7.0536,2.3533,0.1605,-7.0548,-2.3481,-0.1609,0.344879,0.394369,-0.171580,0.263965,-0.152400,0.458540,0.010868,0.491193,-0.028047,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
42,-30.0,-110.0,120.0,-30.0,70.0,-60.0,0.002,-30.165,-110.010,119.999,0.165,-0.0000,7.1296,2.4288,0.2351,-7.1291,-2.4224,-0.2353,0.360003,0.392575,-0.150145,0.263965,-0.152400,0.458540,0.010868,0.506276,-0.006507,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
43,-30.0,-110.0,150.0,-30.0,70.0,-30.0,0.002,-30.135,-110.084,149.999,0.135,-0.0000,7.1441,2.4421,0.2469,-7.1404,-2.4337,-0.2466,0.362567,0.392271,-0.124008,0.263965,-0.152400,0.458540,0.010868,0.508568,0.019689,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
44,-30.0,-90.0,-150.0,-30.0,90.0,30.0,0.002,-30.071,-90.003,-150.000,0.071,-0.0000,6.1354,1.4314,0.0003,-6.1342,-1.4276,-0.0000,0.245653,0.406156,-0.024269,0.263965,-0.152400,0.390965,0.067570,0.390965,0.118370,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
45,-30.0,-90.0,-120.0,-30.0,90.0,60.0,0.002,-30.094,-89.945,-119.999,0.094,-0.0000,6.0074,1.3044,-0.1251,-6.0090,-1.3024,0.1252,0.220203,0.409177,-0.031089,0.263965,-0.152400,0.390965,0.067570,0.365565,0.111565,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
46,-30.0,-90.0,-90.0,-30.0,90.0,90.0,0.002,-30.102,-89.947,-89.999,0.102,-0.0000,5.9158,1.2130,-0.2168,-5.9174,-1.2107,0.2168,0.201743,0.411368,-0.049721,0.263965,-0.152400,0.390965,0.067570,0.346970,0.092970,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
47,-30.0,-90.0,-60.0,-30.0,90.0,120.0,0.002,-30.090,-89.992,-59.999,0.090,-0.0000,5.8841,1.1809,-0.2504,-5.8839,-1.1772,0.2504,0.195121,0.412154,-0.075103,0.263965,-0.152400,0.390965,0.067570,0.340165,0.067570,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
48,-30.0,-90.0,-30.0,-30.0,90.0,150.0,0.002,-30.064,-90.045,-30.000,0.064,0.0000,5.9197,1.2155,-0.2171,-5.9174,-1.2107,0.2168,0.202002,0.411336,-0.100434,0.263965,-0.152400,0.390965,0.067570,0.346970,0.042170,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
49,-30.0,-90.0,0.0,-30.0,90.0,-180.0,0.002,-30.050,-90.051,0.000,0.051,0.0000,6.0114,1.3067,-0.1256,-6.0090,-1.3024,0.1252,0.220446,0.409146,-0.118986,0.263965,-0.152400,0.390965,0.067570,0.365565,0.023576,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
50,-30.0,-90.0,30.0,-30.0,90.0,-150.0,0.002,-30.071,-90.003,30.000,0.071,-0.0000,6.1347,1.4307,-0.0003,-6.1342,-1.4276,-0.0000,0.245522,0.406169,-0.125868,0.263965,-0.152400,0.390965,0.067570,0.390965,0.016770,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
51,-30.0,-90.0,60.0,-30.0,90.0,-120.0,0.002,-30.103,-89.965,59.999,0.103,-0.0001,6.2585,1.5557,0.1250,-6.2594,-1.5527,-0.1252,0.270651,0.403186,-0.119226,0.263965,-0.152400,0.390965,0.067570,0.416365,0.023576,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
52,-30.0,-90.0,90.0,-30.0,90.0,-90.0,0.002,-30.118,-89.973,89.999,0.118,0.0000,6.3507,1.6485,0.2167,-6.3511,-1.6444,-0.2168,0.289176,0.400987,-0.100794,0.263965,-0.152400,0.390965,0.067570,0.434959,0.042170,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
53,-30.0,-90.0,120.0,-30.0,90.0,-60.0,0.002,-30.107,-90.023,119.999,0.107,-0.0000,6.3868,1.6841,0.2504,-6.3846,-1.6779,-0.2504,0.296151,0.400160,-0.075477,0.263965,-0.152400,0.390965,0.067570,0.441765,0.067570,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
54,-30.0,-90.0,150.0,-30.0,90.0,-30.0,0.002,-30.077,-90.081,149.999,0.081,0.0000,6.3560,1.6523,0.2173,-6.3511,-1.6444,-0.2168,0.289645,0.400933,-0.050006,0.263965,-0.152400,0.390965,0.067570,0.434959,0.092970,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
55,-30.0,-70.0,-150.0,-30.0,110.0,30.0,0.002,-30.034,-69.954,-150.000,0.046,-0.0000,5.1148,0.4094,-0.0857,-5.1168,-0.4102,0.0856,0.145773,0.418014,0.003176,0.263965,-0.152400,0.308071,0.097741,0.290697,0.145478,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
56,-30.0,-70.0,-120.0,-30.0,110.0,60.0,0.002,-30.055,-69.930,-119.999,0.070,-0.0000,5.0076,0.3030,-0.1919,-5.0107,-0.3040,0.1918,0.124316,0.420560,-0.012010,0.263965,-0.152400,0.308071,0.097741,0.269156,0.130395,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
57,-30.0,-70.0,-90.0,-30.0,110.0,90.0,0.002,-30.064,-69.959,-89.999,0.064,-0.0000,4.9545,0.2503,-0.2466,-4.9559,-0.2492,0.2466,0.113431,0.421852,-0.035880,0.263965,-0.152400,0.308071,0.097741,0.258043,0.106562,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
58,-30.0,-70.0,-60.0,-30.0,110.0,120.0,0.002,-30.054,-70.007,-59.999,0.054,-0.0000,4.9681,0.2635,-0.2354,-4.9672,-0.2605,0.2353,0.115879,0.421561,-0.062030,0.263965,-0.152400,0.308071,0.097741,0.260335,0.080367,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
59,-30.0,-70.0,-30.0,-30.0,110.0,150.0,0.002,-30.031,-70.039,-30.000,0.039,0.0000,5.0436,0.3383,-0.1612,-5.0415,-0.3348,0.1609,0.130927,0.419774,-0.083485,0.263965,-0.152400,0.308071,0.097741,0.275418,0.058826,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
60,-30.0,-70.0,0.0,-30.0,110.0,-180.0,0.002,-30.019,-70.018,0.000,0.019,-0.0000,5.1599,0.4541,-0.0436,-5.1590,-0.4523,0.0435,0.154497,0.416976,-0.094551,0.263965,-0.152400,0.308071,0.097741,0.299250,0.047713,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
61,-30.0,-70.0,30.0,-30.0,110.0,-150.0,0.002,-30.039,-69.969,30.000,0.039,-0.0000,5.2869,0.5817,0.0856,-5.2881,-0.5814,-0.0856,0.180356,0.413906,-0.092335,0.263965,-0.152400,0.308071,0.097741,0.325446,0.050005,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
62,-30.0,-70.0,60.0,-30.0,110.0,-120.0,0.002,-30.069,-69.954,59.999,0.069,0.0000,5.3926,0.6886,0.1918,-5.3943,-0.6876,-0.1918,0.201727,0.411369,-0.077416,0.263965,-0.152400,0.308071,0.097741,0.346986,0.065088,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
63,-30.0,-70.0,90.0,-30.0,110.0,-90.0,0.002,-30.083,-69.984,89.999,0.083,0.0000,5.4491,0.7457,0.2466,-5.4490,-0.7424,-0.2466,0.212918,0.410041,-0.053720,0.263965,-0.152400,0.308071,0.097741,0.358099,0.088920,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
64,-30.0,-70.0,120.0,-30.0,110.0,-60.0,0.001,-30.071,-70.036,119.999,0.071,-0.0000,5.4407,0.7368,0.2355,-5.4377,-0.7311,-0.2353,0.210886,0.410283,-0.027534,0.263965,-0.152400,0.308071,0.097741,0.355808,0.115116,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
65,-30.0,-70.0,150.0,-30.0,110.0,-30.0,0.001,-30.042,-70.066,149.999,0.066,-0.0000,5.3677,0.6628,0.1613,-5.3634,-0.6567,-0.1609,0.196030,0.412048,-0.005831,0.263965,-0.152400,0.308071,0.097741,0.340725,0.136656,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
66,-30.0,-50.0,-150.0,-30.0,130.0,30.0,0.003,-30.013,-49.919,-149.999,0.081,-0.0000,4.0458,-0.6606,-0.1612,-4.0500,0.6567,0.1609,0.042782,0.430238,-0.005649,0.263965,-0.152400,0.219858,0.097741,0.187204,0.136656,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
67,-30.0,-50.0,-120.0,-30.0,130.0,60.0,0.003,-30.033,-49.930,-119.999,0.070,-0.0000,3.9724,-0.7332,-0.2354,-3.9756,0.7311,0.2353,0.027918,0.432003,-0.027247,0.263965,-0.152400,0.219858,0.097741,0.172122,0.115116,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
68,-30.0,-50.0,-90.0,-30.0,130.0,90.0,0.003,-30.041,-49.974,-89.999,0.041,-0.0000,3.9633,-0.7417,-0.2466,-3.9643,0.7424,0.2466,0.025854,0.432247,-0.053398,0.263965,-0.152400,0.219858,0.097741,0.169830,0.088920,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
69,-30.0,-50.0,-60.0,-30.0,130.0,120.0,0.003,-30.035,-50.014,-59.999,0.035,0.0000,4.0199,-0.6853,-0.1919,-4.0191,0.6876,0.1918,0.037028,0.430920,-0.077155,0.263965,-0.152400,0.219858,0.097741,0.180943,0.065088,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
70,-30.0,-50.0,-30.0,-30.0,130.0,150.0,0.003,-30.017,-50.022,-30.000,0.022,-0.0000,4.1263,-0.5796,-0.0858,-4.1253,0.5814,0.0856,0.058416,0.428381,-0.092183,0.263965,-0.152400,0.219858,0.097741,0.202483,0.050005,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
71,-30.0,-50.0,0.0,-30.0,130.0,-180.0,0.003,-30.006,-49.982,-0.000,0.018,-0.0000,4.2536,-0.4529,0.0435,-4.2544,0.4523,-0.0435,0.084282,0.425309,-0.094477,0.263965,-0.152400,0.219858,0.097741,0.228679,0.047713,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
72,-30.0,-50.0,30.0,-30.0,130.0,-150.0,0.003,-30.026,-49.945,30.000,0.055,-0.0000,4.3694,-0.3363,0.1610,-4.3718,0.3348,-0.1609,0.107830,0.422514,-0.083451,0.263965,-0.152400,0.219858,0.097741,0.252512,0.058826,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
73,-30.0,-50.0,60.0,-30.0,130.0,-120.0,0.002,-30.053,-49.957,59.999,0.053,-0.0000,4.4445,-0.2601,0.2353,-4.4462,0.2605,-0.2353,0.122884,0.420727,-0.062030,0.263965,-0.152400,0.219858,0.097741,0.267594,0.080367,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
74,-30.0,-50.0,90.0,-30.0,130.0,-90.0,0.002,-30.063,-50.000,89.999,0.063,-0.0000,4.4581,-0.2460,0.2466,-4.4575,0.2492,-0.2466,0.125373,0.420432,-0.035887,0.263965,-0.152400,0.219858,0.097741,0.269886,0.106562,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
75,-30.0,-50.0,120.0,-30.0,130.0,-60.0,0.002,-30.051,-50.039,119.999,0.051,0.0000,4.4053,-0.2991,0.1921,-4.4027,0.3040,-0.1918,0.114529,0.421721,-0.011986,0.263965,-0.152400,0.219858,0.097741,0.258773,0.130395,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
76,-30.0,-50.0,150.0,-30.0,130.0,-30.0,0.002,-30.023,-50.037,150.000,0.037,0.0000,4.2988,-0.4068,0.0859,-4.2965,0.4102,-0.0856,0.093080,0.424267,0.003246,0.263965,-0.152400,0.219858,0.097741,0.237233,0.145478,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
77,-30.0,-30.0,-150.0,-30.0,150.0,30.0,0.006,-30.009,-29.898,-149.999,0.102,-0.0001,3.0577,-1.6491,-0.2171,-3.0623,1.6444,0.2168,-0.050841,0.441350,-0.049501,0.263965,-0.152400,0.136965,0.067570,0.092970,0.092970,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
