pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged
0,-30.0,-170.0,-150.0,-30.0,10.0,30.0,0.003,-30.326,-170.149,-150.001,0.326,-0.0003,11.2782,4.5552,0.4971,-11.2918,-4.5579,-0.4955,0.690219,0.340001,-0.476601,0.373950,-0.215900,0.731973,-0.346210,0.832029,-0.328567,180.000,0.000,True
1,-30.0,-170.0,-120.0,-30.0,10.0,60.0,0.003,-30.322,-170.092,-120.001,0.322,-0.0002,11.1695,4.4472,0.3883,-11.1818,-4.4478,-0.3854,0.668683,0.342996,-0.428264,0.373950,-0.215900,0.731973,-0.346210,0.809803,-0.280902,180.000,0.000,True
2,-30.0,-170.0,-90.0,-30.0,10.0,90.0,0.003,-30.314,-170.036,-90.001,0.314,-0.0003,10.9565,4.2347,0.1751,-10.9684,-4.2345,-0.1721,0.626300,0.348884,-0.397293,0.373950,-0.215900,0.731973,-0.346210,0.766722,-0.250737,180.000,0.000,True
3,-30.0,-170.0,-60.0,-30.0,10.0,120.0,0.003,-30.303,-170.001,-60.000,0.303,-0.0004,10.6967,3.9751,-0.0850,-10.7090,-3.9750,0.0874,0.574495,0.356079,-0.392065,0.373950,-0.215900,0.731973,-0.346210,0.714330,-0.246153,180.000,0.000,True
4,-30.0,-170.0,-30.0,-30.0,10.0,150.0,0.004,-30.295,-170.002,-29.999,0.295,-0.0004,10.4601,3.7382,-0.3219,-10.4729,-3.7390,0.3234,0.527208,0.362645,-0.413943,0.373950,-0.215900,0.731973,-0.346210,0.666665,-0.268380,180.000,0.000,True
5,-30.0,-170.0,0.0,-30.0,10.0,-180.0,0.004,-30.289,-170.030,0.001,0.289,-0.0005,10.3099,3.5873,-0.4724,-10.3235,-3.5896,0.4728,0.497091,0.366825,-0.456941,0.373950,-0.215900,0.731973,-0.346210,0.636500,-0.311460,180.000,0.000,True
6,-30.0,-170.0,30.0,-30.0,10.0,-150.0,0.004,-30.289,-170.028,30.001,0.289,-0.0003,10.2858,3.5632,-0.4965,-10.3008,-3.5669,0.4955,0.492273,0.367494,-0.509291,0.373950,-0.215900,0.731973,-0.346210,0.631916,-0.363852,-180.000,0.000,True
7,-30.0,-170.0,60.0,-30.0,10.0,-120.0,0.004,-30.293,-170.006,60.001,0.293,-0.0003,10.3951,3.6728,-0.3873,-10.4109,-3.6770,0.3854,0.514073,0.364466,-0.557019,0.373950,-0.215900,0.731973,-0.346210,0.654143,-0.411517,180.000,0.000,True
8,-30.0,-170.0,90.0,-30.0,10.0,-90.0,0.004,-30.301,-170.000,90.001,0.301,-0.0003,10.6081,3.8859,-0.1744,-10.6242,-3.8903,0.1721,0.556553,0.358564,-0.587466,0.373950,-0.215900,0.731973,-0.346210,0.697223,-0.441682,180.000,0.000,True
9,-30.0,-170.0,120.0,-30.0,10.0,-60.0,0.004,-30.310,-170.019,120.001,0.310,-0.0003,10.8671,4.1451,0.0850,-10.8837,-4.1497,-0.0874,0.608271,0.351379,-0.592570,0.373950,-0.215900,0.731973,-0.346210,0.749615,-0.446266,180.000,0.000,True
10,-30.0,-170.0,150.0,-30.0,10.0,-30.0,0.004,-30.319,-170.075,150.000,0.319,-0.0002,11.1037,4.3810,0.3216,-11.1197,-4.3858,-0.3234,0.655344,0.344840,-0.571138,0.373950,-0.215900,0.731973,-0.346210,0.797280,-0.424040,180.000,0.000,True
11,-30.0,-150.0,-150.0,-30.0,30.0,30.0,0.002,-30.267,-150.142,-150.001,0.267,-0.0001,11.4922,4.7677,0.4382,-11.4928,-4.7588,-0.4357,0.702526,0.338305,-0.312308,0.373950,-0.215900,0.754950,-0.215900,0.842938,-0.165100,180.000,0.000,True
12,-30.0,-150.0,-120.0,-30.0,30.0,60.0,0.002,-30.273,-150.074,-120.001,0.273,-0.0001,11.3069,4.5834,0.2545,-11.3086,-4.5747,-0.2516,0.665842,0.343402,-0.274432,0.373950,-0.215900,0.754950,-0.215900,0.805750,-0.127912,180.000,0.000,True
13,-30.0,-150.0,-90.0,-30.0,30.0,90.0,0.002,-30.269,-150.010,-90.000,0.269,-0.0002,11.0531,4.3303,0.0024,-11.0570,-4.3231,-0.0000,0.615505,0.350394,-0.260031,0.373950,-0.215900,0.754950,-0.215900,0.754950,-0.114300,180.000,0.000,True
14,-30.0,-150.0,-60.0,-30.0,30.0,120.0,0.003,-30.256,-149.981,-59.999,0.256,0.0001,10.7965,4.0759,-0.2500,-10.8055,-4.0715,0.2516,0.565107,0.357393,-0.273077,0.373950,-0.215900,0.754950,-0.215900,0.704150,-0.127912,180.000,0.000,True
15,-30.0,-150.0,-30.0,-30.0,30.0,150.0,0.003,-30.239,-149.999,-29.999,0.239,-0.0000,10.6167,3.8923,-0.4351,-10.6213,-3.8874,0.4357,0.528185,0.362519,-0.310016,0.373950,-0.215900,0.754950,-0.215900,0.666962,-0.165100,180.000,0.000,True
16,-30.0,-150.0,0.0,-30.0,30.0,-180.0,0.003,-30.231,-150.046,0.001,0.231,-0.0001,10.5485,3.8238,-0.5036,-10.5539,-3.8200,0.5031,0.514527,0.364414,-0.360886,0.373950,-0.215900,0.754950,-0.215900,0.653350,-0.215900,180.000,-0.000,True
17,-30.0,-150.0,30.0,-30.0,30.0,-150.0,0.003,-30.241,-150.053,30.001,0.241,-0.0002,10.6153,3.8905,-0.4374,-10.6213,-3.8874,0.4357,0.527716,0.362581,-0.411902,0.373950,-0.215900,0.754950,-0.215900,0.666962,-0.266700,180.000,0.000,True
18,-30.0,-150.0,60.0,-30.0,30.0,-120.0,0.003,-30.257,-150.027,60.001,0.257,-0.0006,10.8000,4.0749,-0.2538,-10.8055,-4.0715,0.2516,0.564315,0.357497,-0.449333,0.373950,-0.215900,0.754950,-0.215900,0.704150,-0.303888,180.000,0.000,True
19,-30.0,-150.0,90.0,-30.0,30.0,-90.0,0.003,-30.269,-150.010,90.000,0.269,0.0003,11.0540,4.3278,-0.0022,-11.0570,-4.3231,-0.0000,0.614531,0.350521,-0.463233,0.373950,-0.215900,0.754950,-0.215900,0.754950,-0.317500,180.000,0.000,True
20,-30.0,-150.0,120.0,-30.0,30.0,-60.0,0.003,-30.272,-150.018,120.000,0.272,-0.0002,11.3016,4.5782,0.2499,-11.3086,-4.5747,-0.2516,0.664884,0.343527,-0.449967,0.373950,-0.215900,0.754950,-0.215900,0.805750,-0.303888,180.000,0.000,True
21,-30.0,-150.0,150.0,-30.0,30.0,-30.0,0.003,-30.265,-150.069,149.999,0.265,-0.0002,11.4879,4.7638,0.4350,-11.4928,-4.7588,-0.4357,0.701886,0.338389,-0.413286,0.373950,-0.215900,0.754950,-0.215900,0.842938,-0.266700,180.000,0.000,True
22,-30.0,-130.0,-150.0,-30.0,50.0,30.0,0.002,-30.178,-130.100,-150.001,0.178,0.0005,11.1250,4.3986,0.3256,-11.1197,-4.3858,-0.3234,0.658280,0.344461,-0.153109,0.373950,-0.215900,0.731973,-0.085590,0.797280,-0.007760,-180.000,-0.000,True
23,-30.0,-130.0,-120.0,-30.0,50.0,60.0,0.002,-30.192,-130.031,-120.000,0.192,-0.0005,10.8857,4.1604,0.0894,-10.8837,-4.1497,-0.0874,0.610904,0.351042,-0.130383,0.373950,-0.215900,0.731973,-0.085590,0.749615,0.014466,180.000,0.000,True
24,-30.0,-130.0,-90.0,-30.0,50.0,90.0,0.002,-30.193,-129.980,-89.999,0.193,-0.0002,10.6245,3.8990,-0.1708,-10.6242,-3.8903,0.1721,0.558798,0.358279,-0.134492,0.373950,-0.215900,0.731973,-0.085590,0.697223,0.009882,-180.000,-0.000,True
25,-30.0,-130.0,-60.0,-30.0,50.0,120.0,0.002,-30.180,-129.974,-59.999,0.180,-0.0001,10.4101,3.6841,-0.3848,-10.4109,-3.6770,0.3854,0.516021,0.364219,-0.164351,0.373950,-0.215900,0.731973,-0.085590,0.654143,-0.020283,180.000,0.000,True
26,-30.0,-130.0,-30.0,-30.0,50.0,150.0,0.002,-30.159,-130.010,-29.999,0.159,-0.0006,10.3001,3.5734,-0.4955,-10.3008,-3.5669,0.4955,0.493997,0.367276,-0.211889,0.373950,-0.215900,0.731973,-0.085590,0.631916,-0.067948,180.000,-0.000,True
27,-30.0,-130.0,0.0,-30.0,50.0,-180.0,0.002,-30.148,-130.054,0.001,0.148,-0.0001,10.3233,3.5961,-0.4736,-10.3235,-3.5896,0.4728,0.498479,0.366652,-0.264373,0.373950,-0.215900,0.731973,-0.085590,0.636500,-0.120340,180.000,-0.000,True
28,-30.0,-130.0,30.0,-30.0,50.0,-150.0,0.002,-30.164,-130.050,30.001,0.164,0.0011,10.4723,3.7455,-0.3250,-10.4729,-3.7390,0.3234,0.528161,0.362528,-0.307717,0.373950,-0.215900,0.731973,-0.085590,0.666665,-0.163420,-180.000,0.000,True
29,-30.0,-130.0,60.0,-30.0,50.0,-120.0,0.002,-30.188,-130.018,60.001,0.188,0.0018,10.7037,3.9801,-0.0891,-10.7090,-3.9750,0.0874,0.575197,0.355995,-0.330231,0.373950,-0.215900,0.731973,-0.085590,0.714330,-0.185647,-180.000,-0.000,True
30,-30.0,-130.0,90.0,-30.0,50.0,-90.0,0.002,-30.202,-129.999,89.999,0.202,0.0000,10.9702,4.2427,0.1707,-10.9684,-4.2345,-0.1721,0.627050,0.348793,-0.325885,0.373950,-0.215900,0.731973,-0.085590,0.766722,-0.181063,-180.000,-0.000,True
31,-30.0,-130.0,120.0,-30.0,50.0,-60.0,0.002,-30.198,-130.012,119.998,0.198,0.0012,11.1761,4.4536,0.3844,-11.1818,-4.4478,-0.3854,0.669847,0.342849,-0.295926,0.373950,-0.215900,0.731973,-0.085590,0.809803,-0.150898,-180.000,-0.000,True
32,-30.0,-130.0,150.0,-30.0,50.0,-30.0,0.002,-30.181,-130.065,149.998,0.181,-0.0002,11.3041,4.5720,0.4961,-11.2918,-4.5579,-0.4955,0.692169,0.339750,-0.248513,0.373950,-0.215900,0.731973,-0.085590,0.832029,-0.103233,-180.000,0.000,True
33,-30.0,-110.0,-150.0,-30.0,70.0,30.0,0.001,-30.109,-110.051,-150.001,0.109,0.0000,10.2241,3.4950,0.1736,-10.2177,-3.4838,-0.1721,0.562682,0.357746,-0.019293,0.373950,-0.215900,0.665813,0.029002,0.700562,0.124475,-180.000,-0.000,True
34,-30.0,-110.0,-120.0,-30.0,70.0,60.0,0.001,-30.125,-109.990,-120.000,0.125,-0.0000,9.9606,3.2324,-0.0864,-9.9583,-3.2243,0.0874,0.510477,0.364997,-0.014456,0.373950,-0.215900,0.665813,0.029002,0.648170,0.129059,-180.000,-0.000,True
35,-30.0,-110.0,-90.0,-30.0,70.0,90.0,0.001,-30.129,-109.964,-89.999,0.129,-0.0001,9.7228,2.9947,-0.3229,-9.7222,-2.9883,0.3234,0.463084,0.371578,-0.036522,0.373950,-0.215900,0.665813,0.029002,0.600505,0.106832,180.000,-0.000,True
36,-30.0,-110.0,-60.0,-30.0,70.0,120.0,0.001,-30.118,-109.980,-59.999,0.118,-0.0002,9.5734,2.8450,-0.4727,-9.5728,-2.8389,0.4728,0.433202,0.375727,-0.079498,0.373950,-0.215900,0.665813,0.029002,0.570340,0.063751,-180.000,-0.000,True
37,-30.0,-110.0,-30.0,-30.0,70.0,150.0,0.002,-30.097,-110.022,-29.999,0.097,-0.0000,9.5524,2.8229,-0.4958,-9.5501,-2.8162,0.4955,0.428735,0.376346,-0.131825,0.373950,-0.215900,0.665813,0.029002,0.565756,0.011359,-180.000,-0.000,True
38,-30.0,-110.0,0.0,-30.0,70.0,-180.0,0.002,-30.087,-110.049,0.001,0.087,0.0000,9.6632,2.9333,-0.3863,-9.6602,-2.9263,0.3854,0.450740,0.373289,-0.179529,0.373950,-0.215900,0.665813,0.029002,0.587983,-0.036305,-180.000,-0.000,True
39,-30.0,-110.0,30.0,-30.0,70.0,-150.0,0.002,-30.103,-110.030,30.000,0.103,-0.0001,9.8760,3.1464,-0.1732,-9.8735,-3.1396,0.1721,0.493275,0.367380,-0.209888,0.373950,-0.215900,0.665813,0.029002,0.631063,-0.066471,-180.000,0.000,True
40,-30.0,-110.0,60.0,-30.0,70.0,-120.0,0.002,-30.129,-109.998,60.000,0.129,-0.0001,10.1339,3.4057,0.0863,-10.1330,-3.3991,-0.0874,0.545046,0.360190,-0.214724,0.373950,-0.215900,0.665813,0.029002,0.683455,-0.071054,180.000,-0.000,True
41,-30.0,-110.0,90.0,-30.0,70.0,-90.0,0.001,-30.142,-109.989,89.999,0.142,-0.0001,10.3700,3.6425,0.3227,-10.3690,-3.6351,-0.3234,0.592267,0.353632,-0.192714,0.373950,-0.215900,0.665813,0.029002,0.731120,-0.048828,-180.000,0.000,True
42,-30.0,-110.0,120.0,-30.0,70.0,-60.0,0.001,-30.136,-110.014,119.998,0.136,-0.0003,10.5215,3.7935,0.4726,-10.5184,-3.7845,-0.4728,0.622332,0.349458,-0.149789,0.373950,-0.215900,0.665813,0.029002,0.761285,-0.005747,180.000,-0.000,True
43,-30.0,-110.0,150.0,-30.0,70.0,-30.0,0.001,-30.115,-110.065,149.998,0.115,-0.0000,10.5477,3.8186,0.4961,-10.5411,-3.8072,-0.4955,0.627221,0.348780,-0.097473,0.373950,-0.215900,0.665813,0.029002,0.765869,0.046645,180.000,-0.000,True
44,-30.0,-90.0,-150.0,-30.0,90.0,30.0,0.001,-30.063,-90.005,-150.000,0.063,-0.0000,8.8980,2.1672,0.0006,-8.8955,-2.1615,-0.0000,0.427606,0.376510,0.072871,0.373950,-0.215900,0.564450,0.114056,0.564450,0.215656,180.000,-0.000,True
45,-30.0,-90.0,-120.0,-30.0,90.0,60.0,0.001,-30.078,-89.963,-119.999,0.078,-0.0000,8.6434,1.9133,-0.2513,-8.6439,-1.9100,0.2516,0.377023,0.383535,0.059283,0.373950,-0.215900,0.564450,0.114056,0.513650,0.202044,180.000,0.000,True
46,-30.0,-90.0,-90.0,-30.0,90.0,90.0,0.001,-30.083,-89.962,-89.999,0.083,0.0001,8.4591,1.7293,-0.4356,-8.4598,-1.7258,0.4357,0.340170,0.388653,0.022085,0.373950,-0.215900,0.564450,0.114056,0.476462,0.164856,180.000,0.000,True
47,-30.0,-90.0,-60.0,-30.0,90.0,120.0,0.001,-30.074,-89.992,-59.999,0.074,-0.0000,8.3934,1.6631,-0.5032,-8.3924,-1.6584,0.5031,0.326798,0.390509,-0.028678,0.373950,-0.215900,0.564450,0.114056,0.462850,0.114056,180.000,0.000,True
48,-30.0,-90.0,-30.0,-30.0,90.0,150.0,0.001,-30.056,-90.027,-29.999,0.056,-0.0000,8.4626,1.7315,-0.4362,-8.4598,-1.7258,0.4357,0.340376,0.388622,-0.079410,0.373950,-0.215900,0.564450,0.114056,0.476462,0.063256,180.000,0.000,True
49,-30.0,-90.0,0.0,-30.0,90.0,-180.0,0.001,-30.047,-90.034,0.001,0.047,-0.0000,8.6469,1.9152,-0.2522,-8.6439,-1.9100,0.2516,0.377180,0.383509,-0.116588,0.373950,-0.215900,0.564450,0.114056,0.513650,0.026067,180.000,0.000,True
50,-30.0,-90.0,30.0,-30.0,90.0,-150.0,0.001,-30.063,-90.005,30.000,0.063,-0.0001,8.8968,2.1659,-0.0006,-8.8955,-2.1615,-0.0000,0.427368,0.376538,-0.130328,0.373950,-0.215900,0.564450,0.114056,0.564450,0.012456,-180.000,0.000,True
51,-30.0,-90.0,60.0,-30.0,90.0,-120.0,0.001,-30.087,-89.981,59.999,0.087,-0.0001,9.1475,2.4177,0.2511,-9.1471,-2.4131,-0.2516,0.477611,0.369560,-0.116937,0.373950,-0.215900,0.564450,0.114056,0.615250,0.026067,180.000,-0.000,True
52,-30.0,-90.0,90.0,-30.0,90.0,-90.0,0.001,-30.099,-89.987,89.999,0.099,-0.0001,9.3326,2.6034,0.4355,-9.3312,-2.5973,-0.4357,0.514530,0.364434,-0.079956,0.373950,-0.215900,0.564450,0.114056,0.652438,0.063256,180.000,0.000,True
53,-30.0,-90.0,120.0,-30.0,90.0,-60.0,0.001,-30.092,-90.020,119.998,0.092,-0.0000,9.4026,2.6731,0.5033,-9.3986,-2.6647,-0.5031,0.528264,0.362528,-0.029263,0.373950,-0.215900,0.564450,0.114056,0.666050,0.114056,180.000,-0.000,True
54,-30.0,-90.0,150.0,-30.0,90.0,-30.0,0.001,-30.070,-90.060,149.998,0.070,0.0000,9.3384,2.6078,0.4365,-9.3312,-2.5973,-0.4357,0.515078,0.364360,0.021621,0.373950,-0.215900,0.564450,0.114056,0.652438,0.164856,-180.000,-0.000,True
55,-30.0,-70.0,-150.0,-30.0,110.0,30.0,0.001,-30.032,-69.968,-149.999,0.032,-0.0000,7.3109,0.5785,-0.1721,-7.3126,-0.5786,0.1721,0.269642,0.398449,0.112421,0.373950,-0.215900,0.440110,0.159312,0.405360,0.254785,-180.000,0.000,True
56,-30.0,-70.0,-120.0,-30.0,110.0,60.0,0.001,-30.046,-69.950,-119.998,0.050,-0.0000,7.0964,0.3647,-0.3855,-7.0992,-0.3653,0.3854,0.226886,0.404387,0.082162,0.373950,-0.215900,0.440110,0.159312,0.362280,0.224619,-180.000,0.000,True
57,-30.0,-70.0,-90.0,-30.0,110.0,90.0,0.001,-30.052,-69.968,-89.999,0.052,-0.0000,6.9880,0.2566,-0.4955,-6.9892,-0.2552,0.4955,0.205016,0.407424,0.034477,0.373950,-0.215900,0.440110,0.159312,0.340053,0.176954,180.000,-0.000,True
58,-30.0,-70.0,-60.0,-30.0,110.0,120.0,0.001,-30.045,-70.001,-59.999,0.045,0.0000,7.0129,0.2814,-0.4730,-7.0119,-0.2779,0.4728,0.209715,0.406770,-0.017860,0.373950,-0.215900,0.440110,0.159312,0.344637,0.124563,180.000,0.000,True
59,-30.0,-70.0,-30.0,-30.0,110.0,150.0,0.001,-30.030,-70.023,-30.000,0.030,0.0000,7.1634,0.4312,-0.3238,-7.1612,-0.4273,0.3234,0.239653,0.402611,-0.060868,0.373950,-0.215900,0.440110,0.159312,0.374803,0.081482,180.000,0.000,True
60,-30.0,-70.0,0.0,-30.0,110.0,-180.0,0.001,-30.022,-70.012,0.000,0.022,-0.0000,7.3985,0.6658,-0.0877,-7.3973,-0.6633,0.0874,0.286783,0.396065,-0.083073,0.373950,-0.215900,0.440110,0.159312,0.422467,0.059255,-180.000,0.000,True
61,-30.0,-70.0,30.0,-30.0,110.0,-150.0,0.001,-30.038,-69.982,30.000,0.038,-0.0000,7.6561,0.9241,0.1719,-7.6567,-0.9228,-0.1721,0.338549,0.388875,-0.078593,0.373950,-0.215900,0.440110,0.159312,0.474859,0.063839,180.000,0.000,True
62,-30.0,-70.0,60.0,-30.0,110.0,-120.0,0.001,-30.061,-69.972,59.999,0.061,-0.0001,7.8695,1.1385,0.3853,-7.8701,-1.1361,-0.3854,0.381217,0.382950,-0.048624,0.373950,-0.215900,0.440110,0.159312,0.517940,0.094005,180.000,0.000,True
63,-30.0,-70.0,90.0,-30.0,110.0,-90.0,0.001,-30.071,-69.992,89.999,0.071,-0.0001,7.9815,1.2511,0.4955,-7.9801,-1.2462,-0.4955,0.403405,0.379869,-0.001126,0.373950,-0.215900,0.440110,0.159312,0.540166,0.141669,-180.000,0.000,True
64,-30.0,-70.0,120.0,-30.0,110.0,-60.0,0.001,-30.063,-70.026,119.998,0.063,0.0000,7.9617,1.2311,0.4732,-7.9574,-1.2235,-0.4728,0.399138,0.380463,0.051250,0.373950,-0.215900,0.440110,0.159312,0.535582,0.194061,-180.000,0.000,True
65,-30.0,-70.0,150.0,-30.0,110.0,-30.0,0.001,-30.041,-70.047,149.998,0.047,0.0000,7.8137,1.0820,0.3241,-7.8081,-1.0741,-0.3234,0.369398,0.384595,0.094524,0.373950,-0.215900,0.440110,0.159312,0.505417,0.237142,-180.000,0.000,True
66,-30.0,-50.0,-150.0,-30.0,130.0,30.0,0.002,-30.013,-49.942,-149.998,0.058,-0.0000,5.6553,-1.0784,-0.3238,-5.6598,1.0741,0.3234,0.108028,0.420893,0.094797,0.373950,-0.215900,0.307790,0.159312,0.242483,0.237142,-180.000,0.000,True
67,-30.0,-50.0,-120.0,-30.0,130.0,60.0,0.002,-30.026,-49.948,-119.998,0.052,-0.0000,5.5069,-1.2260,-0.4729,-5.5105,1.2235,0.4728,0.078269,0.425025,0.051662,0.373950,-0.215900,0.307790,0.159312,0.212317,0.194061,-180.000,0.000,True
68,-30.0,-50.0,-90.0,-30.0,130.0,90.0,0.002,-30.032,-49.977,-89.999,0.032,0.0000,5.4866,-1.2457,-0.4955,-5.4878,1.2462,0.4955,0.073947,0.425625,-0.000667,0.373950,-0.215900,0.307790,0.159312,0.207733,0.141669,180.000,0.000,True
69,-30.0,-50.0,-60.0,-30.0,130.0,120.0,0.002,-30.028,-50.004,-59.999,0.028,-0.0000,5.5985,-1.1338,-0.3856,-5.5978,1.1361,0.3854,0.096095,0.422549,-0.048251,0.373950,-0.215900,0.307790,0.159312,0.229960,0.094005,180.000,0.000,True
70,-30.0,-50.0,-30.0,-30.0,130.0,150.0,0.002,-30.017,-50.011,-30.000,0.017,-0.0000,5.8122,-0.9208,-0.1723,-5.8112,0.9228,0.1721,0.138771,0.416621,-0.078373,0.373950,-0.215900,0.307790,0.159312,0.273041,0.063839,-180.000,0.000,True
71,-30.0,-50.0,0.0,-30.0,130.0,-180.0,0.002,-30.011,-49.988,-0.000,0.012,-0.0000,6.0700,-0.6635,0.0874,-6.0706,0.6633,-0.0874,0.190544,0.409429,-0.082969,0.373950,-0.215900,0.307790,0.159312,0.325432,0.059255,180.000,0.000,True
72,-30.0,-50.0,30.0,-30.0,130.0,-150.0,0.002,-30.026,-49.965,30.000,0.035,-0.0000,6.3047,-0.4281,0.3235,-6.3067,0.4273,-0.3234,0.237656,0.402886,-0.060841,0.373950,-0.215900,0.307790,0.159312,0.373097,0.081482,180.000,0.000,True
73,-30.0,-50.0,60.0,-30.0,130.0,-120.0,0.002,-30.047,-49.972,59.999,0.047,-0.0000,6.4548,-0.2767,0.4728,-6.4560,0.2779,-0.4728,0.267617,0.398726,-0.017903,0.373950,-0.215900,0.307790,0.159312,0.403263,0.124563,180.000,0.000,True
74,-30.0,-50.0,90.0,-30.0,130.0,-90.0,0.001,-30.054,-50.000,89.999,0.054,-0.0000,6.4801,-0.2509,0.4956,-6.4787,0.2552,-0.4955,0.272387,0.398065,0.034417,0.373950,-0.215900,0.307790,0.159312,0.407846,0.176954,-180.000,0.000,True
75,-30.0,-50.0,120.0,-30.0,130.0,-60.0,0.001,-30.045,-50.027,119.998,0.045,0.0000,6.3722,-0.3591,0.3859,-6.3687,0.3653,-0.3854,0.250582,0.401094,0.082157,0.373950,-0.215900,0.307790,0.159312,0.385620,0.224619,-180.000,0.000,True
76,-30.0,-50.0,150.0,-30.0,130.0,-30.0,0.001,-30.023,-50.025,149.999,0.025,0.0000,6.1580,-0.5743,0.1725,-6.1553,0.5786,-0.1721,0.207840,0.407031,0.112505,0.373950,-0.215900,0.307790,0.159312,0.342539,0.254785,-180.000,0.000,True
77,-30.0,-30.0,-150.0,-30.0,150.0,30.0,0.004,-30.005,-29.925,-149.998,0.075,-0.0001,4.1315,-2.6030,-0.4361,-4.1367,2.5973,0.4357,-0.037673,0.441127,0.022327,0.373950,-0.215900,0.183450,0.114056,0.095462,0.164856,-180.000,0.000,True
78,-30.0,-30.0,-120.0,-30.0,150.0,60.0,0.004,-30.015,-29.951,-119.998,0.049,-0.0001,4.0661,-2.6674,-0.5032,-4.0693,2.6647,0.5031,-0.050925,0.442968,-0.028371,0.373950,-0.215900,0.183450,0.114056,0.081850,0.114056,180.000,0.000,True
79,-30.0,-30.0,-90.0,-30.0,150.0,90.0,0.004,-30.022,-29.983,-89.999,0.022,-0.0000,4.1357,-2.5972,-0.4358,-4.1367,2.5973,0.4357,-0.037254,0.441069,-0.079019,0.373950,-0.215900,0.183450,0.114056,0.095462,0.063256,180.000,0.000,True
80,-30.0,-30.0,-60.0,-30.0,150.0,120.0,0.004,-30.022,-30.001,-59.999,0.022,-0.0001,4.3209,-2.4118,-0.2517,-4.3208,2.4131,0.2516,-0.000345,0.435940,-0.116134,0.373950,-0.215900,0.183450,0.114056,0.132650,0.026067,180.000,0.000,True
81,-30.0,-30.0,-30.0,-30.0,150.0,150.0,0.004,-30.017,-29.995,-30.000,0.017,-0.0000,4.5721,-2.1609,-0.0001,-4.5724,2.1615,0.0000,0.049940,0.428953,-0.129767,0.373950,-0.215900,0.183450,0.114056,0.183450,0.012456,180.000,0.000,True
82,-30.0,-30.0,0.0,-30.0,150.0,-180.0,0.004,-30.014,-29.966,-0.001,0.034,-0.0000,4.8220,-1.9114,0.2517,-4.8240,1.9100,-0.2516,0.100137,0.421979,-0.116226,0.373950,-0.215900,0.183450,0.114056,0.234250,0.026067,-180.000,0.000,True
83,-30.0,-30.0,30.0,-30.0,150.0,-150.0,0.003,-30.028,-29.956,29.999,0.044,-0.0001,5.0056,-1.7271,0.4358,-5.0081,1.7258,-0.4357,0.136927,0.416870,-0.079106,0.373950,-0.215900,0.183450,0.114056,0.271438,0.063256,180.000,0.000,True
84,-30.0,-30.0,60.0,-30.0,150.0,-120.0,0.003,-30.043,-29.979,59.999,0.043,-0.0000,5.0745,-1.6572,0.5032,-5.0755,1.6584,-0.5031,0.150552,0.414979,-0.028343,0.373950,-0.215900,0.183450,0.114056,0.285050,0.114056,180.000,0.000,True
85,-30.0,-30.0,90.0,-30.0,150.0,-90.0,0.003,-30.046,-30.006,89.999,0.046,-0.0000,5.0091,-1.7221,0.4360,-5.0081,1.7258,-0.4357,0.137276,0.416824,0.022495,0.373950,-0.215900,0.183450,0.114056,0.271438,0.164856,-180.000,0.000,True
86,-30.0,-30.0,120.0,-30.0,150.0,-60.0,0.003,-30.036,-30.018,119.999,0.036,0.0000,4.8259,-1.9058,0.2520,-4.8240,1.9100,-0.2516,0.100526,0.421929,0.059785,0.373950,-0.215900,0.183450,0.114056,0.234250,0.202044,-180.000,0.000,True
87,-30.0,-30.0,150.0,-30.0,150.0,-30.0,0.003,-30.017,-29.995,150.000,0.017,-0.0001,4.5723,-2.1607,0.0001,-4.5724,2.1615,0.0000,0.049984,0.428950,0.073433,0.373950,-0.215900,0.183450,0.114056,0.183450,0.215656,-180.000,0.000,True
88,-30.0,-10.0,-150.0,-30.0,170.0,30.0,0.008,-30.006,-9.914,-149.998,0.086,-0.0001,2.9224,-3.8121,-0.4957,-2.9268,3.8072,0.4955,-0.149931,0.456726,-0.096094,0.373950,-0.215900,0.082087,0.029002,-0.017970,0.046645,-180.000,0.000,True
89,-30.0,-10.0,-120.0,-30.0,170.0,60.0,0.007,-30.012,-9.953,-119.998,0.047,-0.0000,2.9472,-3.7865,-0.4727,-2.9495,3.7845,0.4728,-0.145176,0.456065,-0.148214,0.373950,-0.215900,0.082087,0.029002,-0.013386,-0.005747,180.000,0.000,True
90,-30.0,-10.0,-90.0,-30.0,170.0,90.0,0.007,-30.019,-9.984,-89.999,0.019,-0.0000,3.0979,-3.6352,-0.3234,-3.0989,3.6351,0.3234,-0.115191,0.451897,-0.191088,0.373950,-0.215900,0.082087,0.029002,0.016780,-0.048828,-180.000,0.000,True
